,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,PERC,tput
14,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,2000,169,51.89638900756836,31100.0,599.27099609375,23171.0,77.36769759450172,25,607,3.1362888482632543,3431.1000000000004,51.811572472894724,31100.0,1903.7273308957954,1879.4869421364403,0.00010084530058724291,0.06121309745645644,90,51.896387782356
4,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,500,169,27.24522399902344,16327.0,599.260986328125,10191.0,80.33107980034119,25,606,2.9983531564501376,3277.2000000000003,27.20046914020395,16327.0,1817.0020128087833,1796.7960698943564,0.0001836438510718526,0.11128817374954268,50,27.245224322112236
49,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,169,39.072509765625,23421.0,599.4240112304688,717.0,82.68366779341919,25,605,2.961559633027523,3228.1000000000004,39.01679216365696,23421.0,1791.7435779816515,1775.229954727593,0.00012644889769982166,0.0765015831083921,10,39.07250887718445
70,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,25,169,39.64585494995117,23760.0,599.3060302734375,359.0,84.47440488729724,25,604,3.446280991735537,3753.0,39.58060550330338,23760.0,2081.5537190082646,2065.37698036383,0.0001450454962851657,0.08760747975624009,90,39.64585503863416
25,OzaBagExecutorMAXChunk,elecNormNew,4,2000,1664,729.826416015625,45312.0,62.08599853515625,1843.0,75.66725157000369,25,68,3.535483870967741,438.3999999999999,718.8273367599467,45312.0,240.4129032258064,219.50404643397172,7.80253326043375e-05,0.00530572261709495,50,729.8263870934127
42,OzaBagExecutorMAXChunk,elecNormNew,4,500,1664,791.282470703125,45312.0,57.26399993896485,415.0,77.26501829867,25,63,3.58,411.7,780.7298666390985,45312.0,225.54,205.00511978149416,7.900776836158192e-05,0.004977489406779661,10,791.282481983376
75,OzaBagExecutorMAXChunk,elecNormNew,4,50,1664,513.8289184570312,45312.0,88.18499755859375,56.0,78.88736688612966,25,94,3.3558823529411765,570.5,508.8205899857388,45312.0,315.4529411764706,295.9384771010455,7.40616691591891e-05,0.006961796900963775,90,513.8288966883833
2,OzaBagExecutorMAXChunk,elecNormNew,4,25,1664,750.1038208007812,45145.0,60.185001373291016,23.0,79.74734042553192,25,66,3.574380165289256,432.5,742.4058721368418,45312.0,235.9090909090909,215.12407515659805,7.917554912591108e-05,0.005225586242310132,50,750.1038293576331
12,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,1208,149.461181640625,45312.0,303.16900634765625,7276.0,76.43378278537126,25,311,2.968861209964413,1668.5,148.97912214367912,45312.0,923.3158362989324,900.0667030090116,6.55204186521101e-05,0.02037685020080624,10,149.461188483228
74,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,1208,514.4530639648438,45312.0,88.0780029296875,570.0,78.06167990716773,25,95,3.3627906976744186,578.4,508.78631019885694,45312.0,319.4651162790698,296.18788892169334,7.421413086322429e-05,0.007050342432006307,90,514.4530812781085
54,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,1208,316.5926208496094,45312.0,143.12399291992188,95.0,79.8572754186735,25,150,3.007720588235294,818.1,314.47667034499995,45312.0,451.15808823529414,430.4769801756915,6.637801439431704e-05,0.009956702159147558,50,316.59262067508234
36,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,25,1208,627.2164916992188,45312.0,72.24299621582031,27.0,80.77373197606377,25,79,3.436111111111111,494.79999999999995,620.3299336025738,45312.0,271.4527777777778,248.2349619971381,7.583225439422472e-05,0.005990748097143754,10,627.2165105754187
44,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,1496,183.31431579589844,45312.0,247.1820068359375,5815.0,76.21213520502401,25,254,3.055337690631808,1402.3999999999999,182.60291361905337,45312.0,776.0557734204792,755.2245019318491,6.742888618096328e-05,0.017126937089964673,90,183.31431393416514
5,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,1496,213.59278869628903,45312.0,212.1419982910156,1300.0,77.38775328037133,25,219,3.047727272727273,1206.9,212.60163936733747,45312.0,667.4522727272728,646.5509538823908,6.726093027734977e-05,0.0147301437307396,50,213.59278391373107
65,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,1496,705.7064819335938,45312.0,64.20800018310547,48.0,79.50377800362335,25,71,3.723076923076923,484.0,696.689678500592,45312.0,264.33846153846156,239.05132375863883,8.216536288570187e-05,0.005833740764884833,10,705.7064520119189
10,OzaBagASHTExecutorMAXChunk,elecNormNew,4,25,1496,729.0396118164062,45312.0,62.15299987792969,24.0,80.70086338242763,25,69,3.438888888888889,433.3,718.8045306005902,45312.0,237.28333333333336,213.73726069132488,7.589355775266793e-05,0.0052366554849340875,90,729.039629446593
16,LBagExecutorMAXChunk,elecNormNew,4,2000,524,115.23291015625,45312.0,393.2210083007813,9717.0,75.73189878093831,25,400,2.9995844875346256,2165.7,114.94526959323196,45312.0,1199.8337950138502,1179.4996366717478,6.619845708718718e-05,0.026479382834874873,50,115.23290730524778
19,LBagExecutorMAXChunk,elecNormNew,4,500,524,161.72000122070312,45312.0,280.18798828125,1765.0,77.95010265107561,25,287,2.991329479768786,1552.5,161.15116101245835,45312.0,858.5115606936415,838.1345892228143,6.601627559517977e-05,0.018946671095816593,10,161.71999477192523
89,LBagExecutorMAXChunk,elecNormNew,4,50,524,114.93418884277344,45312.0,394.2430114746094,245.0,81.26905572003005,25,400,2.9289473684210523,2114.7,114.65441985804836,45312.0,1171.5789473684208,1154.7170309769479,6.463955173951828e-05,0.02585582069580731,90,114.93418698917952
62,LBagExecutorMAXChunk,elecNormNew,4,25,524,90.565673828125,45312.0,500.3219909667969,149.0,83.631064102281,25,506,3.0030701754385967,2738.8,90.39692292960085,45312.0,1519.55350877193,1502.5020491884466,6.627538346218655e-05,0.03353534403186639,50,90.56567733998936
86,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,316,79.03770446777344,45312.0,573.2960205078125,14356.0,76.31603250831178,25,580,3.0455066921606115,3185.5999999999995,78.90131589257635,45312.0,1766.3938814531548,1745.97686704559,6.721192382063497e-05,0.03898291581596828,10,79.03770195345795
39,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,316,106.29932403564452,45312.0,426.26800537109375,2815.0,78.50352584129251,25,431,3.485199485199485,2708.0,106.05351358436161,45312.0,1502.1209781209782,1485.6290328763473,7.691559598339259e-05,0.03315062186884221,90,106.29932209092959
82,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,316,72.72694396972656,43587.0,599.323974609375,378.0,80.21682706663297,25,604,2.9553211009174314,3221.3,72.60748613216505,43587.0,1785.0139449541286,1771.1947884487888,6.780281049206028e-05,0.04095289753720441,50,72.72694209906915
43,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,25,316,67.69905090332031,40591.0,599.5800170898438,199.0,81.38588966129271,25,605,3.2081501831501833,3503.3,67.61853358520992,40591.0,1940.930860805861,1923.5427416399723,7.903599771255163e-05,0.047816778616093736,10,67.69905407624294
28,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,68,20.774965286254883,12450.0,599.2789916992188,62861.0,50.97607655502392,25,608,3.094434306569343,3391.5,20.740839462570698,12450.0,1881.4160583941605,1854.429471120347,0.00024854894028669423,0.15111775569431007,90,20.774964870199756
38,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,68,19.957258224487305,12000.0,601.2849731445312,14920.0,59.417391304347824,25,606,3.113644688644689,3400.1000000000004,19.99087083565172,12000.0,1886.8686813186816,1872.1877629933342,0.00025947039072039076,0.1572390567765568,50,19.957259096703805
67,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,68,18.26293563842773,10950.0,599.5750122070312,1571.0,76.72477064220183,25,605,2.865352887259395,3126.1,18.24163924867769,10950.0,1733.538496791934,1717.993992356004,0.0002616760627634151,0.15831401797186612,10,18.262935874684185
68,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,25,68,13.596229553222656,8152.0,599.5780029296875,1016.0,79.36507936507937,25,605,2.8918423464711274,3155.0,13.581188920468746,8152.0,1749.5646196150321,1733.8850588846599,0.00035474022895867606,0.21461783851999905,90,13.596229281540179
56,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,288,56.08551025390625,33613.0,599.3170166015625,20362.0,64.14133426122164,25,608,2.977007299270073,3262.8,55.993296729656976,33613.0,1810.0204379562044,1784.171132999615,8.856714066789852e-05,0.0538488215260823,50,56.08550911936907
87,OzaBagExecutorMAXChunk,covtypeNorm,4,500,288,56.98276519775391,34150.0,599.3040161132812,5143.0,69.11144130757802,25,606,2.9898444647758464,3267.9,56.88869639094113,34150.0,1811.845745654163,1791.8257952942286,8.755035035946842e-05,0.05305551231783786,10,56.98276514393476
77,OzaBagExecutorMAXChunk,covtypeNorm,4,50,288,63.28873062133789,37934.0,599.3800048828125,458.0,73.54292049414,25,605,2.910724106324473,3175.6,63.193842873325785,37934.0,1760.988084326306,1744.6298290612826,7.673127290358182e-05,0.046422420106667,90,63.28873117383461
45,OzaBagExecutorMAXChunk,covtypeNorm,4,25,288,65.34012603759766,39162.0,599.3560180664062,217.0,74.57648772261543,25,605,3.1617431192660552,3446.3,65.23803336365181,39162.0,1912.8545871559634,1895.0097661121615,8.073497572304926e-05,0.048844660312444804,50,65.3401297718529
95,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,283,84.71937561035156,50778.0,599.3670043945312,15011.0,72.90991840583871,25,606,3.085818847209515,3372.8,84.58390177353343,50778.0,1870.0062214089662,1849.5379985561528,6.077078355211933e-05,0.03682709483258431,10,84.71937832362816
