,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,PERC,tput
15,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,2000,169,63.27375030517578,38000.0,600.5650024414062,19816.0,75.41388888888889,25,605,3.1650458715596326,3449.8999999999996,63.71956196549162,38252.0,1914.8527522935776,1900.8157815803736,8.329068083051665e-05,0.05039086190246257,90,63.27375029434461
4,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,500,169,24.497934341430664,14681.0,599.2750244140625,11254.0,81.1014738029758,25,605,3.012465627864345,3286.6000000000004,45.31453806724383,27202.0,1822.5417048579288,1805.2954126849295,0.0002051948523850109,0.1241428856929316,50,24.497934006768023
51,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,169,51.64685821533203,30961.0,599.4749755859375,540.0,81.43055870078612,25,605,2.9943171402383135,3266.8,51.57587872730302,30961.0,1811.5618698441797,1795.0181945409172,9.671254611408912e-05,0.05851109039902392,10,51.64685977048194
72,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,25,169,30.369556427001957,18205.0,599.448974609375,429.0,85.08250825082509,25,605,2.908707607699358,3173.3999999999996,30.32776644038149,18205.0,1759.7681026581117,1743.6217928738683,0.00015977520503704246,0.0966639990474107,90,30.369557328650213
26,OzaBagExecutorMAXChunk,elecNormNew,4,2000,1664,707.3037109375,45312.0,64.06300354003906,1845.0,75.33247137052086,25,71,3.269230769230769,425.0,696.6575443559545,45312.0,232.1153846153846,209.4367423424354,7.214933724467623e-05,0.005122602944372012,50,707.3037087884933
43,OzaBagExecutorMAXChunk,elecNormNew,4,500,1664,729.0938110351562,45241.0,62.05099868774414,430.0,77.05683824679824,25,61,3.5909909909909916,398.6000000000001,823.3455681942072,45312.0,219.05045045045048,222.82457726968306,7.937470416195467e-05,0.004841856953879235,10,729.0938253494327
44,OzaBagExecutorMAXChunk,elecNormNew,4,500,1664,729.0938110351562,45241.0,62.05099868774414,430.0,77.05683824679824,25,61,3.5909909909909916,398.6000000000001,718.8159334993734,45312.0,219.05045045045048,222.82457726968306,7.937470416195467e-05,0.004841856953879235,90,729.0938253494327
78,OzaBagExecutorMAXChunk,elecNormNew,4,50,1664,277.613037109375,45312.0,163.22000122070312,100.0,78.97353188104812,25,170,2.949025974025974,908.3,276.1226317938343,45312.0,501.3344155844156,481.3400230804047,6.508267068383594e-05,0.01106405401625211,50,277.6130355417038
2,OzaBagExecutorMAXChunk,elecNormNew,4,25,1664,511.2720947265625,45312.0,88.6259994506836,29.0,79.58354494667344,25,95,3.2005780346820805,553.6999999999999,508.8091628768738,45312.0,304.05491329479764,283.65442714360404,7.063422569478461e-05,0.006710251441004538,10,511.27209036682405
13,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,1208,305.9430236816406,45312.0,148.1060028076172,3878.0,76.41069449575176,25,154,3.1139784946236553,868.7999999999998,303.9258429528671,45312.0,479.5526881720429,461.1989076675906,6.872304234250652e-05,0.010583348520746003,90,305.94303499540246
