dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,66,11649.0,599.2620239257812,17143.0,19.43890953063965,65.20764194098125
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,1709,150000.0,451.3330078125,43.0,332.3488464355469,93.3122187031172
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,69,11832.0,599.7429809570312,838.0,19.728450775146484,65.39341068857458
airlines,OzaBagExecutorMAXChunk,25,4,500,170,28000.0,607.3159790039062,7182.0,46.10449981689453,63.79636363636364
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,316,39801.0,599.344970703125,408.0,66.40750122070312,79.82440693315891
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,170,35369.0,599.3040161132812,23288.0,59.01679229736328,63.178399112949144
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,207,35618.0,599.4310302734375,461.0,59.419681549072266,79.68117408906883
airlines,OzaBagExecutorMAXChunk,25,4,100,170,17356.0,599.2869873046875,1948.0,28.961082458496094,62.291376912378304
airlines,LBagExecutorMAXChunk,25,4,50,46,6797.0,599.2440185546875,2577.0,11.34262466430664,63.50970801837854
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,316,34564.0,599.31201171875,18736.0,57.67279815673828,75.97653850878271
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,288,29899.0,599.2830200195312,5941.0,49.89128494262695,66.83220517704683
airlines,LBagExecutorMAXChunk,25,4,25,46,4311.0,599.2440185546875,1856.0,7.194064140319824,66.7988800746617
elecNormNew,LBagExecutorMAXChunk,25,4,50,524,45312.0,371.25201416015625,229.0,122.05186462402344,81.42371083911449
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,100,540,86512.0,599.3920288085938,386.0,144.33291625976562,93.53677729944914
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,100,68,8289.0,599.2589721679688,4143.0,13.832083702087402,73.51324948101112
airlines,LBagExecutorMAXChunk,25,4,100,46,3470.0,599.2349853515625,9133.0,5.790716648101807,68.75370919881306
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,540,86698.0,599.3280029296875,97.0,144.65867614746094,93.49047569600683
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,100,295,52539.0,599.5759887695312,663.0,87.62692260742188,93.44381090409809
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,69,8000.0,620.2360229492188,98696.0,12.8983154296875,61.133333333333326
covtypeNorm,LBagExecutorMAXChunk,25,4,50,150,18863.0,599.4359741210938,912.0,31.467914581298828,72.98144899803327
covtypeNorm,LBagExecutorMAXChunk,25,4,500,150,22104.0,599.3060302734375,7878.0,36.882659912109375,66.72838363266061
GMSC,LBagExecutorMAXChunk,25,4,50,716,97831.0,599.4970092773438,170.0,163.1884765625,93.34635563146215
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,283,51671.0,599.3740234375,14807.0,86.2082748413086,74.47403917778985
