,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology_x,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,methodology_y,avg_times_duration,joules,JPIold,JPI,PERC,tput
47,OzaBagASHT,covtypeNorm,1,1,24,20.00166702270508,2400.0,119.98999786376952,79.0,68.29166666666666,1,25,126,3.1473214285714284,705.0,19.97619503425085,2400.0,1,396.5625,377.64709149088173,0.0013113839285714285,0.165234375,10,20.001667161664898
108,OzaBag,covtypeNorm,1,1,284,226.3713836669922,27170.0,120.02400207519533,9596.0,72.17887375782112,1,25,128,3.815086206896551,885.0999999999998,279.3796745123515,33544.0,1,488.3310344827585,457.9019148136007,0.00014041539223027424,0.017973170205475102,90,226.37138847426476
69,OzaBag,covtypeNorm,1,1,158,154.8268280029297,18569.0,119.93399810791016,418.0,67.6934676073025,1,25,127,3.6591304347826084,841.5999999999999,154.7107245217623,18569.0,1,464.7095652173913,438.85414264181384,0.00019705586917887922,0.025026095385717664,50,154.82682386100907
177,OzaBag,covtypeNorm,1,1,31,30.0002498626709,3600.0,119.9990005493164,109.0,66.25,1,25,127,3.1978260869565216,735.5,29.961299987516124,3600.0,1,406.12391304347824,383.735934365314,0.0008882850241545893,0.11281219806763285,10,30.00024986475196
16,LeveragingBag,covtypeNorm,1,1,136,106.44911193847656,12774.0,120.0009994506836,9759.0,74.25238766243933,1,25,126,3.841363636363636,845.0999999999999,134.75927808422352,16173.0,1,484.0118181818181,460.9674756171486,0.0003007173662410863,0.037890388146376866,90,106.44911341134028
190,LeveragingBag,covtypeNorm,1,1,75,74.8752212524414,8986.0,120.01300048828124,543.0,73.0135766748275,1,25,126,3.6860262008733624,844.1,74.87894570444448,9000.0,1,464.4393013100437,442.3710642452323,0.0004101965502863746,0.051684765336083204,50,74.8752215463311
27,LeveragingBag,covtypeNorm,1,1,15,15.004250526428224,1800.0,119.96600341796876,96.0,68.83333333333333,1,25,126,3.24410480349345,742.9000000000001,14.982645102755974,1800.0,1,408.7572052401747,389.1822879441441,0.00180228044638525,0.2270873362445415,10,15.004250777019651
130,LBagExecutorMAXChunk,covtypeNorm,4,50,600,589.0439453125,70700.0,120.0250015258789,78.0,90.5095541401274,3,25,125,5.206637168141593,1176.7,598.2472055996205,71880.0,3,650.8296460176991,624.9266340508925,7.364409007272409e-05,0.00920551125909051,90,589.0439416887338
49,LBagExecutorMAXChunk,covtypeNorm,4,50,333,329.26544189453125,39500.0,119.96399688720705,122.0,85.36121673003802,3,25,126,4.3087719298245615,982.4000000000001,329.15924266897576,39534.0,3,542.9052631578948,516.8975023771587,0.00010908283366644459,0.01374443704197202,50,329.2654548442465
85,LBagExecutorMAXChunk,covtypeNorm,4,50,241,239.63394165039065,28752.0,119.98300170898438,174.0,79.55891575499965,2,25,126,4.224454148471615,967.3999999999999,239.48025987006497,28752.0,2,532.2812227074235,506.86268931559596,0.00014692731456843403,0.018512841635622685,10,239.63394472941445
91,LBagExecutorMAXChunk,covtypeNorm,4,50,134,129.87857055664062,15574.0,119.91200256347656,319.0,70.70342695181654,2,25,126,3.965065502183406,908.0,129.76603119584055,15574.0,2,499.5982532751092,475.4589446621691,0.0002545951908426484,0.032078994046173696,90,129.8785748470488
39,LBagExecutorMAXChunk,covtypeNorm,4,50,66,64.58010864257812,7750.0,120.00599670410156,506.0,73.76623376623377,3,25,126,3.5600877192982456,811.7,64.89454636216149,7800.0,3,448.57105263157894,427.23187510841774,0.0004593661573288059,0.05788013582342954,50,64.58010610177384
35,LBagExecutorMAXChunk,covtypeNorm,4,50,26,24.966087341308597,3000.0,120.16300201416016,1124.0,65.96610169491525,2,25,126,3.5429824561403507,807.8,24.9685812019875,3000.0,2,446.4157894736842,425.73540801332706,0.0011809941520467835,0.14880526315789472,10,24.966087312353235
100,AdaptiveRandomForestSequential,covtypeNorm,1,1,189,163.4556121826172,19615.0,120.0019989013672,8077.0,77.24700484323222,1,25,124,3.891999999999999,875.6999999999998,184.6285852333786,22163.0,1,482.6079999999999,467.047779724121,0.00019841957685444808,0.024604027529951562,90,163.45561056963797
97,AdaptiveRandomForestSequential,covtypeNorm,1,1,105,103.16527557373048,12369.0,119.8949966430664,1763.0,74.87266553480475,1,25,124,3.7017777777777776,832.9,104.82325294578425,12579.0,1,459.0204444444444,443.8246342400445,0.0002992786626063366,0.03711055416318574,50,103.16527249942841
61,AdaptiveRandomForestSequential,covtypeNorm,1,1,21,20.00116729736328,2400.0,119.99299621582033,232.0,71.0,1,25,126,3.2649999999999997,718.3,19.97602876548142,2400.0,1,411.39,391.7771326446533,0.0013604166666666665,0.1714125,10,20.00116736549641
167,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,911,870.0144653320312,104400.0,119.9980010986328,55.0,90.66123622424531,3,25,124,5.471363636363636,1203.6999999999998,906.5662665656002,108836.0,3,678.4490909090908,656.5526996473831,5.240769766631835e-05,0.006498554510623475,90,870.0144922763175
77,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,506,488.7459411621094,58650.0,120.0009994506836,83.0,88.79692832764505,3,25,124,4.613333333333333,1038.0,503.50796887353835,60499.0,3,572.0533333333333,553.6046107991536,7.86587098607559e-05,0.00975368002273373,50,488.74592935455667
148,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,285,283.6302490234375,34024.0,119.95899963378906,137.0,79.68152116324248,2,25,125,4.199559471365639,953.3,284.3472829481574,34143.0,2,524.9449339207049,503.77495308762605,0.0001234293284553738,0.015428666056921728,10,283.6302411979801
66,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,158,154.79583740234375,18569.0,119.95800018310548,241.0,71.76953399211621,2,25,124,3.9262222222222216,883.3999999999999,154.73006191202327,18569.0,2,486.8515555555555,470.9817660522461,0.00021143961560785295,0.026218512335373766,90,154.7958449762086
57,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,101,99.72877502441406,11950.0,119.8249969482422,302.0,75.52941176470588,3,25,124,3.4573333333333336,777.9000000000001,99.82251922708373,11980.0,3,428.70933333333335,414.2749561157227,0.0002893165969316597,0.035875258019525805,50,99.72877366449458
112,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,31,29.985258102416992,3600.0,120.05899810791016,981.0,70.59154929577464,2,25,123,3.4488789237668156,769.0999999999999,29.963294963669505,3600.0,2,424.21210762331833,414.0689481829313,0.0009580219232685599,0.11783669656203287,10,29.98525772107715
207,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,215,68.1595230102539,8200.0,120.30599975585938,733.0,66.09815950920246,3,25,125,5.578854625550661,1266.4,214.5915952944313,25757.0,3,697.3568281938326,671.1696832194727,0.0006803481250671538,0.08504351563339423,90,68.15952667897287
106,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,132,71.0622787475586,8550.0,120.31700134277344,702.0,65.68235294117648,2,25,125,5.538461538461538,1224.0,129.7822518145682,15574.0,2,692.3076923076923,666.371084359976,0.0006477732793522267,0.08097165991902834,50,71.06227635811616
104,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,119,68.32194519042969,8200.0,120.0199966430664,730.0,65.96319018404908,3,25,124,5.516000000000001,1241.1000000000001,114.8096074010599,13800.0,3,683.9840000000002,662.0303014831544,0.0006726829268292684,0.08341268292682928,10,68.3219482532265
134,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,73,61.96456527709961,7450.0,120.2300033569336,801.0,65.94594594594595,2,25,124,5.209333333333333,1172.1,69.89399410893478,8400.0,2,645.9573333333333,626.3181641540527,0.0006992393736017897,0.08670568232662192,90,61.964566181394545
122,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,23,19.92892074584961,2400.0,120.4280014038086,1760.0,74.46808510638297,3,25,124,3.7671111111111117,847.6000000000001,19.97552997577967,2400.0,3,467.1217777777779,453.6656621771919,0.0015696296296296298,0.19463407407407413,50,19.92891995236665
42,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,14,9.962474822998049,1200.0,120.4520034790039,3058.0,76.69565217391305,2,25,125,3.6198237885462556,821.7,9.988762642027718,1200.0,2,452.477973568282,436.01502757135466,0.0030165198237885466,0.3770649779735683,10,9.962474390964971
51,StreamingRandomPatches,airlines,1,1,62,22.688453674316406,2723.0,120.01699829101562,24544.0,73.26478149100257,1,25,125,3.8718061674008806,878.8999999999999,59.910633305319564,7200.0,1,483.97577092511006,464.68255417609527,0.0014218898888728904,0.1777362361091113,90,22.688452792306183
117,StreamingRandomPatches,airlines,1,1,34,21.864477157592773,2662.0,121.75,10438.0,73.25319308790384,1,25,127,3.8432900432900423,887.7999999999997,29.96030259905625,3600.0,1,488.0978354978354,467.92056277056264,0.0014437603468407372,0.18335756404877362,50,21.864476386036962
153,StreamingRandomPatches,airlines,1,1,6,4.9853692054748535,598.0,119.95099639892578,117.0,75.58528428093646,1,25,125,3.3276785714285717,745.4000000000001,4.9946307719201855,600.0,1,415.95982142857144,399.1583603382111,0.00556467988533206,0.6955849856665074,10,4.9853691753523055
155,OzaBagExecutorMAXChunk,airlines,4,50,4525,1681.166015625,201750.0,120.00599670410156,29.0,62.5552801189886,3,25,126,5.091964285714285,1140.6,4500.746810410286,539383.0,3,641.5874999999999,611.0662492888314,2.5238980350504512e-05,0.0031801115241635682,90,1681.165987875209
127,OzaBagExecutorMAXChunk,airlines,4,50,2513,1599.0333251953125,191900.0,120.01000213623048,31.0,63.01277039353662,3,25,126,4.931578947368419,1124.3999999999996,2504.0638219912726,300698.0,3,621.3789473684209,591.8388000086733,2.5698691752831785e-05,0.003238035160856805,50,1599.0333854186829
50,OzaBagExecutorMAXChunk,airlines,4,50,502,499.4163513183594,59900.0,119.94000244140624,45.0,64.8705096073517,3,25,126,3.949561403508772,900.5,498.7302776737022,59900.0,3,497.64473684210526,473.71040437932595,6.593591658612307e-05,0.008307925489851507,10,499.41636468835895
125,OzaBagExecutorMAXChunk,airlines,4,50,321,208.3606719970703,25400.0,121.90399932861328,239.0,63.78698224852071,2,25,127,5.389130434782609,1239.5,319.3123323726865,38336.0,2,684.4195652173913,656.9565529035485,0.00021217048955837043,0.026945652173913044,90,208.36067840178004
196,OzaBagExecutorMAXChunk,airlines,4,50,178,174.82925415039062,20965.0,119.91699981689452,250.0,63.48075543868037,2,25,125,4.344493392070484,986.1999999999998,174.70396573418998,20965.0,2,543.0616740088104,520.9786133014156,0.00020722601440832262,0.025903251801040326,50,174.82925716964397
123,OzaBagExecutorMAXChunk,airlines,4,50,35,34.98192596435547,4200.0,120.06199645996094,837.0,69.03614457831326,2,25,126,3.391891891891892,753.0,34.95281370150297,4200.0,2,427.3783783783784,407.23731231689453,0.0008075933075933076,0.10175675675675676,10,34.98192703634279
20,OzaBagAdwinExecutorMAXChunk,airlines,4,50,614,386.5249328613281,46400.0,120.04399871826172,129.0,85.64832793959008,3,25,125,5.575221238938053,1260.0,608.3749583749584,73078.0,3,696.9026548672566,669.2718512611052,0.000120155630149527,0.015019453768690875,90,386.5249449820384
56,OzaBagAdwinExecutorMAXChunk,airlines,4,50,398,324.5508728027344,38950.0,120.01200103759766,153.0,68.53984575835476,2,25,126,5.133624454148471,1175.6,394.0723838710215,47321.0,2,646.8366812227074,616.096543317903,0.00013180037109495433,0.016606846757964245,50,324.5508754395125
181,OzaBagAdwinExecutorMAXChunk,airlines,4,50,341,339.2684631347656,40700.0,119.96399688720705,141.0,86.10332103321034,3,25,125,5.2165137614678905,1137.2,339.2608757215082,40732.0,3,652.0642201834863,625.7938406428067,0.00012816987128913735,0.01602123391114217,10,339.2684560040717
5,OzaBagAdwinExecutorMAXChunk,airlines,4,50,221,219.74685668945312,26356.0,119.93800354003906,199.0,67.27362578879344,2,25,126,4.379475982532751,1002.9,219.59124501137282,26356.0,2,551.8139737991266,525.2656058965292,0.0001661661854049458,0.020936939361023168,90,219.74686272980642
132,OzaBagAdwinExecutorMAXChunk,airlines,4,50,68,64.92101287841797,7800.0,120.14600372314452,505.0,84.7483870967742,3,25,126,3.635807860262009,832.6,64.9004859215869,7800.0,3,458.1117903930131,436.8277847156774,0.0004661292128541037,0.058732280819617066,50,64.92101075599433
208,OzaBagAdwinExecutorMAXChunk,airlines,4,50,44,39.9497299194336,4800.0,120.1510009765625,744.0,68.37894736842105,2,25,125,3.473893805309735,785.1,39.944743105370904,4800.0,2,434.23672566371687,417.3918179942444,0.0007237278761061947,0.09046598451327435,10,39.94972959847685
95,OzaBagAdwin,airlines,1,1,152,101.28913879394533,12155.0,120.00299835205078,10558.0,63.83381324557795,1,25,127,3.9443478260869567,907.2,149.75166182746946,18000.0,1,500.93217391304347,473.33356567382816,0.00032450414036091786,0.041212025825836565,90,101.28913582926553
101,OzaBagAdwin,airlines,1,1,84,79.85433959960938,9583.0,120.00599670410156,1860.0,64.07179380152354,1,25,127,3.713478260869565,854.0999999999999,79.87153993992995,9600.0,1,471.6117391304347,445.6396599346658,0.0003875068622424674,0.04921337150479336,50,79.85434280945789
84,OzaBagAdwin,airlines,1,1,16,14.987079620361328,1798.0,119.97000122070312,136.0,73.63737486095661,1,25,126,3.368122270742359,771.3000000000002,14.98252039287498,1800.0,1,424.3834061135372,404.07363293243816,0.001873260439789966,0.2360308154135357,10,14.987079950864588
63,OzaBagASHTExecutorMAXChunk,airlines,4,50,3419,1186.7965087890625,142450.0,120.02899932861328,42.0,65.83286516853933,3,25,126,4.765065502183407,1091.2,3406.072564397156,409117.0,3,600.3982532751093,571.9460439623705,3.345079327612079e-05,0.00421479995279122,90,1186.7965308117157
203,OzaBagASHTExecutorMAXChunk,airlines,4,50,1899,888.3798217773438,106650.0,120.0500030517578,56.0,63.72138836772984,3,25,125,4.617180616740088,1048.1,1888.588903888139,226642.0,3,577.1475770925109,554.2925471301645,4.32928327870613e-05,0.005411604098382662,50,888.3798191493541
40,OzaBagASHTExecutorMAXChunk,airlines,4,50,379,374.3320007324219,44900.0,119.9469985961914,80.0,65.39576365663322,3,25,125,3.674778761061947,830.5,374.13804590426065,44925.0,3,459.3473451327434,440.77868289441136,8.184362496797209e-05,0.010230453120996512,10,374.33200101286803
205,OzaBagASHTExecutorMAXChunk,airlines,4,50,353,274.52703857421875,33100.0,120.5709991455078,182.0,65.05295007564297,2,25,127,5.201731601731601,1201.6,349.1926014140926,41930.0,2,660.6199134199134,627.1779765075418,0.00015715201213690636,0.01995830554138711,90,274.52704410331853
149,OzaBagASHTExecutorMAXChunk,airlines,4,50,196,194.84873962402344,23361.0,119.89299774169922,226.0,64.83634335721334,2,25,126,4.507894736842105,1027.8,194.65553444655535,23361.0,2,567.9947368421052,540.4650135040283,0.00019296668536629874,0.02431380235615364,50,194.8487437967777
64,OzaBagASHTExecutorMAXChunk,airlines,4,50,39,34.97522735595703,4200.0,120.08499908447266,840.0,69.10843373493975,2,25,126,3.351528384279476,767.5,34.953104584682215,4200.0,2,422.29257641921396,402.468282957785,0.0007979829486379704,0.10054585152838427,10,34.97522614831807
164,OzaBagASHT,airlines,1,1,165,104.78166198730467,12576.0,120.02100372314452,11509.0,63.76431297709924,1,25,127,3.939999999999999,906.1999999999998,164.72545757071546,19800.0,1,500.3799999999999,472.8827546691893,0.00031329516539440195,0.03978848600508905,90,104.78165995853007
26,OzaBagASHT,airlines,1,1,91,89.61442565917969,10754.0,120.00299835205078,1786.0,63.95759717314488,1,25,127,3.7831858407079646,855.0,89.85922055446467,10800.0,1,480.4646017699115,453.99364420797974,0.00035179336439538446,0.044677757278213825,50,89.61442753664514
211,OzaBagASHT,airlines,1,1,18,14.987955093383787,1798.0,119.96299743652344,135.0,73.63737486095661,1,25,127,3.3350649350649344,770.3999999999999,14.98252039287498,1800.0,1,423.5532467532467,400.0843862558339,0.001854874824841454,0.23556910275486467,10,14.987954939616975
187,OzaBag,airlines,1,1,154,102.92708587646484,12353.0,120.01699829101562,9164.0,63.6444588359103,1,25,127,3.942857142857142,910.7999999999998,149.75290770229122,18000.0,1,500.7428571428571,473.2098789760044,0.00031918215355437076,0.04053613350140509,90,102.92708679521054
121,OzaBag,airlines,1,1,85,84.75818634033203,10172.0,120.01200103759766,1658.0,64.00904443570586,1,25,126,3.743668122270742,857.3,84.86562942008487,10200.0,1,471.7021834061135,449.28510257437756,0.0003680365829994831,0.046372609457934866,50,84.75819011478103
160,OzaBag,airlines,1,1,17,14.987079620361328,1798.0,119.97000122070312,147.0,73.63737486095661,1,25,127,3.318695652173913,763.3,14.982270979341113,1800.0,1,421.47434782608696,398.1439214424465,0.001845770663055569,0.23441287420805726,10,14.987079950864588
138,LeveragingBag,airlines,1,1,41,31.4702205657959,3778.0,120.0500030517578,5154.0,68.58125992588671,1,25,127,3.9285714285714275,907.4999999999998,39.94374589120322,4800.0,1,498.9285714285713,471.62501198904835,0.0010398547984572333,0.13206155940406863,90,31.47021994136202
191,LeveragingBag,airlines,1,1,23,19.966501235961918,2396.0,120.0009994506836,1037.0,71.86978297161937,1,25,127,3.5073913043478253,806.6999999999998,19.97552997577967,2400.0,1,445.4386956521738,420.8904619863758,0.0014638527981418303,0.18590930536401243,50,19.966500370562965
98,LeveragingBag,airlines,1,1,5,4.985618591308594,598.0,119.94499969482422,78.0,75.91973244147158,1,25,126,3.3701754385964917,768.4000000000001,4.9946307719201855,600.0,1,424.64210526315793,404.23569195396027,0.00563574488059614,0.7101038549551136,10,4.985618421122098
142,LBagExecutorMAXChunk,airlines,4,50,192,82.44945526123047,9950.0,120.68000030517578,605.0,61.252525252525245,3,25,127,5.466517857142857,1224.5,189.6675277060245,22762.0,3,694.2477678571428,659.6993766682488,0.0005493987796123474,0.06977364501076812,90,82.44945289060676
34,LBagExecutorMAXChunk,airlines,4,50,118,78.864990234375,9750.0,123.62899780273438,632.0,61.69072164948454,2,25,130,5.55659574468085,1305.7999999999997,114.81151775834671,13800.0,2,722.3574468085105,686.956363109832,0.0005699072558647026,0.07408794326241133,50,78.86499262541425
180,LBagExecutorMAXChunk,airlines,4,50,107,80.82740783691406,9800.0,121.24600219726562,613.0,61.5897435897436,3,25,127,5.552608695652173,1277.1,104.83139617115806,12600.0,3,705.181304347826,673.2316061135996,0.0005665927240461402,0.0719572759538598,10,80.82740727447269
41,LBagExecutorMAXChunk,airlines,4,50,66,64.78189849853516,7800.0,120.40399932861328,721.0,62.8,2,25,126,4.74061135371179,1085.6,64.90156595829659,7800.0,2,597.3170305676855,570.7885662495308,0.0006077706863733064,0.0765791064830366,90,64.78190129475523
88,LBagExecutorMAXChunk,airlines,4,50,21,19.917177200317383,2400.0,120.4990005493164,1569.0,72.12765957446808,3,25,126,3.4034934497816596,779.4000000000001,19.975696236245902,2400.0,3,428.8401746724891,410.117559074835,0.0014181222707423582,0.17868340611353714,50,19.917177645118777
18,LBagExecutorMAXChunk,airlines,4,50,13,9.967025756835938,1200.0,120.39700317382812,2858.0,74.43478260869566,2,25,126,3.45,772.8000000000001,9.988762642027718,1200.0,2,434.70000000000005,415.36966094970705,0.002875,0.36225,10,9.967025493711423
136,AdaptiveRandomForestSequential,airlines,1,1,58,28.963529586791992,3476.0,120.01300048828124,16652.0,70.2819332566168,1,25,125,3.9008810572687214,885.4999999999998,54.9203654700684,6600.0,1,487.61013215859015,468.1564402307181,0.0011222327552556737,0.14027909440695918,90,28.963528833190175
90,AdaptiveRandomForestSequential,airlines,1,1,32,28.930818557739254,3473.0,120.04499816894533,4223.0,70.25626259717824,1,25,126,3.8657534246575334,846.5999999999998,29.960551939945738,3600.0,1,487.0849315068492,464.06436278460774,0.0011130876546667243,0.14024904448800726,50,28.93081805134666
58,AdaptiveRandomForestSequential,airlines,1,1,6,4.982834815979004,598.0,120.01200103759766,72.0,72.40802675585284,1,25,125,3.3202643171806168,753.7,4.9946307719201855,600.0,1,415.0330396475771,398.47156467857866,0.005552281466857219,0.6940351833571523,10,4.982835006747843
209,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,198,87.56063842773438,10650.0,121.62999725341795,570.0,65.23584905660378,3,25,127,5.470869565217392,1258.3000000000002,194.6506686664167,23361.0,3,694.8004347826088,665.4218501911993,0.0005136966727903655,0.06523947744437641,90,87.5606366890773
37,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,130,85.54214477539062,10350.0,120.99299621582033,583.0,66.0485436893204,2,25,125,5.4044052863436125,1226.8,129.78801291224335,15600.0,2,675.5506607929516,653.8951883593321,0.0005221647619655665,0.06527059524569581,50,85.54214147683612
201,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,110,78.72966003417969,9450.0,120.03099822998048,634.0,65.08510638297872,3,25,125,5.141850220264317,1167.1999999999998,109.82519489812049,13200.0,3,642.7312775330396,617.181414687371,0.0005441111344195044,0.06801389180243805,10,78.72966266508685
28,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,72,69.43289184570312,8350.0,120.26000213623048,693.0,66.24096385542168,2,25,124,5.135999999999999,1155.6,69.8928309924782,8400.0,2,636.8639999999999,617.6553709716796,0.0006150898203592814,0.0762711377245509,90,69.4328941599479
11,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,22,19.818004608154297,2400.0,121.10199737548828,1649.0,72.68085106382979,3,25,125,3.6074889867841415,818.9000000000001,19.975363718081034,2400.0,3,450.9361233480177,436.874121809636,0.001503120411160059,0.18789005139500736,50,19.81800508672513
105,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,14,9.9359130859375,1200.0,120.77400207519533,2988.0,76.34782608695653,2,25,126,3.514410480349345,804.8,9.988679496570553,1200.0,2,442.8157205240175,424.4494186468,0.002928675400291121,0.36901310043668123,10,9.935913188112005
193,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,862,730.30712890625,87650.0,120.01799774169922,68.0,93.4771689497717,3,25,124,5.247111111111111,1180.6,857.3164135635532,103028.0,3,650.6417777777777,629.7477694837781,5.98643595106801e-05,0.007423180579324332,90,730.307134340292
99,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,575,573.6066284179688,68850.0,120.02999877929688,83.0,93.44622093023256,2,25,125,4.931506849315069,1080.0,573.5589212412885,68885.0,2,616.4383561643835,591.9287611033818,7.162682424568e-05,0.008953353030710001,50,573.6066041839821
188,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,479,473.6039733886719,56850.0,120.03700256347656,88.0,93.44894366197182,3,25,124,4.377777777777778,985.0,473.8529436256141,56905.0,3,542.8444444444445,525.4953223334419,7.700576566011924e-05,0.009548714941854785,10,473.60396199444625
19,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,319,314.61920166015625,37737.0,119.94499969482422,122.0,93.5548066972696,2,25,125,4.113215859030837,933.6999999999999,314.35449744264696,37737.0,2,514.1519823788547,493.35967495619985,0.00010899689585899349,0.013624611982374185,90,314.61920126736555
110,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,95,94.57860565185548,11350.0,120.00599670410156,331.0,93.43362831858408,3,25,124,3.5075555555555558,789.2,94.8490319574677,11400.0,3,434.9368888888889,420.92770043945313,0.00030903573176700933,0.03832043073910916,50,94.57860700066233
126,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,63,59.9620246887207,7200.0,120.07599639892578,503.0,93.74825174825176,2,25,124,3.3920000000000003,763.2,59.910134797803295,7200.0,2,420.60800000000006,407.2977797851563,0.00047111111111111117,0.058417777777777784,10,59.962025849692736
154,StreamingRandomPatches,GMSC,1,1,269,229.7628326416016,27572.0,120.0019989013672,8588.0,93.5260409110692,1,25,124,3.9288888888888884,883.9999999999999,264.47237980989513,31747.0,1,487.18222222222215,471.4745201280382,0.00014249560746006413,0.017669455325047954,90,229.76283938955177
103,StreamingRandomPatches,GMSC,1,1,149,144.75099182128906,17372.0,120.01300048828124,1143.0,93.570112825236,1,25,124,3.659555555555555,823.3999999999999,144.7587354409318,17400.0,1,453.7848888888888,439.19424267578114,0.00021065827512983852,0.02612162611609998,50,144.75098472099532
184,StreamingRandomPatches,GMSC,1,1,29,25.002708435058597,3000.0,119.98699951171876,171.0,94.2,1,25,125,3.2324324324324327,717.6,24.967957787506034,3000.0,1,404.05405405405406,387.8498686919342,0.0010774774774774776,0.1346846846846847,10,25.002708728515202
116,OzaBagExecutorMAXChunk,GMSC,4,50,6291,6096.541015625,145750.0,23.90699958801269,7.0,93.40288263555252,3,25,30,4.614285714285715,258.40000000000003,6232.859636000998,150000.0,3,138.42857142857144,110.31372667040144,3.1658907130605245e-05,0.0009497672139181574,90,6096.540867181054
21,OzaBagExecutorMAXChunk,GMSC,4,50,3495,3437.485595703125,147750.0,42.98199844360352,11.0,93.41232227488152,3,25,49,3.8977777777777773,350.79999999999995,3479.1483044950596,150000.0,3,190.99111111111108,167.5342783779568,2.638089866516262e-05,0.0012926640345929685,50,3437.4855835021744
197,OzaBagExecutorMAXChunk,GMSC,4,50,3318,3304.98388671875,150000.0,45.38600158691406,14.0,93.44248082694232,2,25,50,4.501086956521739,414.1,3294.3863656329618,150000.0,2,225.05434782608694,204.28633975153383,3.0007246376811594e-05,0.0015003623188405797,10,3304.9838001867256
15,OzaBagExecutorMAXChunk,GMSC,4,50,1843,1835.9178466796875,150000.0,81.7030029296875,21.0,93.45315105035012,2,25,87,3.9352201257861643,625.7000000000002,1832.822179592136,150000.0,2,342.3641509433963,321.5193014660722,2.623480083857443e-05,0.0022824276729559753,90,1835.9178319196906
32,OzaBagExecutorMAXChunk,GMSC,4,50,699,693.7211303710938,83250.0,120.00499725341795,42.0,93.41947115384616,3,25,126,3.252401746724891,744.8000000000001,693.0100546011453,83261.0,3,409.80262008733627,390.3044626827323,3.906788884954824e-05,0.004922553995043078,50,693.7211108317316
145,OzaBagExecutorMAXChunk,GMSC,4,50,368,364.68646240234375,43727.0,119.90299987792967,80.0,93.45651029145776,2,25,126,3.260698689956332,746.7,364.18226186609365,43727.0,2,410.84803493449783,390.9675546237995,7.45694579997789e-05,0.009395751707972142,10,364.6864552556433
157,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3625,3577.45947265625,148300.0,41.45399856567383,13.0,93.35649241146712,3,25,47,4.8023255813953485,412.99999999999994,3615.3289949385394,150000.0,3,225.70930232558138,199.0755977630615,3.2382505606172275e-05,0.001521977763490097,90,3577.459476316972
46,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3179,3146.408447265625,149102.0,47.38800048828125,14.0,93.31709738883076,2,25,52,4.622105263157895,439.1,3154.507791634245,150000.0,2,240.34947368421052,219.03232646741367,3.099961947631752e-05,0.001611980212768511,50,3146.4083410075928
185,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,2013,2005.5888671875,150000.0,74.79100036621094,19.0,93.33111037012335,3,25,80,4.055172413793104,588.0,2000.9070778753037,150000.0,3,324.41379310344826,303.2904014850485,2.703448275862069e-05,0.002162758620689655,10,2005.5888979360004
45,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1766,1762.2386474609375,150000.0,85.11900329589844,22.0,93.44781593864622,2,25,91,3.952409638554217,656.1,1760.2121642395298,150000.0,2,359.66927710843373,336.42516905083716,2.6349397590361446e-05,0.0023977951807228914,90,1762.2386798698326
199,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,402,399.3829956054688,47900.0,119.93499755859376,65.0,93.56948798328108,3,25,126,3.3301310043668124,762.6,399.0839058921507,47920.0,3,419.59650655021835,399.39925387853106,6.952256794085204e-05,0.008759843560547357,50,399.3830072543975
54,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,353,349.7314147949219,41930.0,119.89199829101562,75.0,93.35482330468004,2,25,126,3.3013100436681224,756.0,349.2507725497056,41930.0,2,415.96506550218345,395.8006581135713,7.873384315926836e-05,0.009920464238067814,10,349.7314299343205
