,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,PERC,tput
15,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,2000,169,45.87185287475586,27491.0,599.2999877929688,26887.0,77.29786983641284,25,607,3.0967123287671234,3390.9,45.796808833181736,27491.0,1879.704383561644,1855.859660828473,0.00011264458654712901,0.0683752640341073,90,45.87185142659624
4,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,500,169,41.4578742980957,24845.0,599.2830200195312,6919.0,79.59745327582665,25,19977,3.0056410256410255,10549.8,60.05457235000933,36051.0,60043.690769230765,1801.2296309407552,0.00012097569030553534,2.4167313652336793,50,41.457874109615645
5,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,500,169,41.4578742980957,24845.0,599.2830200195312,6919.0,79.59745327582665,25,19977,3.0056410256410255,10549.8,41.38929425797467,24845.0,60043.690769230765,1801.2296309407552,0.00012097569030553534,2.4167313652336793,10,41.457874109615645
51,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,169,38.24656295776367,22882.0,598.2760009765625,745.0,82.09530483531886,25,604,2.8763085399449033,3132.2999999999997,38.1196398941806,22882.0,1737.2903581267217,1720.826370852972,0.0001257017979173544,0.07592388594208206,90,38.246561725106545
72,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,25,169,46.41560363769531,27834.0,599.6690063476562,302.0,84.09148117515912,25,605,3.255912007332722,3552.2,46.36697107103472,27834.0,1969.8267644362968,1952.4695181926163,0.00011697607269284766,0.07077052397917284,50,46.41560545129011
27,OzaBagExecutorMAXChunk,elecNormNew,4,2000,1664,905.0673217773438,45295.0,50.04600143432617,1665.0,76.30442314355005,25,57,3.704807692307692,385.29999999999995,887.9134660605112,45312.0,211.17403846153843,185.41081108313338,8.179286217701052e-05,0.0046621931440896,10,905.0673121096245
44,OzaBagExecutorMAXChunk,elecNormNew,4,500,1664,552.0938720703125,45312.0,82.072998046875,550.0,77.04186378648576,25,88,3.1799999999999997,508.79999999999995,545.5858979916196,45312.0,279.84,260.99213378906245,7.01800847457627e-05,0.006175847457627118,90,552.0938807928108
77,OzaBagExecutorMAXChunk,elecNormNew,4,50,1664,418.5672912597656,45312.0,108.25499725341795,69.0,78.70178074322831,25,115,3.3240384615384615,691.4,415.4320082147572,45312.0,382.2644230769231,359.8437745241018,7.335889966318992e-05,0.00843627346126684,50,418.5672823391934
2,OzaBagExecutorMAXChunk,elecNormNew,4,25,1664,180.89344787597656,45312.0,250.4900054931641,76.0,80.16649369576258,25,256,2.903023758099352,1344.1,180.41879521718184,45312.0,743.1740820734341,727.1784371130925,6.406743816426889e-05,0.016401264170052835,10,180.89344487333875
13,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,1208,187.11053466796875,45312.0,242.16700744628903,5751.0,76.67851865533801,25,249,2.9757777777777776,1339.1,186.3648328507502,45312.0,740.9686666666666,720.6351992696125,6.567306183301945e-05,0.016352592396421846,90,187.11054192652517
76,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,1208,267.9360046386719,45312.0,169.11500549316406,1034.0,78.35178077300723,25,176,2.985266457680251,952.3,266.3797816616991,45312.0,525.4068965517241,504.85335338915405,6.58824694932965e-05,0.011595314630820183,50,267.9360111650861
56,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,1208,271.04205322265625,45312.0,167.177001953125,102.0,79.87053157173789,25,173,2.9795527156549517,932.5999999999999,269.5474230238424,45312.0,515.4626198083066,498.11269016448676,6.575637172614212e-05,0.011375852308622586,10,271.04206601757994
38,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,25,1208,209.6448211669922,45312.0,216.13699340820312,67.0,80.5727913087641,25,222,2.966084788029925,1189.3999999999999,208.68988513581974,45312.0,658.4708229426433,641.0806482785954,6.54591452160559e-05,0.014531930237964409,90,209.64481501055366
46,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,1496,305.9327392578125,45312.0,148.11099243164062,3781.0,75.97894347986701,25,155,2.969750889679715,834.5,303.91972741662863,45312.0,460.31138790035584,439.8527515452103,6.554005317972535e-05,0.01015870824285743,50,305.932728260621
6,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,1496,211.5979156494141,45312.0,214.1419982910156,1297.0,77.33196465232527,25,221,2.924812030075188,1167.0,210.63102847181872,45312.0,646.3834586466165,626.3250927459028,6.454828809311414e-05,0.014265171668578226,10,211.59791335477175
67,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,1496,376.7898864746094,45312.0,120.25800323486328,70.0,79.36016967875923,25,127,2.8870129870129864,666.8999999999999,374.2411853613816,45312.0,366.65064935064925,347.1864171313,6.371409311027953e-05,0.0080916898250055,90,376.7898915759136
11,OzaBagASHTExecutorMAXChunk,elecNormNew,4,25,1496,214.55357360839844,45312.0,211.19200134277344,63.0,79.93463907964758,25,217,2.948469387755102,1155.8,213.607885841972,45312.0,639.8178571428572,622.6931508979019,6.507038726507552e-05,0.014120274036521389,50,214.55358021091305
17,LBagExecutorMAXChunk,elecNormNew,4,2000,524,157.77708435058594,45312.0,287.19000244140625,7374.0,75.4571481344662,25,294,3.1,1643.0,157.2356070359048,45312.0,911.4,890.2890075683594,6.841454802259887e-05,0.02011387711864407,10,157.7770800334345
20,LBagExecutorMAXChunk,elecNormNew,4,500,524,129.3885498046875,45312.0,350.20098876953125,2170.0,77.55065607426582,25,297,3.0765363128491616,1652.1,155.61508345353388,45312.0,913.731284916201,1077.4060587451443,6.789672300602846e-05,0.020165326732790454,90,129.3885552956563
21,LBagExecutorMAXChunk,elecNormNew,4,500,524,129.3885498046875,45312.0,350.20098876953125,2170.0,77.55065607426582,25,297,3.0765363128491616,1652.1,129.0249097349568,45312.0,913.731284916201,1077.4060587451443,6.789672300602846e-05,0.020165326732790454,50,129.3885552956563
