,algorithm,dataset,cores_x,instances,time,delay,acc,ensemble_size,inc_rate_x,cores_y,duration,avg_measure,sum_measure,inc_rate_y,prod_rate,tt_inst_prod,avg_times_duration,joules,IPS,JPI,tput
13,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,20555.0,599.343994140625,1881.0,90.79654747225648,25,100,4,612,3.1400725294650953,3463.5,,,,1921.7243880326382,1881.9836117008656,34.29583044287109,0.09349182135892183,34.29583044287109
22,OzaBagExecutorMAXChunk,elecNormNew,4,45301.0,272.1579895019531,320.0,78.12756516916251,25,100,4,285,2.850097087378641,1467.8000000000002,,,,812.2776699029127,775.6766931863434,166.45111202834963,0.01793067857007379,166.45111202834963
15,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,45306.0,306.36700439453125,264.0,84.5352581898945,25,100,4,319,2.9046874999999996,1673.1,,,,926.5953124999999,889.9004080772398,147.8814603078344,0.020451933794640883,147.8814603078344
6,OzaBagASHTExecutorMAXChunk,elecNormNew,4,45310.0,317.2019958496094,114.0,78.67406996113272,25,100,4,330,2.815436241610738,1678.0,,,,929.0939597315436,893.0619950262492,142.84273299932894,0.020505273885048414,142.84273299932894
5,LBagExecutorMAXChunk,elecNormNew,4,44627.0,599.426025390625,1390.0,90.05727376861398,25,100,4,612,2.8450181159420285,3140.8999999999996,,,,1741.1510869565213,1705.3779014034544,74.44955358906572,0.03901564270411458,74.44955358906572
12,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,24179.0,599.427001953125,1312.0,89.04086021505377,25,100,4,612,2.8577515865820486,3152.0999999999995,,,,1748.9439709882138,1713.0134658716638,40.336854898456494,0.07233318048671218,40.336854898456494
14,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,7231.0,599.2109985351562,1258.0,81.71428571428572,25,100,4,612,2.9566123188405795,3264.1,,,,1809.4467391304347,1771.6346198538074,12.067535505317917,0.25023464792289235,12.067535505317917
23,OzaBagExecutorMAXChunk,covtypeNorm,4,58029.0,599.2760009765625,480.0,78.09956331877729,25,100,4,613,2.8033484162895927,3097.7,,,,1718.4525791855203,1679.979428258007,96.8318436003405,0.029613685901627124,96.8318436003405
2,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,34890.0,599.3259887695312,847.0,79.63000728332119,25,100,4,612,2.891477787851314,3189.2999999999993,,,,1769.584406165004,1732.9377842091258,58.21539638491604,0.05071895689782184,58.21539638491604
0,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,66799.0,599.4119873046875,486.0,78.21750663129974,25,100,4,613,2.885158371040724,3188.1,,,,1768.6020814479639,1729.3985128742754,111.44088108809434,0.0264764754180147,111.44088108809434
17,LBagExecutorMAXChunk,covtypeNorm,4,22894.0,599.3259887695312,3429.0,80.27906976744185,25,100,4,612,2.8591115140525836,3153.5999999999995,,,,1749.7762466001811,1713.5398351619162,38.19957824122292,0.07642946827117066,38.19957824122292
19,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,39681.0,599.4609985351562,1114.0,85.1701030927835,25,100,4,611,2.9509981851179674,3252.0,,,,1803.059891107078,1769.0083187262505,66.19446485586977,0.04543887228414299,66.19446485586977
8,StreamingRandomPatchesExecutorMAXChunk,airlines,4,10299.0,600.843994140625,8727.0,65.77142857142857,25,100,4,613,3.5823529411764707,3958.5,,,,2195.9823529411765,2152.435249597886,17.140888650689522,0.2132228714381179,17.140888650689522
21,OzaBagExecutorMAXChunk,airlines,4,131569.0,599.3079833984375,446.0,64.56495003843197,25,100,4,613,3.337285067873303,3687.7,,,,2045.7557466063347,2000.061584052867,219.5348696240028,0.015548919172497585,219.5348696240028
4,OzaBagAdwinExecutorMAXChunk,airlines,4,23354.0,599.2449951171875,2441.0,66.75846501128669,25,100,4,612,2.9046237533998185,3203.7999999999997,,,,1777.629737080689,1740.581246923341,38.97237388763326,0.0761167139282645,38.97237388763326
3,OzaBagASHTExecutorMAXChunk,airlines,4,134773.0,599.4539794921875,252.0,66.00969425801641,25,100,4,613,3.2575045207956603,3602.8,,,,1996.8502712477398,1952.7240482047498,224.82626625344884,0.014816396987881399,224.82626625344884
7,LBagExecutorMAXChunk,airlines,4,14066.0,599.2310180664062,1687.0,61.30450450450451,25,100,4,613,3.1152941176470583,3442.3999999999996,,,,1909.6752941176467,1866.7808656939335,23.47341772358189,0.13576534154113798,23.47341772358189
11,AdaptiveRandomForestExecutorMAXChunk,airlines,4,7042.0,599.8579711914062,5661.0,64.82926829268293,25,100,4,612,2.9754528985507243,3284.8999999999996,,,,1820.9771739130433,1784.8491391002265,11.739445565778764,0.25858806786609534,11.739445565778764
9,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,31677.0,599.27099609375,1107.0,93.5148118494796,25,100,4,611,3.1352994555353897,3455.0999999999995,,,,1915.667967332123,1878.894027770885,52.859224301662096,0.060475043954039936,52.859224301662096
10,OzaBagExecutorMAXChunk,GMSC,4,149894.0,301.18798828125,118.0,93.3698354047699,25,100,4,314,2.91058201058201,1650.2999999999997,,,,913.9227513227512,876.6323404947915,497.675889584377,0.00609712697854985,497.675889584377
18,OzaBagAdwinExecutorMAXChunk,GMSC,4,149981.0,582.3690185546875,169.0,93.34493141518902,25,100,4,596,3.0579143389199253,3284.2,,,,1822.5169459962754,1780.8345723811028,257.5360213567336,0.012151652182584963,257.5360213567336
16,OzaBagASHTExecutorMAXChunk,GMSC,4,149980.0,412.3880004882813,93.0,93.33844870725603,25,100,4,425,2.8129074315514986,2157.4999999999995,,,,1195.4856584093868,1160.0092712561495,363.6866247864114,0.007970967185020581,363.6866247864114
1,LBagExecutorMAXChunk,GMSC,4,63021.0,599.406982421875,560.0,93.33923541247484,25,100,4,612,2.880326382592928,3177.0,,,,1762.759746146872,1726.487745380142,105.13891537493723,0.027970989767646847,105.13891537493723
20,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,48244.0,599.4710083007812,653.0,93.47646747752512,25,100,4,612,2.997552130553037,3306.2999999999997,,,,1834.5019038984587,1796.9455981367842,80.47761998824444,0.03802549340640202,80.47761998824444
