dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,4712,45000.0,214.21499633789062,1252.0,210.06932067871094,77.66516853932585
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,4042,44000.0,256.16400146484375,5872.0,171.7649688720703,77.14047619047619
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,4989,204000.0,599.3980102539062,3819.0,340.3414611816406,64.6608910891089
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,3368,107500.0,599.3619995117188,1477.0,179.3573760986328,80.23084112149532
GMSC,OzaBagExecutorMAXChunk,25,4,500,8499,150000.0,365.3039855957031,666.0,410.6169128417969,93.19197324414715
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,702,16000.0,599.3060302734375,33750.0,26.697546005249023,73.32142857142857
GMSC,LBagExecutorMAXChunk,25,4,50,2037,55900.0,599.4089965820312,295.0,93.25852966308594,93.35720680393912
airlines,OzaBagASHTExecutorMAXChunk,25,4,25,2735,91000.0,599.4639892578125,96.0,151.80227661132812,64.40670513877438
airlines,LBagExecutorMAXChunk,25,4,50,214,4900.0,599.2579956054688,3363.0,8.176778793334961,66.02061855670102
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,3314,84000.0,599.3380126953125,7631.0,140.15463256835938,80.08048780487805
GMSC,OzaBagExecutorMAXChunk,25,4,50,6990,150000.0,378.2929992675781,66.0,396.5180358886719,93.31843947982661
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,25,2142,45300.0,438.3940124511719,128.0,103.33170318603516,84.46824958586416
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1012,35850.0,599.5819702148438,467.0,59.791656494140625,83.58379888268156
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,8906,150000.0,234.3820037841797,1708.0,639.9808959960938,93.31891891891891
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,213,7900.0,600.3679809570312,1114.0,13.15859603881836,65.8343949044586
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,489,14950.0,599.5830078125,1064.0,24.933996200561523,91.16778523489933
GMSC,LBagExecutorMAXChunk,25,4,25,1861,71775.0,599.4310302734375,105.0,119.7385482788086,93.37700348432055
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,875,24000.0,599.301025390625,24400.0,40.046653747558594,89.19545454545454
GMSC,OzaBagExecutorMAXChunk,25,4,25,6653,150000.0,325.25201416015625,29.0,461.18084716796875,93.39023170528421
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1699,37650.0,599.6939697265625,423.0,62.782020568847656,93.46010638297872
airlines,OzaBagExecutorMAXChunk,25,4,50,5027,180750.0,599.7050170898438,101.0,301.398193359375,65.50913115661318
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,844,22775.0,599.2960205078125,347.0,38.00292205810547,79.16923076923077
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,2708,60850.0,599.4660034179688,257.0,101.50700378417969,76.92105263157895
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1801,54000.0,599.3380126953125,12200.0,90.09941101074219,93.42692307692307
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,3708,126500.0,599.4829711914062,1283.0,211.01516723632812,82.17063492063492
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,2528,44000.0,394.24798583984375,9452.0,111.6048812866211,82.97380952380952
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,4141,45300.0,227.20899963378906,130.0,199.3759002685547,77.92486187845303
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,1574,45825.0,599.3400268554688,166.0,76.45909881591797,93.47379912663756
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,6863,150000.0,449.3710021972656,38.0,333.7998962402344,93.13818969828304
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,519,14000.0,599.2969970703125,37861.0,23.36070442199707,90.975
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,996,25050.0,599.3060302734375,640.0,41.798343658447266,78.32000000000001
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,3799,158300.0,599.4019775390625,121.0,264.0965576171875,64.39873617693523
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,970,24000.0,599.302978515625,29021.0,40.04652404785156,63.26818181818182
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,2794,45000.0,221.1580047607422,1386.0,203.4744415283203,83.00674157303371
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,2523,45300.0,230.2949981689453,146.0,196.7042236328125,84.33812154696133
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,3926,45300.0,287.1709899902344,78.0,157.74574279785156,76.9254555494202
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,753,23500.0,599.2760009765625,7274.0,39.213985443115234,64.81304347826087
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,276,6500.0,602.1510009765625,28931.0,10.794634819030762,65.63636363636364
elecNormNew,LBagExecutorMAXChunk,25,4,25,1258,35400.0,599.39501953125,221.0,59.05955123901367,90.39434628975265
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,276,9000.0,599.2919921875,18079.0,15.017721176147461,82.36470588235294
GMSC,OzaBagExecutorMAXChunk,25,4,2000,8410,150000.0,428.43798828125,2957.0,350.1090087890625,93.25743243243242
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1080,34000.0,599.3579711914062,18158.0,56.72736740112305,84.19375
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,930,33500.0,599.333984375,4893.0,55.89537811279297,88.68787878787879
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,292,8000.0,599.2780151367188,76990.0,13.349396705627441,62.516666666666666
airlines,OzaBagExecutorMAXChunk,25,4,500,6170,187000.0,599.489990234375,975.0,311.93182373046875,66.72439678284182
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,4540,106000.0,599.3270263671875,5917.0,176.8650360107422,93.46923076923078
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,25,496,19725.0,599.47998046875,422.0,32.90351867675781,91.11167512690356
