dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,OzaBagExecutorMAXChunk,25,4,250,2683,260000.0,120.11499786376953,115.0,2164.59228515625,64.2810394610202
elecNormNew,OzaBagExecutorMAXChunk,25,4,15,379,44925.0,119.93199920654297,5.0,374.5872802734375,75.52883544867512
airlines,OzaBagExecutorMAXChunk,25,4,2000,541,64692.0,119.94000244140625,2714.0,539.3696899414062,65.19651630192051
airlines,OzaBagExecutorMAXChunk,25,4,100,519,61600.0,120.01499938964844,138.0,513.2691650390625,64.41626016260162
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,400,45312.0,113.54299926757812,89.0,399.073486328125,88.66157041226636
airlines,OzaBagExecutorMAXChunk,25,4,50,4420,221900.0,120.01399993896484,27.0,1848.950927734375,63.224250619788144
airlines,OzaBagExecutorMAXChunk,25,4,250,536,64000.0,120.01799774169922,354.0,533.2533569335938,65.21568627450979
elecNormNew,OzaBagExecutorMAXChunk,25,4,75,449,45312.0,102.08000183105469,94.0,443.88714599609375,77.06744479076862
airlines,OzaBagExecutorMAXChunk,25,4,25,451,53910.0,119.96199798583984,37.0,449.3923034667969,65.02366150134546
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,250,415,45312.0,109.46399688720703,486.0,413.9443359375,88.91083396209667
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,250,111,11750.0,121.5530014038086,2561.0,96.6656494140625,65.14782608695651
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,15,721,43448.0,63.10599899291992,20.0,688.4923706054688,88.69523173623742
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,250,22,2400.0,119.95600128173828,8327.0,20.007335662841797,73.20930232558139
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,741,38471.0,62.07400131225586,2995.0,619.76025390625,88.5251295549889
airlines,OzaBagExecutorMAXChunk,25,4,15,412,49118.0,119.9280014038086,26.0,409.5624084472656,63.189621815367694
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,5,337,40133.0,119.99600219726562,10.0,334.45281982421875,88.54665071770334
airlines,OzaBagExecutorMAXChunk,25,4,25,2257,206656.0,120.0009994506836,14.0,1722.1190185546875,63.34189932778721
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,15,170,10320.0,120.0469970703125,174.0,85.9663314819336,65.69626394953906
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,250,83,9584.0,119.81300354003906,1946.0,79.99131774902344,88.15084636811656
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,5,67,7788.0,120.00199890136719,39.0,64.89891815185547,88.8217910831299
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,75,20,2400.0,120.57599639892578,2502.0,19.90445899963379,73.16129032258064
airlines,OzaBagExecutorMAXChunk,25,4,75,2560,218475.0,120.00299835205078,41.0,1820.5794677734375,64.20467032967034
elecNormNew,OzaBagExecutorMAXChunk,25,4,250,2260,44463.0,20.08099937438965,93.0,2214.1826171875,77.71696107479701
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,118,12000.0,135.2689971923828,21083.0,88.71212005615234,63.739999999999995
elecNormNew,OzaBagExecutorMAXChunk,25,4,100,4064,42702.0,12.189000129699707,28.0,3503.322509765625,75.89080324867376
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,411,43598.0,110.69100189208984,4093.0,393.8712158203125,88.69897591230348
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,19,1800.0,120.2490005493164,2115.0,14.968939781188965,73.25714285714285
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,2380,43983.0,19.086999893188477,187.0,2304.34326171875,75.84573281512316
elecNormNew,OzaBagExecutorMAXChunk,25,4,75,4047,41496.0,12.901000022888184,23.0,3216.494873046875,77.87112817170035
elecNormNew,OzaBagExecutorMAXChunk,25,4,5,311,37138.0,119.89600372314453,7.0,309.75177001953125,78.19190477472868
airlines,OzaBagExecutorMAXChunk,25,4,50,491,58702.0,119.97599792480469,70.0,489.28118896484375,63.18795607992907
airlines,OzaBagExecutorMAXChunk,25,4,75,4609,182700.0,120.01300048828125,49.0,1522.3350830078125,63.463928815879534
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,15,18,1800.0,120.06800079345703,584.0,14.991504669189453,73.55742296918768
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,19,1800.0,120.1240005493164,1063.0,14.984516143798828,73.35211267605634
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,75,100,10800.0,120.4209976196289,831.0,89.68535614013672,65.48251748251748
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,5,18,1800.0,119.95800018310547,186.0,15.00525188446045,72.98050139275766
