dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,OzaBagExecutorMAXChunk,25,4,50,170,24900.0,602.1209716796875,769.0,41.353816986083984,63.82293762575453
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,251,21828.0,599.4149780273438,382.0,36.41550827026367,69.30697610420584
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,1664,45312.0,110.3759994506836,33.0,410.5240173339844,79.64095656590192
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,207,30406.0,599.3090209960938,5454.0,50.7350959777832,69.25031766200762
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,169,26562.0,599.2880249023438,6584.0,44.322593688964844,79.24948200445093
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,1496,45288.0,126.2490005493164,757.0,358.71966552734375,77.31088684469054
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,1709,150000.0,401.5539855957031,76.0,373.54876708984375,93.44448149383128
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,295,47850.0,599.406005859375,356.0,79.82903289794922,93.43514644351465
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,283,48135.0,599.343017578125,3773.0,80.31294250488281,78.2995696441692
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,2263,150000.0,224.26199340820312,436.0,668.8605346679688,93.35585284280936
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,1496,45312.0,127.24099731445312,41.0,356.11163330078125,79.89930885243007
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,251,45991.0,599.3660278320312,15627.0,76.73274230957031,70.82585074219728
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,1208,45312.0,102.0790023803711,2675.0,443.8914794921875,76.16826745474695
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,540,107514.0,599.3779907226562,6806.0,179.37596130371094,93.49944083249616
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,169,26533.0,599.301025390625,25371.0,44.27324295043945,77.21028818326336
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,207,26692.0,599.2949829101562,26563.0,44.53900146484375,56.29758626275717
elecNormNew,LBagExecutorMAXChunk,25,4,2000,524,45312.0,494.2699890136719,11938.0,91.67459106445312,75.4155892131511
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2260,150000.0,339.56500244140625,2630.0,441.74163818359375,93.46486486486486
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,177,27727.0,599.5750122070312,626.0,46.244422912597656,65.00343245293926
elecNormNew,LBagExecutorMAXChunk,25,4,500,524,45312.0,350.22198486328125,2252.0,129.38079833984375,77.92109256449166
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,295,50961.0,599.3599853515625,13667.0,85.02569580078125,93.3804456608321
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,251,38400.0,599.3300170898438,4826.0,64.07154846191406,70.69129287598945
GMSC,OzaBagExecutorMAXChunk,25,4,500,2260,150000.0,173.23399353027344,352.0,865.880859375,93.47424749163879
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,2263,150000.0,327.39898681640625,29.0,458.1565856933594,93.34889148191365
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,69,8588.0,599.2650146484375,22824.0,14.330888748168945,64.11968348170129
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,1664,45268.0,66.06300354003906,1936.0,685.2246704101562,76.33123786632153
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,1709,150000.0,220.6840057373047,1932.0,679.7048950195312,93.44256756756756
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,295,50500.0,599.5250244140625,167.0,84.23334503173828,93.37097573055968
