,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,PERC,tput
14,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,2000,169,44.27324295043945,26533.0,599.301025390625,25371.0,77.21028818326336,25,605,3.015673693858845,3290.1,44.20037681849909,26533.0,1824.4825847846014,1807.2963369731397,0.00011365747159608205,0.06876277031562965,90,44.27324312136086
4,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,500,169,44.32259368896485,26562.0,599.2880249023438,6584.0,79.24948200445093,25,605,3.0967948717948715,3381.7,44.24964516322492,26562.0,1873.5608974358972,1855.8720822456553,0.00011658741328946885,0.07053538504012866,50,44.322594305681946
49,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,169,39.181671142578125,23488.0,599.4639892578125,715.0,82.32357709702192,25,604,3.383011937557392,3684.1,39.127233474041226,23488.0,2043.3392102846647,2027.993831794956,0.0001440315027911015,0.0869950276858253,10,39.18166965972409
70,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,25,169,45.31442260742188,27165.0,599.47802734375,303.0,84.6352247605011,25,604,3.4761248852157944,3785.5,45.251770757677725,27165.0,2099.5794306703397,2083.8604889896837,0.0001279633677605667,0.07728987412738228,90,45.31442148157862
25,OzaBagExecutorMAXChunk,elecNormNew,4,2000,1664,685.2246704101562,45268.0,66.06300354003906,1936.0,76.33123786632153,25,72,3.6742424242424243,485.0,675.8849062513984,45312.0,264.54545454545456,242.73149027968898,8.116644040475444e-05,0.00584398370914232,50,685.2246730284409
42,OzaBagExecutorMAXChunk,elecNormNew,4,500,1664,322.8339233398437,45312.0,140.35699462890625,860.0,77.28287065964474,25,147,2.9879699248120297,794.8,321.1635373918221,45312.0,439.23157894736835,419.38247868817547,6.594213287455927e-05,0.009693493532560212,10,322.83392872440487
75,OzaBagExecutorMAXChunk,elecNormNew,4,50,1664,740.0565185546875,45307.0,61.22100067138672,45.0,79.28497249044348,25,67,3.1243902439024387,384.29999999999995,730.402824121089,45312.0,209.3341463414634,191.2782972196253,6.896043092463502e-05,0.004620348871950546,90,740.0565084388672
2,OzaBagExecutorMAXChunk,elecNormNew,4,25,1664,410.5240173339844,45312.0,110.3759994506836,33.0,79.64095656590192,25,117,2.98066037735849,631.8999999999999,407.955271853139,45312.0,348.73726415094336,328.99336817399507,6.57808169438226e-05,0.0076963555824272455,50,410.52402900546844
12,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,1208,443.8914794921875,45312.0,102.0790023803711,2675.0,76.16826745474695,25,109,3.1515151515151514,624.0,439.66194777850006,45312.0,343.5151515151515,321.7035226532907,6.955144667009074e-05,0.00758110768703989,10,443.89148545120486
74,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,1208,327.77301025390625,45312.0,138.24200439453125,929.0,77.97911273765955,25,144,3.3703846153846153,876.3,325.8027869253225,45312.0,485.3353846153846,465.9287248112605,7.438172262059974e-05,0.010710968057366363,90,327.77302527156144
54,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,1208,208.52374267578125,45312.0,217.2989959716797,134.0,80.02960540851045,25,224,2.91432098765432,1180.2999999999997,207.7264787996314,45312.0,652.8079012345677,633.2790245564777,6.431675908488524e-05,0.014406954035014293,50,208.523743045299
36,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,25,1208,185.3501739501953,45312.0,244.4669952392578,74.0,80.79581336807472,25,251,3.0151982378854627,1368.9,184.83151338143935,45312.0,756.8147577092511,737.116453266564,6.654304020757112e-05,0.01670230309210035,10,185.350173571093
44,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,1496,656.1536254882812,45312.0,69.05699920654297,1946.0,75.59106021425933,25,76,3.253623188405797,449.0,646.9168939080279,45312.0,247.27536231884056,224.68545394012892,7.180489028084828e-05,0.005457171661344469,90,656.1536197725025
5,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,1496,358.7196655273437,45288.0,126.2490005493164,757.0,77.31088684469054,25,133,3.138429752066116,759.5000000000001,356.56279508970727,45312.0,417.4111570247934,396.223619492586,6.929936742770968e-05,0.009216815867885387,50,358.7196714663039
65,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,1496,307.8218994140625,45312.0,147.20199584960938,95.0,79.55238389819274,25,154,2.901075268817204,809.4,305.9678312423191,45312.0,446.76559139784945,427.0440696798345,6.402443654698985e-05,0.009859763228236437,10,307.82191327278963
10,OzaBagASHTExecutorMAXChunk,elecNormNew,4,25,1496,356.11163330078125,45312.0,127.24099731445312,41.0,79.89930885243007,25,134,3.011522633744856,731.8,353.7816503876513,45312.0,403.5440329218107,383.189143352744,6.646192253144544e-05,0.00890589761921369,90,356.1116382011655
16,LBagExecutorMAXChunk,elecNormNew,4,2000,524,91.67459106445312,45312.0,494.2699890136719,11938.0,75.4155892131511,25,501,2.9345132743362834,2652.8,91.49078368462817,45312.0,1470.191150442478,1450.4418438666692,6.476238688065597e-05,0.03244595582720864,50,91.67459284837672
19,LBagExecutorMAXChunk,elecNormNew,4,500,524,129.38079833984375,45312.0,350.22198486328125,2252.0,77.92109256449166,25,357,3.06723602484472,1975.2999999999997,129.0171948896526,45312.0,1095.003260869565,1074.2134886652784,6.769147300593043e-05,0.024165855863117168,10,129.380798346194
89,LBagExecutorMAXChunk,elecNormNew,4,50,524,183.8878936767578,45312.0,246.41099548339844,156.0,81.33975520304007,25,253,3.452297592997812,1577.7,183.3350866261521,45312.0,873.4312910284464,850.6840865955311,7.618947724659719e-05,0.01927593774338909,90,183.88789798567583
62,LBagExecutorMAXChunk,elecNormNew,4,25,524,118.51293182373048,45312.0,382.3380126953125,114.0,83.5869013182591,25,389,3.2091168091168094,2252.8,118.24017535619225,45312.0,1248.346438746439,1226.9673433048433,7.08226696927262e-05,0.02755001851047049,50,118.51293487814776
