dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,2,1,97,11381.0,119.93299865722656,3751.0,94.8946533203125,91.50338283103417
elecNormNew,OzaBagAdwin,25,1,1,444,45134.0,103.1709976196289,884.0,437.4678955078125,84.42194354588558
elecNormNew,OzaBagAdwin,25,1,1,247,29351.0,119.91999816894531,336.0,244.7548370361328,85.85056727198392
elecNormNew,AdaptiveRandomForestSequential,25,1,1,20,2400.0,119.98200225830078,71.0,20.003000259399414,86.66666666666667
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,2,1,54,5992.0,120.00800323486328,774.0,49.93000411987305,90.98798397863818
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,2,1,184,19933.0,120.00199890136719,8484.0,166.10556030273438,89.63026137560828
elecNormNew,OzaBagASHTExecutorRUNPER,25,2,1,61,7189.0,120.0009994506836,113.0,59.907833099365234,88.49631381276951
elecNormNew,StreamingRandomPatches,25,1,1,97,10818.0,120.00499725341797,5381.0,90.14624786376953,91.67128859308559
elecNormNew,OzaBag,25,1,1,64,7189.0,120.00199890136719,31.0,59.9073371887207,87.56433439977744
elecNormNew,AdaptiveRandomForestSequential,25,1,1,102,11980.0,119.95500183105469,2250.0,99.87078094482422,89.55759599332221
elecNormNew,StreamingRandomPatches,25,1,1,54,5992.0,120.00299835205078,854.0,49.93208694458008,91.53871829105475
elecNormNew,OzaBagExecutorRUNPER,25,2,1,64,7194.0,120.0009994506836,135.0,59.949501037597656,87.67028078954684
elecNormNew,OzaBag,25,1,1,320,38336.0,119.94400024414062,328.0,319.6158142089844,82.65077212020033
elecNormNew,OzaBagASHT,25,1,1,556,43899.0,81.86000061035156,659.0,536.2692260742188,83.36636369848972
elecNormNew,OzaBagASHT,25,1,1,309,36539.0,119.9219970703125,368.0,304.6897277832031,83.44508607241578
elecNormNew,OzaBag,25,1,1,577,43963.0,79.03800201416016,593.0,556.2261352539062,82.79234811091145
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,2,1,20,2400.0,119.98699951171875,75.0,20.002166748046875,86.95833333333334
elecNormNew,AdaptiveRandomForestSequential,25,1,1,184,15745.0,120.01399993896484,14669.0,131.19302368164062,89.47602413464591
elecNormNew,StreamingRandomPatches,25,1,1,10,1200.0,119.95700073242188,101.0,10.003584861755371,90.75
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,2,1,102,11980.0,119.90499877929688,1754.0,99.91242980957031,89.31552587646077
elecNormNew,LeveragingBag,25,1,1,276,29600.0,120.00399780273438,6117.0,246.658447265625,90.02364864864865
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,2,1,10,1200.0,119.96199798583984,79.0,10.003168106079102,90.58333333333334
elecNormNew,OzaBagAdwinExecutorRUNPER,25,2,1,49,5400.0,119.99199676513672,99.0,45.00300216674805,90.53703703703704
elecNormNew,LBagExecutorRUNPER,25,2,1,276,32140.0,120.00599670410156,4160.0,267.8199462890625,89.94710640945863
elecNormNew,LBagExecutorRUNPER,25,2,1,30,3600.0,119.97200012207031,85.0,30.007001876831055,90.88888888888889
elecNormNew,OzaBagASHTExecutorRUNPER,25,2,1,556,41955.0,81.85199737548828,2254.0,512.5714721679688,83.83029436300798
elecNormNew,OzaBagASHTExecutorRUNPER,25,2,1,309,36539.0,119.9729995727539,647.0,304.5601806640625,83.46698048660336
elecNormNew,OzaBagAdwinExecutorRUNPER,25,2,1,247,29351.0,119.94499969482422,788.0,244.70382690429688,86.9374126946271
elecNormNew,LBagExecutorRUNPER,25,2,1,153,17970.0,119.88800048828125,1014.0,149.889892578125,91.21313299944352
elecNormNew,OzaBagASHT,25,1,1,61,7190.0,120.0009994506836,31.0,59.916168212890625,88.0250347705146
elecNormNew,OzaBagExecutorRUNPER,25,2,1,320,37642.0,119.94300079345703,580.0,313.8323974609375,82.11306519313533
elecNormNew,LeveragingBag,25,1,1,30,3600.0,119.97599792480469,63.0,30.00600242614746,90.63888888888889
elecNormNew,LeveragingBag,25,1,1,153,17970.0,119.90499877929688,1035.0,149.86865234375,91.13522537562604
elecNormNew,OzaBagExecutorRUNPER,25,2,1,577,41885.0,79.03299713134766,1823.0,529.968505859375,82.53073892801719
elecNormNew,OzaBagAdwin,25,1,1,49,5400.0,119.99700164794922,32.0,45.00112533569336,89.0
elecNormNew,OzaBagAdwinExecutorRUNPER,25,2,1,444,44051.0,103.15599822998047,2683.0,427.0328369140625,86.16149463122291
