,index,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
182,182,LBagExecutorMAXChunk,elecNormNew,4,50,60,59.9510383605957,7200.0,120.0979995727539,501.0,82.2937062937063,128,1.3206005963116532,0.0,59.90515017888344,7200.0,158.60148985161547,0.02202798470161326,0
214,214,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,358,309.4356384277344,37097.0,119.88600158691406,6066.0,76.45382796250392,127,4.194618834080718,935.4000000000001,354.19876573027625,42529.0,502.8760801991005,0.01355570747497373,0
186,186,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,198,180.7910614013672,21666.0,119.83999633789062,9220.0,78.04840842062443,128,3.959051724137931,918.5,194.62958642983304,23361.0,474.4527441222092,0.021898492759263786,0
164,164,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,39,35.0081672668457,4200.0,119.97200012207033,37088.0,77.22727272727272,126,3.6179824561403504,824.8999999999999,34.952231949668786,4200.0,434.05659166971844,0.10334680754040915,0
174,174,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,373,358.4230651855469,42976.0,119.90299987792967,1323.0,77.58028062906112,126,1.3206005963116532,0.0,369.1003563934317,44326.0,158.34397313835,0.0036844744308067293,0
175,175,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,373,358.4230651855469,42976.0,119.90299987792967,1323.0,77.58028062906112,126,1.3206005963116532,0.0,369.1126507228033,44326.0,158.34397313835,0.0036844744308067293,0
141,141,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,207,203.257080078125,24500.0,120.53700256347656,2040.0,79.30416666666666,127,1.3206005963116532,0.0,204.5918409850132,24559.0,159.18123746294643,0.0064971933658345485,0
142,142,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,207,203.257080078125,24500.0,120.53700256347656,2040.0,79.30416666666666,127,1.3206005963116532,0.0,204.60377232737937,24559.0,159.18123746294643,0.0064971933658345485,0
280,280,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,41,40.00433349609375,4800.0,119.98699951171876,8153.0,77.76744186046511,126,1.3206005963116532,0.0,39.94175161223216,4800.0,158.45490310482182,0.03301143814683788,0
281,281,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,41,40.00433349609375,4800.0,119.98699951171876,8153.0,77.76744186046511,126,1.3206005963116532,0.0,39.94175161223216,4800.0,158.45490310482182,0.03301143814683788,0
86,86,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,365,348.3130187988281,41800.0,120.00700378417967,139.0,80.16047904191616,125,1.3206005963116532,0.0,364.127674102942,43727.0,158.48132075896248,0.003791419156912978,0
87,87,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,365,348.3130187988281,41800.0,120.00700378417967,139.0,80.16047904191616,125,1.3206005963116532,0.0,364.11857773336664,43727.0,158.48132075896248,0.003791419156912978,0
151,151,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,202,199.72991943359372,23960.0,119.96199798583984,190.0,80.98285236302803,126,1.3206005963116532,0.0,199.6084475361353,23960.0,158.42188607483743,0.006611931806128441,0
152,152,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,202,199.72991943359372,23960.0,119.96199798583984,190.0,80.98285236302803,126,1.3206005963116532,0.0,199.6134364169555,23960.0,158.42188607483743,0.006611931806128441,0
173,173,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,40,39.97301864624024,4800.0,120.08100128173828,759.0,80.16842105263157,125,1.3206005963116532,0.0,39.942083978231565,4800.0,158.57904189836395,0.03303730039549249,0
79,79,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,72,59.51627731323242,8000.0,134.41700744628906,28711.0,43.66666666666666,141,4.024302788844621,1010.0999999999999,69.89457568168014,8400.0,540.9347379342493,0.06761684224178116,0
227,227,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,40,31.507474899291992,4000.0,126.9540023803711,47484.0,29.1,132,3.8263598326359833,914.5,39.947402586594315,4800.0,485.77169530062497,0.12144292382515624,0
286,286,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,8,5.002584457397461,600.0,119.93800354003906,77152.0,0.0,142,3.5337209302325574,911.6999999999998,4.994672349493873,600.0,423.8274334397426,0.7063790557329044,0
14,14,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,72,70.00641632080078,8400.0,119.98899841308594,6710.0,57.81012658227848,129,1.3206005963116532,0.0,69.88934187536401,8400.0,158.4575428551593,0.018863993197042773,0
15,15,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,72,70.00641632080078,8400.0,119.98899841308594,6710.0,57.81012658227848,129,1.3206005963116532,0.0,69.89224944876648,8400.0,158.4575428551593,0.018863993197042773,0
187,187,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,40,40.00933456420898,4800.0,119.97200012207033,10101.0,58.18604651162791,129,1.3206005963116532,0.0,39.946072801717676,4800.0,158.4350949019078,0.03300731143789746,0
188,188,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,40,40.00933456420898,4800.0,119.97200012207033,10101.0,58.18604651162791,129,1.3206005963116532,0.0,39.946072801717676,4800.0,158.4350949019078,0.03300731143789746,0
42,42,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,8,5.002709865570068,600.0,119.93499755859376,54328.0,80.0,126,1.3206005963116532,0.0,4.994713927759788,600.0,158.3862292945156,0.26397704882419265,0
43,43,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,8,5.002709865570068,600.0,119.93499755859376,54328.0,80.0,126,1.3206005963116532,0.0,4.994713927759788,600.0,158.3862292945156,0.26397704882419265,0
272,272,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,68,64.84945678710938,7782.0,120.0009994506836,706.0,76.53905845835489,126,1.3206005963116532,0.0,64.89886593391964,7800.0,158.47339143256713,0.020364095532326796,0
273,273,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,68,64.84945678710938,7782.0,120.0009994506836,706.0,76.53905845835489,126,1.3206005963116532,0.0,64.89832595600227,7800.0,158.47339143256713,0.020364095532326796,0
135,135,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,37,34.93159103393555,4200.0,120.23500061035156,1107.0,76.4578313253012,127,1.3206005963116532,0.0,34.95484998543548,4200.0,158.78241350356225,0.037805336548467204,0
136,136,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,37,34.93159103393555,4200.0,120.23500061035156,1107.0,76.4578313253012,127,1.3206005963116532,0.0,34.954268165816394,4200.0,158.78241350356225,0.037805336548467204,0
238,238,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,7,4.989853858947754,600.0,120.24400329589844,5761.0,71.0909090909091,126,1.3206005963116532,0.0,4.994755506717946,600.0,158.79430245546388,0.26465717075910644,0
239,239,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,7,4.989853858947754,600.0,120.24400329589844,5761.0,71.0909090909091,126,1.3206005963116532,0.0,4.99488024774606,600.0,158.79430245546388,0.26465717075910644,0
124,124,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,206,194.31466674804688,24000.0,123.51100158691406,9720.0,58.60454545454545,131,3.851260504201681,916.6000000000001,204.59013662112628,24559.0,475.6730422460733,0.019819710093586386,0
172,172,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,114,109.81584930419922,13179.0,120.01000213623048,15235.0,48.96681277395116,132,3.6481171548117155,871.9,109.81788534014426,13200.0,437.810547542173,0.03322031622597868,0
116,116,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,22,20.01067352294922,2400.0,119.93599700927734,50139.0,62.0,130,3.486842105263158,795.0,19.97619503425085,2400.0,418.1978843086644,0.1742491184619435,0
49,49,OzaBagExecutorMAXChunk,covtypeNorm,4,500,200,199.90655517578125,23960.0,119.8560028076172,2423.0,64.23273657289002,129,1.3206005963116532,0.0,199.6001332889037,23960.0,158.28190877927045,0.006606089681939501,0
50,50,OzaBagExecutorMAXChunk,covtypeNorm,4,500,200,199.90655517578125,23960.0,119.8560028076172,2423.0,64.23273657289002,129,1.3206005963116532,0.0,199.59847052257146,23960.0,158.28190877927045,0.006606089681939501,0
252,252,OzaBagExecutorMAXChunk,covtypeNorm,4,500,111,107.7675552368164,13000.0,120.62999725341795,3937.0,55.992,128,1.3206005963116532,0.0,109.81300623312556,13178.0,159.30404630593682,0.012254157408148987,0
253,253,OzaBagExecutorMAXChunk,covtypeNorm,4,500,111,107.7675552368164,13000.0,120.62999725341795,3937.0,55.992,128,1.3206005963116532,0.0,109.81605810267801,13200.0,159.30404630593682,0.012254157408148987,0
16,16,OzaBagExecutorMAXChunk,covtypeNorm,4,500,22,20.00750160217285,2400.0,119.95500183105467,14108.0,51.0,130,1.3206005963116532,0.0,19.975862499479796,2400.0,158.41264694865626,0.06600526956194011,0
17,17,OzaBagExecutorMAXChunk,covtypeNorm,4,500,22,20.00750160217285,2400.0,119.95500183105467,14108.0,51.0,130,1.3206005963116532,0.0,19.97602876548142,2400.0,158.41264694865626,0.06600526956194011,0
217,217,OzaBagExecutorMAXChunk,covtypeNorm,4,50,181,179.71498107910156,21564.0,119.98999786376952,266.0,68.26717486287998,128,1.3206005963116532,0.0,179.65508622844288,21564.0,158.458862730328,0.00734830563579707,0
218,218,OzaBagExecutorMAXChunk,covtypeNorm,4,50,181,179.71498107910156,21564.0,119.98999786376952,266.0,68.26717486287998,128,1.3206005963116532,0.0,179.65209277525994,21564.0,158.458862730328,0.00734830563579707,0
170,170,OzaBagExecutorMAXChunk,covtypeNorm,4,50,100,99.98748016357422,11980.0,119.81500244140624,433.0,62.23805532271584,127,1.3206005963116532,0.0,99.82751006191305,11980.0,158.22776367120326,0.013207659738831657,0
171,171,OzaBagExecutorMAXChunk,covtypeNorm,4,50,100,99.98748016357422,11980.0,119.81500244140624,433.0,62.23805532271584,127,1.3206005963116532,0.0,99.83000566647777,11980.0,158.22776367120326,0.013207659738831657,0
56,56,OzaBagExecutorMAXChunk,covtypeNorm,4,50,20,19.97004508972168,2400.0,120.18000030517578,1394.0,64.08510638297872,128,1.3206005963116532,0.0,19.975696236245902,2400.0,158.7097800677498,0.06612907502822908,0
