dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,OzaBagASHTExecutorMAXChunk,25,4,15,371,33510.0,120.0479965209961,53.0,279.13836669921875,65.2127183161666
GMSC,OzaBagExecutorMAXChunk,25,4,15,314,37138.0,119.89099884033203,27.0,309.76470947265625,93.48113029658164
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,15,582,69484.0,119.99400329589844,19.0,579.062255859375,93.4603924052455
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,15,36,4200.0,120.01000213623047,246.0,34.9970817565918,86.6905615292712
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,15,1195,45115.0,38.02899932861328,10.0,1186.33154296875,80.8159645232816
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,5,58,6595.0,120.01100158691406,47.0,54.95329666137695,93.89984825493171
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,5,77,8986.0,120.01000213623047,39.0,74.87709045410156,73.48847567086071
airlines,OzaBagExecutorMAXChunk,25,4,15,88,10170.0,120.77300262451172,118.0,84.20755767822266,63.357951747907435
airlines,OzaBagAdwinExecutorMAXChunk,25,4,15,265,31680.0,120.09300231933594,52.0,263.7955627441406,66.76140849518396
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,5,234,27554.0,119.94200134277344,18.0,229.72769165039062,71.77393008820647
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,5,15,1800.0,120.00499725341797,167.0,14.999375343322754,70.19498607242339
elecNormNew,LBagExecutorMAXChunk,25,4,15,101,11980.0,119.83300018310547,71.0,99.97245788574219,87.07898035938153
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,15,14,1200.0,120.06800079345703,890.0,9.994336128234863,73.83966244725738
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,5,14,1200.0,119.99700164794922,263.0,10.000249862670898,73.55648535564853
GMSC,LBagExecutorMAXChunk,25,4,5,492,58702.0,119.98100280761719,7.0,489.26080322265625,93.42555837606692
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,5,113,13178.0,119.947998046875,40.0,109.86427307128906,80.3385713201245
airlines,LBagExecutorMAXChunk,25,4,15,133,12735.0,120.0739974975586,141.0,106.05960083007812,60.82547169811321
airlines,OzaBagAdwinExecutorMAXChunk,25,4,15,53,6000.0,119.98799896240234,150.0,50.005001068115234,65.96491228070175
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,15,14,1200.0,120.11299896240234,853.0,9.990592002868652,72.57383966244726
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,15,296,35341.0,119.93499755859375,36.0,294.6679382324219,93.45807620449527
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,5,71,7960.0,124.3030014038086,74.0,64.03707122802734,65.757385292269
airlines,OzaBagASHTExecutorMAXChunk,25,4,15,668,32250.0,121.38899993896484,56.0,265.6748046875,65.2303396928804
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,15,59,6600.0,120.02100372314453,156.0,54.99037551879883,93.84965831435079
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,15,85,7935.0,120.03700256347656,226.0,66.1046142578125,66.04797979797979
airlines,OzaBagExecutorMAXChunk,25,4,5,73,8390.0,120.00900268554688,41.0,69.91142272949219,63.73285629099582
airlines,OzaBagASHTExecutorMAXChunk,25,4,15,74,8400.0,120.03900146484375,131.0,69.97725677490234,64.32915921288014
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,5,885,81745.0,120.00800323486328,7.0,681.1629028320312,93.2945926107169
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,15,70,8392.0,120.0009994506836,156.0,69.93275451660156,80.21964903903546
