,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
31,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,42,39.95800018310547,4795.0,120.0009994506836,103.0,73.74348279457769,128,3.2896995708154506,766.5,39.94574036933166,4800.0,394.76723639033895,0.08232893355377247,0
38,OzaBagAdwin,covtypeNorm,1,1,379,89.56143951416016,10748.0,120.00700378417967,22868.0,72.1343505768515,128,3.4659482758620688,804.0999999999999,374.0944291781164,44925.0,415.9380678571503,0.03869911312403706,0
39,OzaBagAdwin,covtypeNorm,1,1,379,89.56143951416016,10748.0,120.00700378417967,22868.0,72.1343505768515,128,3.4659482758620688,804.0999999999999,374.078854240393,44925.0,415.9380678571503,0.03869911312403706,0
87,OzaBagAdwin,covtypeNorm,1,1,210,86.17902374267578,10342.0,120.00599670410156,21252.0,70.26687294527171,128,3.4366379310344817,797.2999999999997,209.58188588708668,25158.0,412.4171602249144,0.03987789211225241,0
88,OzaBagAdwin,covtypeNorm,1,1,210,86.17902374267578,10342.0,120.00599670410156,21252.0,70.26687294527171,128,3.4366379310344817,797.2999999999997,209.59410823780325,25158.0,412.4171602249144,0.03987789211225241,0
163,OzaBagAdwin,covtypeNorm,1,1,42,39.95766830444336,4795.0,120.0019989013672,97.0,69.40563086548488,127,3.266956521739131,751.4000000000001,39.94574036933166,4800.0,392.04131293255364,0.08176044065329585,0
164,OzaBagAdwin,covtypeNorm,1,1,42,39.95766830444336,4795.0,120.0019989013672,97.0,69.40563086548488,127,3.266956521739131,751.4000000000001,39.94441069511596,4800.0,392.04131293255364,0.08176044065329585,0
69,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,388,132.9111328125,15950.0,120.00499725341795,17282.0,68.82758620689656,128,3.5961206896551734,834.3000000000002,384.00313043767846,46123.0,431.55245348502854,0.027056580155801164,0
70,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,388,132.9111328125,15950.0,120.00499725341795,17282.0,68.82758620689656,128,3.5961206896551734,834.3000000000002,383.9871457590995,46123.0,431.55245348502854,0.027056580155801164,0
129,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,215,124.64905548095705,14962.0,120.03299713134766,12575.0,65.83344472664082,128,3.613793103448276,838.4,214.5612062143363,25757.0,433.77441721949083,0.028991740223198156,0
