dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1699,45050.0,599.3380126953125,346.0,75.16626739501953,93.41111111111111
airlines,OzaBagExecutorMAXChunk,25,4,50,5027,116850.0,599.4299926757812,148.0,194.93519592285156,65.13270547945206
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,844,31400.0,599.4219970703125,269.0,52.38379669189453,82.48924302788845
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,2708,103650.0,599.447998046875,154.0,172.90907287597656,79.29826254826254
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1801,48000.0,599.2670288085938,12944.0,80.09784698486328,93.3804347826087
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,3708,119000.0,599.3350219726562,1361.0,198.5533905029297,81.57130801687764
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,2528,44000.0,228.16099548339844,5527.0,192.84628295898438,82.7357142857143
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,4141,45300.0,235.23899841308594,135.0,192.5701141357422,72.54143646408839
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,1574,64875.0,599.4760131835938,125.0,108.21951293945312,93.41711642251349
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,6863,150000.0,346.22601318359375,30.0,433.2430114746094,93.26354392398734
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,519,14000.0,599.2410278320312,48772.0,23.362886428833008,91.40833333333333
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,996,15050.0,599.2260131835938,1051.0,25.115732192993164,71.66
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,3799,135850.0,599.6489868164062,139.0,226.54920959472656,66.2960235640648
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,970,20000.0,599.2100219726562,37176.0,33.37727737426758,62.83888888888889
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,2794,45000.0,400.2340087890625,2310.0,112.4342269897461,84.38876404494383
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,2523,45300.0,442.24200439453125,260.0,102.43260192871094,84.15911602209944
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,3926,45300.0,260.1789855957031,75.0,174.1109161376953,77.70955273329652
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,753,23000.0,599.2540283203125,7418.0,38.38105010986328,64.67111111111112
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,276,9500.0,599.219970703125,18988.0,15.853943824768066,65.28888888888889
elecNormNew,LBagExecutorMAXChunk,25,4,25,1258,35150.0,599.416015625,224.0,58.64040756225586,90.4797153024911
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,276,12000.0,601.6079711914062,13458.0,19.946544647216797,82.54545454545455
GMSC,OzaBagExecutorMAXChunk,25,4,2000,8410,150000.0,225.3090057373047,1766.0,665.7523193359375,93.37972972972973
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1080,26000.0,599.2550048828125,25373.0,43.38720703125,82.08333333333333
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,930,22000.0,599.2650146484375,7092.0,36.711639404296875,89.54418604651163
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,292,8000.0,619.85302734375,98885.0,12.906285285949707,63.525
airlines,OzaBagExecutorMAXChunk,25,4,500,6170,184500.0,599.343017578125,962.0,307.8370666503906,64.59619565217392
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,4540,150000.0,594.6920166015625,4353.0,252.2313995361328,93.48716216216216
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,25,496,19350.0,599.2440185546875,424.0,32.29068374633789,91.05304010349289
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,2709,79000.0,599.4149780273438,100.0,131.795166015625,75.25799303577081
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,974,28000.0,599.2410278320312,22267.0,46.725772857666016,93.51153846153846
elecNormNew,LBagExecutorMAXChunk,25,4,2000,1402,44000.0,577.3140258789062,13976.0,76.21501922607422,87.01190476190476
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,239,5750.0,599.2030029296875,3086.0,9.59607982635498,67.24561403508773
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,2679,59250.0,599.322998046875,139.0,98.8615493774414,79.52891515407346
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,4027,83550.0,599.39501953125,185.0,139.3905487060547,93.37125748502993
covtypeNorm,LBagExecutorMAXChunk,25,4,500,782,21000.0,599.2440185546875,7996.0,35.04415512084961,77.85365853658537
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,4202,44000.0,210.13800048828125,4655.0,209.38621520996094,77.3404761904762
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,4162,45300.0,409.1960144042969,226.0,110.70488739013672,78.43314917127073
airlines,LBagExecutorMAXChunk,25,4,2000,440
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,25,794,25025.0,599.3400268554688,313.0,41.7542610168457,78.73599999999999
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,255,4900.0,599.2009887695312,3188.0,8.177556991577148,81.6082474226804
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,8617,150000.0,234.2010040283203,433.0,640.4754638671875,92.98060200668897
covtypeNorm,LBagExecutorMAXChunk,25,4,50,667,19800.0,599.3790283203125,845.0,33.03418731689453,78.5620253164557
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,277,8000.0,629.6799926757812,111477.0,12.704866409301758,63.849999999999994
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,266,8500.0,598.2059936523438,24298.0,14.209152221679688,65.525
airlines,OzaBagAdwinExecutorMAXChunk,25,4,25,717,27775.0,599.468994140625,304.0,46.332672119140625,67.12072072072071
covtypeNorm,LBagExecutorMAXChunk,25,4,25,575,18925.0,599.27099609375,432.0,31.580036163330078,78.21164021164022
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,683,21950.0,599.375,762.0,36.62147903442383,67.03652968036529
airlines,OzaBagExecutorMAXChunk,25,4,25,4800,132500.0,599.3159790039062,64.0,221.0853729248047,65.11115304774486
GMSC,LBagExecutorMAXChunk,25,4,2000,2224,56000.0,599.2659912109375,11518.0,93.4476547241211,93.35925925925926
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,1019,26000.0,599.2410278320312,6215.0,43.38821792602539,93.56470588235294
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,2675,70600.0,599.291015625,216.0,117.80587005615234,79.77888022678951
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,1154,40000.0,599.3289794921875,4204.0,66.7413101196289,79.47341772151898
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,4455,45000.0,315.17498779296875,1823.0,142.77783203125,75.52584269662921
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,1149,34000.0,599.2949829101562,16745.0,56.73332977294922,75.284375
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,494,8000.0,599.2260131835938,19157.0,13.350555419921875,91.69333333333334
airlines,LBagExecutorMAXChunk,25,4,500,245,10000.0,779.3909912109375,29933.0,12.830531120300293,60.58888888888889
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,882,26750.0,599.3280029296875,288.0,44.633323669433594,89.22731524789523
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,958,27700.0,599.4240112304688,561.0,46.211029052734375,93.5623869801085
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,963,26500.0,599.2479858398438,6092.0,44.22209167480469,81.38076923076923
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,236,6625.0,599.8309936523438,1302.0,11.044777870178223,67.18181818181819
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,898,16900.0,599.2269897460938,468.0,28.2030029296875,93.60592592592593
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,7285,150000.0,410.3280029296875,75.0,365.56121826171875,93.30243414471491
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,3066,108750.0,599.3419799804688,72.0,181.44898986816406,93.32168314555071
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,918,26500.0,599.2529907226562,613.0,44.22172164916992,89.41776937618148
airlines,OzaBagExecutorMAXChunk,25,4,2000,6220,186000.0,599.3599853515625,3763.0,310.3310241699219,64.04782608695652
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,4733,144500.0,599.3060302734375,1175.0,241.11221313476562,93.48263888888889
elecNormNew,LBagExecutorMAXChunk,25,4,50,1316,39300.0,599.3579711914062,382.0,65.57015991210938,90.2547770700637
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,3557,110000.0,599.35400390625,5704.0,183.5309295654297,81.36203703703704
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,291,12000.0,599.2369995117188,49239.0,20.02546501159668,82.39999999999999
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,220,5550.0,599.5560302734375,3070.0,9.25684928894043,66.98181818181818
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,3944,45300.0,183.23599243164062,56.0,247.22216796875,76.06405300938708
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,1820,47000.0,599.2750244140625,3383.0,78.4281005859375,93.41935483870968
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,25,253,6050.0,599.1920166015625,1253.0,10.096930503845215,81.94190871369294
airlines,LBagExecutorMAXChunk,25,4,25,210,3975.0,597.4219970703125,2057.0,6.65358829498291,68.05063291139241
GMSC,LBagExecutorMAXChunk,25,4,500,2271,81000.0,599.3209838867188,2091.0,135.1529541015625,93.44223602484472
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,4856,191000.0,599.9730224609375,983.0,318.34765625,64.42152230971129
elecNormNew,LBagExecutorMAXChunk,25,4,500,1471,42000.0,599.2769775390625,3812.0,70.08445739746094,88.70843373493976
