dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,OzaBagExecutorMAXChunk,25,4,50,170,19755.0,599.4310302734375,848.0,32.95625305175781,63.283430601370206
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,251,50048.0,599.3619995117188,179.0,83.50212097167969,78.54187073945985
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,1664,45312.0,166.42100524902344,50.0,272.2733154296875,79.2766135977212
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,207,39208.0,599.3410034179688,4428.0,65.41851806640625,73.72894492094657
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,169,30500.0,600.43798828125,5794.0,50.7962532043457,79.10000000000001
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,1496,45312.0,126.25199890136719,835.0,358.9012451171875,77.55288761938766
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,1709,150000.0,492.3160095214844,89.0,304.6823425292969,93.31577192397465
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,295,41468.0,599.4819946289062,412.0,69.17304992675781,93.44246462890531
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,283,18303.0,599.2550048828125,9293.0,30.542922973632812,61.38853002302983
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,2263,150000.0,185.281005859375,361.0,809.5811157226562,93.40535117056857
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,1496,45312.0,117.43399810791016,39.0,385.85076904296875,80.60149711837835
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,251,38507.0,599.947021484375,18594.0,64.18399810791016,67.2501164160298
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,1208,45312.0,247.1790008544922,5882.0,183.31654357910156,76.21444403398596
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,540,94620.0,599.3270263671875,7619.0,157.8770751953125,93.51651911034334
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,169,29609.0,599.2949829101562,24803.0,49.40638732910156,77.0364736136767
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,207,31673.0,599.3099975585938,22189.0,52.8491096496582,60.88026151720419
elecNormNew,LBagExecutorMAXChunk,25,4,2000,524,45312.0,293.1780090332031,7697.0,154.5545654296875,75.87735500554119
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2260,150000.0,466.75201416015625,3453.0,321.36981201171875,93.45337837837839
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,177,22945.0,599.6840209960938,751.0,38.261817932128906,64.45075343961564
elecNormNew,LBagExecutorMAXChunk,25,4,500,524,45312.0,305.1830139160156,1973.0,148.47483825683594,77.8184414888869
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,295,54534.0,599.3250122070312,14269.0,90.99236297607422,93.41378916511212
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,251,35567.0,599.323974609375,4995.0,59.34519958496094,69.32728776342431
GMSC,OzaBagExecutorMAXChunk,25,4,500,2260,150000.0,357.4739990234375,667.0,419.6109313964844,93.48428093645484
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,2263,150000.0,358.4840087890625,33.0,418.4287109375,93.34489081513586
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,69,6969.0,599.1900024414062,29903.0,11.630701065063477,65.00231875096615
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,1664,45219.0,63.06999969482422,1813.0,716.9652709960938,76.0406302783498
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,1709,150000.0,318.5880126953125,2461.0,470.8275146484375,93.50067567567567
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,295,38651.0,599.905029296875,218.0,64.42852783203125,93.50955315072748
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,68,12737.0,599.2880249023438,54444.0,21.25355339050293,50.62866722548198
GMSC,LBagExecutorMAXChunk,25,4,2000,716,101096.0,599.3200073242188,6833.0,168.68450927734375,93.50831516912893
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,251,40528.0,599.3350219726562,450.0,67.62161254882812,74.86535896042295
airlines,OzaBagExecutorMAXChunk,25,4,25,170,26100.0,600.030029296875,356.0,43.49782180786133,64.02684563758389
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,1709,150000.0,475.5069885253906,864.0,315.4527893066406,93.45418060200669
airlines,OzaBagASHTExecutorMAXChunk,25,4,25,177,19722.0,599.60400390625,411.0,32.89170837402344,64.3194395085546
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,177,13264.0,599.2639770507812,48421.0,22.133817672729492,60.52911931818182
airlines,LBagExecutorMAXChunk,25,4,500,46,3126.0,599.22998046875,51730.0,5.2166948318481445,68.92612338156893
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,25,1208,45312.0,104.20099639892578,37.0,434.8518981933594,80.77373197606377
airlines,OzaBagExecutorMAXChunk,25,4,2000,170,21089.0,599.2650146484375,36038.0,35.19144058227539,61.58520613966159
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,68,9446.0,599.27001953125,19463.0,15.762510299682617,57.712944332662644
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,316,45312.0,394.2460021972656,2586.0,114.93331146240234,78.46335802909935
airlines,LBagExecutorMAXChunk,25,4,2000,46,7977.0,599.2579956054688,151184.0,13.31146240234375,57.36991801907312
GMSC,OzaBagExecutorMAXChunk,25,4,50,2260,150000.0,320.4219970703125,60.0,468.1326599121094,93.42847615871958
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,1664,45312.0,107.26200103759766,656.0,422.4422302246094,77.60644470231188
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,316,45312.0,479.3110046386719,149.0,94.53569793701172,81.68790160531721
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,1496,45312.0,115.1520004272461,2838.0,393.4972839355469,76.29987070557813
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,288,48460.0,599.3809814453125,182.0,80.85008239746094,77.7309796634665
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,170,17570.0,599.260986328125,9796.0,29.319446563720703,62.16754540128881
GMSC,LBagExecutorMAXChunk,25,4,500,716,120285.0,599.3579711914062,1416.0,200.6897430419922,93.52172642651418
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,25,283,44068.0,599.5650024414062,200.0,73.49995422363281,80.22387212496878
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,169,17597.0,599.2869873046875,927.0,29.36322784423828,82.73778993560153
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,2263,150000.0,305.2659912109375,60.0,491.374755859375,93.40513504501502
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,150,27067.0,599.3090209960938,27252.0,45.16367721557617,65.38476881956356
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,177,35000.0,601.9429931640625,5578.0,58.145042419433594,64.97101449275362
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,170,21055.0,599.4099731445312,807.0,35.1262092590332,66.45084503689598
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,1208,45312.0,251.31700134277344,155.0,180.29818725585938,79.84180990676506
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,66,9438.0,599.2789916992188,71228.0,15.74892520904541,61.548803441785424
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,288,44737.0,599.344970703125,16404.0,74.64315795898438,70.04001216744274
GMSC,LBagExecutorMAXChunk,25,4,25,716,117478.0,599.5170288085938,71.0,195.95440673828125,93.34627468008479
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,2263,150000.0,365.60198974609375,2732.0,410.2822265625,93.3385135135135
covtypeNorm,LBagExecutorMAXChunk,25,4,25,150,16590.0,599.2860107421875,481.0,27.682941436767578,73.60096589194085
GMSC,OzaBagExecutorMAXChunk,25,4,25,2260,150000.0,235.57400512695312,25.0,636.7425537109375,93.45957659609935
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,540,43383.0,599.2949829101562,375.0,72.39006042480469,93.42071862091247
elecNormNew,LBagExecutorMAXChunk,25,4,25,524,45312.0,362.2749938964844,115.0,125.07625579833984,83.56923620465034
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,207,31043.0,599.3159790039062,258.0,51.79738235473633,79.81494616029401
airlines,OzaBagAdwinExecutorMAXChunk,25,4,25,170,15538.0,599.60302734375,522.0,25.9138126373291,64.57164958421968
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,1496,45312.0,193.41400146484375,128.0,234.274658203125,79.5302903097521
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,66,8051.0,599.9130249023438,2197.0,13.420278549194336,66.06674165729284
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,68,8826.0,599.2730102539062,1919.0,14.727845191955566,76.76618049225159
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,25,68,11102.0,599.4559936523438,748.0,18.520124435424805,79.18208901327074
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,66,10005.0,599.5260009765625,932.0,16.688182830810547,65.75150300601203
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,25,169,33510.0,599.448974609375,256.0,55.901336669921875,83.10288188741227
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,295,39841.0,599.3090209960938,4099.0,66.47822570800781,93.46737500317734
