dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,4712,45000.0,108.08499908447266,651.0,416.3389892578125,76.04044943820224
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,4042,44000.0,239.15699768066406,5373.0,183.9795684814453,78.03809523809524
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,4989,154000.0,599.3610229492188,4728.0,256.9403076171875,64.41776315789474
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,3368,134500.0,599.3759765625,1208.0,224.40005493164062,80.76194029850747
GMSC,OzaBagExecutorMAXChunk,25,4,500,8499,150000.0,410.385986328125,708.0,365.5095520019531,93.45484949832776
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,702,26000.0,599.281005859375,23282.0,43.38532257080078,81.32916666666667
GMSC,LBagExecutorMAXChunk,25,4,50,2037,84600.0,599.3920288085938,196.0,141.1430206298828,93.4642223536369
airlines,OzaBagASHTExecutorMAXChunk,25,4,25,2735,70475.0,599.3079833984375,120.0,117.59396362304688,65.84953867991483
airlines,LBagExecutorMAXChunk,25,4,50,214,6250.0,599.2080078125,2713.0,10.430435180664062,64.06451612903226
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,3314,96000.0,599.2890014648438,6732.0,160.1898193359375,81.73085106382979
GMSC,OzaBagExecutorMAXChunk,25,4,50,6990,150000.0,508.3030090332031,88.0,295.0995788574219,93.30910303434479
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,25,2142,45300.0,480.2349853515625,144.0,94.32881927490234,84.41303147432357
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1012,31800.0,599.3889770507812,510.0,53.05402755737305,82.52913385826771
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,8906,150000.0,269.3429870605469,1958.0,556.9107055664062,93.3222972972973
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,213,5975.0,600.8679809570312,1383.0,9.943947792053223,67.08860759493672
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,489,8650.0,599.2319946289062,1775.0,14.43514347076416,91.18604651162791
GMSC,LBagExecutorMAXChunk,25,4,25,1861,69450.0,599.4019775390625,113.0,115.86548614501953,93.3871083903493
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,875,30000.0,599.2990112304688,19342.0,50.0584831237793,88.9857142857143
GMSC,OzaBagExecutorMAXChunk,25,4,25,6653,150000.0,451.4150085449219,38.0,332.2884521484375,93.22620436739456
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1699,34950.0,599.3610229492188,451.0,58.31209945678711,93.54727793696274
airlines,OzaBagExecutorMAXChunk,25,4,50,5027,92300.0,599.3280029296875,175.0,154.0058135986328,63.34308943089431
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,844,23200.0,599.3159790039062,348.0,38.71080017089844,79.53398058252428
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,2708,97350.0,599.3400268554688,167.0,162.4286651611328,77.35765673175746
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1801,38000.0,599.2979736328125,16138.0,63.40752410888672,93.48611111111111
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,3708,39500.0,599.2969970703125,3952.0,65.91056060791016,71.75897435897436
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,2528,44000.0,374.2130126953125,8526.0,117.58009338378906,82.73095238095239
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,4141,45300.0,216.16799926757812,130.0,209.55923461914062,78.57237569060773
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,1574,51550.0,599.2630004882812,155.0,86.02233123779297,93.43619602134886
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,6863,150000.0,406.27301025390625,35.0,369.2098693847656,93.31955325887648
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,519,16000.0,599.2329711914062,40285.0,26.7007999420166,90.77857142857142
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,996,28450.0,599.2849731445312,568.0,47.47323989868164,79.02464788732394
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,3799,87450.0,599.3590087890625,202.0,145.90586853027344,65.89816933638444
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,970,42000.0,612.56201171875,20932.0,68.56448364257812,65.82368421052631
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,2794,45000.0,366.2040100097656,2179.0,122.88232421875,84.38651685393258
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,2523,45300.0,287.2309875488281,170.0,157.71278381347656,84.45303867403315
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,3926,45300.0,160.21499633789062,50.0,282.74505615234375,77.5372722252899
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,753,19500.0,599.2319946289062,8412.0,32.54165267944336,64.01052631578948
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,276,9500.0,599.2150268554688,17902.0,15.85407543182373,65.0
elecNormNew,LBagExecutorMAXChunk,25,4,25,1258,37475.0,599.35302734375,203.0,62.525753021240234,90.46194926568758
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,276,8500.0,599.2260131835938,18189.0,14.184965133666992,82.6125
GMSC,OzaBagExecutorMAXChunk,25,4,2000,8410,150000.0,590.4630126953125,4106.0,254.03793334960938,93.22837837837838
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1080,22000.0,599.2420043945312,30191.0,36.71304702758789,79.85
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,930,20500.0,599.2440185546875,7580.0,34.20977020263672,89.85499999999999
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,292,6000.0,599.2150268554688,86432.0,10.013099670410156,63.24999999999999
airlines,OzaBagExecutorMAXChunk,25,4,500,6170,267000.0,599.6890258789062,704.0,445.23077392578125,63.995872420262664
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,4540,112000.0,599.3350219726562,5708.0,186.873779296875,93.47090909090909
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,25,496,15900.0,599.3300170898438,500.0,26.529624938964844,91.28188976377952
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,2709,80725.0,599.3920288085938,97.0,134.67813110351562,80.03469640644362
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,974,20000.0,599.2429809570312,28529.0,33.37544250488281,93.58333333333333
elecNormNew,LBagExecutorMAXChunk,25,4,2000,1402,44000.0,599.3159790039062,14124.0,73.41703033447266,87.16190476190476
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,239,5150.0,599.197998046875,3291.0,8.59482192993164,68.23529411764706
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,2679,91075.0,599.447998046875,87.0,151.9314422607422,80.08127402526084
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,4027,121300.0,599.3150024414062,133.0,202.39773559570312,93.34432989690723
covtypeNorm,LBagExecutorMAXChunk,25,4,500,782,29000.0,599.2730102539062,5737.0,48.3919677734375,82.35789473684211
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,4202,44000.0,222.13600158691406,5260.0,198.0768585205078,77.53333333333333
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,4162,45300.0,166.1230010986328,94.0,272.68951416015625,77.84530386740332
airlines,LBagExecutorMAXChunk,25,4,2000,440,10000.0,735.7979736328125,123887.0,13.590686798095703,58.38333333333333
