dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,acc,prec,recall
airlines,AdaptiveRandomForestExecutorMAXChunk,25,2,50,1,539383.0,3435.593994140625,66.11722256935883,65.6990347898188,65.02377950110562,0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,2,50,1,45312.0,72.21099853515625,88.88692501436083,88.88952704232867,88.29176097761179,0
elecNormNew,OzaBagExecutorMAXChunk,25,2,50,1,45312.0,11.560999870300293,76.74870752507623,78.79447632697901,74.06521591864961,0
airlines,OzaBagExecutorMAXChunk,25,2,50,1,539383.0,136.7429962158203,61.24379557712953,61.39765723342654,58.58987147920022,0
