dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,acc,prec,recall
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,1,45312.0,0.7710000276565552,76.41288498077857,78.22711020790646,73.78163970899085,0
airlines,OzaBagExecutorMAXChunk,25,4,50,1,539383.0,7.300000190734863,61.14237400641163,60.55545090633301,59.2671886291583,0
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1,539383.0,150.38299560546875,66.18434251195458,65.77643728799222,65.07455328409002,0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1,45312.0,4.2129998207092285,88.77645707215765,88.73443043347254,88.2196800794568,0
