dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,acc,prec,recall
airlines,AdaptiveRandomForestExecutorMAXChunk,25,6,50,1,539383.0,134.3780059814453,66.1708072749118,65.76620371582614,65.05031252911314,0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,6,50,1,45312.0,3.6679999828338623,88.7079669479917,88.71080924237464,88.10145925441088,0
airlines,OzaBagExecutorMAXChunk,25,6,50,1,539383.0,7.254000186920166,61.1711132083518,60.711150519203564,59.08331560850463,0
elecNormNew,OzaBagExecutorMAXChunk,25,6,50,1,45312.0,0.7519999742507935,78.35270204586628,78.35023484358538,76.9594507479318,0
