dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,acc,prec,recall
elecNormNew,OzaBagExecutorMAXChunk,25,8,50,1,45312.0,0.9549999833106995,77.541867350095,77.86311951105272,75.8023281006197,0
airlines,OzaBagExecutorMAXChunk,25,8,50,1,539383.0,7.49399995803833,60.718331717139506,60.367930538240024,58.356666683990554,0
airlines,AdaptiveRandomForestExecutorMAXChunk,25,8,50,1,539383.0,127.73300170898438,66.14169724455948,65.73407046806534,65.02410675167566,0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,8,50,1,45312.0,3.309999942779541,88.66157041226636,88.64643490948842,88.07002462597015,0
