,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
64,OzaBagAdwinExecutorRUNPER,elecNormNew,4,1,61,59.91616821289063,7190.0,120.0009994506836,38.0,90.34770514603616,128,3.212500000000001,719.6000000000001,59.90415335463259,7200.0,385.50321073532115,0.053616580074453565,0
84,OzaBagAdwin,elecNormNew,1,1,557,547.1082763671875,44783.0,81.85399627685547,1211.0,84.6973181787732,90,3.445731707317074,565.1000000000001,552.4236808738906,45312.0,282.0469103417746,0.006298079859361244,0
73,OzaBagAdwin,elecNormNew,1,1,309,304.6109619140625,36539.0,119.9530029296875,265.0,84.91474862475711,128,3.295689655172414,764.6,304.3217536875245,36539.0,395.3278708622374,0.010819340180690149,0
3,OzaBagAdwin,elecNormNew,1,1,61,59.906837463378906,7189.0,120.00299835205078,28.0,88.8579774655724,128,3.1728448275862076,736.1000000000001,59.903156563555584,7200.0,380.7508926161405,0.05296298408904444,0
139,OzaBagASHTExecutorRUNPER,elecNormNew,4,1,645,630.5486450195312,44419.0,70.44499969482422,2106.0,83.01627681847857,78,3.595104895104895,514.1,641.7403127124405,45312.0,253.2571632385254,0.005701550310419537,0
41,OzaBagASHTExecutorRUNPER,elecNormNew,4,1,358,354.45855712890625,42529.0,119.98300170898438,331.0,83.34548190646383,128,3.3922413793103448,787.0,354.1604210386063,42529.0,407.0113032110806,0.00957020628773497,0
89,OzaBagASHTExecutorRUNPER,elecNormNew,4,1,71,69.88875579833984,8387.0,120.00499725341795,41.0,88.61333015380947,128,3.2116379310344834,745.1000000000001,69.88585310659256,8400.0,385.4126010927661,0.045953571133035186,0
105,OzaBagASHT,elecNormNew,1,1,645,632.6006469726562,44580.0,70.47100067138672,788.0,82.96769851951548,78,3.454225352112676,490.5,641.6676107397757,45312.0,243.42271710785343,0.0054603570459365956,0
16,OzaBagASHT,elecNormNew,1,1,358,354.4644470214844,42529.0,119.9810028076172,211.0,83.30080650850007,128,3.283333333333334,748.6000000000001,354.13682843153583,42529.0,393.9376258850099,0.009262800110160358,0
11,OzaBagASHT,elecNormNew,1,1,71,69.88700866699219,8387.0,120.00800323486328,26.0,88.0887087158698,128,3.1625,733.7,69.88469026106924,8400.0,379.5253102302551,0.045251616815339825,0
42,OzaBag,elecNormNew,1,1,673,651.0592651367188,44162.0,67.83100128173828,596.0,82.20189303020696,75,3.412598425196851,433.4000000000001,666.3137462502206,45312.0,231.47996815358565,0.005241609713182955,0
77,OzaBag,elecNormNew,1,1,373,369.4880065917969,44326.0,119.96600341796876,192.0,82.68284979470289,127,3.2683982683982693,755.0000000000002,369.0481146292118,44326.0,392.09667783795,0.008845749172899653,0
103,OzaBag,elecNormNew,1,1,74,69.88642120361328,8387.0,120.00900268554688,24.0,87.57601049242876,128,3.181896551724138,738.2,69.88469026106924,8400.0,381.8562318209944,0.04552953759639852,0
57,LeveragingBag,elecNormNew,1,1,330,249.0417022705078,29886.0,120.00399780273438,10331.0,90.2094626246403,127,3.5130434782608684,807.9999999999998,329.2085803743921,39534.0,421.57926184612757,0.014106245795560716,0
88,LeveragingBag,elecNormNew,1,1,183,179.8303680419922,21564.0,119.91300201416016,986.0,90.92005193841588,128,3.4250000000000003,794.6,179.66257029785461,21564.0,410.70203189849855,0.019045725834654914,0
128,LeveragingBag,elecNormNew,1,1,36,34.95804214477539,4195.0,120.0009994506836,48.0,90.89392133492252,128,3.242918454935623,755.6000000000001,34.95135935822647,4200.0,389.1534557293414,0.09276602043607661,0
46,LBagExecutorRUNPER,elecNormNew,4,1,330,329.0834350585937,39491.0,120.00299835205078,2339.0,89.91415765617482,128,3.710434782608696,853.4000000000001,329.23325477394053,39534.0,445.2632991027832,0.01127505758534307,0
92,LBagExecutorRUNPER,elecNormNew,4,1,183,179.8123779296875,21564.0,119.9250030517578,408.0,91.01279910962715,128,3.492241379310345,810.2,179.65957659526606,21564.0,418.807058071268,0.019421584959713783,0
93,LBagExecutorRUNPER,elecNormNew,4,1,36,35.00262451171875,4200.0,119.99099731445312,29.0,91.21428571428572,128,3.2443965517241384,752.7000000000002,34.95165021719954,4200.0,389.2983779249521,0.09269008998213145,0
13,AdaptiveRandomForestSequential,elecNormNew,1,1,234,137.8738555908203,16545.0,120.0009994506836,15732.0,89.1326684799033,125,3.5495495495495497,788.0,229.5286806724089,27554.0,425.9494935456697,0.025744907437030506,0
120,AdaptiveRandomForestSequential,elecNormNew,1,1,130,129.78549194335938,15574.0,119.9980010986328,3085.0,89.59162707075896,126,3.5279475982532746,807.8999999999999,129.76278755863655,15574.0,423.3466597711154,0.02718291124766376,0
19,AdaptiveRandomForestSequential,elecNormNew,1,1,26,25.00395774841309,3000.0,119.9810028076172,71.0,88.06666666666668,124,3.2292035398230095,729.8000000000002,24.967542195146308,3000.0,387.4430789778719,0.12914769299262396,0
97,AdaptiveRandomForestExecutorRUNPER,elecNormNew,4,1,234,229.6396331787109,27554.0,119.98799896240234,3707.0,89.07236698845902,125,3.786547085201794,844.4000000000001,229.5286806724089,27554.0,454.3402077302805,0.01648908353525007,0
59,AdaptiveRandomForestExecutorRUNPER,elecNormNew,4,1,130,129.86016845703125,15574.0,119.9290008544922,759.0,89.48889174264801,125,3.569603524229075,810.3000000000001,129.76819371073375,15574.0,428.0989841074671,0.027488055997654238,0
122,AdaptiveRandomForestExecutorRUNPER,elecNormNew,4,1,26,25.006250381469727,3000.0,119.97000122070312,43.0,88.1,125,3.2615044247787615,737.1000000000001,24.968165588874186,3000.0,391.2826898220367,0.13042756327401223,0
47,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,4,1,53,49.874168395996094,5985.0,120.0019989013672,2084.0,82.2890559732665,125,3.6578947368421053,834.0,49.92760497278945,6000.0,438.9546801918432,0.07334246953915509,0
76,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,4,1,29,24.989999771118164,2999.0,120.00800323486328,413.0,79.99333111037012,125,3.4325991189427305,779.1999999999998,24.969620295307376,3000.0,411.93936617006807,0.13735890835947584,0
