,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
141,OzaBagAdwin,elecNormNew,1,1,577,545.9606323242188,43150.0,79.03500366210938,1681.0,84.52838933951332,87,3.651265822784809,576.8999999999999,571.919018528803,45312.0,288.5778076751322,0.006687782333143272,0
142,OzaBagAdwin,elecNormNew,1,1,577,545.9606323242188,43150.0,79.03500366210938,1681.0,84.52838933951332,87,3.651265822784809,576.8999999999999,571.9551140451637,45312.0,288.5778076751322,0.006687782333143272,0
112,OzaBagAdwin,elecNormNew,1,1,115,114.96449279785156,13777.0,119.83699798583984,184.0,88.88727589460696,128,3.4403433476394842,801.5999999999998,114.7978102007316,13777.0,412.28041882167037,0.029925268115095476,0
113,OzaBagAdwin,elecNormNew,1,1,115,114.96449279785156,13777.0,119.83699798583984,184.0,88.88727589460696,128,3.4403433476394842,801.5999999999998,114.80259320367315,13777.0,412.28041882167037,0.029925268115095476,0
134,OzaBagASHTExecutorRUNPER,elecNormNew,2,1,1211,519.9931640625,33486.0,64.39700317382812,8662.0,83.55730753150571,70,3.778125,483.6,1200.381477164353,45312.0,243.2999276161194,0.007265720827095485,0
135,OzaBagASHTExecutorRUNPER,elecNormNew,2,1,1211,519.9931640625,33486.0,64.39700317382812,8662.0,83.55730753150571,70,3.778125,483.6,1200.5086901229336,45312.0,243.2999276161194,0.007265720827095485,0
258,OzaBagASHTExecutorRUNPER,elecNormNew,2,1,673,558.4759521484375,41349.0,74.03900146484375,5193.0,83.76502454714745,79,3.767361111111111,542.5,666.3039482391001,45312.0,278.93165482415094,0.0067457896158105626,0
259,OzaBagASHTExecutorRUNPER,elecNormNew,2,1,673,558.4759521484375,41349.0,74.03900146484375,5193.0,83.76502454714745,79,3.767361111111111,542.5,666.3039482391001,45312.0,278.93165482415094,0.0067457896158105626,0
287,OzaBagASHTExecutorRUNPER,elecNormNew,2,1,134,129.95118713378906,15574.0,119.84500122070312,347.0,88.14049056119173,128,3.4603448275862068,802.8,129.76603119584055,15574.0,414.7050300861227,0.02662803583447558,0
288,OzaBagASHTExecutorRUNPER,elecNormNew,2,1,134,129.95118713378906,15574.0,119.84500122070312,347.0,88.14049056119173,128,3.4603448275862068,802.8,129.76927499520886,15574.0,414.7050300861227,0.02662803583447558,0
289,OzaBagASHT,elecNormNew,1,1,1211,688.653564453125,38431.0,55.805999755859375,7353.0,82.87059925580911,64,3.7035714285714287,414.8,1200.2224988742616,45312.0,206.6815062386649,0.0053779892856981315,0
290,OzaBagASHT,elecNormNew,1,1,1211,688.653564453125,38431.0,55.805999755859375,7353.0,82.87059925580911,64,3.7035714285714287,414.8,1200.3496781371691,45312.0,206.6815062386649,0.0053779892856981315,0
223,OzaBagASHT,elecNormNew,1,1,673,636.307373046875,43155.0,67.82099914550781,1816.0,83.11898968833276,75,3.65036496350365,500.1,666.2059839741233,45312.0,247.5713990705727,0.0057367952513167125,0
224,OzaBagASHT,elecNormNew,1,1,673,636.307373046875,43155.0,67.82099914550781,1816.0,83.11898968833276,75,3.65036496350365,500.1,666.3823403973705,45312.0,247.5713990705727,0.0057367952513167125,0
186,OzaBagASHT,elecNormNew,1,1,134,129.9620361328125,15574.0,119.83499908447266,144.0,87.51123667651214,128,3.4115879828326174,794.8999999999999,129.76927499520886,15574.0,408.82764279934463,0.026250651264886647,0
187,OzaBagASHT,elecNormNew,1,1,134,129.9620361328125,15574.0,119.83499908447266,144.0,87.51123667651214,128,3.4115879828326174,794.8999999999999,129.76603119584055,15574.0,408.82764279934463,0.026250651264886647,0
180,OzaBag,elecNormNew,1,1,1250,758.7735595703125,38680.0,50.97700119018555,6192.0,82.50517063081696,60,3.711818181818183,408.3000000000001,1239.6585686145766,45312.0,189.21735987229786,0.004891865560297256,0
181,OzaBag,elecNormNew,1,1,1250,758.7735595703125,38680.0,50.97700119018555,6192.0,82.50517063081696,60,3.711818181818183,408.3000000000001,1240.201445149989,45312.0,189.21735987229786,0.004891865560297256,0
50,OzaBag,elecNormNew,1,1,694,665.6340942382812,43834.0,65.85299682617188,1599.0,83.00406077474108,74,3.640740740740741,491.5,686.4934474661011,45312.0,239.75368844491464,0.005469582708511992,0
51,OzaBag,elecNormNew,1,1,694,665.6340942382812,43834.0,65.85299682617188,1599.0,83.00406077474108,74,3.640740740740741,491.5,686.6494923473253,45312.0,239.75368844491464,0.005469582708511992,0
283,OzaBag,elecNormNew,1,1,138,134.95494079589844,16173.0,119.83999633789062,117.0,86.44654671365856,128,3.3935344827586205,787.3,134.76040095656305,16173.0,406.6811599862986,0.0251456847824336,0
284,OzaBag,elecNormNew,1,1,138,134.95494079589844,16173.0,119.83999633789062,117.0,86.44654671365856,128,3.3935344827586205,787.3,134.76264675738057,16173.0,406.6811599862986,0.0251456847824336,0
89,LeveragingBag,elecNormNew,1,1,620,229.6983184814453,27570.0,120.0270004272461,19280.0,89.23830250272034,128,3.6768240343347642,856.7,617.2371987849232,45312.0,441.31815994000743,0.01600718752049356,0
90,LeveragingBag,elecNormNew,1,1,620,229.6983184814453,27570.0,120.0270004272461,19280.0,89.23830250272034,128,3.6768240343347642,856.7,617.2960601602093,45312.0,441.31815994000743,0.01600718752049356,0
167,LeveragingBag,elecNormNew,1,1,344,241.47299194335935,28977.0,120.0009994506836,11735.0,89.85747316837491,127,3.699565217391305,850.9000000000002,339.1789491214922,40732.0,443.9515236199421,0.015320824226798568,0
168,LeveragingBag,elecNormNew,1,1,344,241.47299194335935,28977.0,120.0009994506836,11735.0,89.85747316837491,127,3.699565217391305,850.9000000000002,339.22979545605966,40732.0,443.9515236199421,0.015320824226798568,0
114,LeveragingBag,elecNormNew,1,1,68,64.89730072021484,7788.0,120.00499725341795,333.0,90.80636877247046,128,,0.0,64.89562620119308,7800.0,,,0
115,LeveragingBag,elecNormNew,1,1,68,64.89730072021484,7788.0,120.00499725341795,333.0,90.80636877247046,128,,0.0,64.89616613418531,7800.0,,,0
116,LeveragingBag,elecNormNew,1,1,68,64.89730072021484,7788.0,120.00499725341795,333.0,90.80636877247046,128,,0.0,64.89616613418531,7800.0,,,0
100,LBagExecutorRUNPER,elecNormNew,2,1,620,266.28668212890625,31956.0,120.00599670410156,17588.0,89.45737889598198,127,3.7886956521739132,871.4000000000001,617.186755111214,45312.0,454.66619794762653,0.014227882023645841,0
101,LBagExecutorRUNPER,elecNormNew,2,1,620,266.28668212890625,31956.0,120.00599670410156,17588.0,89.45737889598198,127,3.7886956521739132,871.4000000000001,617.3128797580447,45312.0,454.66619794762653,0.014227882023645841,0
175,LBagExecutorRUNPER,elecNormNew,2,1,344,274.5408630371094,32946.0,120.00399780273438,8089.0,89.3704850361197,127,3.787826086956522,871.2,339.2071952031979,40732.0,454.5542734162704,0.013796948746927409,0
176,LBagExecutorRUNPER,elecNormNew,2,1,344,274.5408630371094,32946.0,120.00399780273438,8089.0,89.3704850361197,127,3.787826086956522,871.2,339.2269702597587,40732.0,454.5542734162704,0.013796948746927409,0
143,LBagExecutorRUNPER,elecNormNew,2,1,68,64.89675903320312,7788.0,120.00599670410156,395.0,91.2300975860298,4393,3.583885819521178,7784.199999999999,39.94274872682489,4800.0,430.08778984533484,0.05522442088409538,0
144,LBagExecutorRUNPER,elecNormNew,2,1,68,64.89675903320312,7788.0,120.00599670410156,395.0,91.2300975860298,4393,3.583885819521178,7784.199999999999,64.89724602712373,7800.0,430.08778984533484,0.05522442088409538,0
233,AdaptiveRandomForestSequential,elecNormNew,1,1,395,135.98939514160156,16319.0,120.0019989013672,20560.0,89.864575035235,125,,0.0,393.7537474908105,45312.0,,,0
234,AdaptiveRandomForestSequential,elecNormNew,1,1,395,135.98939514160156,16319.0,120.0019989013672,20560.0,89.864575035235,125,,0.0,393.733218633508,45312.0,,,0
235,AdaptiveRandomForestSequential,elecNormNew,1,1,395,135.98939514160156,16319.0,120.0019989013672,20560.0,89.864575035235,125,,0.0,393.7742784889329,45312.0,,,0
131,AdaptiveRandomForestSequential,elecNormNew,1,1,219,127.7502899169922,15340.0,120.0780029296875,14761.0,89.42633637548892,126,,0.0,214.57550588568523,25757.0,,,0
132,AdaptiveRandomForestSequential,elecNormNew,1,1,219,127.7502899169922,15340.0,120.0780029296875,14761.0,89.42633637548892,126,,0.0,214.56656836773794,25757.0,,,0
133,AdaptiveRandomForestSequential,elecNormNew,1,1,219,127.7502899169922,15340.0,120.0780029296875,14761.0,89.42633637548892,126,,0.0,214.5737183225312,25757.0,,,0
44,AdaptiveRandomForestSequential,elecNormNew,1,1,43,39.971336364746094,4797.0,120.01100158691406,309.0,89.03481342505732,207,,0.0,39.942083978231565,4800.0,,,0
45,AdaptiveRandomForestSequential,elecNormNew,1,1,43,39.971336364746094,4797.0,120.01100158691406,309.0,89.03481342505732,207,,0.0,39.94175161223216,4800.0,,,0
93,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,395,171.05691528320312,20527.0,120.0009994506836,22190.0,89.2044624153554,125,,0.0,393.733218633508,45312.0,,,0
94,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,395,171.05691528320312,20527.0,120.0009994506836,22190.0,89.2044624153554,125,,0.0,393.746904300524,45312.0,,,0
95,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,395,171.05691528320312,20527.0,120.0009994506836,22190.0,89.2044624153554,125,,0.0,393.7605909189659,45312.0,,,0
272,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,219,167.28054809570312,20074.0,120.0019989013672,11325.0,89.49885423931454,125,,0.0,214.57550588568523,25757.0,,,0
273,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,219,167.28054809570312,20074.0,120.0019989013672,11325.0,89.49885423931454,125,,0.0,214.57908110134545,25757.0,,,0
274,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,219,167.28054809570312,20074.0,120.0019989013672,11325.0,89.49885423931454,125,,0.0,214.5772934786231,25757.0,,,0
218,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,43,39.97366714477539,4797.0,120.00399780273438,345.0,88.82634980195957,125,,0.0,39.94274872682489,4800.0,,,0
219,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,43,39.97366714477539,4797.0,120.00399780273438,345.0,88.82634980195957,125,,0.0,39.94141925176408,4800.0,,,0
220,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,43,39.97366714477539,4797.0,120.00399780273438,345.0,88.82634980195957,125,,0.0,39.943081109419076,4800.0,,,0
58,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,108,44.055763244628906,5287.0,120.00700378417967,19909.0,82.10705504066578,126,3.786899563318777,867.1999999999999,104.82412646561278,12579.0,454.4544702255048,0.08595696429459142,0
59,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,108,44.055763244628906,5287.0,120.00700378417967,19909.0,82.10705504066578,126,3.786899563318777,867.1999999999999,104.82616327922861,12600.0,454.4544702255048,0.08595696429459142,0
194,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,60,47.330177307128906,5680.0,120.00800323486328,11281.0,82.20070422535211,125,3.779646017699115,854.2,59.90664547746429,7200.0,453.58777151867355,0.07985700202793548,0
195,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,60,47.330177307128906,5680.0,120.00800323486328,11281.0,82.20070422535211,125,3.779646017699115,854.2,59.909636298582974,7200.0,453.58777151867355,0.07985700202793548,0
98,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,12,10.003750801086426,1200.0,119.95500183105467,538.0,74.75,126,3.4737991266375547,795.5,9.989012086704625,1200.0,416.699580596524,0.3472496504971033,0
99,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,12,10.003750801086426,1200.0,119.95500183105467,538.0,74.75,126,3.4737991266375547,795.5,9.989012086704625,1200.0,416.699580596524,0.3472496504971033,0
106,StreamingRandomPatches,covtypeNorm,1,1,108,40.92583084106445,4912.0,120.02200317382812,20130.0,81.88110749185668,125,3.7238532110091747,811.8000000000001,104.82412646561278,12579.0,446.9443219106132,0.09099029354857761,0
107,StreamingRandomPatches,covtypeNorm,1,1,108,40.92583084106445,4912.0,120.02200317382812,20130.0,81.88110749185668,125,3.7238532110091747,811.8000000000001,104.82703539160386,12600.0,446.9443219106132,0.09099029354857761,0
46,StreamingRandomPatches,covtypeNorm,1,1,60,36.887054443359375,4427.0,120.01499938964844,16970.0,82.62932008131918,126,3.683406113537119,843.5000000000002,59.90614703630978,7200.0,442.06398246798466,0.0998563321590207,0
47,StreamingRandomPatches,covtypeNorm,1,1,60,36.887054443359375,4427.0,120.01499938964844,16970.0,82.62932008131918,126,3.683406113537119,843.5000000000002,59.91113182113199,7200.0,442.06398246798466,0.0998563321590207,0
254,StreamingRandomPatches,covtypeNorm,1,1,12,10.002166748046877,1200.0,119.9739990234375,324.0,74.91666666666667,126,3.459649122807017,788.8,9.98892893709472,1200.0,415.0679404810855,0.3458899504009046,0
255,StreamingRandomPatches,covtypeNorm,1,1,12,10.002166748046877,1200.0,119.9739990234375,324.0,74.91666666666667,126,3.459649122807017,788.8,9.98892893709472,1200.0,415.0679404810855,0.3458899504009046,0
104,OzaBagExecutorRUNPER,covtypeNorm,2,1,390,118.18038177490234,14182.0,120.00299835205078,19367.0,69.52474968269638,127,3.6847826086956528,847.5000000000001,389.0063776996986,46722.0,442.1849613189698,0.03117930907622125,0
105,OzaBagExecutorRUNPER,covtypeNorm,2,1,390,118.18038177490234,14182.0,120.00299835205078,19367.0,69.52474968269638,127,3.6847826086956528,847.5000000000001,389.06144609414685,46722.0,442.1849613189698,0.03117930907622125,0
151,OzaBagExecutorRUNPER,covtypeNorm,2,1,217,117.3480453491211,14082.0,120.0019989013672,15718.0,70.89902002556455,128,3.7188841201716745,866.5000000000001,214.55763159429225,25757.0,446.27352810315324,0.03169106150427164,0
152,OzaBagExecutorRUNPER,covtypeNorm,2,1,217,117.3480453491211,14082.0,120.0019989013672,15718.0,70.89902002556455,128,3.7188841201716745,866.5000000000001,214.56299356902468,25757.0,446.27352810315324,0.03169106150427164,0
260,OzaBagExecutorRUNPER,covtypeNorm,2,1,43,39.9726676940918,4797.0,120.00700378417967,231.0,68.75130289764436,128,3.4625,803.3,39.94441069511596,4800.0,415.52425060272213,0.08662169076562896,0
261,OzaBagExecutorRUNPER,covtypeNorm,2,1,43,39.9726676940918,4797.0,120.00700378417967,231.0,68.75130289764436,128,3.4625,803.3,39.94574036933166,4800.0,415.52425060272213,0.08662169076562896,0
30,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,379,88.35317993164062,10603.0,120.00700378417967,24415.0,73.3471658964444,128,3.7321585903083703,847.2,374.0944291781164,44925.0,447.88517007029526,0.04224136282847263,0
31,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,379,88.35317993164062,10603.0,120.00700378417967,24415.0,73.3471658964444,128,3.7321585903083703,847.2,374.05082262039565,44925.0,447.88517007029526,0.04224136282847263,0
76,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,210,85.37286376953125,10245.0,120.00299835205078,18026.0,75.35383113714008,128,3.742241379310345,868.2,209.5853778418321,25158.0,449.08018607435554,0.0438340835602104,0
77,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,210,85.37286376953125,10245.0,120.00299835205078,18026.0,75.35383113714008,128,3.742241379310345,868.2,209.58886991294207,25158.0,449.08018607435554,0.0438340835602104,0
86,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,42,39.956668853759766,4795.0,120.00499725341795,241.0,73.74348279457769,127,3.5043478260869554,805.9999999999998,39.94507552115841,4800.0,420.53925124458624,0.08770370203223905,0
32,OzaBagAdwin,covtypeNorm,1,1,379,85.94212341308594,10314.0,120.01100158691406,24113.0,70.74849718828776,127,3.6285714285714286,838.2,374.0539370373763,44925.0,435.46849147251675,0.04222110640610013,0
33,OzaBagAdwin,covtypeNorm,1,1,379,85.94212341308594,10314.0,120.01100158691406,24113.0,70.74849718828776,127,3.6285714285714286,838.2,374.1162362699133,44925.0,435.46849147251675,0.04222110640610013,0
82,OzaBagAdwin,covtypeNorm,1,1,210,73.46887969970703,8817.0,120.01000213623048,27351.0,69.43404786208461,128,3.6245689655172413,840.9,209.5853778418321,25158.0,434.98452929463883,0.049334754371627404,0
83,OzaBagAdwin,covtypeNorm,1,1,210,73.46887969970703,8817.0,120.01000213623048,27351.0,69.43404786208461,128,3.6245689655172413,840.9,209.5958544042789,25158.0,434.98452929463883,0.049334754371627404,0
163,OzaBagAdwin,covtypeNorm,1,1,42,39.96366882324219,4796.0,120.00900268554688,255.0,69.39115929941619,127,3.4647826086956517,796.8999999999999,39.946072801717676,4800.0,415.80510539179255,0.08669831221680412,0
164,OzaBagAdwin,covtypeNorm,1,1,42,39.96366882324219,4796.0,120.00900268554688,255.0,69.39115929941619,127,3.4647826086956517,796.8999999999999,39.947070132075,4800.0,415.80510539179255,0.08669831221680412,0
28,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,388,112.03980255126952,13445.0,120.0019989013672,19237.0,69.05912978802529,128,3.7431034482758623,868.4000000000001,384.03190621305225,46123.0,449.1798958877038,0.0334086943761773,0
29,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,388,112.03980255126952,13445.0,120.0019989013672,19237.0,69.05912978802529,128,3.7431034482758623,868.4000000000001,384.0287086917063,46123.0,449.1798958877038,0.0334086943761773,0
80,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,215,111.7120132446289,13406.0,120.00499725341795,15981.0,65.44084738176934,128,3.734051724137932,866.3000000000002,214.5612062143363,25757.0,448.1048668992931,0.03342569497980703,0
81,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,215,111.7120132446289,13406.0,120.00499725341795,15981.0,65.44084738176934,128,3.734051724137932,866.3000000000002,214.57193078916018,25757.0,448.1048668992931,0.03342569497980703,0
6,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,43,39.97366714477539,4797.0,120.00399780273438,187.0,68.75130289764436,128,3.465236051502145,807.3999999999999,39.94540794247861,4800.0,415.8421795104194,0.08668796737761504,0
7,OzaBagASHTExecutorRUNPER,covtypeNorm,2,1,43,39.97366714477539,4797.0,120.00399780273438,187.0,68.75130289764436,128,3.465236051502145,807.3999999999999,39.946072801717676,4800.0,415.8421795104194,0.08668796737761504,0
188,OzaBagASHT,covtypeNorm,1,1,388,81.40155029296875,9769.0,120.01000213623048,26743.0,66.36298495240045,128,3.6030172413793102,835.9,384.0798754236512,46123.0,432.3981068348063,0.04426226909968332,0
189,OzaBagASHT,covtypeNorm,1,1,388,81.40155029296875,9769.0,120.01000213623048,26743.0,66.36298495240045,128,3.6030172413793102,835.9,384.0287086917063,46123.0,432.3981068348063,0.04426226909968332,0
240,OzaBagASHT,covtypeNorm,1,1,215,102.23314666748048,12269.0,120.01000213623048,15657.0,65.97114679272964,128,3.6142241379310347,838.5,214.55226988754686,25757.0,433.74304651391924,0.035352762777236875,0
241,OzaBagASHT,covtypeNorm,1,1,215,102.23314666748048,12269.0,120.01000213623048,15657.0,65.97114679272964,128,3.6142241379310347,838.5,214.56478095349166,25757.0,433.74304651391924,0.035352762777236875,0
155,OzaBagASHT,covtypeNorm,1,1,43,39.965667724609375,4796.0,120.00299835205078,170.0,68.82819015846539,128,3.4491379310344823,800.1999999999999,39.94507552115841,4800.0,413.90689345392684,0.08630252157087716,0
156,OzaBagASHT,covtypeNorm,1,1,43,39.965667724609375,4796.0,120.00299835205078,170.0,68.82819015846539,128,3.4491379310344823,800.1999999999999,39.94574036933166,4800.0,413.90689345392684,0.08630252157087716,0
64,OzaBag,covtypeNorm,1,1,390,128.62582397460938,15436.0,120.00700378417967,18510.0,68.62529152630215,128,3.6202586206896554,839.9000000000001,388.983707009233,46722.0,434.45638999281255,0.028145658848977233,0
65,OzaBag,covtypeNorm,1,1,390,128.62582397460938,15436.0,120.00700378417967,18510.0,68.62529152630215,128,3.6202586206896554,839.9000000000001,388.99990008991904,46722.0,434.45638999281255,0.028145658848977233,0
26,OzaBag,covtypeNorm,1,1,217,101.32877349853516,12163.0,120.03500366210938,19786.0,64.96752445942613,127,3.640869565217392,837.4000000000001,214.5594188894257,25757.0,437.0317915941322,0.03593124982275197,0
27,OzaBag,covtypeNorm,1,1,217,101.32877349853516,12163.0,120.03500366210938,19786.0,64.96752445942613,127,3.640869565217392,837.4000000000001,214.56478095349166,25757.0,437.0317915941322,0.03593124982275197,0
149,OzaBag,covtypeNorm,1,1,43,39.96366882324219,4796.0,120.00900268554688,163.0,68.82819015846539,127,3.41036036036036,757.0999999999999,39.94540794247861,4800.0,409.2739456451691,0.08533651910866745,0
150,OzaBag,covtypeNorm,1,1,43,39.96366882324219,4796.0,120.00900268554688,163.0,68.82819015846539,127,3.41036036036036,757.0999999999999,39.94540794247861,4800.0,409.2739456451691,0.08533651910866745,0
56,LeveragingBag,covtypeNorm,1,1,264,61.30424499511719,7357.0,120.00800323486328,27652.0,73.7528884056001,128,3.639914163090129,848.1,259.4499142052743,31148.0,436.8188306587449,0.059374586198008006,0
57,LeveragingBag,covtypeNorm,1,1,264,61.30424499511719,7357.0,120.00800323486328,27652.0,73.7528884056001,128,3.639914163090129,848.1,259.4391091046902,31148.0,436.8188306587449,0.059374586198008006,0
0,LeveragingBag,covtypeNorm,1,1,146,65.57950592041016,7870.0,120.00700378417967,17194.0,72.33799237611181,128,3.625,841.0,144.74265287927142,17371.0,435.0253887176513,0.05527641533896459,0
1,LeveragingBag,covtypeNorm,1,1,146,65.57950592041016,7870.0,120.00700378417967,17194.0,72.33799237611181,128,3.625,841.0,144.74385894743858,17371.0,435.0253887176513,0.05527641533896459,0
