dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,283,30355.0,599.4760131835938,564.0,50.635887145996094,76.67051641643293
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,69,11811.0,599.2670288085938,1778.0,19.709077835083008,65.5046339596973
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,1208,45312.0,133.28500366210938,781.0,339.9632263183594,78.64634472909043
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,1664,45312.0,70.19300079345703,46.0,645.534423828125,78.71282753744863
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,540,101374.0,599.3690185546875,1726.0,169.13453674316406,93.50377698911512
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,288,55945.0,599.5289916992188,325.0,93.3149185180664,79.65828786116826
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,66,8699.0,599.2650146484375,22053.0,14.516115188598633,64.91035492133187
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,1709,150000.0,327.62200927734375,32.0,457.8446960449219,93.45090848474746
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,69,9725.0,598.1480102539062,966.0,16.25851821899414,65.29896907216495
airlines,OzaBagExecutorMAXChunk,25,4,500,170,16841.0,599.280029296875,10254.0,28.102054595947266,62.07698427268833
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,316,37425.0,599.3820190429688,428.0,62.43931198120117,79.59331103678929
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,170,26225.0,599.2940063476562,25379.0,43.759822845458984,62.59236326109391
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,207,40809.0,599.4879760742188,415.0,68.07308959960938,82.28366741087858
airlines,LBagExecutorMAXChunk,25,4,50,46,8266.0,599.2579956054688,2146.0,13.79372501373291,62.2444011684518
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,316,27694.0,599.3090209960938,23376.0,46.20988464355469,76.94792558573987
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,288,62192.0,599.718994140625,3005.0,103.701904296875,78.3229592167542
airlines,LBagExecutorMAXChunk,25,4,25,46,8278.0,599.7319946289062,1034.0,13.802831649780273,61.91687871077184
elecNormNew,LBagExecutorMAXChunk,25,4,50,524,45312.0,289.2380065917969,182.0,156.659912109375,81.29114930847068
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,540,88654.0,599.3839721679688,96.0,147.9085235595703,93.49197215358404
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,69,9207.0,599.2659912109375,77478.0,15.363795280456543,61.80102677951991
covtypeNorm,LBagExecutorMAXChunk,25,4,50,150,23163.0,599.323974609375,741.0,38.64854431152344,76.96967074806386
covtypeNorm,LBagExecutorMAXChunk,25,4,500,150,16514.0,599.3759765625,10605.0,27.55198860168457,59.99125764955664
GMSC,LBagExecutorMAXChunk,25,4,50,716,97983.0,599.3090209960938,174.0,163.4932861328125,93.34238714222988
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,283,38860.0,599.3049926757812,17494.0,64.8417739868164,67.927292457949
