arch,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
Cloud,GMSC,OzaBagAdwinExecutorRUNPER,100,8,1,54.42300033569336,93.53666666666666,78.32107765850654,53.86839410212089
Cloud,GMSC,OzaBagAdwinExecutorRUNPER,150,8,1,74.31600189208984,93.54066666666667,78.2017566428773,54.00017244375478
Cloud,GMSC,OzaBagASHT,100,1,1,27.1299991607666,93.314,46.65793315866317,49.998928372412024
Cloud,GMSC,OzaBagASHT,150,1,1,39.6870002746582,93.31466666666667,46.65795543940586,49.999285581608014
Cloud,GMSC,OzaBagASHTExecutorMAXChunk,100,8,2000,7.241000175476074,93.30405405405405,?,50.0
Cloud,GMSC,OzaBagASHTExecutorMAXChunk,100,8,50,9.416000366210938,93.31510503501167,46.65817483394243,49.99928534674976
Cloud,GMSC,OzaBagASHTExecutorMAXChunk,100,8,500,7.454999923706055,93.31304347826087,96.65649937457776,50.005001000200046
Cloud,GMSC,OzaBagASHTExecutorMAXChunk,150,8,2000,9.991999626159668,93.30405405405405,?,50.0
Cloud,GMSC,OzaBagASHTExecutorMAXChunk,150,8,50,12.303999900817871,93.31510503501167,46.65817483394243,49.99928534674976
Cloud,GMSC,OzaBagASHTExecutorMAXChunk,150,8,500,10.352999687194824,93.31237458193979,?,50.0
Cloud,GMSC,OzaBagASHTExecutorRUNPER,100,8,1,46.856998443603516,93.31333333333333,46.6579108776234,49.99857116321603
Cloud,GMSC,OzaBagASHTExecutorRUNPER,150,8,1,66.85199737548828,93.31466666666667,46.65795543940586,49.999285581608014
Cloud,GMSC,OzaBagExecutorMAXChunk,100,8,2000,18.500999450683594,93.44932432432432,78.34060799045655,52.50849396323009
Cloud,GMSC,OzaBagExecutorMAXChunk,100,8,50,25.28700065612793,93.50183394464821,78.93918855049571,53.01267454296791
Cloud,GMSC,OzaBagExecutorMAXChunk,100,8,500,19.222000122070312,93.45953177257526,78.51993477561894,52.492994763882315
Cloud,GMSC,OzaBagExecutorMAXChunk,150,8,2000,28.094999313354492,93.46891891891892,79.01165217944326,52.64544416293824
Cloud,GMSC,OzaBagExecutorMAXChunk,150,8,50,33.11399841308594,93.47515838612871,78.64821103440585,52.655635861353154
Cloud,GMSC,OzaBagExecutorMAXChunk,150,8,500,29.812999725341797,93.47157190635451,78.64667140151398,52.661936668275864
Cloud,GMSC,OzaBagExecutorRUNPER,100,8,1,100.68499755859375,93.54733333333334,77.7222289354691,54.39727961960483
Cloud,GMSC,OzaBagExecutorRUNPER,150,8,1,142.97900390625,93.57,78.1747564895852,54.557579116791956
Cloud,GMSC,StreamingRandomPatches,100,1,1,265.2179870605469,93.50933333333333,80.01815145840665,52.825927482454496
Cloud,GMSC,StreamingRandomPatches,150,1,1,387.89300537109375,93.51466666666667,80.37817644739891,52.81489568247337
Cloud,GMSC,StreamingRandomPatchesExecutorMAXChunk,100,8,2000,77.49500274658203,93.49256756756756,79.96439353866472,52.76115022895246
Cloud,GMSC,StreamingRandomPatchesExecutorMAXChunk,100,8,50,88.41899871826172,93.50116705568523,79.6407689307248,52.794627432820285
Cloud,GMSC,StreamingRandomPatchesExecutorMAXChunk,100,8,500,79.27400207519531,93.51571906354515,80.08467633979963,52.95486202228188
Cloud,GMSC,StreamingRandomPatchesExecutorMAXChunk,150,8,2000,115.57099914550781,93.50337837837837,80.20298554671383,52.86061007171576
Cloud,GMSC,StreamingRandomPatchesExecutorMAXChunk,150,8,50,132.18499755859375,93.52317439146383,80.45210406649521,52.91294825444967
Cloud,GMSC,StreamingRandomPatchesExecutorMAXChunk,150,8,500,121.02400207519531,93.50234113712375,79.86445129809474,52.813058776684876
Cloud,GMSC,StreamingRandomPatchesExecutorRUNPER,100,8,1,172.0659942626953,93.498,79.5441750395128,52.77818650547541
Cloud,GMSC,StreamingRandomPatchesExecutorRUNPER,150,8,1,244.0500030517578,93.49333333333333,79.74121748458032,52.65531060367824
Cloud,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,487.52301025390625,65.15111196297613,64.70462581902308,64.02857910527685
Cloud,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,50,743.1820068359375,66.36864423278382,65.99128988554244,65.2153019701721
Cloud,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,500,508.1099853515625,66.0527424320307,65.66141566348446,64.89688138129046
Cloud,airlines,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,731.1920166015625,65.17809458058778,64.74158809805746,64.03105695315698
Cloud,airlines,AdaptiveRandomForestExecutorMAXChunk,150,8,50,1069.2939453125,66.38496068291761,66.01451910001515,65.21920489225457
Cloud,airlines,AdaptiveRandomForestExecutorMAXChunk,150,8,500,762.3369750976562,66.05515482952701,65.66795303266582,64.89028011582316
Cloud,airlines,AdaptiveRandomForestExecutorRUNPER,100,8,1,1026.0689697265625,66.45315110042401,66.08293954939022,65.29619745002194
Cloud,airlines,AdaptiveRandomForestExecutorRUNPER,150,8,1,1435.4649658203125,66.4075434338865,66.03779411314883,65.24283357919052
Cloud,airlines,AdaptiveRandomForestSequential,100,1,1,2719.804931640625,66.41458852058742,66.04330383595975,65.25418108381913
Cloud,airlines,AdaptiveRandomForestSequential,150,1,1,4027.110107421875,66.48281462337523,66.12177075039195,65.31114996110222
Cloud,airlines,LBagExecutorMAXChunk,100,8,2000,264.89300537109375,65.90439221188612,65.68461011311814,64.48092103367601
Cloud,airlines,LBagExecutorMAXChunk,100,8,50,643.3590087890625,63.45986616802606,62.9081897886585,62.21482595648873
Cloud,airlines,LBagExecutorMAXChunk,100,8,500,359.0589904785156,64.7997802862588,64.30343500349046,63.726589327663994
Cloud,airlines,LBagExecutorMAXChunk,150,8,2000,364.92999267578125,65.81432609516862,65.72160127003983,64.23528135929628
Cloud,airlines,LBagExecutorMAXChunk,150,8,50,918.9810180664062,63.443735132098354,62.871150729400995,62.32380277333351
Cloud,airlines,LBagExecutorMAXChunk,150,8,500,461.81500244140625,65.37003394057709,64.94031174793355,64.19198718217574
Cloud,airlines,LBagExecutorRUNPER,100,8,1,849.9409790039062,63.51052962366259,62.95714567656994,62.28900522537493
Cloud,airlines,LBagExecutorRUNPER,150,8,1,1120.553955078125,63.583761445948426,63.0237149022624,62.42812261412447
Cloud,airlines,LeveragingBag,100,1,1,3012.3720703125,63.5064508892568,62.952776923560315,62.284959237423834
Cloud,airlines,LeveragingBag,150,1,1,4226.44921875,63.55724967231077,62.9946199463157,62.408190930073225
Cloud,airlines,OzaBag,100,1,1,287.1730041503906,65.07361188617364,65.95395312608329,62.70690503742987
Cloud,airlines,OzaBag,150,1,1,518.5369873046875,65.08010078181923,65.95909692574529,62.71492573566071
Cloud,airlines,OzaBagAdwin,100,1,1,961.3359985351562,66.57514233856091,66.30346136413216,65.26324161120071
Cloud,airlines,OzaBagAdwin,150,1,1,1357.6390380859375,66.60239570027234,66.35767336757435,65.25575237552847
Cloud,airlines,OzaBagAdwinExecutorMAXChunk,100,8,2000,178.01400756835938,66.24418710677486,66.40243496122066,64.50058665972689
Cloud,airlines,OzaBagAdwinExecutorMAXChunk,100,8,50,306.0450134277344,67.00201916070405,67.03114583104752,65.40979511794214
Cloud,airlines,OzaBagAdwinExecutorMAXChunk,100,8,500,222.89300537109375,66.48790182655604,66.33093507737485,65.03043123454412
Cloud,airlines,OzaBagAdwinExecutorMAXChunk,150,8,2000,264.3179931640625,66.09587575341982,66.49979607275401,64.16637587413912
Cloud,airlines,OzaBagAdwinExecutorMAXChunk,150,8,50,419.80499267578125,66.83885465936629,66.80321769711485,65.28650783196609
Cloud,airlines,OzaBagAdwinExecutorMAXChunk,150,8,500,318.1679992675781,66.55916033721606,66.46668409383729,65.04089756027143
Cloud,airlines,OzaBagAdwinExecutorRUNPER,100,8,1,659.1320190429688,65.95276454764054,65.62715801404413,64.63915837413064
Cloud,airlines,OzaBagAdwinExecutorRUNPER,150,8,1,821.4310302734375,65.94386549075519,65.62462131368945,64.61848223007188
Cloud,airlines,OzaBagASHT,100,1,1,400.8089904785156,68.29284571445523,68.81142303543997,66.49539611733009
Cloud,airlines,OzaBagASHT,150,1,1,583.8759765625,68.04014957831448,68.32791618528036,66.36145153629171
Cloud,airlines,OzaBagASHTExecutorMAXChunk,100,8,2000,119.29900360107422,66.09773662359993,66.36669003510201,64.25643883358829
Cloud,airlines,OzaBagASHTExecutorMAXChunk,100,8,50,131.17599487304688,68.18106809707545,68.7008107625142,66.37223607800469
Cloud,airlines,OzaBagASHTExecutorMAXChunk,100,8,500,123.28199768066406,67.82548345373671,68.42235964499996,65.94743402051277
Cloud,airlines,OzaBagASHTExecutorMAXChunk,150,8,2000,170.83900451660156,65.55696774925892,65.69831455000684,63.739604388118444
Cloud,airlines,OzaBagASHTExecutorMAXChunk,150,8,50,183.98300170898438,67.89664270497077,68.18789117098103,66.20127355921936
Cloud,airlines,OzaBagASHTExecutorMAXChunk,150,8,500,172.052001953125,67.41147892956356,67.76343415793123,65.63496881769109
Cloud,airlines,OzaBagASHTExecutorRUNPER,100,8,1,483.6889953613281,68.35810546494791,68.45366991779224,66.85531788005156
Cloud,airlines,OzaBagASHTExecutorRUNPER,150,8,1,667.6630249023438,68.05257117855031,67.96507395627981,66.68708207474808
Cloud,airlines,OzaBagExecutorMAXChunk,100,8,2000,143.81500244140625,64.89821970549869,65.76572106121652,62.564398147973556
Cloud,airlines,OzaBagExecutorMAXChunk,100,8,50,153.90899658203125,65.0655531925545,65.94459333666258,62.69913430748617
Cloud,airlines,OzaBagExecutorMAXChunk,100,8,500,143.552001953125,65.03341170532379,65.89980592351507,62.68201960077624
Cloud,airlines,OzaBagExecutorMAXChunk,150,8,2000,294.8550109863281,64.92371362696623,65.79700189243341,62.59069737120113
Cloud,airlines,OzaBagExecutorMAXChunk,150,8,50,303.5799865722656,65.05405751177844,65.92824315106654,62.688319002117446
Cloud,airlines,OzaBagExecutorMAXChunk,150,8,500,312.9070129394531,65.04213345011811,65.91760458596849,62.687681768885575
Cloud,airlines,OzaBagExecutorRUNPER,100,8,1,299.9259948730469,65.11458462725003,65.52113204065392,63.00709425675728
Cloud,airlines,OzaBagExecutorRUNPER,150,8,1,643.6799926757812,65.12923099170719,65.55068127305854,63.0146490359395
Cloud,airlines,StreamingRandomPatches,100,1,1,3001.666015625,68.53293485334169,68.45407276344967,67.20801832086785
Cloud,airlines,StreamingRandomPatches,150,1,1,4345.462890625,68.59634063364993,68.57470357903834,67.22084074823015
Cloud,airlines,StreamingRandomPatchesExecutorMAXChunk,100,8,2000,582.27197265625,67.09032477767254,66.92747052250168,65.74431292855665
Cloud,airlines,StreamingRandomPatchesExecutorMAXChunk,100,8,50,743.1300048828125,68.47420795686524,68.38977019458888,67.14978764647334
Cloud,airlines,StreamingRandomPatchesExecutorMAXChunk,100,8,500,598.8510131835938,68.06468194394701,67.95237918666528,66.7383501258444
Cloud,airlines,StreamingRandomPatchesExecutorMAXChunk,150,8,2000,865.1010131835938,67.07320477201549,66.98057134191234,65.64744363664568
Cloud,airlines,StreamingRandomPatchesExecutorMAXChunk,150,8,50,1065.467041015625,68.43564180200359,68.39321599392979,67.06473848762306
Cloud,airlines,StreamingRandomPatchesExecutorMAXChunk,150,8,500,870.1680297851562,68.09975449216249,68.03436633079933,66.7277721776977
Cloud,airlines,StreamingRandomPatchesExecutorRUNPER,100,8,1,1006.22998046875,68.55889043592401,68.47830486597014,67.23838134542785
Cloud,airlines,StreamingRandomPatchesExecutorRUNPER,150,8,1,1464.1259765625,68.57001425703072,68.52239563328813,67.21712739312255
Cloud,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,229.6479949951172,84.77613590046494,79.98894049372774,62.85973122339298
Cloud,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,50,256.7879943847656,89.62290132573216,86.9541820522557,75.28033420737647
Cloud,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,500,230.36500549316406,89.17059423405546,84.3639811668406,73.1240642676007
Cloud,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,338.19000244140625,84.6177626715854,80.13368233336834,62.66015428074802
Cloud,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,50,373.7640075683594,89.4817561217429,87.04599417154418,75.26519864105083
Cloud,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,500,344.6310119628906,89.0984165702001,84.77062718602735,72.9544259756575
Cloud,covtypeNorm,AdaptiveRandomForestExecutorRUNPER,100,8,1,571.6909790039062,92.65849930810379,89.89387697680347,82.1689785979937
Cloud,covtypeNorm,AdaptiveRandomForestExecutorRUNPER,150,8,1,743.7069702148438,92.57227045224539,89.7442663916502,82.02119530107318
Cloud,covtypeNorm,AdaptiveRandomForestSequential,100,1,1,1006.2890014648438,92.6512705417444,89.91543690805466,82.07795470611828
Cloud,covtypeNorm,AdaptiveRandomForestSequential,150,1,1,1538.1820068359375,92.59309618389982,89.96421869137717,82.16024449224271
Cloud,covtypeNorm,LBagExecutorMAXChunk,100,8,2000,412.25201416015625,85.97472936657617,78.93028750129416,68.66044097903158
Cloud,covtypeNorm,LBagExecutorMAXChunk,100,8,50,407.3500061035156,91.46192005673349,84.83195500069665,83.7993364140606
Cloud,covtypeNorm,LBagExecutorMAXChunk,100,8,500,395.1700134277344,91.44858331955238,84.95104499900282,80.70716995129715
Cloud,covtypeNorm,LBagExecutorMAXChunk,150,8,2000,652.1699829101562,85.47715764094698,78.40205208849326,68.0962316160347
Cloud,covtypeNorm,LBagExecutorMAXChunk,150,8,50,637.0709838867188,91.59927843817668,85.3756920830405,84.06439820566484
Cloud,covtypeNorm,LBagExecutorMAXChunk,150,8,500,653.9099731445312,91.2673639821399,84.9725844814775,80.48144195302633
Cloud,covtypeNorm,LBagExecutorRUNPER,100,8,1,898.7119750976562,93.3443715448218,86.87645414331818,87.57118831300681
Cloud,covtypeNorm,LBagExecutorRUNPER,150,8,1,1201.8609619140625,93.50753512836224,87.38096938006247,87.60412518456036
Cloud,covtypeNorm,LeveragingBag,100,1,1,1195.06494140625,93.35762428314733,86.85253266780448,87.51252048304235
Cloud,covtypeNorm,LeveragingBag,150,1,1,2037.97998046875,93.490668006857,87.21825445833794,87.56103565046054
Cloud,covtypeNorm,OzaBag,100,1,1,570.2620239257812,84.41701720446395,73.92078768669374,73.76774605937074
Cloud,covtypeNorm,OzaBag,150,1,1,894.9929809570312,84.31512602149354,73.98013256584824,73.95627642857386
Cloud,covtypeNorm,OzaBagAdwin,100,1,1,838.2979736328125,84.29034167968992,73.16900579022591,80.4949756394738
Cloud,covtypeNorm,OzaBagAdwin,150,1,1,1512.363037109375,84.32132210694444,72.95261829331098,80.03902203279348
Cloud,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,2000,484.47601318359375,82.09121745317887,69.78951362121443,65.20184648796294
Cloud,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,50,578.14599609375,83.24090043755014,73.20575732633505,79.12198165666582
Cloud,covtypeNorm,OzaBagAdwinExecutorMAXChunk,100,8,500,508.0989990234375,84.71263298605369,73.1040816422012,75.40120859632265
Cloud,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,2000,521.5449829101562,81.50539194351758,69.25105605288282,64.26060195519898
Cloud,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,50,610.4169921875,83.33987420864015,72.59616587847178,78.83006328244085
Cloud,covtypeNorm,OzaBagAdwinExecutorMAXChunk,150,8,500,548.0549926757812,85.12485530014884,74.11673774660888,75.04420294429093
Cloud,covtypeNorm,OzaBagAdwinExecutorRUNPER,100,8,1,1253.0889892578125,86.0051083282273,78.46066260073606,82.42025724462462
Cloud,covtypeNorm,OzaBagAdwinExecutorRUNPER,150,8,1,1021.9710083007812,86.0844526446958,78.0630239497454,82.46902667445171
Cloud,covtypeNorm,OzaBagASHT,100,1,1,781.6060180664062,81.1644165697094,70.21211570754862,77.7271204806604
Cloud,covtypeNorm,OzaBagASHT,150,1,1,1134.4420166015625,80.45892339573021,69.60163659001871,77.50599111063818
Cloud,covtypeNorm,OzaBagASHTExecutorMAXChunk,100,8,2000,352.427001953125,76.90773248222835,64.27383890498311,65.0447753054687
Cloud,covtypeNorm,OzaBagASHTExecutorMAXChunk,100,8,50,357.9259948730469,79.04389615844065,68.56676695405658,74.3903097055538
Cloud,covtypeNorm,OzaBagASHTExecutorMAXChunk,100,8,500,329.3179931640625,78.9286009591533,67.65327637722918,72.4651464378625
Cloud,covtypeNorm,OzaBagASHTExecutorMAXChunk,150,8,2000,537.6929931640625,76.03745690935594,63.282407776479765,64.38377991293473
Cloud,covtypeNorm,OzaBagASHTExecutorMAXChunk,150,8,50,538.4299926757812,78.0305768707764,67.75921134611883,73.72450823221033
Cloud,covtypeNorm,OzaBagASHTExecutorMAXChunk,150,8,500,493.6860046386719,78.0738382669092,66.9004211488155,72.04162367329653
Cloud,covtypeNorm,OzaBagASHTExecutorRUNPER,100,8,1,698.697021484375,82.36714560112355,72.5774470038167,78.9448065107654
Cloud,covtypeNorm,OzaBagASHTExecutorRUNPER,150,8,1,976.3619995117188,81.4940138930005,71.68460036565206,78.53884432767248
Cloud,covtypeNorm,OzaBagExecutorMAXChunk,100,8,2000,291.1969909667969,79.27642259573204,65.37288197617447,61.70369727340713
Cloud,covtypeNorm,OzaBagExecutorMAXChunk,100,8,50,313.53900146484375,83.48256856730733,72.37534999487448,72.14223028539972
Cloud,covtypeNorm,OzaBagExecutorMAXChunk,100,8,500,279.1369934082031,82.84669395292431,71.21610015782102,69.30742690096186
Cloud,covtypeNorm,OzaBagExecutorMAXChunk,150,8,2000,409.927001953125,79.47313699888777,65.87047807558632,61.332317332567285
Cloud,covtypeNorm,OzaBagExecutorMAXChunk,150,8,50,467.77801513671875,83.63111528809112,72.94563492181722,72.30208881702104
Cloud,covtypeNorm,OzaBagExecutorMAXChunk,150,8,500,414.552001953125,82.77451628906896,71.19770844357006,69.42059142246656
Cloud,covtypeNorm,OzaBagExecutorRUNPER,100,8,1,664.7000122070312,87.24811191507233,77.90676059822565,76.49361137379366
Cloud,covtypeNorm,OzaBagExecutorRUNPER,150,8,1,918.458984375,87.35654341046313,78.14113852240276,76.57410741300274
Cloud,covtypeNorm,StreamingRandomPatches,100,1,1,3628.27392578125,95.34760039379564,93.34924207514506,90.18555598461808
Cloud,covtypeNorm,StreamingRandomPatches,150,1,1,5389.919921875,95.1080184230274,93.24874089369621,89.83547529868888
Cloud,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,100,8,2000,781.7780151367188,86.77056779479527,82.8966440146173,69.6653447098295
Cloud,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,100,8,50,859.708984375,93.70595667186494,91.50531112408237,86.6352285743342
Cloud,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,100,8,500,787.5349731445312,92.49369522077063,89.1878935227858,82.1062919578788
Cloud,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,150,8,2000,1139.4339599609375,86.02775072019233,82.7902209121887,68.73358924481194
Cloud,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,150,8,50,1243.06201171875,93.20110437515706,91.3607133709497,85.89952611197387
Cloud,covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,150,8,500,1135.89599609375,91.98414503059368,89.0077395371911,81.35532507531046
Cloud,covtypeNorm,StreamingRandomPatchesExecutorRUNPER,100,8,1,1607.2650146484375,95.33658513077182,93.27738145170022,90.16628781225532
Cloud,covtypeNorm,StreamingRandomPatchesExecutorRUNPER,150,8,1,2197.66796875,95.08340619470854,93.14533420893095,89.80535011192545
Cloud,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,13.032999992370605,76.33681196896934,76.1905508145895,74.94485561533794
Cloud,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,50,15.720999717712402,80.38531218240466,80.12078142746215,79.48325823410399
Cloud,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,500,13.678000450134277,78.30714987057038,77.97471771219318,77.29663434714008
Cloud,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,19.389999389648438,76.37837089028446,76.11236709367357,75.13856274338548
Cloud,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,50,21.915000915527344,80.20414475719147,79.8839958971186,79.37364803484559
Cloud,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,150,8,500,19.503000259399414,78.20673034008747,77.84541509581592,77.23507169365854
Cloud,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,8,1,34.63199996948242,89.1353283898305,89.08274043318453,88.61255686810398
Cloud,elecNormNew,AdaptiveRandomForestExecutorRUNPER,150,8,1,45.33399963378906,88.88815324858757,88.79907576390403,88.39029403179026
Cloud,elecNormNew,AdaptiveRandomForestSequential,100,1,1,59.98099899291992,89.04925847457628,89.0178834691058,88.49892068910229
Cloud,elecNormNew,AdaptiveRandomForestSequential,150,1,1,90.88300323486328,88.97201624293785,88.8961426027675,88.4645239870374
Cloud,elecNormNew,LBagExecutorMAXChunk,100,8,2000,9.539999961853027,75.24473586996675,74.92810090160695,73.94969189462842
Cloud,elecNormNew,LBagExecutorMAXChunk,100,8,50,10.609000205993652,80.85148689850206,80.6156803078342,79.94972597370263
Cloud,elecNormNew,LBagExecutorMAXChunk,100,8,500,9.631999969482422,77.54619298402213,77.15309660192129,76.56106304741206
Cloud,elecNormNew,LBagExecutorMAXChunk,150,8,2000,13.748000144958496,75.06002955301071,74.67793496768745,73.84694152179374
Cloud,elecNormNew,LBagExecutorMAXChunk,150,8,50,15.48900032043457,80.50019884229597,80.22215883282465,79.62881727153548
Cloud,elecNormNew,LBagExecutorMAXChunk,150,8,500,14.331999778747559,77.71132732303847,77.32442503470548,76.73285594865098
Cloud,elecNormNew,LBagExecutorRUNPER,100,8,1,28.41699981689453,89.21477754237289,89.24611870594656,88.61274566216002
Cloud,elecNormNew,LBagExecutorRUNPER,150,8,1,37.75199890136719,88.69835805084746,88.6902688349554,88.10269489559784
Cloud,elecNormNew,LeveragingBag,100,1,1,35.71900177001953,89.15960451977402,89.1826382935279,88.56208057429278
Cloud,elecNormNew,LeveragingBag,150,1,1,51.92100143432617,88.70939265536724,88.71871726593564,88.09728715202124
Cloud,elecNormNew,OzaBag,100,1,1,11.383999824523926,82.82574152542372,82.55528322552207,82.1433195088703
Cloud,elecNormNew,OzaBag,150,1,1,17.222000122070312,82.66905014124293,82.37038053975687,82.02080602203199
Cloud,elecNormNew,OzaBagAdwin,100,1,1,14.517000198364258,84.93997175141243,85.03081225451147,84.00282134475295
Cloud,elecNormNew,OzaBagAdwin,150,1,1,21.757999420166016,84.72590042372882,84.74972931498725,83.83454134781712
Cloud,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,2000,5.574999809265137,76.01357591429627,75.65669100754842,74.87057723396411
Cloud,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,50,6.065000057220459,80.44717423003844,80.4491818289348,79.24001499885296
Cloud,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,500,5.706999778747559,77.51718289743819,77.05608159984908,76.6820512747743
Cloud,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,2000,7.788000106811523,75.35094200221648,74.86515437851301,74.39781687915574
Cloud,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,50,8.930999755859375,80.45822102425876,80.38759301443268,79.3247136257116
Cloud,elecNormNew,OzaBagAdwinExecutorMAXChunk,150,8,500,8.204000473022461,77.37659555476212,76.88755617120628,76.60708671416798
Cloud,elecNormNew,OzaBagAdwinExecutorRUNPER,100,8,1,20.417999267578125,86.33474576271186,86.395557363363,85.52075406379454
Cloud,elecNormNew,OzaBagAdwinExecutorRUNPER,150,8,1,27.83099937438965,86.43847104519774,86.51456726789635,85.61769482756618
Cloud,elecNormNew,OzaBagASHT,100,1,1,13.567999839782715,81.68697033898306,82.46292599317195,80.03465856161357
Cloud,elecNormNew,OzaBagASHT,150,1,1,19.895999908447266,81.31400070621469,82.07517812021044,79.63902407029518
Cloud,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,2000,5.534999847412109,71.56677133357961,71.07224284271364,70.0626883951873
Cloud,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,50,6.327000141143799,77.5595422208475,77.89115288219118,75.81427068593003
Cloud,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,500,5.617000102996826,73.54280103543694,73.41819926747503,71.7186812513603
Cloud,elecNormNew,OzaBagASHTExecutorMAXChunk,150,8,2000,8.03499984741211,70.95262282970077,70.40432350461359,69.4529360824144
Cloud,elecNormNew,OzaBagASHTExecutorMAXChunk,150,8,50,8.996000289916992,77.1552295523839,77.38685489022085,75.44387950764812
Cloud,elecNormNew,OzaBagASHTExecutorMAXChunk,150,8,500,8.309000015258789,71.85352137820227,71.41639071270767,70.1825756727613
Cloud,elecNormNew,OzaBagASHTExecutorRUNPER,100,8,1,20.753999710083008,82.94270833333334,83.49296234573185,81.52312196390076
Cloud,elecNormNew,OzaBagASHTExecutorRUNPER,150,8,1,27.701000213623047,82.4262888418079,82.99006580885388,80.95786059851604
Cloud,elecNormNew,OzaBagExecutorMAXChunk,100,8,2000,5.186999797821045,75.10620613224972,74.61522720737379,74.13287821053491
Cloud,elecNormNew,OzaBagExecutorMAXChunk,100,8,50,6.01800012588501,79.04644072290222,78.67240681195472,78.2012250677677
Cloud,elecNormNew,OzaBagExecutorMAXChunk,100,8,500,5.309000015258789,77.25386057306079,76.77332332797462,76.44024159462657
Cloud,elecNormNew,OzaBagExecutorMAXChunk,150,8,2000,7.202000141143799,75.23088289619506,74.72498609902482,74.3212632326231
Cloud,elecNormNew,OzaBagExecutorMAXChunk,150,8,50,8.553000450134277,78.96027572798374,78.56611222181202,78.14752809044082
Cloud,elecNormNew,OzaBagExecutorMAXChunk,150,8,500,7.651000022888184,77.26724984379184,76.7721795476009,76.50313395934229
Cloud,elecNormNew,OzaBagExecutorRUNPER,100,8,1,17.6560001373291,82.3534604519774,81.99024862300475,81.8065788947085
Cloud,elecNormNew,OzaBagExecutorRUNPER,150,8,1,23.92099952697754,82.19897598870057,81.83067431533021,81.64985749986133
Cloud,elecNormNew,StreamingRandomPatches,100,1,1,131.302001953125,89.85919844632768,89.83117384669491,89.35465945275341
Cloud,elecNormNew,StreamingRandomPatches,150,1,1,192.77999877929688,89.72016242937853,89.64803850672803,89.25430245356017
Cloud,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,2000,27.400999069213867,76.02512005910602,75.89172164776232,74.58590343075691
Cloud,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,50,31.040000915527344,81.49220096328045,81.37563240113708,80.49614955272939
Cloud,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,500,27.273000717163086,78.5927876461662,78.39165107086046,77.4248057063948
Cloud,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,150,8,2000,40.14099884033203,75.82425193941633,75.50306360214365,74.60279055952022
Cloud,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,150,8,50,42.94599914550781,81.20719367239627,81.00603816427109,80.28949393441106
Cloud,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,150,8,500,38.38199996948242,78.35401231812908,78.04682210154358,77.30822864619951
Cloud,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,8,1,58.52399826049805,89.79740466101694,89.76519717160308,89.29347044194306
Cloud,elecNormNew,StreamingRandomPatchesExecutorRUNPER,150,8,1,75.94599914550781,89.66940324858757,89.56893612306855,89.23269211302862
Cloud,GMSC,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,44.090999603271484,93.52837837837838,77.83582920747159,54.18065507958183
