arch,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
Xeon,airlines,OzaBagAdwinExecutorMAXChunk,100,8,2000,192.00399780273438,66.25460797978351,66.39711672780626,64.52429995885736
Xeon,airlines,OzaBagAdwinExecutorMAXChunk,100,8,50,446.8940124511719,67.01648146877717,67.0535254345523,65.41902730904097
Xeon,airlines,OzaBagAdwinExecutorMAXChunk,100,8,500,248.8560028076172,66.50181950441933,66.35556336068042,65.03400314778256
Xeon,airlines,OzaBagAdwinExecutorMAXChunk,150,8,2000,272.2130126953125,66.07596444249259,66.49449186006751,64.13502633836256
Xeon,airlines,OzaBagAdwinExecutorMAXChunk,150,8,50,526.5390014648438,66.81901533931726,66.79122158078906,65.25691060789474
Xeon,airlines,OzaBagAdwinExecutorMAXChunk,150,8,500,341.4989929199219,66.55210871376532,66.45053193943711,65.04237548018908
Xeon,airlines,OzaBagAdwinExecutorRUNPER,100,8,1,1037.2139892578125,65.95276454764054,65.62715801404413,64.63915837413064
Xeon,airlines,OzaBagAdwinExecutorRUNPER,150,8,1,1354.5799560546875,65.94386549075519,65.62462131368945,64.61848223007188
Xeon,airlines,OzaBagASHT,100,1,1,457.55999755859375,68.29284571445523,68.81142303543997,66.49539611733009
Xeon,airlines,OzaBagASHT,150,1,1,718.7169799804688,68.04014957831448,68.32791618528036,66.36145153629171
Xeon,airlines,OzaBagASHTExecutorMAXChunk,100,8,2000,144.54600524902344,66.16007577463373,66.50610794112464,64.27503338862199
Xeon,airlines,OzaBagASHTExecutorMAXChunk,100,8,50,260.19000244140625,68.18384931016645,68.7095417039509,66.3718778057487
Xeon,airlines,OzaBagASHTExecutorMAXChunk,100,8,500,151.531005859375,67.74383307693877,68.33408163443173,65.86084748221413
Xeon,airlines,OzaBagASHTExecutorMAXChunk,150,8,2000,223.2030029296875,65.5173312144225,65.70142554328224,63.66268729267767
Xeon,airlines,OzaBagASHTExecutorMAXChunk,150,8,50,355.5069885253906,67.92204445120176,68.21919615302414,66.22532311550964
Xeon,airlines,OzaBagASHTExecutorMAXChunk,150,8,500,232.30799865722656,67.45044842758075,67.81655707517521,65.669056309057
Xeon,airlines,OzaBagASHTExecutorRUNPER,100,8,1,1164.9959716796875,68.35810546494791,68.45366991779224,66.85531788005156
Xeon,airlines,OzaBagASHTExecutorRUNPER,150,8,1,1485.7679443359375,68.05257117855031,67.96507395627981,66.68708207474808
Xeon,airlines,OzaBagExecutorRUNPER,100,8,1,509.3269958496094,65.11458462725003,65.52113204065392,63.00709425675728
Xeon,airlines,OzaBagExecutorRUNPER,150,8,1,697.4180297851562,65.12923099170719,65.55068127305854,63.0146490359395
Xeon,airlines,StreamingRandomPatches,100,1,1,3276.427978515625,68.53293485334169,68.45407276344967,67.20801832086785
Xeon,airlines,StreamingRandomPatches,150,1,1,4926.66015625,68.59634063364993,68.57470357903834,67.22084074823015
Xeon,airlines,StreamingRandomPatchesExecutorMAXChunk,100,8,2000,655.8779907226562,67.09888478050105,66.93210091921394,65.75852503377126
Xeon,airlines,StreamingRandomPatchesExecutorMAXChunk,100,8,50,898.031005859375,68.4156170677485,68.33027057693685,67.08619218199384
Xeon,airlines,StreamingRandomPatchesExecutorMAXChunk,100,8,500,681.614990234375,68.05094983512191,67.93054978916484,66.73208791143739
Xeon,airlines,StreamingRandomPatchesExecutorMAXChunk,150,8,2000,963.1699829101562,66.99448996339669,66.88933847883459,65.57289217112823
Xeon,airlines,StreamingRandomPatchesExecutorMAXChunk,150,8,50,1271.925048828125,68.45511029364047,68.40166584817713,67.09707198778057
Xeon,airlines,StreamingRandomPatchesExecutorMAXChunk,150,8,500,1018.0989990234375,68.05540349203815,67.97893782963233,66.69009633130152
Xeon,airlines,StreamingRandomPatchesExecutorRUNPER,100,8,1,1747.365966796875,68.55481170151822,68.4686454323889,67.23974034376148
Xeon,airlines,StreamingRandomPatchesExecutorRUNPER,150,8,1,2487.27294921875,68.55240154027842,68.52042226704634,67.18245281421886
Xeon,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,2000,284.2130126953125,84.8065325070983,80.7580482720614,62.70137477187356
Xeon,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,50,392.5480041503906,89.6352945631556,87.06410702927072,75.38521773800963
Xeon,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,100,8,500,254.31300354003906,89.09772752328978,84.36189272498102,72.72493685084729
Xeon,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,2000,440.1390075683594,84.56232340607795,80.44418915608293,62.69459644404905
Xeon,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,50,537.14697265625,89.34026666115857,86.83202972806336,74.89813226381827
Xeon,covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,150,8,500,450.23699951171875,89.05190590375392,84.62929324321952,72.92559325949848
Xeon,covtypeNorm,AdaptiveRandomForestExecutorRUNPER,100,8,1,1282.3609619140625,92.65849930810379,89.89387697680347,82.1689785979937
Xeon,covtypeNorm,AdaptiveRandomForestExecutorRUNPER,150,8,1,1718.81201171875,92.57227045224539,89.7442663916502,82.02119530107318
Xeon,covtypeNorm,AdaptiveRandomForestSequential,100,1,1,1270.5250244140625,92.6512705417444,89.91543690805466,82.07795470611828
Xeon,covtypeNorm,AdaptiveRandomForestSequential,150,1,1,1902.1519775390625,92.59309618389982,89.96421869137717,82.16024449224271
Xeon,covtypeNorm,LBagExecutorMAXChunk,100,8,2000,465.3800048828125,85.97852894240535,78.8150542494509,68.69106934615345
Xeon,covtypeNorm,LBagExecutorMAXChunk,100,8,50,566.7529907226562,91.44660063825172,84.81679582159651,83.84719320720298
Xeon,covtypeNorm,LBagExecutorMAXChunk,100,8,500,461.2019958496094,91.47149412932032,85.0363955412591,80.7941651483523
Xeon,covtypeNorm,LBagExecutorMAXChunk,150,8,2000,700.906982421875,85.41187401988213,78.23931416251271,68.05034482281266
Xeon,covtypeNorm,LBagExecutorMAXChunk,150,8,50,834.9819946289062,91.62922876195,85.39684558426092,84.13271080771979
Xeon,covtypeNorm,LBagExecutorMAXChunk,150,8,500,693.22802734375,91.27511575988093,84.93417240950461,80.43996254145328
Xeon,covtypeNorm,LBagExecutorRUNPER,100,8,1,1782.4649658203125,93.3443715448218,86.87645414331818,87.57118831300681
Xeon,covtypeNorm,LBagExecutorRUNPER,150,8,1,2437.31396484375,93.50753512836224,87.38096938006247,87.60412518456036
Xeon,covtypeNorm,LeveragingBag,100,1,1,1536.5069580078125,93.35762428314733,86.85253266780448,87.51252048304235
Xeon,covtypeNorm,LeveragingBag,150,1,1,2215.43603515625,93.490668006857,87.21825445833794,87.56103565046054
Xeon,covtypeNorm,OzaBag,100,1,1,569.0789794921875,84.41701720446395,73.92078768669374,73.76774605937074
Xeon,covtypeNorm,OzaBag,150,1,1,1014.97802734375,84.31512602149354,73.98013256584824,73.95627642857386
Xeon,covtypeNorm,OzaBagAdwin,100,1,1,761.5159912109375,84.29034167968992,73.16900579022591,80.4949756394738
