dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,117,13777.0,119.82099914550781,255.0,114.97984313964844,84.25730312522765
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,40,4500.0,123.28900146484375,12566.0,36.49960708618164,68.77499999999999
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,72,8000.0,135.00900268554688,29188.0,59.255306243896484,43.36666666666667
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,589,45312.0,77.6510009765625,66.0,583.5339965820312,79.69820158190093
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,644,42686.0,70.82099914550781,2684.0,602.7308349609375,76.08759769945436
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,204,23960.0,119.85900115966797,124.0,199.90155029296875,93.61773316603932
airlines,OzaBagExecutorMAXChunk,25,4,500,103,12000.0,125.0510025024414,4443.0,95.96084594726562,62.321739130434786
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,365,41400.0,120.05500030517578,135.0,344.8419494628906,80.03385731559854
GMSC,OzaBagExecutorMAXChunk,25,4,500,1236,147500.0,120.01799774169922,331.0,1228.9822998046875,93.5312925170068
GMSC,LBagExecutorMAXChunk,25,4,500,454,53910.0,119.88700103759766,936.0,449.6734313964844,93.37202771016663
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,1784,146473.0,85.08699798583984,1103.0,1721.4498291015625,93.50259217985368
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,20,2400.0,120.26399993896484,1451.0,19.956096649169922,63.829787234042556
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,314,37138.0,119.9800033569336,156.0,309.534912109375,93.45071182053495
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,106,12500.0,121.77100372314453,4208.0,102.65169525146484,56.68333333333333
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,1024,121992.0,119.89399719238281,37.0,1017.4988403320312,93.38045956274294
