dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
GMSC,OzaBagExecutorMAXChunk,25,4,25,345,41331.0,119.89600372314453,39.0,344.7237548828125,93.4464726674091
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,61,7200.0,120.19300079345703,561.0,59.903656005859375,66.83916083916084
airlines,LBagExecutorMAXChunk,25,4,25,87,10185.0,120.0009994506836,267.0,84.8742904663086,61.48622047244095
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,25,1652,44204.0,27.511999130249023,15.0,1606.7171630859375,80.85968446547001
GMSC,OzaBagExecutorMAXChunk,25,4,50,3520,149625.0,49.426998138427734,16.0,3027.191650390625,93.39261240180512
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,271,32346.0,119.87699890136719,99.0,269.8265686035156,78.99430270002476
GMSC,LBagExecutorMAXChunk,25,4,50,782,93350.0,120.01799774169922,46.0,777.7999877929688,93.39549839228296
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,309,36539.0,119.9489974975586,136.0,304.6211242675781,76.98210419578503
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,75,352,41925.0,120.0009994506836,194.0,349.3721008300781,79.97610513739546
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,269,31747.0,119.86900329589844,50.0,264.8474426269531,93.57543660551038
airlines,OzaBagAdwinExecutorMAXChunk,25,4,100,477,45200.0,120.34600067138672,266.0,375.583740234375,68.58314855875831
elecNormNew,OzaBagExecutorMAXChunk,25,4,75,281,33544.0,119.89600372314453,147.0,279.7757873535156,79.27634527473184
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,556,66150.0,120.01300048828125,87.0,551.1903076171875,83.40847201210288
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,119,13777.0,119.83399963378906,121.0,114.96736907958984,93.47731239092496
airlines,LBagExecutorMAXChunk,25,4,50,89,9550.0,120.0270004272461,587.0,79.5654296875,61.54736842105263
airlines,LBagExecutorMAXChunk,25,4,100,18,1800.0,120.2959976196289,3959.0,14.963090896606445,71.94117647058823
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,100,121,14376.0,119.81199645996094,484.0,119.98798370361328,93.55561782011767
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,66,7788.0,120.00299835205078,250.0,64.89837646484375,62.991111683627466
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,3278,149259.0,45.95399856567383,14.0,3248.009033203125,93.32613984411128
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,694,43654.0,65.8550033569336,68.0,662.8805541992188,80.7219521144849
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,294,34723.0,119.95899963378906,133.0,289.4572448730469,79.94693277189744
airlines,OzaBagAdwinExecutorMAXChunk,25,4,100,53,6000.0,120.25499725341797,1127.0,49.893978118896484,66.27118644067797
airlines,LBagExecutorMAXChunk,25,4,50,17,1800.0,120.11499786376953,1954.0,14.985638618469238,72.74285714285715
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,1931,42484.0,23.51799964904785,26.0,1806.4461669921875,79.48343309610219
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,347,41331.0,119.9489974975586,129.0,344.5714416503906,75.08781279523268
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,170,10075.0,120.20899963378906,298.0,83.81236267089844,65.35323383084577
airlines,LBagExecutorMAXChunk,25,4,25,17,1800.0,120.01200103759766,962.0,14.998499870300293,72.22535211267605
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,364,43128.0,119.88999938964844,76.0,359.7297668457031,93.41427178606249
covtypeNorm,LBagExecutorMAXChunk,25,4,100,427,50800.0,120.02100372314453,211.0,423.2592468261719,85.62524654832347
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,75,195,23325.0,120.00900268554688,310.0,194.36041259765625,81.92688172043012
airlines,OzaBagExecutorMAXChunk,25,4,25,865,26025.0,121.88700103759766,117.0,213.51744079589844,64.13846153846153
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,2428,150000.0,62.020999908447266,9.0,2418.53564453125,93.37756292715453
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,195,23361.0,119.9229965209961,196.0,194.8000030517578,82.6090686800223
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,75,277,32945.0,119.90399932861328,144.0,274.761474609375,78.32978399756617
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,75,86,8175.0,120.06600189208984,1097.0,68.0875473022461,65.55555555555556
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,75,75,9000.0,120.63300323486328,744.0,74.6064453125,75.31652661064426
covtypeNorm,OzaBagExecutorMAXChunk,25,4,75,333,39534.0,119.99700164794922,196.0,329.4582214355469,73.63592589776731
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,1355,45312.0,33.5359992980957,30.0,1351.14501953125,79.36679775529142
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,75,65,7800.0,120.08899688720703,684.0,64.95182800292969,93.66990291262137
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,75,2068,150000.0,72.80999755859375,28.0,2060.15673828125,93.36401534100384
airlines,OzaBagASHTExecutorMAXChunk,25,4,100,1383,33100.0,122.02799987792969,368.0,271.24920654296875,67.4
GMSC,LBagExecutorMAXChunk,25,4,25,1343,150000.0,112.39600372314453,17.0,1334.5670166015625,93.4002333722287
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,100,1429,45312.0,31.760000228881836,53.0,1426.7001953125,78.22259577103424
GMSC,OzaBagExecutorMAXChunk,25,4,100,420,50316.0,119.91500091552734,130.0,419.5971984863281,93.34674207423929
covtypeNorm,LBagExecutorMAXChunk,25,4,100,47,5400.0,120.3030014038086,1403.0,44.886661529541016,69.60377358490565
airlines,OzaBagAdwinExecutorMAXChunk,25,4,25,283,33544.0,119.98699951171875,82.0,279.5636291503906,66.91428741907575
airlines,OzaBagExecutorMAXChunk,25,4,50,180,21564.0,119.91300201416016,226.0,179.8303680419922,63.33085432741471
elecNormNew,LBagExecutorMAXChunk,25,4,50,565,45312.0,80.26899719238281,64.0,564.5018920898438,81.70871812999867
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,75,19,1800.0,120.322998046875,3086.0,14.959733963012695,74.66666666666667
airlines,LBagExecutorMAXChunk,25,4,100,90,8400.0,122.8740005493164,1428.0,68.36270904541016,61.95180722891567
airlines,OzaBagExecutorMAXChunk,25,4,75,905,25575.0,122.65399932861328,359.0,208.5133819580078,65.15294117647059
GMSC,LBagExecutorMAXChunk,25,4,75,172,20366.0,119.81300354003906,260.0,169.98155212402344,93.51436597506284
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,68,7788.0,120.00499725341797,218.0,64.89730072021484,81.45047017905449
airlines,OzaBagExecutorMAXChunk,25,4,75,1630,25125.0,120.14800262451172,358.0,209.11708068847656,64.68263473053892
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,75,17,1800.0,121.44400024414062,3229.0,14.821645736694336,75.18840579710145
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,1293,45312.0,35.138999938964844,14.0,1289.5074462890625,79.66966237551615
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,75,338,40133.0,119.94999694824219,186.0,334.5810852050781,77.57251984622297
airlines,LBagExecutorMAXChunk,25,4,50,161,9300.0,120.33799743652344,646.0,77.2823257446289,61.8054054054054
covtypeNorm,OzaBagExecutorMAXChunk,25,4,100,371,44326.0,119.98999786376953,245.0,369.41412353515625,75.26568082123639
airlines,OzaBagASHTExecutorMAXChunk,25,4,25,133,15575.0,120.09100341796875,136.0,129.6933135986328,63.18327974276527
airlines,OzaBagAdwinExecutorMAXChunk,25,4,100,265,31700.0,120.0780029296875,349.0,263.99505615234375,66.74683544303798
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,153,8425.0,120.40399932861328,357.0,69.9727554321289,65.64285714285715
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,100,353,41930.0,119.95999908447266,230.0,349.5331726074219,78.10184078412622
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,75,135,16173.0,119.8740005493164,521.0,134.91665649414062,73.7917753758231
elecNormNew,LBagExecutorMAXChunk,25,4,100,120,14376.0,119.81700134277344,482.0,119.98297119140625,81.9347156066125
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,2033,150000.0,74.0469970703125,18.0,2025.740478515625,93.34911637212404
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,100,346,40876.0,119.90499877929688,239.0,340.9032287597656,81.06729448695312
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,344,40732.0,119.97000122070312,52.0,339.5182189941406,81.2685778858673
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,25,472,49000.0,120.01599884033203,61.0,408.2789001464844,81.82337927514037
GMSC,OzaBagExecutorMAXChunk,25,4,75,411,49118.0,119.91300201416016,102.0,409.6136169433594,93.40986481251147
GMSC,OzaBagExecutorMAXChunk,25,4,25,3111,150000.0,48.40299987792969,7.0,3098.9814453125,93.48958159693282
airlines,OzaBagASHTExecutorMAXChunk,25,4,75,154,17971.0,120.00800323486328,376.0,149.74835205078125,63.35493965131873
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,75,713,43042.0,64.01100158691406,103.0,672.4156494140625,79.51683850396816
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,319,37725.0,120.01200103759766,67.0,314.34356689453125,74.25464190981432
GMSC,LBagExecutorMAXChunk,25,4,25,149,17371.0,119.8270034790039,96.0,144.9673309326172,93.43940966216995
airlines,LBagExecutorMAXChunk,25,4,75,90,8775.0,122.1989974975586,1005.0,71.80909729003906,62.206896551724135
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,530,62100.0,120.05000305175781,85.0,517.284423828125,86.23045930701048
elecNormNew,LBagExecutorMAXChunk,25,4,100,604,45312.0,75.65499877929688,116.0,598.9293823242188,79.91683623816685
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,75,156,8325.0,120.76300048828125,1086.0,68.93667602539062,65.93939393939394
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,100,2573,42780.0,17.69499969482422,41.0,2417.632080078125,78.3950328022493
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,258,30549.0,119.87999725341797,52.0,254.829833984375,79.28515266675403
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,75,592,70575.0,120.01000213623047,117.0,588.0759887695312,93.42836879432625
GMSC,OzaBagExecutorMAXChunk,25,4,100,3781,149607.0,39.80799865722656,25.0,3758.214599609375,93.40030901563138
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,100,1957,150000.0,76.87100219726562,37.0,1951.321044921875,93.3422281521014
covtypeNorm,LBagExecutorMAXChunk,25,4,75,417,49650.0,120.01499938964844,162.0,413.69830322265625,85.46041351487645
airlines,OzaBagAdwinExecutorMAXChunk,25,4,25,56,6600.0,120.05500030517578,272.0,54.97480392456055,66.52471482889733
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,100,18,1800.0,121.68900299072266,4387.0,14.791805267333984,75.11764705882354
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,25,18,1800.0,120.05500030517578,1025.0,14.993127822875977,74.4225352112676
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,595,70400.0,120.00900268554688,41.0,586.6226806640625,81.62984014209592
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,63,7200.0,120.04900360107422,475.0,59.97550964355469,93.65034965034965
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,174,11250.0,120.19999694824219,533.0,93.59400939941406,65.94642857142857
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,330,39534.0,119.98999786376953,66.0,329.4774475097656,74.35521020526969
airlines,OzaBagAdwinExecutorMAXChunk,25,4,75,476,44025.0,120.00599670410156,204.0,366.8566589355469,68.90102389078498
GMSC,OzaBagExecutorMAXChunk,25,4,75,3701,150000.0,40.63399887084961,19.0,3691.489990234375,93.50275137568784
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,87,8350.0,120.28099822998047,718.0,69.4207763671875,65.6144578313253
GMSC,OzaBagASHTExecutorMAXChunk,25,4,75,426,50915.0,119.90699768066406,94.0,424.6207580566406,93.37922895357987
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,75,413,49118.0,119.89299774169922,103.0,409.6819763183594,93.46084048691964
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,19,1800.0,120.24500274658203,2087.0,14.969436645507812,74.62857142857143
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,17,1800.0,120.98400115966797,2172.0,14.878000259399414,75.4857142857143
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,406,48519.0,119.91000366210938,68.0,404.6284484863281,93.36895747797561
