dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,OzaBagExecutorMAXChunk,25,4,50,170,23014.0,599.56201171875,746.0,38.38468551635742,63.39487894095105
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,251,35987.0,599.3309936523438,242.0,60.045284271240234,73.70279739725265
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,1664,45312.0,92.12699890136719,30.0,491.8427734375,79.8330646763972
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,207,32205.0,599.302001953125,5455.0,53.73751449584961,70.00157703832203
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,169,18520.0,599.2730102539062,9170.0,30.904111862182617,80.29411764705883
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,1496,45312.0,114.08999633789062,736.0,397.16015625,77.37659555476212
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,1709,150000.0,428.59100341796875,76.0,349.9840087890625,93.33177725908635
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,295,48702.0,599.489013671875,344.0,81.23918914794922,93.39595494532598
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,283,57125.0,599.3519897460938,3188.0,95.31127166748047,80.85651214128036
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,2263,150000.0,224.30099487304688,429.0,668.7442626953125,93.40200668896321
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,1496,45312.0,71.3489990234375,25.0,635.0755004882812,80.28131693421953
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,251,21642.0,599.27001953125,32741.0,36.11393737792969,54.190001018226255
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,1208,45312.0,137.1009979248047,3580.0,330.5008850097656,76.29525304765423
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,540,99864.0,599.3460083007812,7237.0,166.62161254882812,93.4715523583749
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,169,18530.0,599.2670288085938,35072.0,30.921106338500977,78.44525105868118
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,207,23099.0,599.291015625,31311.0,38.54387664794922,52.580691028010804
elecNormNew,LBagExecutorMAXChunk,25,4,2000,524,45312.0,382.2409973144531,9186.0,118.54301452636719,75.52872183228666
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2260,150000.0,270.6659851074219,2026.0,554.1885986328125,93.50405405405405
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,177,25400.0,600.02099609375,687.0,42.331851959228516,64.90335305719921
elecNormNew,LBagExecutorMAXChunk,25,4,500,524,45312.0,384.22100830078125,2387.0,117.93212127685547,77.84745157547086
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,295,52915.0,599.3380126953125,13500.0,88.28907775878906,93.40665815574978
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,251,30943.0,599.302978515625,5690.0,51.631649017333984,67.71014683178399
GMSC,OzaBagExecutorMAXChunk,25,4,500,2260,150000.0,181.27499389648438,368.0,827.4721069335938,93.48896321070234
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,2263,150000.0,422.45098876953125,39.0,355.0707702636719,93.36022670445074
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,69,10500.0,605.8690185546875,19124.0,17.33047866821289,64.67
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,1664,45287.0,54.05400085449219,1734.0,837.810302734375,76.05285651581306
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,1709,150000.0,351.6570129394531,2698.0,426.552001953125,93.47297297297297
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,295,40029.0,599.3480224609375,203.0,66.7875747680664,93.53814618538146
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,68,9860.0,599.2639770507812,72176.0,16.453516006469727,48.396946564885496
GMSC,LBagExecutorMAXChunk,25,4,2000,716,102629.0,599.3179931640625,6755.0,171.24298095703125,93.48497947907661
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,251,46133.0,599.3389892578125,388.0,76.97313690185547,76.38608597530543
airlines,OzaBagExecutorMAXChunk,25,4,25,170,24183.0,599.2789916992188,361.0,40.353492736816406,63.647652951403266
