dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
covtypeNorm,LeveragingBag,25,1,1,146,7870.0,120.00700378417969,17194.0,65.57950592041016,72.33799237611181
GMSC,StreamingRandomPatchesExecutorRUNPER,25,2,1,301,19716.0,120.0260009765625,18279.0,164.264404296875,93.56360316494218
airlines,StreamingRandomPatchesExecutorRUNPER,25,2,1,15,1797.0,120.01399993896484,888.0,14.97325325012207,74.34613244296048
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,43,4797.0,120.00399780273438,187.0,39.97366714477539,68.75130289764436
airlines,OzaBag,25,1,1,402,8324.0,120.05000305175781,21251.0,69.33777618408203,64.6083613647285
GMSC,OzaBag,25,1,1,184,21564.0,119.83399963378906,85.0,179.9489288330078,93.55407160081619
GMSC,StreamingRandomPatchesExecutorRUNPER,25,2,1,167,19768.0,120.00599670410156,3923.0,164.72509765625,93.58053419668151
airlines,StreamingRandomPatchesExecutorRUNPER,25,2,1,77,2452.0,120.03700256347656,30330.0,20.427034378051758,73.6541598694943
airlines,OzaBagASHT,25,1,1,499,8853.0,120.03199768066406,22104.0,73.75533294677734,68.55303287021349
airlines,OzaBagExecutorRUNPER,25,2,1,724,7814.0,120.01000213623047,18001.0,65.11123657226562,64.03890453033017
GMSC,OzaBagASHT,25,1,1,191,22762.0,119.8489990234375,81.0,189.9223175048828,93.55065459977155
GMSC,OzaBagASHT,25,1,1,959,113772.0,119.93299865722656,1232.0,948.629638671875,93.35513131526211
airlines,LeveragingBag,25,1,1,75,2806.0,120.09300231933594,25385.0,23.365224838256836,70.49180327868852
covtypeNorm,OzaBag,25,1,1,217,12163.0,120.03500366210938,19786.0,101.32877349853516,64.96752445942613
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,388,13445.0,120.00199890136719,19237.0,112.03980255126953,69.05912978802529
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,2,1,379,10603.0,120.00700378417969,24415.0,88.35317993164062,73.3471658964444
covtypeNorm,OzaBagAdwin,25,1,1,379,10314.0,120.01100158691406,24113.0,85.94212341308594,70.74849718828776
airlines,AdaptiveRandomForestExecutorRUNPER,25,2,1,15,1772.0,120.46199798583984,1076.0,14.710033416748047,73.53273137697516
elecNormNew,StreamingRandomPatches,25,1,1,25,3000.0,120.0,276.0,25.0,92.26666666666667
airlines,OzaBag,25,1,1,80,8603.0,120.03399658203125,5398.0,71.6713638305664,64.4077647332326
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,2,1,229,11169.0,120.00499725341797,19190.0,93.07112121582031,91.25257408899633
airlines,OzaBagAdwinExecutorRUNPER,25,2,1,205,7725.0,120.00700378417969,16566.0,64.37124633789062,65.08737864077669
elecNormNew,AdaptiveRandomForestSequential,25,1,1,43,4797.0,120.01100158691406,309.0,39.971336364746094,89.03481342505732
covtypeNorm,StreamingRandomPatches,25,1,1,60,4427.0,120.01499938964844,16970.0,36.887054443359375,82.62932008131918
covtypeNorm,AdaptiveRandomForestExecutorRUNPER,25,2,1,200,12611.0,120.00299835205078,16825.0,105.08904266357422,73.22179050035683
elecNormNew,OzaBag,25,1,1,694,43834.0,65.85299682617188,1599.0,665.6340942382812,83.00406077474108
airlines,OzaBagAdwin,25,1,1,114,8256.0,120.0009994506836,15697.0,68.79942321777344,64.59544573643412
airlines,OzaBagAdwinExecutorRUNPER,25,2,1,22,2398.0,119.96600341796875,592.0,19.988996505737305,72.22685571309424
covtypeNorm,LeveragingBag,25,1,1,264,7357.0,120.00800323486328,27652.0,61.30424499511719,73.7528884056001
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,2,1,108,5287.0,120.00700378417969,19909.0,44.055763244628906,82.10705504066578
GMSC,OzaBag,25,1,1,1663,83809.0,120.0009994506836,15131.0,698.4025268554688,93.39689054874775
airlines,AdaptiveRandomForestExecutorRUNPER,25,2,1,78,2976.0,120.36100006103516,25261.0,24.725616455078125,71.50537634408603
covtypeNorm,OzaBag,25,1,1,390,15436.0,120.00700378417969,18510.0,128.62582397460938,68.62529152630215
airlines,OzaBagAdwin,25,1,1,22,2398.0,119.96399688720703,704.0,19.989330291748047,72.72727272727273
GMSC,OzaBagAdwin,25,1,1,1578,100608.0,120.00499725341797,13320.0,838.3651123046875,93.40907283715013
elecNormNew,OzaBagExecutorRUNPER,25,2,1,694,40553.0,71.13899993896484,4610.0,570.052978515625,82.82494513352896
GMSC,StreamingRandomPatches,25,1,1,167,17119.0,120.00599670410156,7824.0,142.6511993408203,93.55686663940651
airlines,OzaBagASHTExecutorRUNPER,25,2,1,499,7358.0,120.00199890136719,21850.0,61.31564712524414,66.580592552324
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,2,1,210,10245.0,120.00299835205078,18026.0,85.37286376953125,75.35383113714008
airlines,LBagExecutorRUNPER,25,2,1,75,3575.0,120.05500030517578,18799.0,29.778018951416016,69.14685314685315
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,215,13406.0,120.00499725341797,15981.0,111.7120132446289,65.44084738176934
covtypeNorm,OzaBagAdwin,25,1,1,210,8817.0,120.01000213623047,27351.0,73.46887969970703,69.43404786208461
GMSC,StreamingRandomPatches,25,1,1,301,16945.0,120.00800323486328,19754.0,141.19891357421875,93.59102980230156
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,2,1,42,4795.0,120.00499725341797,241.0,39.956668853759766,73.74348279457769
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,2,1,25,3000.0,119.99600219726562,403.0,25.00083351135254,92.06666666666666
elecNormNew,LeveragingBag,25,1,1,620,27570.0,120.0270004272461,19280.0,229.6983184814453,89.23830250272034
GMSC,LBagExecutorRUNPER,25,2,1,90,10787.0,120.0009994506836,193.0,89.89091491699219,93.28821729860016
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,2,1,395,20527.0,120.0009994506836,22190.0,171.05691528320312,89.2044624153554
GMSC,OzaBagAdwinExecutorRUNPER,25,2,1,1578,76607.0,120.0009994506836,16330.0,638.3863525390625,93.43663111726083
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,2,1,12,1200.0,119.95500183105469,538.0,10.003750801086426,74.75
elecNormNew,LBagExecutorRUNPER,25,2,1,620,31956.0,120.00599670410156,17588.0,266.28668212890625,89.45737889598198
airlines,StreamingRandomPatches,25,1,1,139,1707.0,120.36799621582031,29700.0,14.181510925292969,74.10661980082016
covtypeNorm,OzaBagExecutorRUNPER,25,2,1,390,14182.0,120.00299835205078,19367.0,118.18038177490234,69.52474968269638
covtypeNorm,StreamingRandomPatches,25,1,1,108,4912.0,120.02200317382812,20130.0,40.92583084106445,81.88110749185668
covtypeNorm,LBagExecutorRUNPER,25,2,1,29,3000.0,120.00399780273438,228.0,24.99916648864746,71.56666666666666
airlines,AdaptiveRandomForestSequential,25,1,1,15,1792.0,120.02100372314453,2347.0,14.930720329284668,73.15848214285714
elecNormNew,OzaBagAdwin,25,1,1,115,13777.0,119.83699798583984,184.0,114.96449279785156,88.88727589460696
elecNormNew,LeveragingBag,25,1,1,68,7788.0,120.00499725341797,333.0,64.89730072021484,90.80636877247046
airlines,OzaBagASHT,25,1,1,55,6586.0,120.03900146484375,2456.0,54.865501403808594,66.00364409353173
GMSC,LBagExecutorRUNPER,25,2,1,814,40001.0,120.00399780273438,16861.0,333.33056640625,93.31016724581886
