,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
127,OzaBagASHTExecutorRUNPER,elecNormNew,4,1,134,129.9490203857422,15574.0,119.84700012207033,19.0,88.14049056119173,125,3.5453744493392065,804.7999999999998,129.76278755863655,15574.0,424.9024920627409,0.027282810585767363,0
141,OzaBagASHT,elecNormNew,1,1,1211,1189.5404052734375,44672.0,37.55400085449219,459.0,83.27587750716332,43,4.14625,331.70000000000005,1201.1451595801082,45312.0,155.70827604293825,0.0034855899902162036,0
118,OzaBagASHT,elecNormNew,1,1,673,668.0426635742188,45312.0,67.8280029296875,137.0,81.98931850282486,74,3.737037037037037,504.5,666.2745559345959,45312.0,253.47575909649885,0.005594009513958749,0
97,OzaBagASHT,elecNormNew,1,1,134,129.9674530029297,15574.0,119.83000183105467,13.0,87.51123667651214,126,3.4720524017467245,795.0999999999999,129.76711244427779,15574.0,416.05604565882777,0.02671478397706612,0
90,OzaBag,elecNormNew,1,1,1250,1220.9947509765625,44432.0,36.38999938964844,416.0,81.66636658264314,42,4.0753246753246755,313.8,1239.692484473749,45312.0,148.30106244768416,0.0033377084634426575,0
29,OzaBag,elecNormNew,1,1,694,688.1615600585938,45312.0,65.84500122070312,119.0,82.48366878531074,72,3.7401515151515152,493.7,686.5142493523022,45312.0,246.27028108076615,0.005434990313399677,0
138,OzaBag,elecNormNew,1,1,138,134.9639434814453,16173.0,119.83200073242188,12.0,86.44654671365856,126,3.45391304347826,794.3999999999999,134.7648926330525,16173.0,413.88931035580833,0.02559137515339197,0
45,LeveragingBag,elecNormNew,1,1,620,513.362548828125,44200.0,86.0989990234375,5475.0,89.78054298642533,92,4.225,709.8,617.2119759174,45312.0,363.7682708740234,0.008230051377240349,0
84,LeveragingBag,elecNormNew,1,1,344,339.1235656738281,40705.0,120.02999877929688,347.0,89.80469229824347,125,3.9317180616740086,892.5,339.164827844623,40732.0,471.92411414327074,0.01159376278450487,0
57,LeveragingBag,elecNormNew,1,1,68,64.89620971679688,7788.0,120.00700378417967,23.0,90.80636877247046,125,3.5628318584070793,805.1999999999999,64.89616613418531,7800.0,427.5647763142543,0.054900459208301784,0
71,LBagExecutorRUNPER,elecNormNew,4,1,620,610.88818359375,44761.0,73.27200317382812,957.0,89.9622439176962,78,4.549295774647887,646.0,617.17834863385,45312.0,333.33601443868287,0.007447018932523466,0
105,LBagExecutorRUNPER,elecNormNew,4,1,344,339.3275451660156,40721.0,120.00499725341795,184.0,89.77677365487095,126,4.053508771929825,924.2,339.1902469896574,40732.0,486.4413090421442,0.011945711280227504,0
23,LBagExecutorRUNPER,elecNormNew,4,1,68,64.89567565917969,7788.0,120.00800323486328,16.0,91.2300975860298,126,3.5991266375545843,824.1999999999998,64.89346655906553,7800.0,431.9240011623331,0.055460195321306256,0
119,AdaptiveRandomForestSequential,elecNormNew,1,1,395,302.6699523925781,36321.0,120.0019989013672,9620.0,88.55758376696676,124,4.249115044247788,960.3000000000001,393.71611288752956,45312.0,509.9022988716059,0.014038773681110265,0
65,AdaptiveRandomForestSequential,elecNormNew,1,1,219,214.7526092529297,25757.0,119.93800354003906,488.0,89.19905268470707,123,4.012053571428572,898.7,214.57014328557148,25757.0,481.1976954528264,0.01868221048463821,0
26,AdaptiveRandomForestSequential,elecNormNew,1,1,43,39.97466659545898,4797.0,120.0009994506836,26.0,89.03481342505732,124,3.53111111111111,794.4999999999998,39.942083978231565,4800.0,423.7368625047471,0.08833372159782095,0
72,AdaptiveRandomForestExecutorRUNPER,elecNormNew,4,1,395,394.0516662597656,45312.0,114.98999786376952,1341.0,88.76677259887006,119,4.642995169082125,961.0999999999999,393.69216734002345,45312.0,533.8980045742458,0.011782706668746597,0
121,AdaptiveRandomForestExecutorRUNPER,elecNormNew,4,1,219,214.80096435546875,25757.0,119.91100311279295,254.0,89.03210777652677,124,4.150892857142857,929.8,214.5594188894257,25757.0,497.73772631372714,0.01932436721332947,0
136,AdaptiveRandomForestExecutorRUNPER,elecNormNew,4,1,43,39.99966812133789,4800.0,120.0009994506836,17.0,88.8125,124,3.5426666666666664,797.0999999999999,39.94175161223216,4800.0,425.1235407206217,0.08856740431679619,0
18,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,4,1,108,103.62327575683594,12435.0,120.0019989013672,1370.0,81.41535987133092,124,4.670666666666667,1050.9,104.82703539160386,12600.0,560.4893362019858,0.04507352924824976,0
142,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,4,1,60,59.9018440246582,7189.0,120.01300048828124,227.0,81.83335651690082,124,4.082666666666667,918.6000000000001,59.90664547746429,7200.0,489.97307666015627,0.06815594333845545,0
0,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,4,1,12,10.003917694091797,1200.0,119.9530029296875,45.0,74.75,124,3.512888888888888,790.3999999999999,9.98892893709472,1200.0,421.38157118055545,0.35115130931712957,0
52,StreamingRandomPatches,covtypeNorm,1,1,108,74.44937896728516,8934.0,120.0009994506836,9365.0,82.05730915603313,124,4.178222222222223,940.1,104.8197590120494,12579.0,501.39084259372294,0.05612165240583422,0
28,StreamingRandomPatches,covtypeNorm,1,1,60,59.74687957763672,7171.0,120.02300262451172,263.0,82.13638265234974,124,4.0377777777777775,908.5,59.90664547746429,7200.0,484.6262128194173,0.06758139908233403,0
131,StreamingRandomPatches,covtypeNorm,1,1,12,10.00383472442627,1200.0,119.9540023803711,38.0,74.91666666666667,125,3.509009009009008,778.9999999999998,9.989012086704625,1200.0,420.91967501941014,0.35076639584950847,0
67,OzaBagExecutorRUNPER,covtypeNorm,4,1,390,301.4783020019531,36178.0,120.0019989013672,7735.0,75.04284371717618,126,4.409210526315789,1005.2999999999998,388.9513248919857,46722.0,529.114076734844,0.014625299262945549,0
50,OzaBagExecutorRUNPER,covtypeNorm,4,1,217,214.6702880859375,25757.0,119.98400115966795,179.0,71.56501145319719,126,4.218552036199095,932.3000000000001,214.54690844876848,25757.0,506.15875240343183,0.01965130847549916,0
81,OzaBagExecutorRUNPER,covtypeNorm,4,1,43,39.99066925048828,4799.0,120.00299835205078,37.0,68.72265055219837,125,3.539647577092511,803.5,39.94540794247861,4800.0,424.76832236067315,0.08851184045856911,0
35,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,379,311.347412109375,37362.0,120.0009994506836,7441.0,81.0395589101226,126,4.52982456140351,1032.8000000000002,374.0663952239402,44925.0,543.5834747046756,0.014549100013507725,0
63,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,210,209.6814422607422,25158.0,119.98200225830078,959.0,79.93481198823436,126,4.25701754385965,970.6000000000001,209.58712386284114,25158.0,510.7654885609946,0.020302308949876564,0
15,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,42,39.96500396728516,4796.0,120.00499725341795,31.0,73.7281067556297,126,3.6072398190045245,797.1999999999999,39.94540794247861,4800.0,432.8868045720578,0.0902599675921722,0
19,OzaBagAdwin,covtypeNorm,1,1,379,195.9384002685547,23513.0,120.0019989013672,13020.0,76.82133287968358,125,4.010964912280701,914.4999999999998,374.038365471076,44925.0,481.3238069969311,0.020470539999018888,0
43,OzaBagAdwin,covtypeNorm,1,1,210,202.3483123779297,24282.0,120.0009994506836,5514.0,76.88411168766987,125,4.014159292035397,907.1999999999998,209.58013995334886,25158.0,481.70312699849615,0.019837868668087313,0
82,OzaBagAdwin,covtypeNorm,1,1,42,39.974002838134766,4797.0,120.00299835205078,35.0,69.37669376693766,125,3.517256637168141,794.8999999999999,39.94540794247861,4800.0,422.0813424338281,0.0879886058857261,0
34,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,388,307.53076171875,36904.0,120.0009994506836,7433.0,75.81292000867114,125,4.403097345132743,995.0999999999999,384.02231380875065,46123.0,528.3760820945806,0.014317582974598434,0
64,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,215,214.67385864257807,25757.0,119.98200225830078,179.0,71.6348953682494,125,4.187224669603524,950.5,214.57014328557148,25757.0,502.39159976438276,0.019505051044934687,0
51,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,43,39.983001708984375,4798.0,120.0009994506836,31.0,68.73697373905794,126,3.515283842794759,804.9999999999998,39.946072801717676,4800.0,421.8375744882108,0.08791946112718024,0
99,OzaBagASHT,covtypeNorm,1,1,388,194.5150451660156,23342.0,120.0009994506836,12384.0,71.06931711078742,126,3.9851528384279473,912.5999999999999,383.993539470836,46123.0,478.22232357508227,0.020487632746769013,0
124,OzaBagASHT,covtypeNorm,1,1,215,204.16819763183597,24501.0,120.00399780273438,5389.0,71.34810824047997,126,3.986098654708519,888.8999999999997,214.55584432893508,25757.0,478.34777420112357,0.019523602065267685,0
77,OzaBagASHT,covtypeNorm,1,1,43,39.974002838134766,4797.0,120.00299835205078,34.0,68.81384198457368,125,3.4823788546255505,790.5,39.94507552115841,4800.0,417.8959039528464,0.08711609421572783,0
36,OzaBag,covtypeNorm,1,1,390,271.70379638671875,32605.0,120.0019989013672,8300.0,73.15135715381076,125,4.007048458149779,909.5999999999998,389.0355296135624,46722.0,480.8538246726149,0.014747855380236617,0
13,OzaBag,covtypeNorm,1,1,217,214.61309814453125,25754.0,120.0019989013672,181.0,71.4374466102353,126,3.875,883.5,214.53082574003432,25757.0,465.0077457427979,0.01805574845627079,0
75,OzaBag,covtypeNorm,1,1,43,39.99100112915039,4799.0,120.0019989013672,29.0,68.78516357574495,126,3.4524017467248904,790.5999999999999,39.94574036933166,4800.0,414.2951106175585,0.08632946668421723,0
32,LeveragingBag,covtypeNorm,1,1,264,128.52691650390625,15424.0,120.00599670410156,16842.0,74.0728734439834,126,4.115652173913043,946.5999999999999,259.4175016032448,31148.0,493.90294121783705,0.032021715587256035,0
1,LeveragingBag,covtypeNorm,1,1,146,128.85403442382812,15463.0,120.00399780273438,4132.0,74.12533143633189,125,4.081858407079645,922.4999999999998,144.7354168923254,17371.0,489.8393273142586,0.03167815607024889,0
125,LeveragingBag,covtypeNorm,1,1,29,25.0014591217041,3000.0,119.99299621582033,29.0,71.5,126,3.5640350877192972,812.5999999999998,24.968996828937403,3000.0,427.6592487937525,0.14255308293125082,0
102,LBagExecutorRUNPER,covtypeNorm,4,1,264,259.3978271484375,31128.0,120.0009994506836,5768.0,83.31084554099203,125,4.5783185840707965,1034.7,259.40237849362074,31148.0,549.4028058921341,0.017649794586614434,0
96,LBagExecutorRUNPER,covtypeNorm,4,1,146,144.86940002441406,17371.0,119.90799713134766,128.0,75.71815094122388,126,4.261842105263158,971.7,144.73662283990734,17371.0,511.0289509321514,0.029418510789945968,0
8,LBagExecutorRUNPER,covtypeNorm,4,1,29,25.00395774841309,3000.0,119.9810028076172,31.0,71.56666666666666,126,3.544347826086956,815.1999999999998,24.96920464760129,3000.0,425.254406472911,0.14175146882430367,0
91,AdaptiveRandomForestSequential,covtypeNorm,1,1,361,222.2509307861328,26671.0,120.00399780273438,10471.0,81.49300738629974,124,4.153333333333333,934.5,359.1067295042382,43128.0,498.4166042073568,0.018687585925063057,0
128,AdaptiveRandomForestSequential,covtypeNorm,1,1,200,198.6049652099609,23832.0,119.99700164794922,3195.0,79.72473984558577,123,4.130493273542601,921.1,199.5934823897904,23960.0,495.6468081521347,0.020797533071170472,0
110,AdaptiveRandomForestSequential,covtypeNorm,1,1,40,40.00033187866211,4800.0,119.9990005493164,63.0,76.41666666666667,125,3.622026431718061,822.1999999999998,39.944743105370904,4800.0,434.6395517693741,0.09054990661861961,0
47,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,361,350.8720703125,42105.0,120.0009994506836,2867.0,85.93991212445079,123,4.566511627906976,981.8,359.0828101843372,43128.0,547.9859593520054,0.013014747876784357,0
6,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,200,199.79820251464844,23960.0,119.9209976196289,373.0,79.59933222036727,124,4.165333333333334,937.2,199.6017960829397,23960.0,499.51092875162766,0.020847701533874278,0
98,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,4,1,40,40.003665924072266,4800.0,119.98899841308594,44.0,75.70833333333333,125,3.613215859030836,820.1999999999998,39.94640523963682,4800.0,433.54615197538794,0.09032211499487248,0
143,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,139,52.24607849121094,6270.0,120.00900268554688,20209.0,66.77830940988837,124,5.0568888888888885,1137.8,134.7776169320621,16200.0,606.8721922471788,0.09678982332490889,0
53,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,77,49.584449768066406,5984.0,120.68299865722656,10272.0,67.09558823529412,125,4.948898678414097,1123.4,74.88642225957298,9000.0,597.2479325617988,0.09980747536126318,0
48,StreamingRandomPatchesExecutorRUNPER,airlines,4,1,15,14.985580444335938,1798.0,119.98200225830078,39.0,74.36040044493882,124,3.8481818181818177,846.5999999999999,14.982395685070042,1800.0,461.71255959944284,0.25679230233561895,0
49,StreamingRandomPatches,airlines,1,1,139,26.783109664916992,3214.0,120.0009994506836,25647.0,71.84194150591163,124,4.179555555555555,940.4,134.788830831697,16200.0,501.5508439263237,0.15605191161366636,0
104,StreamingRandomPatches,airlines,1,1,77,26.61600112915039,3194.0,120.00299835205078,20733.0,71.82216656230432,124,4.078666666666667,917.7,74.8851760633695,9000.0,489.45222927856446,0.15324114880355807,0
112,StreamingRandomPatches,airlines,1,1,15,14.97325325012207,1797.0,120.01399993896484,136.0,74.29048414023373,123,3.776681614349776,842.2,14.98252039287498,1800.0,453.25466703406363,0.25222852923431477,0
31,OzaBagExecutorRUNPER,airlines,4,1,724,138.08082580566406,16656.0,120.625,24621.0,61.67747358309318,126,5.089912280701754,1160.5,717.9683533240664,86256.0,613.9706688596491,0.03686183170386942,0
83,OzaBagExecutorRUNPER,airlines,4,1,402,131.73928833007812,16000.0,121.4520034790039,21004.0,61.70625,127,4.956709956709956,1144.9999999999998,399.077258758963,47920.0,602.0023549067508,0.037625147181671925,0
137,OzaBagExecutorRUNPER,airlines,4,1,80,79.78975677490234,9579.0,120.0530014038086,183.0,63.10679611650486,125,4.25022026431718,964.8,79.87419813793277,9600.0,510.25169935856616,0.053267741868521366,0
2,OzaBagAdwinExecutorRUNPER,airlines,4,1,205,144.1913604736328,17307.0,120.02799987792967,8826.0,63.28075345236032,125,4.948230088495575,1118.3,204.63275423905344,24559.0,593.9261604579148,0.03431710639960217,0
103,OzaBagAdwinExecutorRUNPER,airlines,4,1,114,109.20147705078124,13108.0,120.03500366210938,267.0,63.86939273725969,125,4.558849557522124,1030.3,109.82153999750406,13200.0,547.2215233321739,0.041747140931658065,0
60,OzaBagAdwinExecutorRUNPER,airlines,4,1,22,19.9899959564209,2398.0,119.95999908447266,18.0,72.22685571309424,126,3.5982532751091703,824.0,19.975363718081034,2400.0,431.6464595877968,0.18000269373969843,0
100,OzaBagAdwin,airlines,1,1,205,125.95931243896484,15116.0,120.00700378417967,11727.0,63.409632177824825,125,4.303070175438596,981.0999999999999,204.63104919344087,24559.0,516.3985588274503,0.03416238150485911,0
30,OzaBagAdwin,airlines,1,1,114,106.4539031982422,12775.0,120.00499725341795,859.0,63.73385518590998,125,4.06986301369863,891.3,109.82976386600768,13200.0,488.40389978069135,0.03823122503175666,0
37,OzaBagAdwin,airlines,1,1,22,19.989330291748047,2398.0,119.96399688720705,32.0,72.72727272727273,126,3.6017543859649113,821.1999999999998,19.97552997577967,2400.0,432.0808519463789,0.18018384151225142,0
54,OzaBagASHTExecutorRUNPER,airlines,4,1,499,138.9442138671875,16674.0,120.00499725341795,24200.0,62.768381911958734,125,4.978318584070796,1125.1,493.7594191555441,59301.0,597.4231080080555,0.03582962144704663,0
87,OzaBagASHTExecutorRUNPER,airlines,4,1,277,138.29795837402344,16597.0,120.00900268554688,13858.0,62.7161535217208,126,4.835267857142857,1083.1,274.44561070292065,32945.0,580.2756732531956,0.03496268441605083,0
108,OzaBagASHTExecutorRUNPER,airlines,4,1,55,54.894508361816406,6588.0,120.01200103759766,86.0,65.43715846994536,126,3.9344978165938858,900.9999999999999,54.91808052987626,6600.0,472.18695604749115,0.07167379417842913,0
9,OzaBagASHT,airlines,1,1,499,123.08230590820312,14770.0,120.0009994506836,24678.0,63.87271496276236,125,4.245814977973569,963.8000000000002,493.75119688933665,59301.0,509.5020408395104,0.03449573736218757,0
134,OzaBagASHT,airlines,1,1,277,127.7363510131836,15329.0,120.00499725341795,15722.0,63.38965359775589,125,4.263274336283186,963.5,274.45932886800625,32945.0,511.614225016231,0.033375577338132366,0
58,OzaBagASHT,airlines,1,1,55,54.91621017456055,6590.0,120.0009994506836,269.0,65.9939301972686,125,3.7233480176211455,845.2,54.920822480923334,6600.0,446.8054834172589,0.06780052859138982,0
107,OzaBag,airlines,1,1,724,108.33062744140624,13000.0,120.00299835205078,16801.0,64.75384615384615,126,4.302272727272728,946.5,717.9026217228464,86256.0,516.2856270009821,0.03971427900007555,0
4,OzaBag,airlines,1,1,402,122.63089752197266,14720.0,120.03500366210938,18234.0,62.989130434782616,126,4.255263157894737,970.2,399.09387700712904,47920.0,510.7805287411338,0.03469976418078355,0
21,OzaBag,airlines,1,1,80,79.86600494384766,9584.0,120.0009994506836,421.0,64.04424040066779,126,3.89301310043668,891.4999999999998,79.87353357184458,9600.0,467.1654629270061,0.04874430957084788,0
126,LeveragingBag,airlines,1,1,136,36.17437744140625,4344.0,120.08499908447266,17706.0,66.9659300184162,126,4.2912663755458516,982.7,134.78322364863178,16200.0,515.3167187786519,0.11862723728790328,0
12,LeveragingBag,airlines,1,1,75,36.20410919189453,4345.0,120.01399993896484,11015.0,66.95051783659378,126,4.216666666666667,961.4000000000001,74.8851760633695,9000.0,506.05903307596844,0.11646928264118951,0
78,LeveragingBag,airlines,1,1,15,14.985705375671388,1798.0,119.9810028076172,122.0,72.63626251390434,125,3.6004405286343606,817.2999999999998,14.981896874609847,1800.0,431.984465174738,0.2402583232340033,0
130,LBagExecutorRUNPER,airlines,4,1,136,59.50783920288086,7141.0,120.0009994506836,14446.0,63.05839518274752,126,5.3445414847161565,1223.8999999999999,134.7809809060277,16200.0,641.3503197715792,0.08981239599097873,0
14,LBagExecutorRUNPER,airlines,4,1,75,60.337398529052734,7282.0,120.68800354003906,1942.0,62.96347157374348,126,5.458771929824561,1244.6,74.88953793155096,9000.0,658.8082859909325,0.09047078906769192,0
85,LBagExecutorRUNPER,airlines,4,1,15,14.98695468902588,1798.0,119.97100067138672,15.0,72.69187986651835,126,3.646724890829694,835.0999999999999,14.98252039287498,1800.0,437.5012343260919,0.24332660418581306,0
115,AdaptiveRandomForestSequential,airlines,1,1,140,36.95463943481445,4435.0,120.01200103759766,22923.0,68.4554678692221,124,4.223111111111111,950.1999999999999,139.77984674138233,16800.0,506.8240150485568,0.1142782446558189,0
74,AdaptiveRandomForestSequential,airlines,1,1,78,36.82688903808594,4420.0,120.02100372314452,18263.0,68.4841628959276,124,4.230666666666666,951.8999999999999,74.8851760633695,9000.0,507.76885975138333,0.1148798325229374,0
55,AdaptiveRandomForestSequential,airlines,1,1,15,14.985705375671388,1798.0,119.9810028076172,51.0,73.13681868743048,124,3.712,835.2,14.98252039287498,1800.0,445.3694824218751,0.24770271547379039,0
135,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,140,55.36528396606445,6644.0,120.00299835205078,20466.0,65.9692956050572,125,4.755707762557078,1041.5,139.77635782747603,16800.0,570.6991907929721,0.08589692817473993,0
62,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,78,59.90618133544922,7190.0,120.02100372314452,4880.0,65.77190542420028,124,4.883111111111111,1098.7,74.88704537322872,9000.0,586.075896847195,0.08151264212061127,0
66,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,15,14.988204956054688,1798.0,119.96099853515624,28.0,73.41490545050056,124,3.8026666666666666,855.6,14.982645102755974,1800.0,456.17169042968743,0.2537106175915948,0
22,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,301,299.47833251953125,35938.0,120.0019989013672,383.0,93.51382937280871,124,4.298660714285715,962.9000000000001,299.38024790083966,35940.0,515.8478783130647,0.01435382821284058,0
24,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,167,164.874755859375,19767.0,119.89099884033205,133.0,93.58020943997572,124,3.9263392857142856,879.5,164.7167641617919,19767.0,470.7327387503216,0.023814070863070854,0
92,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,33,30.00200080871582,3600.0,119.99199676513672,22.0,94.19444444444444,125,3.5,791.0,29.960551939945738,3600.0,419.9719886779785,0.11665888574388292,0
44,StreamingRandomPatches,GMSC,1,1,301,297.3101501464844,35679.0,120.00599670410156,2015.0,93.51158945037696,124,4.235398230088496,957.2,299.37027288175125,35940.0,508.2731860405576,0.014245723984432232,0
40,StreamingRandomPatches,GMSC,1,1,167,164.80877685546875,19767.0,119.93900299072266,187.0,93.59032731319876,123,3.8058035714285716,852.5,164.71539160215653,19767.0,456.4642859356744,0.023092238879732604,0
132,StreamingRandomPatches,GMSC,1,1,33,30.00300025939941,3600.0,119.98799896240234,29.0,94.11111111111111,124,3.4573333333333327,777.8999999999999,29.960551939945738,3600.0,414.83850841267895,0.11523291900352194,0
114,OzaBagExecutorRUNPER,GMSC,4,1,1663,1651.108642578125,149673.0,90.6500015258789,975.0,93.56463757658362,96,4.493678160919539,781.8999999999999,1654.3509429800374,150000.0,407.35193214416495,0.0027216126632336156,0
123,OzaBagExecutorRUNPER,GMSC,4,1,924,916.9035034179688,110033.0,120.00499725341795,149.0,93.4910435960121,126,3.993449781659389,914.5,916.9460644431318,110216.0,479.2339300796975,0.004355365481989016,0
46,OzaBagExecutorRUNPER,GMSC,4,1,184,179.90089416503906,21564.0,119.86599731445312,17.0,93.63290669634576,126,3.500873362445414,801.6999999999998,179.6850262478127,21564.0,419.63567706112246,0.019460010993374258,0
7,OzaBagAdwinExecutorRUNPER,GMSC,4,1,1578,1565.5472412109375,149599.0,95.55699920654295,1232.0,93.521347067828,101,4.58804347826087,844.2,1567.4472553998557,150000.0,438.4196670117585,0.002930632337193153,0
95,OzaBagAdwinExecutorRUNPER,GMSC,4,1,877,872.0335083007812,104651.0,120.00800323486328,167.0,93.467812061041,126,4.030131004366812,922.9,872.1099528274416,104825.0,483.6479746089751,0.004621532279758198,0
42,OzaBagAdwinExecutorRUNPER,GMSC,4,1,175,174.924072265625,20965.0,119.85199737548828,20.0,93.61316479847363,126,3.5430493273542596,790.0999999999999,174.695231190994,20965.0,424.6415386832882,0.020254783624292307,0
38,OzaBagAdwin,GMSC,1,1,1578,1570.335205078125,150000.0,95.52100372314452,440.0,93.446,100,4.076243093922651,737.7999999999998,1567.7093675860413,150000.0,389.36683175102763,0.0025957788783401844,0
111,OzaBagAdwin,GMSC,1,1,877,872.040771484375,104651.0,120.00700378417967,79.0,93.4162119807742,125,3.7674008810572692,855.2000000000002,872.1172085593531,104825.0,452.11449178956155,0.004320211864096488,0
61,OzaBagAdwin,GMSC,1,1,175,174.9474334716797,20965.0,119.83599853515624,16.0,93.52730741712378,125,3.4736842105263155,791.9999999999999,174.695231190994,20965.0,416.27241596422687,0.019855588646039916,0
113,OzaBagASHTExecutorRUNPER,GMSC,4,1,1727,1714.0335693359375,149486.0,87.21299743652344,969.0,93.40874730744017,92,4.515568862275448,754.0999999999999,1718.7446289230347,150000.0,393.8162956100737,0.002634469419277215,0
93,OzaBagASHTExecutorRUNPER,GMSC,4,1,959,952.2451782226562,114218.0,119.9459991455078,158.0,93.42660526361868,125,3.9933920704845813,906.5,951.5946279201519,114218.0,478.9914018740212,0.004193659509657157,0
