,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,frequency_maximum,PERC,tput
63,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,210,209.6814422607422,25158.0,119.98200225830078,959.0,79.93481198823436,25,126,4.25701754385965,970.6000000000001,209.58712386284114,25158.0,536.3842105263159,510.7654885609946,0.00016921128642418515,0.02132062208944733,1200,50,209.6814482712092
15,OzaBagAdwinExecutorRUNPER,covtypeNorm,4,1,42,39.96500396728516,4796.0,120.00499725341795,31.0,73.7281067556297,25,126,3.6072398190045245,797.1999999999999,39.94540794247861,4800.0,454.5122171945701,432.8868045720578,0.0007521350748549884,0.09476901943172854,1200,10,39.965002372960775
19,OzaBagAdwin,covtypeNorm,1,1,379,195.9384002685547,23513.0,120.0019989013672,13020.0,76.82133287968358,25,125,4.010964912280701,914.4999999999998,374.038365471076,44925.0,501.37061403508767,481.3238069969311,0.00017058499180371288,0.02132312397546411,1200,90,195.9384028204893
43,OzaBagAdwin,covtypeNorm,1,1,210,202.3483123779297,24282.0,120.0009994506836,5514.0,76.88411168766987,25,125,4.014159292035397,907.1999999999998,209.58013995334886,25158.0,501.7699115044246,481.70312699849615,0.0001653141953725145,0.02066427442156431,1200,50,202.34831469032133
82,OzaBagAdwin,covtypeNorm,1,1,42,39.974002838134766,4797.0,120.00299835205078,35.0,69.37669376693766,25,125,3.517256637168141,794.8999999999999,39.94540794247861,4800.0,439.6570796460176,422.0813424338281,0.0007332200619487474,0.09165250774359342,1200,10,39.97400119892939
34,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,388,307.53076171875,36904.0,120.0009994506836,7433.0,75.81292000867114,25,125,4.403097345132743,995.0999999999999,384.02231380875065,46123.0,550.3871681415928,528.3760820945806,0.00011931219773284041,0.014914024716605053,1200,90,307.5307719846643
64,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,215,214.67385864257807,25757.0,119.98200225830078,179.0,71.6348953682494,25,125,4.187224669603524,950.5,214.57014328557148,25757.0,523.4030837004406,502.39159976438276,0.0001625664739528487,0.02032080924410609,1200,50,214.673863706238
51,OzaBagASHTExecutorRUNPER,covtypeNorm,4,1,43,39.983001708984375,4798.0,120.0009994506836,31.0,68.73697373905794,25,126,3.515283842794759,804.9999999999998,39.946072801717676,4800.0,442.92576419213964,421.8375744882108,0.0007326560739463858,0.09231466531724461,1200,10,39.98300032469161
99,OzaBagASHT,covtypeNorm,1,1,388,194.5150451660156,23342.0,120.0009994506836,12384.0,71.06931711078742,25,126,3.9851528384279473,912.5999999999999,383.993539470836,46123.0,502.12925764192136,478.22232357508227,0.000170728850930852,0.02151183521728735,1200,90,194.51504659836422
124,OzaBagASHT,covtypeNorm,1,1,215,204.16819763183597,24501.0,120.00399780273438,5389.0,71.34810824047997,25,126,3.986098654708519,888.8999999999997,214.55584432893508,25757.0,502.2484304932734,478.34777420112357,0.0001626912638140696,0.02049909924057277,1200,50,204.16819813182695
77,OzaBagASHT,covtypeNorm,1,1,43,39.974002838134766,4797.0,120.00299835205078,34.0,68.81384198457368,25,125,3.4823788546255505,790.5,39.94507552115841,4800.0,435.2973568281938,417.8959039528464,0.0007259493130343028,0.09074366412928785,1200,10,39.97400119892939
36,OzaBag,covtypeNorm,1,1,390,271.70379638671875,32605.0,120.0019989013672,8300.0,73.15135715381076,25,125,4.007048458149779,909.5999999999998,389.0355296135624,46722.0,500.8810572687223,480.8538246726149,0.00012289674768133042,0.015362093460166303,1200,90,271.70380742406553
13,OzaBag,covtypeNorm,1,1,217,214.61309814453125,25754.0,120.0019989013672,181.0,71.4374466102353,25,126,3.875,883.5,214.53082574003432,25757.0,488.25,465.0077457427979,0.00015046206414537548,0.01895822008231731,1200,50,214.61309174664572
75,OzaBag,covtypeNorm,1,1,43,39.99100112915039,4799.0,120.0019989013672,29.0,68.78516357574495,25,126,3.4524017467248904,790.5999999999999,39.94574036933166,4800.0,435.0026200873362,414.2951106175585,0.0007194002389508003,0.09064443010780084,1200,10,39.99100051611994
32,LeveragingBag,covtypeNorm,1,1,264,128.52691650390625,15424.0,120.00599670410156,16842.0,74.0728734439834,25,126,4.115652173913043,946.5999999999999,259.4175016032448,31148.0,518.5721739130435,493.90294121783705,0.0002668342955078477,0.03362112123398881,1200,90,128.52691051790447
1,LeveragingBag,covtypeNorm,1,1,146,128.85403442382812,15463.0,120.00399780273438,4132.0,74.12533143633189,25,125,4.081858407079645,922.4999999999998,144.7354168923254,17371.0,510.23230088495563,489.8393273142586,0.0002639758395576308,0.03299697994470385,1200,50,128.85404055803602
125,LeveragingBag,covtypeNorm,1,1,29,25.0014591217041,3000.0,119.99299621582033,29.0,71.5,25,126,3.5640350877192972,812.5999999999998,24.968996828937403,3000.0,449.06842105263144,427.6592487937525,0.0011880116959064324,0.14968947368421048,1200,10,25.001459206870514
102,LBagExecutorRUNPER,covtypeNorm,4,1,264,259.3978271484375,31128.0,120.0009994506836,5768.0,83.31084554099203,25,125,4.5783185840707965,1034.7,259.40237849362074,31148.0,572.2898230088496,549.4028058921341,0.0001470803965584296,0.0183850495698037,1200,90,259.3978395387663
96,LBagExecutorRUNPER,covtypeNorm,4,1,146,144.86940002441406,17371.0,119.90799713134766,128.0,75.71815094122388,25,126,4.261842105263158,971.7,144.73662283990734,17371.0,536.9921052631579,511.0289509321514,0.00024534235825589534,0.030913137140242814,1200,50,144.86940333905955
8,LBagExecutorRUNPER,covtypeNorm,4,1,29,25.00395774841309,3000.0,119.9810028076172,31.0,71.56666666666666,25,126,3.544347826086956,815.1999999999998,24.96920464760129,3000.0,446.58782608695645,425.254406472911,0.0011814492753623187,0.14886260869565215,1200,10,25.00395837506319
91,AdaptiveRandomForestSequential,covtypeNorm,1,1,361,222.2509307861328,26671.0,120.00399780273438,10471.0,81.49300738629974,25,124,4.153333333333333,934.5,359.1067295042382,43128.0,515.0133333333333,498.4166042073568,0.0001557246947371052,0.019309862147401047,1200,90,222.2509290385681
128,AdaptiveRandomForestSequential,covtypeNorm,1,1,200,198.6049652099609,23832.0,119.99700164794922,3195.0,79.72473984558577,25,123,4.130493273542601,921.1,199.5934823897904,23960.0,508.05067264573995,495.6468081521347,0.00017331710614059255,0.021318004055292883,1200,50,198.6049623966358
110,AdaptiveRandomForestSequential,covtypeNorm,1,1,40,40.00033187866211,4800.0,119.9990005493164,63.0,76.41666666666667,25,125,3.622026431718061,822.1999999999998,39.944743105370904,4800.0,452.7533039647576,434.6395517693741,0.0007545888399412626,0.09432360499265784,1200,10,40.000333153002614
