dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,61,7200.0,119.98799896240234,21240.0,60.00600051879883,60.73076923076923
airlines,LBagExecutorMAXChunk,25,4,2000,164,8000.0,464.3739929199219,114543.0,17.227493286132812,57.18333333333333
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,33,3600.0,119.96199798583984,9301.0,30.009504318237305,49.74193548387097
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,81,9584.0,119.81500244140625,440.0,79.98998260498047,61.8732955737361
GMSC,LBagExecutorMAXChunk,25,4,50,135,16173.0,119.84200286865234,216.0,134.9526824951172,93.4937666687341
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,852,45312.0,53.402000427246094,410.0,848.507568359375,77.4390788181737
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,72,8400.0,119.99800109863281,5032.0,70.00116729736328,54.69620253164557
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,685,80000.0,120.11000061035156,727.0,666.0560913085938,82.2566037735849
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,457,54509.0,119.98799896240234,649.0,454.287109375,93.39369364365199
GMSC,OzaBagExecutorMAXChunk,25,4,2000,113,13179.0,120.00399780273438,9489.0,109.82134246826172,93.35360944628322
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,473,45312.0,96.67400360107422,2615.0,468.7092590332031,75.8912079793129
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,2632,37282.0,20.393999099731445,270.0,1828.0867919921875,76.73862215213964
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,60,7200.0,119.99500274658203,5414.0,60.002498626708984,53.07462686567164
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,668,45312.0,68.25399780273438,49.0,663.8732299804688,79.38005390835579
GMSC,LBagExecutorMAXChunk,25,4,50,166,19767.0,119.86000061035156,177.0,164.9174041748047,93.53349901100573
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,192,22762.0,119.83799743652344,7404.0,189.93975830078125,78.65812542144303
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,37,4200.0,120.03800201416016,817.0,34.98891830444336,81.87951807228916
GMSC,LBagExecutorMAXChunk,25,4,500,33,3600.0,119.96900177001953,8864.0,30.00775146484375,93.93548387096774
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,63,7200.0,119.99299621582031,22098.0,60.003501892089844,44.63461538461539
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,71,8400.0,120.0,17577.0,70.0,78.71875
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,81,9500.0,120.8219985961914,5326.0,78.62806701660156,57.28888888888889
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,450,31700.0,120.54199981689453,189.0,262.9788818359375,64.97630331753554
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,3740,150000.0,40.21200180053711,13.0,3730.229736328125,93.37712570856952
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,16,1800.0,119.947998046875,20216.0,15.006503105163574,49.61538461538461
GMSC,LBagExecutorMAXChunk,25,4,2000,33,3600.0,119.96900177001953,34846.0,30.00775146484375,94.125
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,92,10800.0,120.0,15265.0,90.0,60.02272727272727
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,107,12579.0,119.85900115966797,3086.0,104.94831085205078,80.0562960509976
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,172,20366.0,119.81900024414062,1594.0,169.97303771972656,93.57696566998892
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,91,10800.0,120.01399993896484,284.0,89.989501953125,93.46976744186047
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,473,45312.0,96.66899871826172,61.0,468.7335205078125,78.46758870575758
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,33,3600.0,119.96299743652344,34419.0,30.009252548217773,42.25
airlines,LBagExecutorMAXChunk,25,4,2000,91,8000.0,322.6000061035156,77868.0,24.798511505126953,57.199999999999996
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,659,72000.0,121.00900268554688,3310.0,594.9970703125,77.30428571428571
GMSC,OzaBagExecutorMAXChunk,25,4,500,566,67687.0,119.92500305175781,526.0,564.4110717773438,93.41539285873756
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,279,32945.0,119.86900329589844,4160.0,274.8417053222656,76.30958151559219
airlines,LBagExecutorMAXChunk,25,4,50,136,9200.0,121.43099975585938,659.0,75.76319122314453,62.09836065573771
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,20,2400.0,119.95600128173828,15730.0,20.007335662841797,49.42105263157895
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,45,5400.0,120.15299987792969,688.0,44.94269943237305,65.77570093457943
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,1552,150000.0,97.26000213623047,976.0,1542.2578125,93.37297297297297
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,164,19168.0,119.81900024414062,2139.0,159.97462463378906,93.57724448253695
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,715,82500.0,120.23400115966797,725.0,686.1619873046875,79.85365853658537
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,1127,45312.0,40.41299819946289,29.0,1121.223388671875,79.84622862445319
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,267,31747.0,119.89099884033203,116.0,264.7988586425781,93.52620121778085
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,355,41497.0,119.88999938964844,4524.0,346.1256103515625,76.79823784084867
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,44,4800.0,119.97799682617188,7238.0,40.0073356628418,66.95348837209303
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,308,28000.0,140.61099243164062,9800.0,199.13095092773438,63.08846153846154
elecNormNew,LBagExecutorMAXChunk,25,4,500,33,3600.0,119.9749984741211,9264.0,30.00625228881836,78.64516129032259
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,60,7200.0,119.99199676513672,19574.0,60.00400161743164,46.92307692307692
elecNormNew,LBagExecutorMAXChunk,25,4,50,168,19767.0,119.8740005493164,180.0,164.8981475830078,83.16173860120708
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,72,8400.0,120.1050033569336,502.0,69.93880462646484,67.60479041916167
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,42,4800.0,119.98200225830078,29458.0,40.00600051879883,76.60714285714286
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,4,2400.0,120.16999816894531,1497.0,19.97170639038086,70.12765957446808
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,1552,150000.0,96.99800109863281,21.0,1546.423583984375,93.35845281760587
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,2459,42884.0,18.51300048828125,21.0,2316.42626953125,78.8299014801326
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,8,600.0,120.0719985961914,5178.0,4.997001647949219,63.090909090909086
GMSC,LBagExecutorMAXChunk,25,4,50,675,80800.0,120.01499938964844,55.0,673.2492065429688,93.37832817337461
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,371,44326.0,119.91500091552734,78.0,369.6451721191406,80.01400307164153
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,481,57500.0,121.08399963378906,992.0,474.876953125,93.40701754385965
covtypeNorm,LBagExecutorMAXChunk,25,4,50,35,4200.0,120.14099884033203,867.0,34.95892333984375,70.07228915662651
GMSC,OzaBagExecutorMAXChunk,25,4,50,113,13178.0,119.81500244140625,233.0,109.9862289428711,93.51005484460696
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,700,43613.0,64.89700317382812,71.0,672.0341186523438,80.69692169960746
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,178,20965.0,119.85099792480469,142.0,174.925537109375,80.94190772173081
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,148,8000.0,121.322998046875,7473.0,65.93968200683594,64.45333333333333
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,74,8387.0,120.00700378417969,3793.0,69.88758850097656,79.8529225307468
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,3429,145474.0,43.814998626708984,573.0,3320.187255859375,93.4434113497916
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,83,9500.0,120.16000366210938,4242.0,79.06124877929688,62.72222222222222
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,96,11382.0,120.00499725341797,14953.0,94.8460464477539,41.21722447239395
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,82,8500.0,121.08799743652344,6931.0,70.19688415527344,64.8
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,148,17372.0,120.00800323486328,8615.0,144.75701904296875,93.53369763205829
covtypeNorm,LBagExecutorMAXChunk,25,4,500,255,30500.0,120.33599853515625,1736.0,253.4569854736328,73.81
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,53,6000.0,122.88500213623047,26106.0,48.82613754272461,46.0
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2260,150000.0,66.76200103759766,740.0,2246.787109375,93.42567567567568
covtypeNorm,LBagExecutorMAXChunk,25,4,500,460,55000.0,120.24800109863281,1040.0,457.3880615234375,83.5137614678899
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,244,28752.0,119.86199951171875,4750.0,239.8758544921875,77.190490430622
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,91,10783.0,120.0009994506836,11598.0,89.85758209228516,93.37356256404418
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,16,1800.0,119.94999694824219,78213.0,15.006253242492676,0.0
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,58,6600.0,120.10800170898438,568.0,54.95054244995117,72.97709923664122
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,20
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,18,1800.0,119.9520034790039,22677.0,15.006002426147461,74.23076923076923
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,61,7200.0,119.99199676513672,5186.0,60.00400161743164,56.40298507462687
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,192,22762.0,119.91500091552734,171.0,189.81777954101562,81.71891511095455
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,29,3000.0,119.96399688720703,38865.0,25.007503509521484,94.6
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,862,102857.0,120.00800323486328,35.0,857.0845336914062,93.38177361463713
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,40,4800.0,119.97899627685547,26766.0,40.00700378417969,47.714285714285715
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,2029,43242.0,23.2810001373291,26.0,1857.3944091796875,79.42674569364698
elecNormNew,LBagExecutorMAXChunk,25,4,2000,1142,39896.0,39.76900100708008,1973.0,1003.1934204101562,75.44595735697699
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,80,9584.0,119.81400299072266,21166.0,79.99065399169922,48.628691983122366
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,491,58702.0,119.9020004272461,608.0,489.5831604003906,93.32668980447407
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,18,1800.0,119.9540023803711,17541.0,15.005751609802246,94.53846153846153
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,29,3000.0,120.31400299072266,10899.0,24.93475341796875,94.36
GMSC,OzaBagExecutorMAXChunk,25,4,2000,1019,121394.0,119.8499984741211,1333.0,1012.8828125,93.47789671172755
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,3523,149438.0,42.74599838256836,13.0,3495.952880859375,93.35823493185529
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,4,2400.0,120.05000305175781,1360.0,19.991668701171875,78.17021276595744
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,353,38000.0,120.86900329589844,6178.0,314.38995361328125,74.93333333333332
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,35,4200.0,119.9729995727539,29476.0,35.007877349853516,81.68181818181817
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,14,1200.0,120.3030014038086,3036.0,9.974813461303711,74.86956521739131
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,320,38336.0,119.88500213623047,85.0,319.7731018066406,77.103902209685
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,228,26900.0,120.03500366210938,196.0,224.10130310058594,67.58659217877096
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,94,7000.0,127.80599975585938,8932.0,54.770511627197266,64.98461538461538
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,2286,150000.0,66.0999984741211,709.0,2269.2890625,93.35337837837838
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,286,34000.0,121.89399719238281,5736.0,278.9308776855469,93.459375
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,380,45358.0,119.91699981689453,1165.0,378.2449645996094,76.36096125551741
GMSC,OzaBagExecutorMAXChunk,25,4,50,393,46722.0,119.9209976196289,70.0,389.60650634765625,93.4328933836133
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,530,63297.0,119.91400146484375,3097.0,527.853271484375,93.4417671337912
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,60,7200.0,120.16899871826172,549.0,59.915618896484375,62.37762237762238
elecNormNew,LBagExecutorMAXChunk,25,4,500,303,35940.0,119.88600158691406,1091.0,299.7847900390625,77.25733634311513
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,831,32000.0,125.05400085449219,7737.0,255.8894500732422,63.85666666666666
elecNormNew,LBagExecutorMAXChunk,25,4,500,131,15574.0,119.83100128173828,2316.0,129.96636962890625,79.2490380788112
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,10,1200.0,119.94000244140625,25606.0,10.00500202178955,51.42857142857142
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,7,600.0,119.93099975585938,63891.0,5.0028767585754395,0.0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,33,3600.0,120.0979995727539,908.0,29.97551918029785,62.59154929577465
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,306,36000.0,121.51699829101562,6173.0,296.2548522949219,66.28823529411764
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,126,14976.0,120.00599670410156,2327.0,124.79376220703125,93.5134014921249
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,159,7250.0,122.38600158691406,843.0,59.238800048828125,66.48611111111111
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,6,600.0,120.04100036621094,5146.0,4.998292446136475,61.45454545454545
GMSC,OzaBagExecutorMAXChunk,25,4,500,1019,121394.0,119.84600067138672,320.0,1012.9165649414062,93.4752758614985
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,172,20366.0,119.80999755859375,6420.0,169.98580932617188,93.52608080148099
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,130,8600.0,120.31999969482422,698.0,71.47606658935547,65.90643274853801
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,18,1800.0,120.11900329589844,1777.0,14.985138893127441,94.57142857142857
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,10,1200.0,120.07499694824219,2630.0,9.993754386901855,60.17391304347826
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,37,4200.0,120.16300201416016,940.0,34.95252227783203,75.90361445783132
