dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,LBagExecutorRUNPER,25,4,1,5,598.0,119.93399810791016,30.0,4.9860758781433105,75.91973244147158
covtypeNorm,OzaBagAdwin,25,1,1,83,9584.0,119.93399810791016,379.0,79.9106216430664,69.36560934891486
airlines,OzaBagExecutorRUNPER,25,4,1,36,4193.0,120.0009994506836,302.0,34.941375732421875,68.51896017171477
covtypeNorm,AdaptiveRandomForestExecutorRUNPER,25,4,1,16,1800.0,119.96700286865234,102.0,15.004125595092773,67.94444444444444
covtypeNorm,LBagExecutorRUNPER,25,4,1,117,12283.0,120.00900268554688,5819.0,102.35065460205078,74.62346332329236
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,4,1,46,5383.0,120.00499725341797,1133.0,44.85646438598633,82.37042541333828
GMSC,LeveragingBag,25,1,1,41,4794.0,120.0739974975586,46.0,39.92538070678711,93.51272423863163
covtypeNorm,OzaBagASHT,25,1,1,12,1200.0,119.94499969482422,48.0,10.004585266113281,61.75000000000001
airlines,LBagExecutorRUNPER,25,4,1,28,2995.0,120.0530014038086,463.0,24.947315216064453,70.18363939899834
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,4,1,25,2999.0,120.00700378417969,417.0,24.99020767211914,79.99333111037012
airlines,OzaBagAdwinExecutorRUNPER,25,4,1,91,9687.0,120.0510025024414,2526.0,80.69070434570312,64.30267368638381
airlines,OzaBagASHT,25,1,1,23,2398.0,119.96299743652344,426.0,19.989498138427734,72.76897414512094
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,4,1,16,1800.0,119.96600341796875,54.0,15.004250526428223,69.33333333333334
GMSC,OzaBagASHT,25,1,1,89,10184.0,120.00299835205078,23.0,84.86454772949219,93.53888452474469
airlines,OzaBagASHTExecutorRUNPER,25,4,1,210,9746.0,120.03099822998047,21467.0,81.19569396972656,63.43115124153499
GMSC,AdaptiveRandomForestSequential,25,1,1,160,19168.0,119.91200256347656,467.0,159.85055541992188,93.54653589315525
covtypeNorm,OzaBagExecutorRUNPER,25,4,1,15,1800.0,119.96199798583984,52.0,15.004752159118652,67.38888888888889
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,4,1,184,21564.0,119.94599914550781,1673.0,179.78089904785156,89.57521795585235
airlines,LeveragingBag,25,1,1,28,2695.0,120.08000183105469,3097.0,22.443370819091797,70.61224489795919
covtypeNorm,LeveragingBag,25,1,1,65,7479.0,120.00399780273438,755.0,62.32292556762695,72.40272763738467
covtypeNorm,OzaBag,25,1,1,135,15449.0,120.00399780273438,1878.0,128.7373809814453,65.16926661919865
airlines,OzaBag,25,1,1,327,8734.0,120.00499725341797,13942.0,72.78030395507812,64.73551637279597
airlines,StreamingRandomPatches,25,1,1,28,1741.0,120.01000213623047,14112.0,14.507123947143555,74.38253877082137
covtypeNorm,AdaptiveRandomForestSequential,25,1,1,16,1800.0,119.99500274658203,135.0,15.000624656677246,68.66666666666667
elecNormNew,OzaBagExecutorRUNPER,25,4,1,64,7190.0,120.0009994506836,36.0,59.916168212890625,87.67732962447845
elecNormNew,OzaBagAdwin,25,1,1,444,45312.0,103.16600036621094,520.0,439.2144775390625,84.76783192090396
GMSC,StreamingRandomPatchesExecutorRUNPER,25,4,1,158,18569.0,119.94499969482422,954.0,154.8126220703125,93.58069901448651
GMSC,OzaBagASHTExecutorRUNPER,25,4,1,446,53311.0,119.96800231933594,314.0,444.3768310546875,93.37660145185797
GMSC,AdaptiveRandomForestSequential,25,1,1,289,31278.0,120.00199890136719,5836.0,260.6456604003906,93.52260374704265
GMSC,AdaptiveRandomForestExecutorRUNPER,25,4,1,32,3600.0,119.97799682617188,61.0,30.005502700805664,94.1388888888889
elecNormNew,OzaBagAdwin,25,1,1,247,29351.0,119.93599700927734,197.0,244.72219848632812,86.0106981022793
covtypeNorm,OzaBagASHTExecutorRUNPER,25,4,1,60,7190.0,120.00599670410156,153.0,59.913673400878906,64.40890125173853
elecNormNew,AdaptiveRandomForestSequential,25,1,1,20,2400.0,119.98200225830078,56.0,20.003000259399414,86.66666666666667
GMSC,AdaptiveRandomForestSequential,25,1,1,32,3600.0,119.99199676513672,84.0,30.00200080871582,94.08333333333333
airlines,OzaBag,25,1,1,182,9156.0,120.0260009765625,19074.0,76.2834701538086,64.19833988641328
airlines,OzaBagASHT,25,1,1,117,8768.0,120.01300048828125,13456.0,73.05875396728516,64.38184306569343
elecNormNew,StreamingRandomPatches,25,1,1,97,11143.0,120.0009994506836,3300.0,92.85755920410156,91.67190164228664
GMSC,OzaBagASHTExecutorRUNPER,25,4,1,802,95681.0,120.0009994506836,1250.0,797.3350219726562,93.4083046790899
GMSC,StreamingRandomPatches,25,1,1,158,18057.0,120.01100158691406,3668.0,150.46121215820312,93.60912665448302
airlines,StreamingRandomPatches,25,1,1,51,1739.0,120.01599884033203,22926.0,14.489734649658203,74.35307648073606
elecNormNew,OzaBag,25,1,1,64,7200.0,119.99800109863281,19.0,60.000999450683594,87.52777777777779
airlines,OzaBagAdwin,25,1,1,91,8804.0,120.01000213623047,7465.0,73.36054992675781,64.35711040436165
GMSC,OzaBagAdwin,25,1,1,650,77785.0,120.0009994506836,351.0,648.2029418945312,93.37918621842257
