dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
elecNormNew,OzaBagAdwinExecutorRUNPER,25,4,1,557,44564.0,81.875,3227.0,544.2931518554688,85.96400682164976
airlines,OzaBagExecutorRUNPER,25,4,1,227,10117.0,120.01599884033203,19158.0,84.2970962524414,62.8051794010082
GMSC,OzaBagASHTExecutorRUNPER,25,4,1,925,110613.0,120.0009994506836,2608.0,921.767333984375,93.40855053203512
covtypeNorm,OzaBagExecutorRUNPER,25,4,1,150,14482.0,120.03299713134766,7269.0,120.65015411376953,65.12222068775031
GMSC,OzaBag,25,1,1,501,59861.0,120.0009994506836,137.0,498.8375244140625,93.32119409966421
airlines,AdaptiveRandomForestSequential,25,1,1,8,598.0,120.072998046875,90.0,4.980303764343262,72.40802675585284
elecNormNew,LeveragingBag,25,1,1,330,29886.0,120.00399780273438,10331.0,249.0417022705078,90.2094626246403
covtypeNorm,OzaBagASHT,25,1,1,157,13052.0,120.00800323486328,9715.0,108.75941467285156,64.91725406068035
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,4,1,130,15574.0,119.92900085449219,759.0,129.86016845703125,89.48889174264801
airlines,AdaptiveRandomForestSequential,25,1,1,41,2315.0,120.02799987792969,19778.0,19.287166595458984,72.48380129589633
GMSC,OzaBag,25,1,1,100,11981.0,120.00599670410156,28.0,99.83667755126953,93.50638510975712
airlines,OzaBagASHTExecutorRUNPER,25,4,1,250,9825.0,120.03099822998047,18092.0,81.8538589477539,63.36895674300255
GMSC,OzaBag,25,1,1,903,107641.0,120.00399780273438,542.0,896.9784545898438,93.4281546994175
elecNormNew,OzaBagAdwinExecutorRUNPER,25,4,1,61,7190.0,120.0009994506836,38.0,59.916168212890625,90.34770514603616
covtypeNorm,LBagExecutorRUNPER,25,4,1,135,12228.0,120.00199890136719,9718.0,101.89830017089844,74.65652600588813
GMSC,LBagExecutorRUNPER,25,4,1,49,5400.0,119.9990005493164,32.0,45.00037384033203,93.66666666666667
elecNormNew,OzaBagAdwinExecutorRUNPER,25,4,1,309,36539.0,119.98200225830078,431.0,304.537353515625,86.1627302334492
GMSC,OzaBagASHT,25,1,1,514,61085.0,120.0009994506836,149.0,509.03741455078125,93.30768601129573
GMSC,AdaptiveRandomForestExecutorRUNPER,25,4,1,195,23361.0,119.89299774169922,453.0,194.84873962402344,93.51911305166732
airlines,AdaptiveRandomForestExecutorRUNPER,25,4,1,41,4052.0,120.072998046875,5317.0,33.74613952636719,69.24975320829219
covtypeNorm,OzaBagAdwin,25,1,1,20,2400.0,119.99800109863281,74.0,20.000333786010742,68.79166666666666
covtypeNorm,OzaBagAdwin,25,1,1,182,10886.0,120.00800323486328,14727.0,90.71061706542969,70.50339886092229
elecNormNew,OzaBagAdwin,25,1,1,309,36539.0,119.9530029296875,265.0,304.6109619140625,84.91474862475711
GMSC,OzaBagASHT,25,1,1,102,11983.0,120.0009994506836,27.0,99.85749816894531,93.50746891429526
covtypeNorm,LBagExecutorRUNPER,25,4,1,15,1800.0,119.96600341796875,76.0,15.004250526428223,68.5
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,4,1,29,2999.0,120.00800323486328,413.0,24.989999771118164,79.99333111037012
elecNormNew,OzaBag,25,1,1,373,44326.0,119.96600341796875,192.0,369.4880065917969,82.68284979470289
covtypeNorm,OzaBagASHT,25,1,1,17,1800.0,119.97200012207031,52.0,15.003500938415527,67.11111111111111
airlines,OzaBag,25,1,1,409,8344.0,120.10600280761719,15831.0,69.47196197509766,64.58533077660594
GMSC,AdaptiveRandomForestSequential,25,1,1,351,33152.0,120.00199890136719,9757.0,276.2620544433594,93.51773648648648
covtypeNorm,OzaBagExecutorRUNPER,25,4,1,16,1800.0,119.96600341796875,67.0,15.004250526428223,67.38888888888889
airlines,LBagExecutorRUNPER,25,4,1,71,4917.0,120.04499816894531,11164.0,40.95964050292969,65.8531624974578
covtypeNorm,OzaBagASHT,25,1,1,87,10184.0,120.00700378417969,203.0,84.8617172241211,64.29693637077769
elecNormNew,OzaBagAdwin,25,1,1,557,44783.0,81.85399627685547,1211.0,547.1082763671875,84.6973181787732
