dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,875,18000.0,599.2369995117188,34725.0,30.038198471069336,89.64999999999999
GMSC,OzaBagExecutorMAXChunk,25,4,25,6653,150000.0,387.2699890136719,34.0,387.3266906738281,93.36356059343224
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,1699,43050.0,599.3350219726562,366.0,71.82960510253906,93.45116279069768
airlines,OzaBagExecutorMAXChunk,25,4,50,5027,146200.0,599.4639892578125,120.0,243.88453674316406,65.15839890523435
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,844,26200.0,599.3070068359375,306.0,43.717159271240234,81.15759312320917
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,2708,99900.0,599.3740234375,162.0,166.67388916015625,81.04156234351527
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1801,56000.0,599.3090209960938,11768.0,93.4409408569336,93.43518518518519
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,3708,109500.0,599.301025390625,1460.0,182.71286010742188,79.76422018348623
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,2528,44000.0,299.1780090332031,7517.0,147.0696258544922,82.64761904761905
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,4141,45300.0,149.2239990234375,90.0,303.5704650878906,75.40773480662983
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,25,1574,59200.0,599.448974609375,134.0,98.75736236572266,93.45838614279678
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,6863,150000.0,421.2959899902344,38.0,356.0442199707031,93.35222537089514
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,519,12000.0,599.2219848632812,52227.0,20.02596664428711,91.25
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,996,31650.0,599.3930053710938,518.0,52.80341720581055,79.3386075949367
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,3799,101850.0,599.4140014648438,170.0,169.91595458984375,64.96365422396858
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,970,26000.0,599.2650146484375,24481.0,43.38648223876953,63.608333333333334
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,2794,45000.0,272.14801025390625,1534.0,165.3511962890625,84.53707865168539
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,2523,45300.0,384.3609924316406,221.0,117.85795593261719,84.19668508287292
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,3926,45300.0,122.09200286865234,39.0,371.03167724609375,78.04307012700166
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,753,20000.0,599.2509765625,8514.0,33.374996185302734,63.733333333333334
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,276,10500.0,598.2080078125,18121.0,17.55242347717285,65.34
elecNormNew,LBagExecutorMAXChunk,25,4,25,1258,24600.0,599.3670043945312,306.0,41.04330062866211,91.45879959308239
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,276,11500.0,599.2520141601562,15038.0,19.190589904785156,82.56363636363636
GMSC,OzaBagExecutorMAXChunk,25,4,2000,8410,150000.0,382.4079895019531,2640.0,392.251220703125,93.35945945945946
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,1080,36000.0,599.31201171875,18814.0,60.068878173828125,84.56764705882352
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,930,24000.0,599.281982421875,6569.0,40.04792404174805,89.02127659574468
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,292,4000.0,599.2039794921875,123183.0,6.675523281097412,65.0
airlines,OzaBagExecutorMAXChunk,25,4,500,6170,204000.0,599.5289916992188,863.0,340.2671203613281,65.88845208845208
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,4540,130000.0,599.3259887695312,4938.0,216.91033935546875,93.5453125
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,25,496,15100.0,599.2420043945312,528.0,25.19849967956543,91.50248756218905
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,2709,93550.0,599.4849853515625,84.0,156.0506134033203,78.76182838813152
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,974,30000.0,599.2449951171875,22257.0,50.06299591064453,93.55357142857143
elecNormNew,LBagExecutorMAXChunk,25,4,2000,1402,44000.0,566.27197265625,14205.0,77.70117950439453,87.24285714285715
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,239,4950.0,598.18798828125,3354.0,8.274991035461426,68.71428571428572
covtypeNorm,OzaBagExecutorMAXChunk,25,4,25,2679,66950.0,599.364990234375,119.0,111.70155334472656,80.55136346656705
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,4027,135550.0,599.3150024414062,115.0,226.1748809814453,93.46273062730629
covtypeNorm,LBagExecutorMAXChunk,25,4,500,782,20500.0,599.2249755859375,8072.0,34.21085739135742,77.25999999999999
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,4202,44000.0,216.14100646972656,5077.0,203.57081604003906,77.01428571428572
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,4162,45300.0,306.2099914550781,180.0,147.9376983642578,77.26850828729282
airlines,LBagExecutorMAXChunk,25,4,2000,440,8000.0,741.2030029296875,145240.0,10.793264389038086,59.575
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,25,794,25625.0,599.4130249023438,307.0,42.75015640258789,79.0859375
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,255,5850.0,599.2080078125,2758.0,9.762887001037598,81.8103448275862
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,8617,150000.0,246.2239990234375,436.0,609.2013549804688,93.35384615384615
covtypeNorm,LBagExecutorMAXChunk,25,4,50,667,15100.0,598.2319946289062,1036.0,25.241043090820312,74.96345514950166
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,277,6000.0,599.2109985351562,87486.0,10.013167381286621,63.87500000000001
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,266,7500.0,599.1950073242188,24720.0,12.516793251037598,65.52857142857142
airlines,OzaBagAdwinExecutorMAXChunk,25,4,25,717,23225.0,599.2410278320312,357.0,38.75735855102539,66.96551724137932
covtypeNorm,LBagExecutorMAXChunk,25,4,25,575,15275.0,599.3679809570312,516.0,25.485177993774414,75.65901639344263
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,683,23800.0,599.385009765625,705.0,39.707366943359375,67.2336842105263
airlines,OzaBagExecutorMAXChunk,25,4,25,4800,170875.0,599.3400268554688,51.0,285.1052551269531,61.07579748317238
GMSC,LBagExecutorMAXChunk,25,4,2000,2224,52000.0,599.2839965820312,12110.0,86.77021026611328,93.366
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,1019,32000.0,599.2550048828125,5200.0,53.39963912963867,93.54920634920634
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,2675,90550.0,599.52001953125,182.0,151.03749084472656,81.18342541436463
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,1154,42000.0,599.3109741210938,3900.0,70.08048248291016,80.37590361445783
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,4455,45000.0,188.23599243164062,1129.0,239.06161499023438,77.58876404494383
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,1149,40000.0,599.3280029296875,15987.0,66.74141693115234,77.34210526315789
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,494,15500.0,599.239990234375,10166.0,25.866098403930664,91.44
airlines,LBagExecutorMAXChunk,25,4,500,245,6000.0,599.2009887695312,29183.0,10.013334274291992,62.78181818181818
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,882,10700.0,599.219970703125,700.0,17.856548309326172,89.52693208430912
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,958,25850.0,599.2579956054688,638.0,43.136680603027344,93.51937984496124
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,963,31500.0,599.2899780273438,5290.0,52.562198638916016,82.80322580645161
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,25,236,5100.0,599.2000122070312,1622.0,8.511348724365234,68.65024630541872
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,898,26375.0,599.2630004882812,292.0,44.012393951416016,93.55977229601518
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,7285,150000.0,374.22900390625,63.0,400.8240966796875,93.32244081360453
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,3066,112275.0,599.3510131835938,70.0,187.32762145996094,93.36837416481069
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,918,24450.0,599.2329711914062,661.0,40.802162170410156,89.56147540983606
airlines,OzaBagExecutorMAXChunk,25,4,2000,6220,220000.0,599.344970703125,3358.0,367.0674133300781,61.746788990825685
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,4733,150000.0,557.4539794921875,1042.0,269.08050537109375,93.42408026755852
elecNormNew,LBagExecutorMAXChunk,25,4,50,1316,45300.0,529.3679809570312,312.0,85.57374572753906,90.43977900552487
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,3557,110000.0,599.3519897460938,5915.0,183.53155517578125,82.43240740740741
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,291,6000.0,599.1929931640625,107076.0,10.013467788696289,83.7
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,220,6900.0,599.3699951171875,2569.0,11.51208782196045,65.985401459854
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,3944,45300.0,202.1219940185547,60.0,224.1220703125,76.5941468801767
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,1820,67000.0,599.301025390625,2534.0,111.79690551757812,93.4375939849624
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,25,253,4925.0,599.198974609375,1567.0,8.219305992126465,82.40816326530613
airlines,LBagExecutorMAXChunk,25,4,25,210,6125.0,598.1939697265625,1334.0,10.239153861999512,64.26229508196721
GMSC,LBagExecutorMAXChunk,25,4,500,2271,66000.0,599.3090209960938,2461.0,110.12682342529297,93.3557251908397
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,4856,76500.0,599.2949829101562,2193.0,127.64999389648438,65.93421052631578
elecNormNew,LBagExecutorMAXChunk,25,4,500,1471,45000.0,511.2619934082031,3050.0,88.01749420166016,88.66966292134832
