dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,OzaBagExecutorMAXChunk,25,4,50,170,17355.0,599.2739868164062,1007.0,28.96004295349121,62.323028026581916
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,25,251,39186.0,599.323974609375,228.0,65.3836669921875,74.67888971170296
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,1664,45312.0,198.1649932861328,62.0,228.65794372558594,80.2062402013823
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,207,31017.0,599.8070068359375,5277.0,51.711631774902344,69.6300422715208
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,169,22850.0,599.2830200195312,7504.0,38.1288948059082,80.59507829977629
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,1496,45312.0,171.13299560546875,1002.0,264.7765197753906,77.57297152548425
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,1709,150000.0,403.3500061035156,74.0,371.8854675292969,93.45315105035012
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,295,57259.0,599.4390258789062,305.0,95.5209732055664,93.43459945113531
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,283,43107.0,599.6710205078125,4193.0,71.88441467285156,76.59774215504494
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,2263,150000.0,367.4100036621094,684.0,408.26324462890625,93.36923076923077
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,25,1496,45312.0,366.2460021972656,102.0,123.72012329101562,80.13778788614833
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,251,44000.0,600.1409912109375,17232.0,73.31610870361328,69.61428571428571
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,1208,45312.0,84.10099792480469,2381.0,538.78076171875,76.51690062800148
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,540,121290.0,599.3759765625,6188.0,202.36045837402344,93.53424427864867
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,169,15561.0,599.2689819335938,40184.0,25.966636657714844,80.36280510286852
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,207,27762.0,599.302001953125,24576.0,46.323890686035156,58.28740004658024
elecNormNew,LBagExecutorMAXChunk,25,4,2000,524,45312.0,316.197998046875,8507.0,143.3026123046875,75.70188400443296
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2260,150000.0,210.5469970703125,1631.0,712.4299926757812,93.42702702702704
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,177,34231.0,599.2999877929688,528.0,57.11830520629883,65.19996489277669
elecNormNew,LBagExecutorMAXChunk,25,4,500,524,45312.0,341.2070007324219,2224.0,132.7991485595703,77.9121663840043
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,295,32786.0,599.2869873046875,21340.0,54.70834732055664,93.49054765152992
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,251,44433.0,599.3359985351562,4176.0,74.13704681396484,73.70541506384723
GMSC,OzaBagExecutorMAXChunk,25,4,500,2260,150000.0,309.34698486328125,559.0,484.89239501953125,93.47090301003345
GMSC,OzaBagASHTExecutorMAXChunk,25,4,25,2263,150000.0,269.4490051269531,26.0,556.6915893554688,93.4055675945991
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,69,8023.0,599.2630004882812,23601.0,13.38811206817627,64.48225441977934
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,1664,45312.0,114.10099792480469,3072.0,397.1218566894531,76.05975249353529
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,1709,150000.0,506.739013671875,3661.0,296.0103759765625,93.51621621621622
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,25,295,51348.0,599.385986328125,167.0,85.66767120361328,93.40061960524521
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,68,9131.0,599.2789916992188,71580.0,15.236642837524414,45.42139952320853
GMSC,LBagExecutorMAXChunk,25,4,2000,716,104811.0,599.3060302734375,6587.0,174.8872833251953,93.468597718143
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,251,39827.0,599.4500122070312,435.0,66.4392318725586,74.44503104809313
airlines,OzaBagExecutorMAXChunk,25,4,25,170,26225.0,602.3070068359375,393.0,43.540916442871094,63.725190839694655
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,1709,150000.0,353.3450012207031,669.0,424.5142822265625,93.47023411371237
airlines,OzaBagASHTExecutorMAXChunk,25,4,25,177,24166.0,599.541015625,356.0,40.30750274658203,64.7404829957334
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,177,22898.0,599.2650146484375,29822.0,38.210140228271484,63.187864867451424
airlines,LBagExecutorMAXChunk,25,4,500,46,5209.0,599.2379760742188,26404.0,8.692707061767578,64.98194945848375
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,25,1208,45312.0,102.2229995727539,36.0,443.2662048339844,80.86868196171086
airlines,OzaBagExecutorMAXChunk,25,4,2000,170,17164.0,599.2880249023438,41437.0,28.64065170288086,60.0896860986547
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,68,6773.0,599.2559814453125,22946.0,11.302348136901855,59.222062808863384
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,316,45312.0,509.2950134277344,3370.0,88.97004699707031,78.30714987057038
airlines,LBagExecutorMAXChunk,25,4,2000,46,4778.0,599.2440185546875,158325.0,7.973379611968994,61.55507559395248
GMSC,OzaBagExecutorMAXChunk,25,4,50,2260,150000.0,373.27398681640625,67.0,401.8495788574219,93.48249416472157
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,1664,45312.0,91.27799987792969,597.0,496.41754150390625,77.20030349013656
