,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,PERC,tput
14,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,2000,169,25.966636657714844,15561.0,599.2689819335938,40184.0,80.36280510286852,25,608,3.0083029197080293,3297.1,25.923939119309097,15561.0,1829.0481751824818,1802.7826280412883,0.00019332323884763377,0.11754052921936134,90,25.966636801042284
4,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,500,169,38.1288948059082,22850.0,599.2830200195312,7504.0,80.59507829977629,25,605,3.046697247706422,3320.9,38.06601329728307,22850.0,1843.2518348623853,1825.8339276906984,0.0001333346716720535,0.08066747636159236,50,38.12889609195884
51,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,169,39.75844955444336,23827.0,599.2940063476562,714.0,82.59662699247171,25,605,3.321998166819432,3624.3,39.69307707556961,23827.0,2009.8088909257563,1990.8535904727871,0.00013942158756114625,0.08435006047449349,10,39.75844868733382
72,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,25,169,37.83865737915039,22680.0,599.3870239257812,376.0,84.72743323769588,25,605,2.895045871559633,3155.6,37.78129825736261,22680.0,1751.502752293578,1735.2529290827479,0.00012764752520104202,0.07722675274663042,90,37.838656985688
26,OzaBagExecutorMAXChunk,elecNormNew,4,2000,1664,397.1218566894531,45312.0,114.10099792480467,3072.0,76.05975249353529,25,121,3.228181818181818,710.1999999999999,393.77085650723023,45312.0,390.60999999999996,368.3387669372558,7.124341936312276e-05,0.008620453742937852,50,397.12185540972837
44,OzaBagExecutorMAXChunk,elecNormNew,4,500,1664,496.4175415039063,45312.0,91.27799987792967,597.0,77.20030349013656,25,98,3.1804469273743012,569.3,492.20073864870733,45312.0,311.6837988826815,290.30483424863326,7.018994807941166e-05,0.006878614911782343,10,496.4175382961705
77,OzaBagExecutorMAXChunk,elecNormNew,4,50,1664,393.097900390625,45312.0,115.2689971923828,73.0,78.6421280544386,25,122,3.1135135135135137,691.2,390.37165945862125,45312.0,379.8486486486487,358.89158044763514,6.871278057718736e-05,0.008382959230416858,90,393.09789365456805
2,OzaBagExecutorMAXChunk,elecNormNew,4,25,1664,228.65794372558597,45312.0,198.1649932861328,62.0,80.2062402013823,25,204,3.0539295392953933,1126.9,227.56126958617918,45312.0,623.0016260162603,605.1819266507943,6.739780939476062e-05,0.013749153116531168,50,228.65794431498534
12,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,1208,538.78076171875,45312.0,84.10099792480469,2381.0,76.51690062800148,25,91,3.2325301204819277,536.6,532.7439038728337,45312.0,294.1602409638554,271.85900895451925,7.133938295555102e-05,0.006491883848955143,10,538.780765009635
76,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,1208,228.49766540527344,45312.0,198.3040008544922,1215.0,77.79612603766847,25,205,2.9520215633423175,1095.1999999999998,227.5498418118817,45312.0,605.1644204851751,585.3976866195143,6.514878097065496e-05,0.013355500098984268,90,228.49765917354432
