dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
covtypeNorm,AdaptiveRandomForestExecutorRUNPER,25,2,1,16,1800.0,119.97200012207031,256.0,15.003500938415527,67.94444444444444
covtypeNorm,StreamingRandomPatchesExecutorRUNPER,25,2,1,46,5382.0,120.00499725341797,3792.0,44.8481330871582,82.40431066518022
GMSC,LeveragingBag,25,1,1,205,24559.0,119.9209976196289,920.0,204.7931671142578,93.46064579176677
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,60,7189.0,120.0009994506836,284.0,59.907833099365234,64.40395047989985
airlines,AdaptiveRandomForestSequential,25,1,1,6,598.0,120.06600189208984,104.0,4.980594158172607,72.40802675585284
GMSC,OzaBagASHTExecutorRUNPER,25,2,1,802,92628.0,120.00900268554688,2859.0,771.8421020507812,93.41019993954312
GMSC,OzaBagAdwin,25,1,1,72,8397.0,120.01399993896484,44.0,69.96683502197266,93.61676789329523
covtypeNorm,OzaBagAdwin,25,1,1,150,10670.0,120.00399780273438,12762.0,88.91370391845703,70.64667291471415
airlines,OzaBagASHTExecutorRUNPER,25,2,1,117,7663.0,120.0009994506836,14042.0,63.85780334472656,64.62221062247163
elecNormNew,OzaBagExecutorRUNPER,25,2,1,64,7192.0,120.0009994506836,129.0,59.93283462524414,87.68075639599556
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,2,1,150,9646.0,120.00700378417969,16323.0,80.3786392211914,74.62160481028405
airlines,OzaBagASHT,25,1,1,210,8549.0,120.08499908447266,15860.0,71.19123840332031,64.56895543338402
GMSC,AdaptiveRandomForestExecutorRUNPER,25,2,1,289,33392.0,120.0009994506836,5769.0,278.26434326171875,93.4565165309056
airlines,LeveragingBag,25,1,1,51,2797.0,120.05799865722656,16701.0,23.297073364257812,70.39685377189846
covtypeNorm,OzaBag,25,1,1,75,8986.0,120.01000213623047,236.0,74.87709045410156,62.85332739817494
GMSC,AdaptiveRandomForestExecutorRUNPER,25,2,1,32,3600.0,119.97799682617188,148.0,30.005502700805664,94.1388888888889
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,108,12542.0,120.00399780273438,1739.0,104.51318359375,64.5830011162494
covtypeNorm,AdaptiveRandomForestExecutorRUNPER,25,2,1,152,12864.0,120.01699829101562,10720.0,107.184814453125,73.67070895522389
GMSC,OzaBagAdwinExecutorRUNPER,25,2,1,72,8388.0,120.01200103759766,62.0,69.89301300048828,93.62184072484501
covtypeNorm,AdaptiveRandomForestSequential,25,1,1,152,10916.0,120.00299835205078,13052.0,90.96439361572266,74.75265665078783
airlines,AdaptiveRandomForestSequential,25,1,1,32,2207.0,120.26200103759766,17685.0,18.351598739624023,72.67784322609879
elecNormNew,OzaBag,25,1,1,320,38336.0,119.93699645996094,305.0,319.6344909667969,82.65077212020033
airlines,OzaBagExecutorRUNPER,25,2,1,327,7474.0,120.06300354003906,23647.0,62.250648498535156,63.901525287663894
GMSC,LBagExecutorRUNPER,25,2,1,205,24559.0,119.89600372314453,939.0,204.83584594726562,93.50543588908343
