dataset,algorithm,ensemble_size,cores,batch_size,instances,time,acc,prec,recall,change
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,72,6000.0,148.50100708007812,61.35,59.05977559038964,55.5497975708502,0
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,588,66000.0,121.72200012207031,93.4609375,76.12685638917472,53.94023749265895,0
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,1327,39977.0,34.15399932861328,74.90849724833451,74.39730683040102,73.45271802743841,0
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,607,71500.0,120.06900024414062,93.44366197183098,76.0379968290416,53.77401648184802,0
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2165,146153.0,69.96700286865234,93.46527647707644,77.84578049965543,52.99068950914776,0
airlines,LBagExecutorMAXChunk,25,4,500,5,3000.0,131.16400146484375,69.64,57.12054339912294,54.02279838179318,3.0
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,156,18569.0,119.81500244140625,79.9324810448835,79.69270076219118,79.29208860976462,0
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,20,2400.0,119.96499633789062,76.26315789473685,75.58431372549019,73.68205240194963,0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,22,2400.0,119.93099975585938,62.0,?,?,0
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,212,22000.0,120.28600311279297,64.22325581395349,62.76470265226083,61.31764692237158,0
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,25,3000.0,122.23100280761719,50.56,?,?,0
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,41,4800.0,119.98699951171875,77.76744186046511,76.9349431272438,75.43354471629198,0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,130,15500.0,121.05400085449219,55.720000000000006,?,?,0
