dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,7,600.0,120.6989974975586,6299.0,4.971043586730957,76.36363636363637
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,1805,148607.0,83.36299896240234,257.0,1782.6494140625,93.44933055156069
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,102,12000.0,133.08799743652344,18066.0,90.16590881347656,60.480000000000004
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,200,23960.0,119.85600280761719,2423.0,199.90655517578125,64.23273657289002
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,162,19168.0,119.8290023803711,11920.0,159.96127319335938,58.242078285181734
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,690,45243.0,65.82099914550781,56.0,687.3641967773438,79.66056690195384
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,209,21050.0,120.3479995727539,285.0,174.909423828125,64.56666666666668
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,20,2400.0,120.18000030517578,1394.0,19.97004508972168,64.08510638297872
GMSC,LBagExecutorMAXChunk,25,4,2000,416,49633.0,119.89299774169922,4025.0,413.97747802734375,93.34285054479038
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,114,13178.0,119.81700134277344,15207.0,109.98439025878906,37.985328323492574
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,200,23960.0,119.8270034790039,1461.0,199.95492553710938,93.59335038363172
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,118,13500.0,121.552001953125,3991.0,111.0635757446289,62.69230769230769
airlines,OzaBagExecutorMAXChunk,25,4,2000,21
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,1301,150000.0,115.84300231933594,307.0,1294.85595703125,93.38929765886289
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,70,5500.0,123.41300201416016,1119.0,44.5658073425293,67.28440366972477
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,337,40000.0,120.22100067138672,1245.0,332.7205810546875,93.45569620253164
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,23,2400.0,119.9489974975586,15435.0,20.00850486755371,71.10526315789474
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,327,38935.0,119.86499786376953,5089.0,324.8237609863281,93.50751319886287
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,174,20366.0,119.93000030517578,223.0,169.8157196044922,93.59618035046269
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,1843,149800.0,81.71399688720703,26.0,1833.2232666015625,93.31151919866444
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,34,3600.0,120.072998046875,994.0,29.981761932373047,94.36619718309859
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,117,13777.0,119.8239974975586,255.0,114.97696685791016,84.2208785605012
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,40,4500.0,124.79100036621094,12552.0,36.0602912902832,68.5
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,72,8000.0,134.41700744628906,28711.0,59.51627731323242,43.666666666666664
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,589,45312.0,77.65799713134766,65.0,583.4814453125,79.88157836595819
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,644,42679.0,70.80899810791016,2659.0,602.734130859375,76.2113129624622
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,204,23960.0,119.87799835205078,127.0,199.869873046875,93.67210372229194
airlines,OzaBagExecutorMAXChunk,25,4,500,103,12000.0,123.10800170898438,4337.0,97.47538757324219,62.57391304347826
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,365,41800.0,120.00700378417969,139.0,348.3130187988281,80.16047904191616
GMSC,OzaBagExecutorMAXChunk,25,4,500,1236,147500.0,120.03500366210938,332.0,1228.8082275390625,93.43877551020408
GMSC,LBagExecutorMAXChunk,25,4,500,454,53910.0,119.89800262451172,934.0,449.6321716308594,93.34768769893277
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,1784,16000.0,128.91600036621094,16038.0,124.11182403564453,93.57857142857144
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,20,2400.0,120.15599822998047,1391.0,19.97403335571289,64.2127659574468
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,314,37138.0,119.9800033569336,155.0,309.534912109375,93.52351164797238
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,106,12500.0,121.72899627685547,4226.0,102.68711853027344,56.89999999999999
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,50,1024,121992.0,119.92400360107422,38.0,1017.2442016601562,93.50674911023273
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,260,31148.0,119.8489990234375,1148.0,259.8937072753906,93.53628295484208
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,40,4600.0,120.5250015258789,1293.0,38.16635513305664,69.20879120879121
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,234,27409.0,119.86399841308594,2150.0,228.66749572753906,64.23873053625181
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,74,4500.0,121.21900177001953,13068.0,37.122894287109375,67.925
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,758,42694.0,60.19499969482422,2269.0,709.2615966796875,75.58362412149211
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,206,20000.0,120.94100189208984,10984.0,165.36988830566406,51.98888888888889
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,1956,149592.0,76.9020004272461,25.0,1945.22900390625,93.32562089580185
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,190,22500.0,120.11900329589844,2587.0,187.31423950195312,65.75
GMSC,OzaBagASHTExecutorMAXChunk,25,4,500,2342,147367.0,64.25599670410156,210.0,2293.435791015625,93.31640191465748
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,1327,39977.0,34.15399932861328,1644.0,1170.4925537109375,74.90849724833451
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,158,18569.0,119.96199798583984,290.0,154.79067993164062,71.18094929531831
airlines,OzaBagExecutorMAXChunk,25,4,500,186,20500.0,121.7040023803711,2906.0,168.44146728515625,63.0
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,22,2400.0,119.93599700927734,50139.0,20.01067352294922,62.0
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,2275,145864.0,65.99199676513672,871.0,2210.32861328125,93.3520547183451
elecNormNew,LBagExecutorMAXChunk,25,4,500,335,39403.0,119.89700317382812,1246.0,328.6404113769531,76.43369405958408
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,991,118000.0,120.0770034790039,1651.0,982.7027587890625,93.47931034482758
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,1263,8000.0,161.5330047607422,40188.0,49.525482177734375,93.48333333333333
elecNormNew,LBagExecutorMAXChunk,25,4,2000,598,40413.0,77.22699737548828,3547.0,523.3014526367188,75.81027256397573
GMSC,LBagExecutorMAXChunk,25,4,500,818,93865.0,119.98799896240234,612.0,782.2865600585938,93.41187811278317
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,206,24000.0,123.51100158691406,9720.0,194.31466674804688,58.60454545454545
GMSC,OzaBagExecutorMAXChunk,25,4,2000,240,28752.0,119.83899688720703,5019.0,239.92190551757812,93.57057416267942
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,67,7800.0,119.98899841308594,4663.0,65.0059585571289,93.52054794520548
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,206,22000.0,129.78700256347656,11330.0,169.5084991455078,63.04
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,138,16173.0,119.86100006103516,213.0,134.93128967285156,82.14352167710723
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,218,21700.0,120.05599975585938,276.0,180.7489776611328,67.27020785219399
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,50,39,4150.0,120.8290023803711,1308.0,34.3460578918457,69.92682926829268
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,192,22000.0,126.4520034790039,10829.0,173.9790496826172,60.915
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,37,4200.0,120.23500061035156,1107.0,34.93159103393555,76.4578313253012
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,8,600.0,120.51000213623047,6242.0,4.978839874267578,77.81818181818181
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,737,42673.0,61.78799819946289,2292.0,690.6357421875,75.28335750989599
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,40,4000.0,138.0850067138672,56340.0,28.967662811279297,64.35
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,207,24500.0,120.53700256347656,2040.0,203.257080078125,79.30416666666666
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,157,18569.0,119.8219985961914,1898.0,154.97154235839844,80.44717471913222
elecNormNew,LBagExecutorMAXChunk,25,4,2000,332,37623.0,119.88099670410156,5207.0,313.83624267578125,74.32557617269741
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,24,2400.0,120.10900115966797,1514.0,19.981849670410156,72.08510638297872
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,22
airlines,LBagExecutorMAXChunk,25,4,500,5,3000.0,131.16400146484375,16226.0,22.872129440307617,69.64
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,20
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,202,23960.0,119.96199798583984,190.0,199.72991943359375,80.98285236302803
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,500,186,22000.0,120.63200378417969,2577.0,182.37283325195312,80.0093023255814
GMSC,OzaBagExecutorMAXChunk,25,4,50,1029,122590.0,119.97200012207031,36.0,1021.82177734375,93.50987432675045
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,95,11381.0,119.81099700927734,469.0,94.99127960205078,68.86417791898332
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,177,20950.0,120.00499725341797,268.0,174.57606506347656,82.88995215311004
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,8,600.0,119.94100189208984,84457.0,5.002459526062012,78.0
airlines,OzaBagExecutorMAXChunk,25,4,50,100,11984.0,120.00499725341797,413.0,99.86251068115234,62.96296296296296
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,39,4200.0,119.97200012207031,37088.0,35.0081672668457,77.22727272727272
covtypeNorm,LBagExecutorMAXChunk,25,4,50,139,16150.0,120.03099822998047,361.0,134.548583984375,71.32919254658385
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,26,3000.0,122.10600280761719,11980.0,24.568817138671875,51.04
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,36,4200.0,119.96199798583984,35892.0,35.01108932495117,93.5
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,100,11980.0,119.81500244140625,433.0,99.98748016357422,62.238055322715844
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,114,13179.0,120.01000213623047,15235.0,109.81584930419922,48.966812773951155
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,40,4800.0,120.08100128173828,759.0,39.973018646240234,80.16842105263157
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,373,42976.0,119.90299987792969,1323.0,358.4230651855469,77.58028062906112
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,114,12000.0,122.55699920654297,17069.0,97.91362762451172,60.440000000000005
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,182,21500.0,120.48200225830078,2274.0,178.44989013671875,93.5952380952381
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,128,14975.0,119.81800079345703,9273.0,124.9812240600586,79.6917148362235
elecNormNew,LBagExecutorMAXChunk,25,4,50,544,43129.0,84.08899688720703,91.0,512.8970947265625,82.17925207177511
elecNormNew,LBagExecutorMAXChunk,25,4,50,60,7200.0,120.0979995727539,501.0,59.9510383605957,82.2937062937063
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,328,38935.0,119.86299896240234,1479.0,324.8291931152344,93.45908676987122
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,186,22163.0,119.98100280761719,264.0,184.72091674804688,68.91873558540225
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,198,21666.0,119.83999633789062,9220.0,180.7910614013672,78.04840842062443
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,40,4800.0,119.97200012207031,10101.0,40.009334564208984,58.18604651162791
covtypeNorm,LBagExecutorMAXChunk,25,4,500,172,20000.0,121.33000183105469,2926.0,164.83969116210938,64.41538461538462
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,1003,119600.0,119.96700286865234,381.0,996.9407958984375,93.48866498740554
GMSC,LBagExecutorMAXChunk,25,4,500,90,10800.0,119.99600219726562,3413.0,90.00299835205078,93.24271844660194
elecNormNew,LBagExecutorMAXChunk,25,4,50,302,35907.0,119.96900177001953,131.0,299.30230712890625,81.70789525057869
GMSC,OzaBagExecutorMAXChunk,25,4,50,205,24559.0,119.8550033569336,139.0,204.9059295654297,93.60643029091355
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,232,27500.0,120.56600189208984,2045.0,228.09083557128906,66.87037037037037
airlines,OzaBagExecutorMAXChunk,25,4,2000,105,12000.0,129.093994140625,17884.0,92.95552825927734,59.8
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,326,38000.0,121.50499725341797,6051.0,312.74432373046875,93.475
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,674,45129.0,67.86299896240234,610.0,665.0015869140625,78.4310650025768
airlines,LBagExecutorMAXChunk,25,4,50,6,600.0,120.0999984741211,6137.0,4.9958367347717285,76.72727272727272
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,66,7800.0,120.0790023803711,461.0,64.95723724365234,93.56129032258065
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,171,20366.0,119.96099853515625,287.0,169.7718505859375,71.9088403228982
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,285,32082.0,119.93699645996094,165.0,267.4904479980469,80.01685814185814
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,600,71800.0,120.06900024414062,79.0,597.989501953125,93.42020905923346
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,1364,38442.0,33.7760009765625,1646.0,1138.1453857421875,75.29498929806267
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,358,37097.0,119.88600158691406,6066.0,309.4356384277344,76.45382796250392
covtypeNorm,LBagExecutorMAXChunk,25,4,500,19,1800.0,119.94400024414062,19345.0,15.007002830505371,48.15384615384615
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,181,21564.0,119.98999786376953,266.0,179.71498107910156,68.26717486287998
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,43,4000.0,142.74099731445312,58872.0,28.022783279418945,65.05
airlines,OzaBagExecutorMAXChunk,25,4,500,20,2400.0,119.94400024414062,15402.0,20.00933837890625,70.84210526315789
airlines,OzaBagExecutorMAXChunk,25,4,50,181,20200.0,120.0790023803711,295.0,168.2225799560547,63.48387096774194
elecNormNew,LBagExecutorMAXChunk,25,4,500,603,41768.0,75.67900085449219,869.0,551.9100341796875,77.64127168750605
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,787,45092.0,57.98699951171875,531.0,777.62255859375,77.09006099748834
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,40,4000.0,126.9540023803711,47484.0,31.507474899291992,29.099999999999998
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,147,17371.0,119.81500244140625,8073.0,144.98184204101562,79.01893175460283
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,72,6000.0,126.33200073242188,10228.0,47.49390411376953,66.36363636363637
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,1243,42683.0,36.82500076293945,42.0,1159.07666015625,79.30241831445124
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,31,3600.0,120.10600280761719,1066.0,29.973522186279297,69.88732394366197
GMSC,OzaBagExecutorMAXChunk,25,4,500,2225,148828.0,67.58100128173828,217.0,2202.216552734375,93.43279758373335
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,1060,43693.0,42.90399932861328,48.0,1018.389892578125,80.01054006369864
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,588,66000.0,121.72200012207031,3537.0,542.2191772460938,93.4609375
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,7,600.0,120.24400329589844,5761.0,4.989853858947754,71.0909090909091
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,134,15574.0,119.8270034790039,2271.0,129.970703125,80.37017380920791
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,151,17970.0,119.81400299072266,8019.0,149.9824676513672,79.23606762680025
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,23,2400.0,120.00599670410156,1483.0,19.999000549316406,71.82978723404256
elecNormNew,LBagExecutorMAXChunk,25,4,2000,66,7800.0,119.98899841308594,19416.0,65.0059585571289,74.58620689655172
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,1283,42968.0,35.54499816894531,40.0,1208.833984375,79.04608788853162
GMSC,LBagExecutorMAXChunk,25,4,50,418,49700.0,120.01100158691406,94.0,414.1286926269531,93.3152064451158
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,782,45312.0,58.20000076293945,520.0,778.5567016601562,77.45246808890475
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,111,13000.0,120.62999725341797,3937.0,107.7675552368164,55.992
GMSC,OzaBagExecutorMAXChunk,25,4,500,247,29351.0,119.83899688720703,1223.0,244.92027282714844,93.54615091331323
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,41,4500.0,125.63500213623047,13222.0,35.81804275512695,68.325
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,116,13778.0,120.00800323486328,386.0,114.80901336669922,63.43240093240093
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,1213,41486.0,37.564998626708984,443.0,1104.379150390625,77.59234860684137
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,72,4850.0,120.58300018310547,1239.0,40.22126007080078,68.77083333333334
airlines,LBagExecutorMAXChunk,25,4,2000,5,3000.0,119.97000122070312,56339.0,25.006250381469727,67.5
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,21,2400.0,119.947998046875,51025.0,20.008670806884766,61.5
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,113,12000.0,122.68800354003906,17742.0,97.80907440185547,50.8
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,128,14000.0,121.03199768066406,3484.0,115.67189025878906,51.37777777777778
GMSC,LBagExecutorMAXChunk,25,4,2000,749,86000.0,121.22899627685547,2663.0,709.4012451171875,93.42968368671055
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,156,18569.0,119.81500244140625,1895.0,154.9805908203125,79.9324810448835
covtypeNorm,LBagExecutorMAXChunk,25,4,50,15,1800.0,120.26799774169922,1956.0,14.966574668884277,63.82857142857142
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,68,7782.0,120.0009994506836,706.0,64.84945678710938,76.53905845835489
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,217,25757.0,119.84200286865234,132.0,214.92465209960938,93.49982495040261
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,198,23361.0,119.81999969482422,6171.0,194.9674530029297,93.47876972051871
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,25,3000.0,122.23100280761719,13127.0,24.543691635131836,50.56
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,178,19932.0,119.81999969482422,11335.0,166.34951782226562,78.96497880883338
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,41,4800.0,119.98699951171875,8153.0,40.00433349609375,77.76744186046511
covtypeNorm,LBagExecutorMAXChunk,25,4,50,77,9000.0,120.33300018310547,552.0,74.79244995117188,70.71508379888269
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,142,16772.0,119.83399963378906,200.0,139.9602813720703,82.4482717378304
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,8,600.0,119.93800354003906,77152.0,5.002584457397461,0.0
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,107,12000.0,126.00399780273438,17730.0,95.23507690429688,51.2
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,333,39534.0,119.92500305175781,115.0,329.6560363769531,93.48090365717759
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,1160,39068.0,39.215999603271484,1882.0,996.2260131835938,75.01618646811265
GMSC,OzaBagExecutorMAXChunk,25,4,2000,1202,143153.0,119.88999938964844,1369.0,1194.0362548828125,93.4730398928822
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,72,6000.0,148.50100708007812,44673.0,40.40376663208008,61.35
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,65,7800.0,119.99400329589844,19731.0,65.00325012207031,93.32758620689656
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,712,45312.0,64.0250015258789,54.0,707.7235107421875,79.15248994741727
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,212,22000.0,120.28600311279297,2704.0,182.89743041992188,64.22325581395349
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,36,4200.0,119.9729995727539,8766.0,35.007877349853516,93.89189189189189
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,1418,39700.0,32.233001708984375,398.0,1231.656982421875,76.22704081632654
covtypeNorm,LBagExecutorMAXChunk,25,4,500,95,11381.0,119.80799865722656,4658.0,94.99365997314453,56.272401433691755
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,252,29950.0,119.83799743652344,4829.0,249.9207305908203,93.55635062611807
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,196,21000.0,121.4739990234375,2859.0,172.87649536132812,63.951219512195124
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2165,146153.0,69.96700286865234,917.0,2088.884765625,93.46527647707644
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,607,71500.0,120.06900024414062,808.0,595.4909057617188,93.44366197183098
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,19,1800.0,120.1969985961914,1963.0,14.975415229797363,80.4
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,109,12500.0,122.28099822998047,4319.0,102.22357177734375,62.608333333333334
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,8,600.0,119.93599700927734,83516.0,5.002668380737305,78.0
GMSC,LBagExecutorMAXChunk,25,4,2000,83,9585.0,120.0009994506836,15542.0,79.87433624267578,93.35530652603823
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,99,11381.0,119.81500244140625,16428.0,94.98810577392578,81.41989126958747
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,22,2400.0,119.93499755859375,57980.0,20.010839462280273,70.25
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,18,1800.0,119.9469985961914,75146.0,15.006628036499023,0.0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,22,2400.0,119.93099975585938,50428.0,20.011507034301758,62.0
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,130,15500.0,121.05400085449219,3489.0,128.04202270507812,55.720000000000006
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,185,18000.0,120.21399688720703,12731.0,149.7329864501953,60.606249999999996
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,1408,40489.0,32.32699966430664,393.0,1252.482421875,76.84113131111056
