,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
93,OzaBagASHT,elecNormNew,1,1,134,129.9674530029297,15574.0,119.83000183105467,20.0,87.51123667651214,125,3.471689497716895,760.3,129.75846296126576,15574.0,416.0125588682688,0.026711991708505765,0
90,OzaBag,elecNormNew,1,1,1250,1198.9725341796875,43645.0,36.402000427246094,633.0,82.93962653224882,42,4.216883116883117,324.7,1239.4551124240932,45312.0,153.50298102242604,0.0035170805595698485,0
25,OzaBag,elecNormNew,1,1,694,688.2870483398438,45312.0,65.83300018310547,180.0,82.4947033898305,72,3.772727272727273,498.0,686.5766625755716,45312.0,248.36995523626155,0.005481328461252241,0
140,OzaBag,elecNormNew,1,1,138,134.9605712890625,16173.0,119.83499908447266,16.0,86.44654671365856,126,3.482096069868995,797.3999999999999,134.76152384761525,16173.0,417.2769793447968,0.02580083963054454,0
45,LeveragingBag,elecNormNew,1,1,620,464.0071411132813,42652.0,91.9209976196289,7769.0,89.77773609678327,97,4.1231638418079095,729.8,617.17834863385,45312.0,379.00533368816485,0.008885992068089769,0
83,LeveragingBag,elecNormNew,1,1,344,339.1461486816406,40705.0,120.02200317382812,580.0,89.80469229824347,126,3.9236363636363634,863.1999999999999,339.1987208847214,40732.0,470.92269608931105,0.011569160940653753,0
57,LeveragingBag,elecNormNew,1,1,68,64.89405059814453,7788.0,120.01100158691406,36.0,90.80636877247046,126,3.55219298245614,809.8999999999999,64.89508627718521,7800.0,426.3022376545688,0.05473834587244078,0
50,LBagExecutorRUNPER,elecNormNew,2,1,620,546.9160766601562,43680.0,79.86599731445312,4430.0,89.83287545787546,85,4.450967741935484,689.9,617.3044698445567,45312.0,355.48097772413684,0.00813830077207273,0
87,LBagExecutorRUNPER,elecNormNew,2,1,344,339.216064453125,40710.0,120.01200103759766,521.0,89.77401129943503,126,4.0473684210526315,922.8,339.18742245205556,40732.0,485.7327831469084,0.01193153483534533,0
71,LBagExecutorRUNPER,elecNormNew,2,1,68,64.89675903320312,7788.0,120.00599670410156,61.0,91.2300975860298,125,3.5709251101321584,810.5999999999999,64.8967060761621,7800.0,428.5324269971133,0.05502470814035867,0
116,AdaptiveRandomForestSequential,elecNormNew,1,1,395,292.6142272949219,35114.0,120.0009994506836,10904.0,88.7566212906533,123,4.24035874439462,945.6000000000003,393.7195339178187,45312.0,508.8472873568002,0.014491293710679507,0
65,AdaptiveRandomForestSequential,elecNormNew,1,1,219,214.74545288085935,25757.0,119.94200134277344,908.0,89.19905268470707,125,4.036725663716814,912.3,214.55763159429225,25757.0,484.17295497793003,0.018797723142366347,0
22,AdaptiveRandomForestSequential,elecNormNew,1,1,43,39.974002838134766,4797.0,120.00299835205078,30.0,89.03481342505732,123,3.564220183486238,776.9999999999999,39.94175161223216,4800.0,427.7171088052451,0.08916345816244427,0
47,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,395,365.5961608886719,43873.0,120.00399780273438,5703.0,88.58523465457114,124,4.582222222222223,1031.0,393.69558795419397,45312.0,549.8849854871962,0.012533562452697473,0
135,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,219,214.78665161132807,25757.0,119.91899871826172,866.0,89.03210777652677,124,4.182300884955752,945.1999999999999,214.57550588568523,25757.0,501.5373344623937,0.01947188470949232,0
109,AdaptiveRandomForestExecutorRUNPER,elecNormNew,2,1,43,39.95800018310547,4795.0,120.0009994506836,31.0,88.82168925964547,124,3.635555555555555,817.9999999999999,39.942083978231565,4800.0,436.27030022515186,0.09098442131911405,0
29,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,108,86.10259246826172,10333.0,120.00800323486328,7604.0,81.80586470531307,124,4.4351111111111114,997.9,104.82616327922861,12600.0,532.2488285692003,0.05150961275226946,0
97,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,60,59.901344299316406,7189.0,120.01399993896484,625.0,81.83335651690082,123,4.168303571428572,933.7,59.904651762611174,7200.0,500.2547845670156,0.06958614335331974,0
49,StreamingRandomPatchesExecutorRUNPER,covtypeNorm,2,1,12,10.004085540771484,1200.0,119.95099639892578,73.0,74.75,125,3.5264317180616733,800.4999999999999,9.988845788869096,1200.0,422.9989983142734,0.3524991652618945,0
53,StreamingRandomPatches,covtypeNorm,1,1,108,69.62425994873047,8357.0,120.02999877929688,11599.0,82.02704319731961,124,4.255111111111112,957.4000000000002,104.82529118136439,12600.0,510.74098147243933,0.06111535018217534,0
23,StreamingRandomPatches,covtypeNorm,1,1,60,59.69353485107422,7164.0,120.01300048828124,571.0,82.14684533780012,124,4.1337899543378995,905.3000000000001,59.90614703630978,7200.0,496.10853580840643,0.0692502143786162,0
126,StreamingRandomPatches,covtypeNorm,1,1,12,10.003500938415527,1200.0,119.95800018310548,72.0,74.91666666666667,125,3.5493392070484577,805.6999999999999,9.98892893709472,1200.0,425.7716332490224,0.3548096943741853,0
52,OzaBagExecutorRUNPER,covtypeNorm,2,1,390,262.3644714355469,31484.0,120.0009994506836,8918.0,75.1206962266548,126,4.2566210045662105,932.2,388.99666136592595,46722.0,510.79877483071806,0.01622407492157026,0
75,OzaBagExecutorRUNPER,covtypeNorm,2,1,217,214.6297607421875,25756.0,120.0019989013672,593.0,71.56390743904333,125,4.204405286343612,954.4000000000001,214.55405709335355,25757.0,504.5370385527086,0.0195891069480008,0
129,OzaBagExecutorRUNPER,covtypeNorm,2,1,43,39.97366714477539,4797.0,120.00399780273438,56.0,68.75130289764436,125,3.4951754385964913,796.9,39.94574036933166,4800.0,419.4350256535045,0.08743694510183542,0
15,OzaBagAdwinExecutorRUNPER,covtypeNorm,2,1,379,197.6650238037109,23720.0,120.0009994506836,12746.0,80.0716694772344,125,4.304405286343612,977.0999999999999,374.01656745618783,44925.0,516.5329364020394,0.021776262074284965,0
