,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology_x,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,methodology_y,avg_times_duration,joules,JPIold,JPI,PERC,tput
53,OzaBagExecutorMAXChunk,elecNormNew,4,50,2081,2086.01953125,45300.0,21.715999603271484,19.0,77.86519337016574,3,25,28,4.073076923076924,211.8,2072.54265196908,45312.0,3,114.04615384615386,88.45093684563271,8.991339786041774e-05,0.0025175751400916967,10,2086.019562883747
204,OzaBagExecutorMAXChunk,elecNormNew,4,50,1276,1271.7015380859375,45312.0,35.63100051879883,29.0,78.67968715478769,2,25,41,3.9986842105263154,303.9,1267.9295967764501,45312.0,2,163.94605263157894,142.47711917977583,8.824779772524531e-05,0.0036181597067350578,90,1271.7015896338219
43,OzaBagExecutorMAXChunk,elecNormNew,4,50,416,414.3494567871094,45300.0,109.3280029296875,67.0,76.06629834254144,3,25,115,3.2375000000000003,673.4000000000001,413.89137543616073,45312.0,3,372.31250000000006,353.94940948486334,7.146799116997793e-05,0.008218818984547462,50,414.3494693590438
87,OzaBagExecutorMAXChunk,elecNormNew,4,50,255,254.8404541015625,30549.0,119.875,112.0,80.3239450473786,2,25,126,3.3772925764192143,773.4000000000001,254.47957016118954,30549.0,2,425.538864628821,404.8529475982533,0.00011055329393496397,0.01392971503580546,10,254.84045881126173
169,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,2270,2135.434814453125,42950.0,20.113000869750977,23.0,85.64335664335664,3,25,26,5.004166666666666,240.2,2257.2481817276075,45312.0,3,130.10833333333332,100.6488085190455,0.00011651144741948002,0.00302929763290648,90,2135.4347010741103
23,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,1940,1866.2305908203125,43653.0,23.391000747680664,25.0,79.26518817512557,2,25,28,4.753846153846154,247.2,1931.04623907948,45312.0,2,133.1076923076923,111.19721893897423,0.00010890078926639988,0.0030492220994591964,50,1866.2305418603526
168,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,1261,1258.3333740234375,45300.0,36.0,31.0,85.58232044198894,3,25,41,4.223684210526316,321.0,1253.6867443211686,45312.0,3,173.17105263157896,152.05263157894737,9.323806204252353e-05,0.003822760543743465,10,1258.3333333333333
94,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,1077,1072.879638671875,45312.0,42.23400115966797,35.0,79.9721620785648,2,25,48,4.273863636363636,376.09999999999997,1069.4106818342734,45312.0,2,205.14545454545453,180.50236177444455,9.432078999743194e-05,0.004527397919876733,90,1072.8796409484266
132,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,252,249.85191345214844,29950.0,119.87100219726562,34.0,87.02341137123746,3,25,126,3.3290178571428575,745.7,249.4835399173664,29950.0,3,419.45625000000007,399.05270686830795,0.00011115251609825901,0.014005217028380637,50,249.8519195719479
206,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,215,214.8529357910156,25757.0,119.88200378417967,135.0,81.73649200606839,2,25,126,3.284649122807018,748.9000000000001,214.56835581176432,25757.0,2,413.86578947368423,393.77031857005335,0.0001275245223747726,0.016068089819221348,10,214.8529319410579
171,OzaBagAdwin,elecNormNew,1,1,1051,786.8869018554688,39257.0,49.88899993896485,3652.0,84.14805002929414,1,25,57,3.841346153846153,399.4999999999999,1044.8738643176682,45312.0,1,218.95673076923072,191.6409180347736,9.785124064106154e-05,0.005577520716540508,90,786.8868898560356
86,OzaBagAdwin,elecNormNew,1,1,584,563.0445556640625,44074.0,78.27799987792969,696.0,84.11081363161955,1,25,85,3.6335483870967744,563.2,577.7381104169323,45312.0,1,308.8516129032258,284.4269002016129,8.24419927189902e-05,0.007007569381114168,50,563.0445344634638
71,OzaBagAdwin,elecNormNew,1,1,116,114.95873260498048,13777.0,119.84300231933594,90.0,88.88727589460696,1,25,126,3.2301310043668123,739.7,114.79972335408178,13777.0,1,406.9965065502183,387.1085974480908,0.00023445822779754753,0.029541736702490988,10,114.95873545699017
140,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,3727,3568.2060546875,43500.0,12.190999984741213,13.0,77.76754890678941,3,25,18,4.96,148.8,3703.473641193298,45312.0,3,89.28,60.46735992431641,0.00011402298850574712,0.0020524137931034483,90,3568.2060581122546
0,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,2354,2097.70263671875,43649.0,20.808000564575195,23.0,79.6279731186495,2,25,26,4.552272727272729,200.30000000000004,2327.1532021981407,45312.0,2,118.35909090909094,94.7236934791912,0.00010429271523454669,0.002711610596098214,50,2097.702749696706
175,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,2070,2056.731201171875,45100.0,21.92799949645996,19.0,76.92341842397337,3,25,28,4.203846153846153,218.59999999999997,2052.917723812976,45312.0,3,117.70769230769228,92.18193634473359,9.321166638239807e-05,0.002609926658707146,10,2056.731167258596
127,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,1307,1302.5555419921875,45312.0,34.7869987487793,30.0,79.57447748663338,2,25,41,4.178947368421053,317.6,1296.8517458500287,45312.0,2,171.33684210526317,145.3730368764777,9.222606303895332e-05,0.0037812685845970864,90,1302.5555992119048
81,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,414,409.23626708984375,45300.0,110.69400024414062,67.0,76.74033149171271,3,25,116,3.2261904761904763,677.5,408.67643742953777,45312.0,3,374.23809523809524,357.1199293590727,7.121833280773678e-05,0.008261326605697467,50,409.2362720661355
68,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,261,259.8048095703125,31148.0,119.88999938964844,109.0,80.4296096211975,2,25,126,3.249344978165939,744.1,259.4563976976452,31148.0,2,409.41746724890834,389.56396744907164,0.00010431953827423717,0.013144261822553883,10,259.8048224086436
128,OzaBagASHT,elecNormNew,1,1,1301,885.7743530273438,38362.0,43.30899810791016,3988.0,82.9023512851259,1,25,50,3.847826086956522,354.0,1289.8010304289658,45312.0,1,192.3913043478261,166.6454927195674,0.00010030306258684432,0.005015153129342216,90,885.7743581233615
13,OzaBagASHT,elecNormNew,1,1,723,677.8400268554688,42729.0,63.0369987487793,553.0,81.35926419995786,1,25,70,3.57734375,457.9,717.0981831993416,45312.0,1,250.4140625,225.50501349270343,8.37216819958342e-05,0.005860517739708394,50,677.8400121853429
134,OzaBagASHT,elecNormNew,1,1,144,139.90541076660156,16772.0,119.88099670410156,95.0,86.99022179823515,1,25,126,3.2275109170305685,739.1000000000001,139.75385589654283,16772.0,1,406.6663755458516,386.9172256069934,0.00019243446917663776,0.024246743116256356,10,139.9054100409074
214,OzaBag,elecNormNew,1,1,1395,962.0896606445312,37864.0,39.35599899291992,3595.0,82.35527149799282,1,25,46,3.8494117647058816,327.19999999999993,1386.5785366749287,45312.0,1,177.07294117647055,151.4974455350988,0.00010166416027640718,0.004676551372714731,90,962.0896678753262
59,OzaBag,elecNormNew,1,1,775,740.7451782226562,43421.0,58.61800003051758,796.0,82.50385758043343,1,25,65,3.6672268907563006,436.39999999999975,770.8219923788786,45312.0,1,238.36974789915953,214.96550599426772,8.445744894765898e-05,0.005489734181597834,50,740.7451632159789
179,OzaBag,elecNormNew,1,1,155,154.93405151367188,18569.0,119.85099792480467,101.0,86.61748074748236,1,25,127,3.2155844155844155,742.8,154.71588068655225,18569.0,1,408.37922077922076,385.39100111924205,0.00017316949838895015,0.02199252629539667,10,154.93404578617123
152,LeveragingBag,elecNormNew,1,1,457,423.5695190429688,42498.0,100.33300018310548,4663.0,89.54774342321991,1,25,107,3.902061855670102,756.9999999999998,453.77343374459224,45312.0,1,417.5206185567009,391.5055728794373,9.181754095887106e-05,0.009824476882599202,90,423.5695127469736
186,LeveragingBag,elecNormNew,1,1,254,249.7310943603516,29950.0,119.9290008544922,1225.0,90.03005008347246,1,25,128,3.62801724137931,841.6999999999999,249.47938359017076,29950.0,1,464.3862068965517,435.10448284149174,0.00012113580104772321,0.015505382534108571,50,249.73108911611646
93,LeveragingBag,elecNormNew,1,1,50,49.94916915893555,5994.0,120.0019989013672,140.0,90.674007340674,1,25,126,3.293421052631579,750.9,49.925112331502746,6000.0,1,414.97105263157897,395.21710953963435,0.0005494529617336635,0.0692310731784416,10,49.94916797116543
178,LBagExecutorMAXChunk,elecNormNew,4,50,1184,1093.741943359375,42050.0,38.44599914550781,43.0,90.51190476190476,3,25,44,5.201234567901235,421.3,1175.4085603112842,45312.0,3,228.85432098765432,199.96665975311657,0.00012369166629967265,0.005442433317185596,90,1093.7418960254358
174,LBagExecutorMAXChunk,elecNormNew,4,50,1080,1011.5430908203124,42589.0,42.10300064086914,47.0,81.90836644020781,2,25,48,5.258426966292135,468.0,1074.380557202134,45312.0,2,252.4044943820225,221.39555393176133,0.00012346913443124128,0.005926518452699582,50,1011.5431050455607
62,LBagExecutorMAXChunk,elecNormNew,4,50,658,644.0339965820312,44600.0,69.2509994506836,61.0,90.32323232323232,3,25,75,4.332352941176471,589.2,652.8918474971903,45312.0,3,324.92647058823536,300.01977114957924,9.713795832234241e-05,0.0072853468741756805,10,644.0340262780098
215,LBagExecutorMAXChunk,elecNormNew,4,50,600,598.60498046875,45312.0,75.69599914550781,62.0,81.41266404489417,2,25,80,4.4787234042553195,631.5,597.618074148323,45312.0,2,358.29787234042556,339.0214429814765,9.884188303882679e-05,0.007907350643106143,90,598.6049528575255
192,LBagExecutorMAXChunk,elecNormNew,4,50,131,129.6481475830078,15550.0,119.94000244140624,233.0,92.2451612903226,3,25,125,3.430701754385965,782.1999999999999,129.76819371073375,15574.0,3,428.8377192982456,411.4783767967893,0.00022062390703446718,0.0275779883793084,50,129.6481547730214
3,LBagExecutorMAXChunk,elecNormNew,4,50,120,119.96995544433594,14376.0,119.83000183105467,252.0,82.80050258271675,2,25,126,3.4171052631578953,779.1000000000001,119.78303073731222,14376.0,2,430.5552631578948,409.47172994111713,0.0002376951351667985,0.02994958703101661,10,119.969955606513
31,AdaptiveRandomForestSequential,elecNormNew,1,1,284,234.7294158935547,28168.0,120.0019989013672,8453.0,89.13305879011645,1,25,124,3.913716814159291,884.4999999999998,279.4122546896345,33544.0,1,485.3008849557521,469.6538408330056,0.0001389419488128121,0.0172288016527887,90,234.72942332528993
17,AdaptiveRandomForestSequential,elecNormNew,1,1,158,154.85134887695312,18569.0,119.91500091552734,1990.0,89.6009478162529,1,25,125,3.6846491228070173,840.0999999999999,154.7249048019798,18569.0,1,460.58114035087715,441.8447029348005,0.0001984301320914975,0.02480376651143719,50,154.8513518594784
202,AdaptiveRandomForestSequential,elecNormNew,1,1,31,30.00149917602539,3600.0,119.99400329589844,111.0,88.75,1,25,126,3.3307017543859643,759.3999999999999,29.959803929727617,3600.0,1,419.6684210526315,399.6642372934441,0.0009251949317738789,0.11657456140350875,10,30.00149925094676
78,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,827,780.4276123046875,43000.0,55.09799957275391,61.0,88.91501746216531,3,25,60,5.406363636363637,594.7,821.1522081876009,45312.0,3,324.38181818181823,297.879821326516,0.0001257293868921776,0.007543763213530657,90,780.4276077794955
176,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,715,694.46240234375,44081.0,63.47499847412109,67.0,80.54552474393041,2,25,68,5.16290322580645,640.1999999999998,712.553663254234,45312.0,2,351.0774193548386,327.71527438009923,0.0001171230967039416,0.007964370575868029,50,694.4624034606622
73,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,459,453.6795654296875,45250.0,99.73999786376952,88.0,88.71902654867256,3,25,104,4.425,796.5,453.70527981095614,45312.0,3,460.2,441.3494905471801,9.779005524861877e-05,0.010170165745856352,10,453.67957659077746
200,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,397,394.2505187988281,45312.0,114.93199920654295,98.0,80.23286642216428,2,25,119,4.270370370370371,922.4000000000001,393.7092710053002,45312.0,2,508.1740740740741,490.802204019052,9.424369637999582e-05,0.011214999869219502,90,394.2505160688133
101,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,91,89.72164916992188,10750.0,119.81500244140624,340.0,89.44859813084112,3,25,124,3.560267857142857,797.5,89.84850252495792,10782.0,3,441.4732142857143,426.5735019956316,0.000331187707641196,0.041067275747508306,50,89.72165238870758
161,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,79,74.88021850585938,8986.0,120.00499725341795,391.0,80.93106535362578,2,25,123,3.5093749999999995,786.0999999999999,74.87832272557095,9000.0,2,431.65312499999993,421.14253723621357,0.0003905380592032049,0.0480361812819942,10,74.88021503824552
172,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,230,229.5948028564453,27550.0,119.99400329589844,214.0,87.65454545454546,3,25,124,5.460714285714286,1223.2,229.53632895153362,27554.0,3,677.1285714285715,655.2529679979598,0.0001982110448535131,0.024578169561835627,90,229.59480676766202
114,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,139,134.7851104736328,16173.0,119.99099731445312,346.0,76.32574582894003,2,25,124,4.839823008849558,1093.8000000000002,134.75590957947625,16173.0,2,600.1380530973453,580.7351896572958,0.00029925326215603525,0.037107404507348375,50,134.78511189982362
163,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,127,124.72988891601562,14950.0,119.85900115966795,318.0,80.73154362416108,3,25,124,4.695575221238937,1061.1999999999998,124.77399035136689,14975.0,3,582.2513274336283,562.8069558877859,0.00031408529907952755,0.038946577085861425,10,124.72988974841059
4,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,77,74.8808364868164,8986.0,120.00399780273438,523.0,77.1038495971352,2,25,125,3.831858407079646,866.0,74.8814377236043,9000.0,2,478.98230088495575,459.8383278635751,0.00042642537358998954,0.053303171698748694,90,74.88083867648656
151,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,25,24.968996047973636,3000.0,120.14900207519533,1175.0,79.28813559322035,3,25,125,3.358558558558558,745.5999999999999,24.969412469724585,3000.0,3,419.81981981981977,403.5274592219172,0.0011195195195195192,0.13993993993993992,50,24.96899639767668
65,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,15,14.977533340454102,1800.0,120.18000030517578,1982.0,69.88571428571429,2,25,125,3.2696035242290744,742.1999999999999,14.982769814713079,1800.0,2,408.7004405286343,392.94095253965395,0.0018164464023494857,0.22705580029368574,10,14.977533661418034
108,StreamingRandomPatches,covtypeNorm,1,1,61,59.6710205078125,7161.0,120.00800323486328,4315.0,82.15333054042732,1,25,124,3.8950892857142847,872.4999999999998,59.90515017888344,7200.0,1,482.99107142857133,467.4418876000812,0.0005439309154746942,0.06744743351886208,90,59.67102032341517
113,StreamingRandomPatches,covtypeNorm,1,1,34,29.964168548583984,3596.0,120.01000213623048,770.0,81.39599555061179,1,25,124,3.610666666666666,812.3999999999999,29.962297442385,3600.0,1,447.7226666666666,433.3161143798828,0.001004078605858361,0.12450574712643676,50,29.96416911915364
162,StreamingRandomPatches,covtypeNorm,1,1,6,5.001291751861572,600.0,119.96900177001952,214.0,77.0,1,25,125,3.213215859030837,729.4,4.994797086368366,600.0,1,401.65198237885465,385.4862990795253,0.005355359765051395,0.6694199706314244,10,5.001291926644514
143,OzaBagExecutorMAXChunk,covtypeNorm,4,50,2407,2364.563720703125,283750.0,120.0009994506836,18.0,80.46704265068735,3,25,125,4.360526315789474,994.2,2398.6929192856846,288119.0,3,545.0657894736843,523.267516025744,1.536749362392766e-05,0.0019209367029909578,90,2364.563639460451
119,OzaBagExecutorMAXChunk,covtypeNorm,4,50,1337,1309.59033203125,157050.0,119.9229965209961,28.0,80.27388535031848,3,25,126,3.8917030567685584,891.1999999999999,1330.0512307884544,159666.0,3,490.35458515283835,466.7046921376057,2.478002583106373e-05,0.00312228325471403,50,1309.5903584472535
158,OzaBagExecutorMAXChunk,covtypeNorm,4,50,271,269.6556091308594,32346.0,119.9530029296875,158.0,71.7426306663364,2,25,126,3.832894736842105,873.9,269.3950978187542,32346.0,2,482.94473684210527,459.76723359760484,0.0001184967147975671,0.014930586064493455,10,269.655608529952
9,OzaBagExecutorMAXChunk,covtypeNorm,4,50,267,264.4024353027344,31700.0,119.89299774169922,110.0,68.23064770932069,3,25,126,3.3174672489082977,759.7000000000002,264.4062997109995,31747.0,3,418.00087336244553,397.7410933815237,0.00010465196368795891,0.013186147424682824,90,264.4024304763432
166,OzaBagExecutorMAXChunk,covtypeNorm,4,50,150,149.75999450683594,17970.0,119.99199676513672,256.0,64.87723214285714,2,25,126,3.8040178571428567,852.0999999999999,149.7213034168451,17970.0,2,479.3062499999999,456.45169840880794,0.00021168713729231256,0.02667257929883138,50,149.75998803631148
130,OzaBagExecutorMAXChunk,covtypeNorm,4,50,30,29.95157814025879,3600.0,120.19400024414062,985.0,63.04225352112675,2,25,125,3.223788546255507,731.8000000000001,29.96179870664902,3600.0,2,402.97356828193836,387.4800413156922,0.0008954968184043075,0.11193710230053844,10,29.951578220939506
156,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,896,877.9093627929688,105350.0,120.0009994506836,51.0,87.6286799620133,3,25,125,4.773008849557522,1078.7,891.4075381822422,107042.0,3,596.6261061946902,572.7658323338601,4.5306206450474815e-05,0.005663275806309352,90,877.909354774127
74,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,498,491.4987487792969,59000.0,120.04100036621094,78.0,87.00424088210347,3,25,126,4.203508771929824,958.4,493.5539446196869,59301.0,3,529.6421052631579,504.5933980305989,7.12459113886411e-05,0.008976984834968777,50,491.49873643178404
117,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,287,284.5914001464844,34143.0,119.97200012207033,143.0,76.30891971959053,2,25,126,3.889285714285714,871.1999999999999,284.34965104852006,34143.0,2,490.04999999999995,466.605386189052,0.00011391165727340052,0.014352868816448466,10,284.59140437151865
48,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,159,154.82810974121094,18569.0,119.93299865722656,257.0,70.49516712565473,2,25,126,3.7393013100436683,856.3000000000001,154.72103719504065,18569.0,2,471.1519650655022,448.4656189964328,0.00020137332705281213,0.02537303920865433,90,154.82811409619603
173,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,99,94.57860565185548,11350.0,120.00599670410156,339.0,76.38938053097345,3,25,126,3.545175438596491,808.3,94.84429727863424,11400.0,3,446.6921052631579,425.4423119996723,0.00031235025890717985,0.03935613262230466,50,94.57860700066233
12,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,31,29.964792251586918,3600.0,120.14099884033205,970.0,66.22535211267606,2,25,125,3.26283185840708,737.4000000000001,29.96179870664902,3600.0,2,407.853982300885,391.99987851708346,0.0009063421828908555,0.11329277286135694,10,29.96479165937697
52,OzaBagAdwin,covtypeNorm,1,1,243,165.59861755371094,19872.0,120.0009994506836,12542.0,74.92451690821255,1,25,126,3.8227074235807854,875.3999999999999,239.4842492795149,28752.0,1,481.66113537117894,458.72871143724194,0.00019236651688711682,0.024238181127776717,90,165.5986207695439
72,OzaBagAdwin,covtypeNorm,1,1,135,134.85366821289062,16173.0,119.93000030517578,717.0,71.58844988561182,1,25,127,3.729004329004329,861.4,134.7637696858595,16173.0,1,473.58354978354976,447.219490315491,0.00023056973529984103,0.02928235638307981,50,134.85366429455456
159,OzaBagAdwin,covtypeNorm,1,1,27,24.99125099182129,2999.0,120.0019989013672,104.0,65.95531843947983,1,25,126,3.2294117647058824,713.7,24.96920464760129,3000.0,1,406.9058823529412,387.5358670402976,0.0010768295314124317,0.1356805209579664,10,24.991250374628816
195,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,2437,2389.5634765625,286750.0,120.0009994506836,19.0,78.4293686780607,3,25,125,4.629955947136564,1051.0,2428.7962299968362,291713.0,3,578.7444933920705,555.599341069024,1.6146315421574765e-05,0.0020182894276968458,90,2389.563431243293
147,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,1354,1332.4603271484375,159750.0,119.89099884033205,28.0,80.08140262993112,3,25,126,3.897807017543859,888.6999999999998,1345.3654634536547,161460.0,3,491.1236842105262,467.3119766201889,2.43994179501963e-05,0.0030743266617247337,50,1332.4603310107643
30,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,272,269.6848449707031,32346.0,119.94000244140624,159.0,71.93770126331435,2,25,125,4.030396475770925,914.9000000000001,269.3973415064797,32346.0,2,503.7995594713657,483.4057631437999,0.0001246026239958859,0.015575327999485739,10,269.68483693171385
165,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,270,269.3709411621094,32300.0,119.90899658203124,108.0,69.8046511627907,3,25,126,3.3210526315789477,757.2,269.4063166311301,32346.0,3,418.45263157894743,398.22408864874586,0.00010281896692194884,0.012955189832165556,90,269.37094730755393
144,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,151,149.8424072265625,17970.0,119.9260025024414,256.0,64.63169642857143,2,25,126,3.695217391304348,849.9000000000001,149.71880858154552,17970.0,2,465.59739130434787,443.15265011663024,0.00020563257603251796,0.025909704580097268,50,149.84239968837596
14,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,30,29.949085235595703,3600.0,120.2040023803711,983.0,62.732394366197184,2,25,126,3.1506550218340608,721.4999999999999,29.962048072441572,3600.0,2,396.98253275109164,378.7213437442696,0.0008751819505094613,0.11027292576419212,10,29.949085959785545
10,OzaBagASHT,covtypeNorm,1,1,219,198.5816802978516,23830.0,120.0009994506836,4342.0,71.6911456147713,1,25,126,3.8050228310502283,833.3,214.5594188894257,25757.0,1,479.4328767123288,456.606542658697,0.00015967363957407587,0.02011887858633356,90,198.58167939503983
60,OzaBagASHT,covtypeNorm,1,1,122,119.87892150878906,14376.0,119.9209976196289,290.0,64.69115191986644,1,25,126,3.5973684210526318,820.2,119.78402879616051,14376.0,1,453.2684210526316,431.4000098579809,0.00025023430864306006,0.03152952288902557,50,119.87892266872626
47,OzaBagASHT,covtypeNorm,1,1,24,19.999666213989254,2400.0,120.0019989013672,80.0,68.29166666666666,1,25,126,3.149344978165939,721.2,19.976361305788153,2400.0,1,396.8174672489083,377.92769260989536,0.0013122270742358078,0.1653406113537118,10,19.999666855321493
107,OzaBag,covtypeNorm,1,1,284,232.556396484375,27907.0,120.0009994506836,8882.0,71.97477335435553,1,25,126,3.8249999999999997,872.0999999999999,279.36804057599255,33544.0,1,481.95,459.0038228988647,0.00013706238578134518,0.017269860608449494,90,232.5563964279218
69,OzaBag,covtypeNorm,1,1,158,154.8268280029297,18569.0,119.93399810791016,445.0,67.6934676073025,1,25,126,3.6535087719298245,833.0,154.7133025611971,18569.0,1,460.34210526315786,438.1799141398647,0.00019675312466637,0.024790893707962617,50,154.82682386100907
177,OzaBag,covtypeNorm,1,1,31,30.00200080871582,3600.0,119.99199676513672,109.0,66.25,1,25,128,3.1965517241379313,741.6,29.962048072441572,3600.0,1,409.1586206896552,383.56062414235083,0.0008879310344827587,0.11365517241379311,10,30.002000942165903
16,LeveragingBag,covtypeNorm,1,1,136,107.57051849365234,12909.0,120.00499725341795,9235.0,74.31249515841661,1,25,126,3.83886462882096,879.0999999999998,134.75029577910715,16173.0,1,483.6969432314409,460.68293923790264,0.0002973789316617058,0.03746974538937493,90,107.57052035707895
190,LeveragingBag,covtypeNorm,1,1,75,74.87584686279297,8986.0,120.01200103759766,508.0,73.0135766748275,1,25,126,3.6729257641921405,841.1000000000001,74.87769975706347,9000.0,1,462.7886462882097,440.79517062324635,0.0004087386784099867,0.05150107347965832,50,74.87584510139818
27,LeveragingBag,covtypeNorm,1,1,15,15.004877090454102,1800.0,119.96099853515624,90.0,68.83333333333333,1,25,127,3.241558441558442,748.8000000000002,14.982894528746348,1800.0,1,411.6779220779222,388.8605874594156,0.0018008658008658012,0.22870995670995675,10,15.004876768114638
129,LBagExecutorMAXChunk,covtypeNorm,4,50,600,592.029052734375,71050.0,120.01100158691406,79.0,90.37464788732396,3,25,126,4.988157894736842,1137.3,598.1775059293471,71880.0,3,628.5078947368421,598.633825021041,7.020630393718286e-05,0.00884599429608504,90,592.0290561740237
49,LBagExecutorMAXChunk,covtypeNorm,4,50,333,329.2681884765625,39500.0,119.96299743652344,120.0,85.38403041825096,3,25,126,4.401315789473684,1003.5,329.18390967301434,39534.0,3,554.5657894736842,527.9950347699616,0.0001114257161892072,0.014039640239840105,50,329.26819806166327
