,algorithm,dataset,cores_x,instances,time,delay,acc,ensemble_size,inc_rate_x,cores_y,duration,avg_measure,sum_measure,inc_rate_y,prod_rate,tt_inst_prod,avg_times_duration,joules,IPS,JPI,tput
8,StreamingRandomPatchesExecutorMAXChunk,airlines,4,6751.0,599.8079833984375,1248.0,66.74074074074075,25,100,4,611,3.008174386920981,3312.0,,,,1837.9945504087193,1804.3270127299047,11.255268664064245,0.27225515485242474,11.255268664064245
21,OzaBagExecutorMAXChunk,airlines,4,165476.0,599.906982421875,53.0,64.8925819610213,25,100,4,613,3.1779185520361994,3511.6000000000004,,,,1948.0640723981903,1906.4555289345308,275.8360960093504,0.01177248708210369,275.8360960093504
4,OzaBagAdwinExecutorMAXChunk,airlines,4,31601.0,599.4500122070312,273.0,67.21835443037975,25,100,4,613,3.1123076923076924,3439.1,,,,1907.8446153846155,1865.6728841458835,52.71665586201707,0.06037291906536551,52.71665586201707
3,OzaBagASHTExecutorMAXChunk,airlines,4,142551.0,599.7310180664062,65.0,65.38898632058927,25,100,4,613,3.3204339963833633,3672.4,,,,2035.4260397830017,1991.3672610733004,237.6915578914009,0.014278581278160108,237.6915578914009
7,LBagExecutorMAXChunk,airlines,4,14226.0,599.4119873046875,649.0,61.48330404217926,25,100,4,613,3.4404159132007233,3805.1,,,,2108.9749547920433,2062.2265396863168,23.73325909608273,0.1482479231542277,23.73325909608273
11,AdaptiveRandomForestExecutorMAXChunk,airlines,4,10165.0,599.2219848632812,4444.0,64.93478260869566,25,100,4,611,3.1400544959128065,3457.2,,,,1918.5732970027248,1881.5896876197419,16.963663311384096,0.18874306906076976,16.963663311384096
9,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,30726.0,599.2880249023438,263.0,93.54922701383238,25,100,4,612,2.9219202898550725,3225.8,,,,1788.2152173913043,1751.07183942933,51.27083926799124,0.05819876382839629,51.27083926799124
10,OzaBagExecutorMAXChunk,GMSC,4,149990.0,433.3559875488281,38.0,93.34181452962838,25,100,4,447,2.9266418835192067,2361.7999999999997,,,,1308.2089219330853,1268.2777836342282,346.1126748204903,0.00872197427783909,346.1126748204903
18,OzaBagAdwinExecutorMAXChunk,GMSC,4,149976.0,473.4150085449219,42.0,93.37822970495084,25,100,4,486,3.051141552511415,2672.7999999999997,,,,1482.8547945205478,1444.4562041539577,316.7960400346474,0.00988728059503219,316.7960400346474
16,OzaBagASHTExecutorMAXChunk,GMSC,4,149976.0,190.24400329589844,18.0,93.28154692448742,25,100,4,204,3.0663956639566394,1131.5,,,,625.5447154471544,583.3633868002956,788.3349666834592,0.0041709654574542225,788.3349666834592
1,LBagExecutorMAXChunk,GMSC,4,61251.0,599.385986328125,129.0,93.37469387755102,25,100,4,613,2.9924886877828056,3306.7000000000003,,,,1834.3955656108599,1793.6557837024534,102.1895763283145,0.029948826396481033,102.1895763283145
20,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,61801.0,599.2880249023438,126.0,93.44983818770226,25,100,4,612,3.010788757932911,3320.9000000000005,,,,1842.6027198549414,1804.329648139795,103.12403624295798,0.02981509554626853,103.12403624295798
