dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
covtypeNorm,LeveragingBag,25,1,1,146,14157.0,120.00299835205078,7336.0,117.97205352783203,73.6455463728191
GMSC,StreamingRandomPatchesExecutorRUNPER,25,2,1,301,35396.0,120.0250015258789,4376.0,294.90521240234375,93.49644027573737
airlines,StreamingRandomPatchesExecutorRUNPER,25,2,1,15,1798.0,119.99500274658203,112.0,14.983957290649414,74.36040044493882
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,43,4799.0,120.0009994506836,44.0,39.9913330078125,68.72265055219837
airlines,OzaBag,25,1,1,402,11755.0,120.00199890136719,15587.0,97.95670318603516,63.938749468311364
GMSC,OzaBag,25,1,1,184,21564.0,119.83000183105469,21.0,179.95494079589844,93.55407160081619
GMSC,StreamingRandomPatchesExecutorRUNPER,25,2,1,167,19767.0,119.89199829101562,329.0,164.87338256835938,93.58020943997572
airlines,StreamingRandomPatchesExecutorRUNPER,25,2,1,77,4639.0,120.00499725341797,14839.0,38.65672302246094,69.00194007329165
airlines,OzaBagASHT,25,1,1,499,12092.0,120.26499938964844,21435.0,100.54463195800781,64.36486933509758
airlines,OzaBagExecutorRUNPER,25,2,1,724,13202.0,120.03099822998047,30025.0,109.9882583618164,65.21739130434783
GMSC,OzaBagASHT,25,1,1,191,22762.0,119.84300231933594,19.0,189.93182373046875,93.55065459977155
GMSC,OzaBagASHT,25,1,1,959,114218.0,119.90799713134766,401.0,952.5469970703125,93.35656376403018
airlines,LeveragingBag,25,1,1,75,4250.0,120.2030029296875,15178.0,35.35685348510742,67.2235294117647
covtypeNorm,OzaBag,25,1,1,217,25691.0,120.00299835205078,628.0,214.08631896972656,71.4530380288817
covtypeNorm,OzaBagASHTExecutorRUNPER,25,2,1,388,32306.0,120.00199890136719,8671.0,269.2121887207031,75.56800594316844
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,2,1,379,23286.0,120.0009994506836,12984.0,194.0483856201172,79.9321480718028
