dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,methodology,instances,time,delay,out_rate,acc
covtypeNorm,LBagExecutorMAXChunk,25,4,100,74,8400.0,120.17900085449219,937.0,69.89573669433594,73.39759036144578
covtypeNorm,OzaBagExecutorMAXChunk,25,4,100,321,38336.0,119.91600036621094,189.0,319.6904602050781,73.58510304425148
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,75,23,2400.0,120.58200073242188,2511.0,19.903467178344727,72.98924731182795
elecNormNew,LBagExecutorMAXChunk,25,4,500,1253,41669.0,36.404998779296875,418.0,1144.5955810546875,88.72209672326264
elecNormNew,OzaBagExecutorMAXChunk,25,4,25,3558,44973.0,13.050999641418457,7.0,3445.94287109375,76.16579158138293
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,75,23,2400.0,120.64900207519531,2631.0,19.892414093017578,74.10752688172043
airlines,OzaBagAdwinExecutorMAXChunk,25,4,50,341,40702.0,120.0009994506836,138.0,339.1805114746094,86.44839122306406
GMSC,OzaBagExecutorMAXChunk,25,4,50,3502,150000.0,42.94200134277344,8.0,3493.08349609375,93.39379793264422
airlines,OzaBagExecutorMAXChunk,25,4,500,619,73677.0,119.94000244140625,653.0,614.2821044921875,64.21279910354346
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,250,80,9500.0,120.01000213623047,1963.0,79.16007232666016,88.51891891891893
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,75,109,12580.0,120.01000213623047,460.0,104.82459259033203,75.4578168732507
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,250,400,44250.0,113.49500274658203,530.0,389.885009765625,88.82045454545454
GMSC,OzaBagExecutorMAXChunk,25,4,25,3201,150000.0,46.96900177001953,5.0,3193.595703125,93.46091015169195
covtypeNorm,LBagExecutorMAXChunk,25,4,2000,65,7800.0,119.99600219726562,20211.0,65.00216674804688,64.17241379310344
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,110,13178.0,119.9010009765625,388.0,109.90734100341797,81.15478366849483
elecNormNew,LBagExecutorMAXChunk,25,4,500,696,44163.0,65.23699951171875,607.0,676.9624633789062,88.33337150447747
airlines,OzaBagExecutorMAXChunk,25,4,250,5446,259250.0,120.03900146484375,115.0,2159.71484375,63.088030888030886
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,1841,94350.0,120.02999877929688,63.0,786.053466796875,65.40721102863203
