,index,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
123,123,OzaBagExecutorMAXChunk,airlines,4,500,73,70.0058364868164,8400.0,119.98999786376952,4748.0,127,4.370434782608696,1005.1999999999999,69.89632045798731,8400.0,524.4084602289614,0.062429578598685885,0
48,48,OzaBagExecutorMAXChunk,airlines,4,50,638,201.08453369140625,24400.0,121.34200286865234,248.0,127,5.93716814159292,1341.8,633.2714543774506,76073.0,720.4278736688394,0.02952573252741145,0
194,194,OzaBagExecutorMAXChunk,airlines,4,50,354,190.9937438964844,22950.0,120.16100311279295,261.0,126,5.746288209606988,1315.9,349.23331917410025,41930.0,690.4797554415907,0.030086263853664082,0
120,120,OzaBagExecutorMAXChunk,airlines,4,50,70,69.94986724853516,8400.0,120.08599853515624,462.0,125,4.366814159292034,986.8999999999999,69.89399410893478,8400.0,524.3932387360428,0.062427766516195575,0
196,196,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,582,212.01318359375,32000.0,150.9340057373047,9321.0,156,6.10530035335689,1727.8,578.5126719285976,69484.0,921.4974385615371,0.028796794955048034,0
87,87,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,323,210.0225830078125,28000.0,133.31900024414062,9287.0,139,5.809523809523809,1464.0,319.32297132956836,38336.0,774.5199061802455,0.02766142522072305,0
130,130,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,64,60.00550079345703,7200.0,119.98899841308594,20870.0,129,4.299145299145299,1005.9999999999999,59.91113182113199,7200.0,515.8501384767711,0.07164585256621821,0
62,62,OzaBagAdwinExecutorMAXChunk,airlines,4,500,440,266.8240661621094,33000.0,123.677001953125,1865.0,129,6.137554585152839,1405.5,438.92649863022825,52712.0,759.0743504153589,0.023002253042889664,0
81,81,OzaBagAdwinExecutorMAXChunk,airlines,4,500,244,239.7298583984375,28752.0,119.93499755859376,1992.0,126,5.543668122270742,1269.5,239.54211065659132,28752.0,664.8798227101955,0.023124646031935016,0
111,111,OzaBagAdwinExecutorMAXChunk,airlines,4,500,48,45.00862884521485,5400.0,119.97699737548828,6654.0,127,4.2330434782608695,973.5999999999999,44.93671412760363,5400.0,507.8678462816321,0.0940496011632652,0
32,32,OzaBagAdwinExecutorMAXChunk,airlines,4,50,409,321.62109375,38600.0,120.01699829101562,155.0,125,5.994690265486726,1354.8000000000002,404.0354412670919,48519.0,719.4647313480884,0.018638982677411618,0
76,76,OzaBagAdwinExecutorMAXChunk,airlines,4,50,227,222.19078063964844,26700.0,120.16699981689452,194.0,126,5.283181818181819,1162.3000000000002,224.5707287405544,26955.0,634.864108578075,0.023777681969216292,0
188,188,OzaBagAdwinExecutorMAXChunk,airlines,4,50,45,44.99100112915039,5400.0,120.02400207519533,664.0,125,4.263436123348018,967.8,44.93671412760363,5400.0,511.7146661161852,0.09476197520670096,0
36,36,OzaBagASHTExecutorMAXChunk,airlines,4,2000,824,224.0511474609375,30000.0,133.8979949951172,8847.0,140,5.860236220472442,1488.5000000000002,817.4956518844608,98236.0,784.6738801190235,0.02615579600396745,0
65,65,OzaBagASHTExecutorMAXChunk,airlines,4,2000,458,250.6776123046875,32000.0,127.65399932861328,7834.0,133,5.844206008583691,1361.7,453.92391992272076,54509.0,746.0362698960201,0.02331363343425063,0
126,126,OzaBagASHTExecutorMAXChunk,airlines,4,2000,91,90.0060043334961,10800.0,119.99199676513672,15406.0,128,4.529310344827585,1050.7999999999997,89.86146357698549,10800.0,543.4809922448518,0.050322314096745535,0
184,184,OzaBagASHTExecutorMAXChunk,airlines,4,500,884,253.45993041992188,31500.0,124.27999877929688,1968.0,130,5.913559322033898,1395.6,877.1007354654065,105424.0,734.9371453236724,0.023331337946783253,0
45,45,OzaBagASHTExecutorMAXChunk,airlines,4,500,491,268.610595703125,32500.0,120.99299621582033,1853.0,127,6.120434782608696,1407.7,488.80043965560316,58702.0,740.529742491349,0.022785530538195355,0
63,63,OzaBagASHTExecutorMAXChunk,airlines,4,500,98,95.00237274169922,11400.0,119.99700164794922,3837.0,127,4.616017316017315,1066.2999999999997,94.84982111656544,11400.0,553.9082374770918,0.04858844188395542,0
162,162,OzaBagASHTExecutorMAXChunk,airlines,4,50,740,299.215576171875,36200.0,120.98300170898438,167.0,126,5.600436681222708,1282.5,737.7768161050591,88652.0,677.5576405754256,0.018717061894348772,0
95,95,OzaBagASHTExecutorMAXChunk,airlines,4,50,411,258.3223571777344,31350.0,121.36000061035156,193.0,127,6.029565217391303,1386.7999999999997,409.02012707453764,49118.0,731.7480384627631,0.02334124524602115,0
160,160,OzaBagASHTExecutorMAXChunk,airlines,4,50,82,79.87367248535156,9585.0,120.0019989013672,414.0,126,4.39475982532751,1006.3999999999999,79.87220447284345,9600.0,527.3799637307245,0.055021383800805894,0
190,190,LBagExecutorMAXChunk,airlines,4,2000,175,,,,,2654,6.33042472666106,30107.5,174.7102721320477,21000.0,,,0
9,9,LBagExecutorMAXChunk,airlines,4,2000,97,,,,,2588,6.587917294852466,30587.7,94.85218867265179,11400.0,,,0
204,204,LBagExecutorMAXChunk,airlines,4,2000,19,15.006752967834473,1800.0,119.9459991455078,79191.0,144,4.198084291187739,1095.7,14.982395685070042,1800.0,503.5434148035743,0.2797463415575413,0
6,6,LBagExecutorMAXChunk,airlines,4,500,149,55.689212799072266,7500.0,134.67599487304688,8864.0,140,5.825590551181103,1479.7,144.7599397665538,17400.0,784.5672032033365,0.10460896042711153,0
94,94,LBagExecutorMAXChunk,airlines,4,500,83,55.40560531616211,7000.0,126.34100341796876,8789.0,132,5.682251082251081,1312.6,79.87153993992995,9600.0,717.9013034044406,0.10255732905777723,0
200,200,LBagExecutorMAXChunk,airlines,4,500,16,15.006253242492676,1800.0,119.9499969482422,19875.0,127,4.252608695652174,978.0999999999999,14.98252039287498,1800.0,510.10040006554647,0.2833891111475258,0
212,212,LBagExecutorMAXChunk,airlines,4,50,142,76.01245880126953,9150.0,120.375,657.0,127,6.137662337662339,1417.8000000000002,139.76938052213848,16800.0,738.821103896104,0.08074547583563978,0
195,195,LBagExecutorMAXChunk,airlines,4,50,79,70.91492462158203,8550.0,120.56700134277344,671.0,126,5.838864628820961,1337.1,74.88579915628665,9000.0,703.9743995433291,0.08233618708109113,0
202,202,LBagExecutorMAXChunk,airlines,4,50,15,14.98975658416748,1800.0,120.08200073242188,1977.0,126,4.132735426008968,921.5999999999999,14.98252039287498,1800.0,496.2671384529147,0.2757039658071748,0
179,179,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,158,66.40602111816406,8000.0,120.47100067138672,28513.0,125,5.650442477876106,1277.0,154.74724616459784,18600.0,680.7144595458444,0.08508930744323055,0
187,187,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,88,60.24867248535156,8000.0,132.7830047607422,30247.0,137,5.3726907630522085,1337.8,84.86774775974108,10200.0,713.402023168357,0.08917525289604462,0
180,180,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,17,15.005626678466797,1800.0,119.95500183105467,86813.0,151,4.210622710622711,1149.5,14.982270979341113,1800.0,505.0852549626277,0.28060291942368204,0
173,173,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,157,74.10090637207031,9000.0,121.45600128173828,6657.0,125,5.760964912280701,1313.4999999999998,154.7420965058236,18600.0,699.7037617700141,0.07774486241889046,0
158,158,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,87,78.59423828125,9500.0,120.8740005493164,6147.0,125,6.164159292035398,1393.1,84.86562942008487,10200.0,745.0865936515605,0.07843016775279585,0
153,153,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,17,15.005876541137695,1800.0,119.9530029296875,20585.0,126,4.289956331877729,982.3999999999999,14.982395685070042,1800.0,514.5931444459607,0.28588508024775594,0
64,64,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,138,70.50267028808594,8550.0,121.27200317382812,708.0,126,5.729385964912281,1306.3000000000002,134.77387688435928,16173.0,694.8141129209286,0.08126480852876357,0
55,55,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,76,67.76025390625,8150.0,120.2770004272461,716.0,124,5.462831858407079,1234.6,74.88206075431196,9000.0,657.0530297676019,0.08062000365246648,0
34,34,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,15,14.967570304870604,1800.0,120.26000213623048,2097.0,125,4.33362831858407,979.3999999999999,14.982395685070042,1800.0,521.1621508505492,0.2895345282503051,0
186,186,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,613,561.5426025390625,68000.0,121.09500122070312,3493.0,125,5.707929515418502,1295.6999999999998,608.4408069471388,73078.0,691.2017316372909,0.010164731347607219,0
13,13,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,340,332.8617858886719,40000.0,120.16999816894533,5160.0,124,4.934666666666667,1110.3,339.26652729074874,40732.0,592.9988842976888,0.01482497210744222,0
205,205,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,68,65.00487518310547,7800.0,119.99099731445312,18879.0,126,4.10877192982456,936.7999999999997,64.90102593544843,7800.0,493.0156415972792,0.06320713353811272,0
3,3,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,599,589.2654418945312,71000.0,120.48899841308594,834.0,124,5.4230088495575215,1225.6,593.469265417246,71281.0,653.4129046684872,0.009202998657302636,0
20,20,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,333,328.18212890625,39500.0,120.36000061035156,1247.0,125,4.6995475113122165,1038.6,329.29358554686524,39534.0,565.6375413299146,0.01431993775518771,0
78,78,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,66,65.00108337402344,7800.0,119.9980010986328,4633.0,125,4.149779735682819,941.9999999999999,64.89886593391964,7800.0,497.96527328155105,0.06384170170276296,0
53,53,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,542,538.7275390625,64650.0,120.00499725341795,81.0,125,5.530837004405285,1255.4999999999998,538.673550106166,64692.0,663.7280795227587,0.010266482281867884,0
83,83,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,301,299.6997985839844,35940.0,119.91999816894533,109.0,123,4.812556053811658,1073.1999999999998,,,577.1217131610408,0.016057921902087945,0
33,33,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,60,59.97800827026367,7200.0,120.04399871826172,479.0,124,4.168663594470046,904.5999999999999,59.9081408506956,7200.0,500.4230471914265,0.06950320099880924,0
106,106,OzaBagExecutorMAXChunk,GMSC,4,2000,4058,3701.359619140625,138020.0,37.28900146484375,522.0,43,5.284999999999999,422.79999999999995,4041.4926579550047,150000.0,197.07237274169918,0.0014278537367171365,0
147,147,OzaBagExecutorMAXChunk,GMSC,4,2000,2254,2187.115478515625,146458.0,66.96399688720703,754.0,73,4.582706766917293,609.5,2239.541341933172,150000.0,306.8763616748322,0.0020953198983656215,0
43,43,OzaBagExecutorMAXChunk,GMSC,4,2000,450,449.6359252929688,53910.0,119.89700317382812,2628.0,125,4.089867841409691,928.3999999999999,448.9133150137397,53910.0,490.3628975620353,0.009095954323168898,0
118,118,OzaBagExecutorMAXChunk,GMSC,4,500,4096,3780.18359375,138797.0,36.71699905395508,131.0,42,5.209999999999999,364.69999999999993,4064.7101861637266,150000.0,191.29556507110593,0.0013782399120377668,0
46,46,OzaBagExecutorMAXChunk,GMSC,4,500,2275,2270.04443359375,150000.0,66.0780029296875,165.0,72,4.781679389312977,626.4,2266.854059935621,150000.0,315.9638246958492,0.002106425497972328,0
69,69,OzaBagExecutorMAXChunk,GMSC,4,500,455,454.0834045410156,54500.0,120.02200317382812,633.0,125,4.111453744493392,933.3,453.9012407361146,54509.0,493.46491437063344,0.009054402098543734,0
177,177,OzaBagExecutorMAXChunk,GMSC,4,50,3495,3486.26416015625,150000.0,43.0260009765625,14.0,48,5.1431818181818185,452.6,3480.197675227953,150000.0,221.2905459317294,0.0014752703062115293,0
150,150,OzaBagExecutorMAXChunk,GMSC,4,50,1941,1935.48388671875,150000.0,77.5,19.0,83,4.61907894736842,702.0999999999999,1932.591218305504,150000.0,357.97861842105254,0.002386524122807017,0
44,44,OzaBagExecutorMAXChunk,GMSC,4,50,388,384.6179504394531,46123.0,119.91899871826172,72.0,126,4.177578475336323,931.5999999999999,384.09586782365386,46123.0,500.97102782929426,0.010861631459993805,0
0,0,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,3562,3323.34716796875,139996.0,42.125,598.0,48,5.444318181818182,479.1,3545.5125629328477,150000.0,229.34190340909092,0.0016382032587294703,0
38,38,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,1979,1968.889404296875,149673.0,76.01899719238281,852.0,82,4.697333333333333,704.5999999999999,1968.2714640003148,150000.0,357.0865694783528,0.0023857781261707378,0
172,172,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,395,394.7331237792969,47321.0,119.88099670410156,3024.0,126,4.125570776255707,903.4999999999998,394.11176813525447,47321.0,494.5775366308481,0.010451544486186853,0
140,140,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,3810,3458.32177734375,136372.0,39.43299865722656,142.0,45,5.2749999999999995,443.09999999999997,3796.9877230730285,150000.0,208.0090679168701,0.0015253062792719187,0
176,176,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,2116,2109.734375,150000.0,71.0989990234375,181.0,77,4.740714285714286,663.7,2106.711984382242,150000.0,337.0600403703962,0.0022470669358026414,0
192,192,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,423,419.6636962890625,50316.0,119.89600372314452,699.0,126,4.132456140350877,942.1999999999999,418.9962277348922,50316.0,495.46497678924015,0.009847066078170763,0
66,66,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3508,3491.2431640625,149708.0,42.88100051879883,14.0,48,5.429545454545454,477.79999999999995,3496.5034965034965,150000.0,232.82434145320542,0.0015551897123280347,0
99,99,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1948,1940.96875,150000.0,77.28099822998047,19.0,83,4.680921052631579,711.5,1937.6089905057158,150000.0,361.74625158309937,0.0024116416772206623,0
114,114,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,389,384.66607666015625,46123.0,119.90399932861328,74.0,125,4.1384955752212385,935.2999999999998,384.1182594211951,46123.0,496.22217067279644,0.010758670742857065,0
11,11,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,4285,4044.1572265625,143697.0,35.53200149536133,483.0,41,5.348,401.09999999999997,4246.284501061571,150000.0,190.02514399719237,0.0013224016089214972,0
119,119,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,2380,2368.768310546875,149673.0,63.18600082397461,698.0,69,4.676190476190476,589.1999999999999,2366.90125287973,150000.0,295.4697752816336,0.0019741020443342057,0
25,25,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,476,474.5959167480469,56905.0,119.9020004272461,2467.0,125,4.07488986784141,925.0,473.85688947364036,56905.0,488.5874466749015,0.008586019623493568,0
132,132,OzaBagASHTExecutorMAXChunk,GMSC,4,500,4427,4198.27197265625,142842.0,34.02399826049805,113.0,40,5.493243243243243,406.5,4396.892862377254,150000.0,186.90209855260076,0.0013084533859271136,0
4,4,OzaBagASHTExecutorMAXChunk,GMSC,4,500,2459,2449.2783203125,149864.0,61.1870002746582,160.0,67,4.714754098360657,575.2000000000002,2444.031674650503,150000.0,288.4816603113394,0.0019249563625109393,0
59,59,OzaBagASHTExecutorMAXChunk,GMSC,4,500,491,489.5096740722656,58702.0,119.91999816894533,600.0,125,4.067699115044247,919.3,488.747533449341,58702.0,487.79847042792665,0.008309741924089923,0
103,103,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3790,3782.434326171875,150000.0,39.65700149536133,12.0,44,5.228395061728396,423.50000000000006,3778.242361653359,150000.0,207.34247078130278,0.0013822831385420186,0
80,80,OzaBagASHTExecutorMAXChunk,GMSC,4,50,2105,2099.428955078125,150000.0,71.447998046875,18.0,77,4.604964539007092,649.3,2094.8550360315066,150000.0,329.01549738890736,0.0021934366492593824,0
75,75,OzaBagASHTExecutorMAXChunk,GMSC,4,50,421,419.5167236328125,50316.0,119.93800354003906,65.0,125,4.106194690265486,927.9999999999999,418.9857606794904,50316.0,492.48879329715146,0.009787916235335708,0
60,60,LBagExecutorMAXChunk,GMSC,4,2000,1487,1390.35986328125,142092.0,102.197998046875,1401.0,108,5.427411167512689,1069.1999999999998,1476.6686355581808,150000.0,554.6705558970493,0.003903601581349051,0
124,124,LBagExecutorMAXChunk,GMSC,4,2000,826,799.2872924804688,96000.0,120.10700225830078,2134.0,126,4.785152838427948,1095.8,822.4872260040278,98835.0,574.7303627713799,0.005986774612201874,0
35,35,LBagExecutorMAXChunk,GMSC,4,2000,165,164.98623657226562,19767.0,119.80999755859376,7394.0,125,4.216814159292034,952.9999999999998,164.71950934968834,19767.0,505.2164941298222,0.025558582188992877,0
139,139,LBagExecutorMAXChunk,GMSC,4,500,1560,1552.6824951171875,150000.0,96.60700225830078,314.0,102,5.61945945945946,1039.6000000000001,1553.8244799867407,150000.0,542.8791326904297,0.0036191942179361982,0
37,37,LBagExecutorMAXChunk,GMSC,4,500,866,863.498291015625,103454.0,119.80799865722656,489.0,126,4.9314410480349355,1129.3000000000002,862.1094824209798,103454.0,590.8260824611615,0.005711002788303608,0
10,10,LBagExecutorMAXChunk,GMSC,4,500,173,169.9758758544922,20366.0,119.81700134277344,1753.0,125,4.224669603524228,958.9999999999998,169.7081812576038,20366.0,506.1872435582366,0.02485452438172624,0
72,72,LBagExecutorMAXChunk,GMSC,4,50,1514,1505.328857421875,150000.0,99.64600372314452,30.0,105,5.611578947368422,1066.2,1504.1363750313362,150000.0,559.1714166821931,0.0037278094445479543,0
141,141,LBagExecutorMAXChunk,GMSC,4,50,841,837.4441528320312,100500.0,120.00800323486328,45.0,126,4.904385964912281,1118.2,837.337016666528,100632.0,588.5655667422111,0.005856373798429961,0
16,16,LBagExecutorMAXChunk,GMSC,4,50,168,164.93528747558594,19767.0,119.84700012207033,175.0,125,4.1842105263157885,953.9999999999998,164.7167641617919,19767.0,501.46507945813624,0.025368800498716863,0
143,143,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,977,940.9171752929688,112911.0,120.0009994506836,2006.0,125,5.463963963963964,1213.0,971.6528347165283,116610.0,655.6811366381946,0.005807061638265489,0
148,148,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,543,539.1494140625,64692.0,119.98899841308594,2999.0,124,4.841333333333333,1089.3,538.6825210461892,64692.0,580.9067376505534,0.008979576109110144,0
82,82,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,108,104.8991241455078,12588.0,120.0009994506836,11419.0,125,4.155947136563876,943.3999999999999,104.83052398622227,12600.0,498.71781005187177,0.03961851049029804,0
168,168,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,921,915.4993896484376,110000.0,120.15299987792967,499.0,124,5.454666666666666,1227.3,916.77289807617,110032.0,655.394563334147,0.0059581323939467915,0
175,175,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,512,507.474853515625,61000.0,120.2030029296875,766.0,125,4.725550660792951,1072.6999999999998,508.7557143214009,61098.0,568.0253799236818,0.009311891474158718,0
27,27,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,102,99.83750915527344,11981.0,120.00499725341795,2839.0,125,4.008294930875575,869.7999999999998,99.83859427259264,12000.0,481.0154221706125,0.04014818647613826,0
52,52,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,922,917.16259765625,110032.0,119.97000122070312,46.0,124,5.339285714285714,1196.0,916.7194321325023,110032.0,640.5541136605399,0.005821525680352442,0
161,161,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,512,509.1882019042969,61098.0,119.99099731445312,68.0,124,4.7305309734513274,1069.1,,,567.6211293313355,0.009290338952688068,0
79,79,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,102,99.84000396728516,11981.0,120.0019989013672,247.0,124,4.075446428571428,912.8999999999999,99.83942492491244,12000.0,489.06171784400937,0.04081977446323423,0
127,127,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,32,,,,,11,3.688746589410735,0.0,29.910269192422735,30.0,,,0
128,128,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,32,,,,,11,3.688746589410735,0.0,29.96080128498548,3600.0,,,0
129,129,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,32,,,,,11,3.688746589410735,0.0,29.932295997149303,252.0,,,0
