,index,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
9,9,LBagExecutorMAXChunk,elecNormNew,4,50,105,104.98685455322266,12579.0,119.81500244140624,276.0,126,4.162008733624453,953.0999999999998,104.82150594980168,12579.0,498.6710865803679,0.0396431422673001,0
10,10,LBagExecutorMAXChunk,elecNormNew,4,50,105,104.98685455322266,12579.0,119.81500244140624,276.0,126,4.162008733624453,953.0999999999998,104.82150594980168,12579.0,498.6710865803679,0.0396431422673001,0
11,11,LBagExecutorMAXChunk,elecNormNew,4,50,105,104.98685455322266,12579.0,119.81500244140624,276.0,126,4.162008733624453,953.0999999999998,104.82412646561278,12579.0,498.6710865803679,0.0396431422673001,0
12,12,LBagExecutorMAXChunk,elecNormNew,4,50,105,104.98685455322266,12579.0,119.81500244140624,276.0,126,4.162008733624453,953.0999999999998,104.8197590120494,12579.0,498.6710865803679,0.0396431422673001,0
13,13,LBagExecutorMAXChunk,elecNormNew,4,50,105,104.98685455322266,12579.0,119.81500244140624,276.0,126,4.162008733624453,953.0999999999998,104.82237944051398,12579.0,498.6710865803679,0.0396431422673001,0
28,28,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,706,494.2404174804688,34711.0,70.23100280761719,3956.0,75,5.4375,739.5,701.4024333611962,45312.0,381.88107776641846,0.01100173079906711,0
305,305,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,392,344.01104736328125,40358.0,117.31600189208984,4888.0,121,5.044444444444444,1089.6,389.03436848024865,45312.0,591.7940539889865,0.01466361202212663,0
26,26,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,78,74.87959289550781,8986.0,120.00599670410156,16761.0,125,4.247577092511013,964.1999999999998,74.87894570444448,9000.0,509.7347225642939,0.05672543095529645,0
288,288,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,726,653.3811645507812,42262.0,64.68199920654297,760.0,69,5.496031746031744,692.4999999999998,721.5286624203821,45312.0,355.49432103596024,0.008411677654535049,0
289,289,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,726,653.3811645507812,42262.0,64.68199920654297,760.0,69,5.496031746031744,692.4999999999998,721.6090965553485,45312.0,355.49432103596024,0.008411677654535049,0
290,290,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,726,653.3811645507812,42262.0,64.68199920654297,760.0,69,5.496031746031744,692.4999999999998,721.7010432428128,45312.0,355.49432103596024,0.008411677654535049,0
170,170,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,403,392.3041076660156,44563.0,113.59300231933594,1060.0,117,4.976960784313725,1015.3,398.53644807205177,45312.0,565.347917915793,0.012686486949168435,0
171,171,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,403,392.3041076660156,44563.0,113.59300231933594,1060.0,117,4.976960784313725,1015.3,398.56449229470127,45312.0,565.347917915793,0.012686486949168435,0
172,172,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,403,392.3041076660156,44563.0,113.59300231933594,1060.0,117,4.976960784313725,1015.3,398.5609865510296,45312.0,565.347917915793,0.012686486949168435,0
188,188,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,80,79.99332427978516,9584.0,119.80999755859376,3924.0,124,4.297777777777776,966.9999999999998,79.86467004991542,9584.0,514.916745062934,0.053726705453144195,0
189,189,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,80,79.99332427978516,9584.0,119.80999755859376,3924.0,124,4.297777777777776,966.9999999999998,79.86333902754052,9584.0,514.916745062934,0.053726705453144195,0
190,190,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,80,79.99332427978516,9584.0,119.80999755859376,3924.0,124,4.297777777777776,966.9999999999998,79.86467004991542,9584.0,514.916745062934,0.053726705453144195,0
117,117,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,701,670.0371704101562,43470.0,64.87699890136719,71.0,69,5.71111111111111,719.5999999999999,697.0326272555262,45312.0,370.51974928114146,0.008523573712471623,0
118,118,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,701,670.0371704101562,43470.0,64.87699890136719,71.0,69,5.71111111111111,719.5999999999999,697.1291424351518,45312.0,370.51974928114146,0.008523573712471623,0
119,119,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,701,670.0371704101562,43470.0,64.87699890136719,71.0,69,5.71111111111111,719.5999999999999,696.9790192579832,45312.0,370.51974928114146,0.008523573712471623,0
120,120,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,701,670.0371704101562,43470.0,64.87699890136719,71.0,69,5.71111111111111,719.5999999999999,697.0647960125531,45312.0,370.51974928114146,0.008523573712471623,0
121,121,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,701,670.0371704101562,43470.0,64.87699890136719,71.0,69,5.71111111111111,719.5999999999999,697.0647960125531,45312.0,370.51974928114146,0.008523573712471623,0
440,440,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,389,380.163818359375,44835.0,117.93599700927734,102.0,122,4.944907407407407,1068.1,383.7105911642913,45312.0,583.1825852111533,0.013007306461718597,0
247,247,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,77,74.87895965576172,8986.0,120.00700378417967,373.0,125,4.17885462555066,948.5999999999998,74.87769975706347,9000.0,501.4918228619947,0.05580812629223177,0
248,248,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,77,74.87895965576172,8986.0,120.00700378417967,373.0,125,4.17885462555066,948.5999999999998,74.87769975706347,9000.0,501.4918228619947,0.05580812629223177,0
422,422,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,112,97.35123443603516,12000.0,123.26499938964844,18366.0,127,5.0926086956521734,1171.3,109.8139213186337,13178.0,627.7404077612834,0.05231170064677362,0
478,478,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,62,60.0009994506836,7200.0,119.9980010986328,25693.0,133,4.603305785123966,1113.9999999999998,59.90714392691328,7200.0,552.3874926606484,0.07672048509175672,0
405,405,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,12,10.004669189453123,1200.0,119.94400024414062,74639.0,139,4.126587301587301,1039.8999999999999,9.989012086704625,1200.0,494.9593883090548,0.41246615692421235,0
226,226,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,129,124.9812240600586,14975.0,119.81800079345705,3856.0,127,5.3169565217391295,1222.8999999999999,124.78230799356714,14975.0,637.0671007405157,0.04254204345512626,0
227,227,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,129,124.9812240600586,14975.0,119.81800079345705,3856.0,127,5.3169565217391295,1222.8999999999999,124.77918874779189,14975.0,637.0671007405157,0.04254204345512626,0
228,228,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,129,124.9812240600586,14975.0,119.81800079345705,3856.0,127,5.3169565217391295,1222.8999999999999,124.78022847905609,14975.0,637.0671007405157,0.04254204345512626,0
29,29,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,72,69.88758850097656,8387.0,120.00700378417967,5724.0,127,4.67695652173913,1075.6999999999998,69.89224944876648,8400.0,561.2675390027915,0.06692113258647807,0
30,30,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,72,69.88758850097656,8387.0,120.00700378417967,5724.0,127,4.67695652173913,1075.6999999999998,69.88934187536401,8400.0,561.2675390027915,0.06692113258647807,0
31,31,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,72,69.88758850097656,8387.0,120.00700378417967,5724.0,127,4.67695652173913,1075.6999999999998,69.88585310659256,8400.0,561.2675390027915,0.06692113258647807,0
321,321,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,14,10.005419731140137,1200.0,119.93499755859376,28025.0,124,4.1026548672566365,927.1999999999998,9.989012086704625,1200.0,492.0519014881775,0.41004325124014795,0
322,322,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,14,10.005419731140137,1200.0,119.93499755859376,28025.0,124,4.1026548672566365,927.1999999999998,9.988845788869096,1200.0,492.0519014881775,0.41004325124014795,0
323,323,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,14,10.005419731140137,1200.0,119.93499755859376,28025.0,124,4.1026548672566365,927.1999999999998,9.989012086704625,1200.0,492.0519014881775,0.41004325124014795,0
0,0,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,142,139.48802185058594,16750.0,120.08200073242188,339.0,123,5.654260089686098,1260.8999999999999,139.74570481094503,16772.0,678.9748642309899,0.04053581278990984,0
1,1,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,142,139.48802185058594,16750.0,120.08200073242188,339.0,123,5.654260089686098,1260.8999999999999,139.75967868273253,16772.0,678.9748642309899,0.04053581278990984,0
2,2,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,142,139.48802185058594,16750.0,120.08200073242188,339.0,123,5.654260089686098,1260.8999999999999,139.74803359552058,16772.0,678.9748642309899,0.04053581278990984,0
3,3,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,142,139.48802185058594,16750.0,120.08200073242188,339.0,123,5.654260089686098,1260.8999999999999,139.74570481094503,16772.0,678.9748642309899,0.04053581278990984,0
4,4,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,142,139.48802185058594,16750.0,120.08200073242188,339.0,123,5.654260089686098,1260.8999999999999,139.75734951003267,16772.0,678.9748642309899,0.04053581278990984,0
138,138,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,78,74.82416534423828,9000.0,120.28199768066406,522.0,125,4.684581497797358,1063.4,74.88268379538722,9000.0,563.4708208529436,0.0626078689836604,0
139,139,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,78,74.82416534423828,9000.0,120.28199768066406,522.0,125,4.684581497797358,1063.4,74.8839299086416,9000.0,563.4708208529436,0.0626078689836604,0
140,140,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,78,74.82416534423828,9000.0,120.28199768066406,522.0,125,4.684581497797358,1063.4,74.87832272557095,9000.0,563.4708208529436,0.0626078689836604,0
141,141,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,78,74.82416534423828,9000.0,120.28199768066406,522.0,125,4.684581497797358,1063.4,74.87832272557095,9000.0,563.4708208529436,0.0626078689836604,0
142,142,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,78,74.82416534423828,9000.0,120.28199768066406,522.0,125,4.684581497797358,1063.4,74.8814377236043,9000.0,563.4708208529436,0.0626078689836604,0
110,110,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,15,14.979029655456545,1800.0,120.16799926757812,1937.0,125,4.250660792951542,964.8999999999999,14.982894528746348,1800.0,510.7934030541239,0.28377411280784665,0
111,111,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,15,14.979029655456545,1800.0,120.16799926757812,1937.0,125,4.250660792951542,964.8999999999999,14.98301924485583,1800.0,510.7934030541239,0.28377411280784665,0
112,112,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,15,14.979029655456545,1800.0,120.16799926757812,1937.0,125,4.250660792951542,964.8999999999999,14.982769814713079,1800.0,510.7934030541239,0.28377411280784665,0
113,113,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,15,14.979029655456545,1800.0,120.16799926757812,1937.0,125,4.250660792951542,964.8999999999999,14.982894528746348,1800.0,510.7934030541239,0.28377411280784665,0
114,114,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,15,14.979029655456545,1800.0,120.16799926757812,1937.0,125,4.250660792951542,964.8999999999999,14.982894528746348,1800.0,510.7934030541239,0.28377411280784665,0
191,191,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,665,565.3334350585938,68000.0,120.28299713134766,3481.0,125,4.942792792792791,1097.2999999999997,662.8752579378287,79667.0,594.5339313163412,0.008743146048769723,0
27,27,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,369,360.07037353515625,43180.0,119.9209976196289,5050.0,127,4.638695652173913,1066.9,364.0700714368974,43727.0,556.2770102625308,0.012882746879632487,0
446,446,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,73,70.00233459472656,8400.0,119.99600219726562,17733.0,126,4.09475982532751,937.6999999999998,69.8928309924782,8400.0,491.3548089972749,0.0584946201187232,0
249,249,OzaBagExecutorMAXChunk,covtypeNorm,4,500,684,678.0282592773438,81360.0,119.99500274658205,715.0,126,4.83574660633484,1068.6999999999998,677.8724537345227,81464.0,580.265427308924,0.007132072607041839,0
250,250,OzaBagExecutorMAXChunk,covtypeNorm,4,500,684,678.0282592773438,81360.0,119.99500274658205,715.0,126,4.83574660633484,1068.6999999999998,677.8442515871893,81464.0,580.265427308924,0.007132072607041839,0
251,251,OzaBagExecutorMAXChunk,covtypeNorm,4,500,684,678.0282592773438,81360.0,119.99500274658205,715.0,126,4.83574660633484,1068.6999999999998,677.8780944456001,81464.0,580.265427308924,0.007132072607041839,0
122,122,OzaBagExecutorMAXChunk,covtypeNorm,4,500,380,379.3287353515625,45491.0,119.9250030517578,1214.0,125,4.612775330396476,1047.1,379.0066103867992,45524.0,553.1870955748705,0.012160363491127266,0
123,123,OzaBagExecutorMAXChunk,covtypeNorm,4,500,380,379.3287353515625,45491.0,119.9250030517578,1214.0,125,4.612775330396476,1047.1,379.0192323703272,45524.0,553.1870955748705,0.012160363491127266,0
124,124,OzaBagExecutorMAXChunk,covtypeNorm,4,500,380,379.3287353515625,45491.0,119.9250030517578,1214.0,125,4.612775330396476,1047.1,379.0192323703272,45524.0,553.1870955748705,0.012160363491127266,0
5,5,OzaBagExecutorMAXChunk,covtypeNorm,4,500,76,74.21333312988281,9000.0,121.27200317382812,4369.0,127,4.036086956521739,928.3,74.8814377236043,9000.0,489.46435020115064,0.054384927800127845,0
6,6,OzaBagExecutorMAXChunk,covtypeNorm,4,500,76,74.21333312988281,9000.0,121.27200317382812,4369.0,127,4.036086956521739,928.3,74.88019169329074,9000.0,489.46435020115064,0.054384927800127845,0
7,7,OzaBagExecutorMAXChunk,covtypeNorm,4,500,76,74.21333312988281,9000.0,121.27200317382812,4369.0,127,4.036086956521739,928.3,74.88330684683035,9000.0,489.46435020115064,0.054384927800127845,0
165,165,OzaBagExecutorMAXChunk,covtypeNorm,4,50,613,598.1788330078125,71800.0,120.03099822998048,83.0,125,4.812162162162162,1068.3,608.2179923596142,73078.0,577.6086279688654,0.008044688411822638,0
166,166,OzaBagExecutorMAXChunk,covtypeNorm,4,50,613,598.1788330078125,71800.0,120.03099822998048,83.0,125,4.812162162162162,1068.3,608.1876211956024,73078.0,577.6086279688654,0.008044688411822638,0
167,167,OzaBagExecutorMAXChunk,covtypeNorm,4,50,613,598.1788330078125,71800.0,120.03099822998048,83.0,125,4.812162162162162,1068.3,608.1876211956024,73078.0,577.6086279688654,0.008044688411822638,0
168,168,OzaBagExecutorMAXChunk,covtypeNorm,4,50,613,598.1788330078125,71800.0,120.03099822998048,83.0,125,4.812162162162162,1068.3,608.2129302883014,73078.0,577.6086279688654,0.008044688411822638,0
169,169,OzaBagExecutorMAXChunk,covtypeNorm,4,50,613,598.1788330078125,71800.0,120.03099822998048,83.0,125,4.812162162162162,1068.3,608.0560478603463,73078.0,577.6086279688654,0.008044688411822638,0
346,346,OzaBagExecutorMAXChunk,covtypeNorm,4,50,340,339.5748291015625,40732.0,119.9499969482422,134.0,126,4.733771929824562,1079.3000000000002,339.12811802710894,40732.0,567.8159285361309,0.013940290890114181,0
347,347,OzaBagExecutorMAXChunk,covtypeNorm,4,50,340,339.5748291015625,40732.0,119.9499969482422,134.0,126,4.733771929824562,1079.3000000000002,339.14223624722115,40732.0,567.8159285361309,0.013940290890114181,0
348,348,OzaBagExecutorMAXChunk,covtypeNorm,4,50,340,339.5748291015625,40732.0,119.9499969482422,134.0,126,4.733771929824562,1079.3000000000002,339.1478838644141,40732.0,567.8159285361309,0.013940290890114181,0
349,349,OzaBagExecutorMAXChunk,covtypeNorm,4,50,340,339.5748291015625,40732.0,119.9499969482422,134.0,126,4.733771929824562,1079.3000000000002,339.1761247720479,40732.0,567.8159285361309,0.013940290890114181,0
350,350,OzaBagExecutorMAXChunk,covtypeNorm,4,50,340,339.5748291015625,40732.0,119.9499969482422,134.0,126,4.733771929824562,1079.3000000000002,339.1789491214922,40732.0,567.8159285361309,0.013940290890114181,0
292,292,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.9048080444336,7800.0,120.1760025024414,525.0,126,4.07117903930131,932.3,64.90588646462629,7800.0,489.2580224149612,0.06272538748909759,0
293,293,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.9048080444336,7800.0,120.1760025024414,525.0,126,4.07117903930131,932.3,64.89940592082272,7800.0,489.2580224149612,0.06272538748909759,0
294,294,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.9048080444336,7800.0,120.1760025024414,525.0,126,4.07117903930131,932.3,64.8911259072841,7787.0,489.2580224149612,0.06272538748909759,0
295,295,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.9048080444336,7800.0,120.1760025024414,525.0,126,4.07117903930131,932.3,64.89994591671173,7800.0,489.2580224149612,0.06272538748909759,0
296,296,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.9048080444336,7800.0,120.1760025024414,525.0,126,4.07117903930131,932.3,64.89886593391964,7800.0,489.2580224149612,0.06272538748909759,0
297,297,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.9048080444336,7800.0,120.1760025024414,525.0,126,4.07117903930131,932.3,64.89994591671173,7800.0,489.2580224149612,0.06272538748909759,0
298,298,OzaBagExecutorMAXChunk,covtypeNorm,4,50,68,64.9048080444336,7800.0,120.1760025024414,525.0,126,4.07117903930131,932.3,64.89832595600227,7800.0,489.2580224149612,0.06272538748909759,0
173,173,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,535,511.4414367675781,62000.0,121.22599792480467,3680.0,127,4.951304347826087,1138.8000000000002,533.5125776216559,64093.0,600.2268105946416,0.009681077590236155,0
311,311,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,297,292.4493713378906,35060.0,119.88400268554688,6127.0,127,4.682062780269057,1044.0999999999997,294.32192944468505,35341.0,561.3044269236747,0.01600982392822803,0
435,435,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,59,55.00779342651367,6600.0,119.98300170898438,21413.0,126,4.063157894736842,926.4,54.91899448313737,6600.0,487.5098806280839,0.07386513342849757,0
36,36,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,670,656.6097412109375,79000.0,120.31500244140624,744.0,126,5.039035087719299,1148.9,667.9593229366044,80266.0,606.2715188812791,0.00767432302381366,0
37,37,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,670,656.6097412109375,79000.0,120.31500244140624,744.0,126,5.039035087719299,1148.9,667.8981835126522,80266.0,606.2715188812791,0.00767432302381366,0
38,38,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,670,656.6097412109375,79000.0,120.31500244140624,744.0,126,5.039035087719299,1148.9,667.8759537697307,80266.0,606.2715188812791,0.00767432302381366,0
213,213,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,372,369.6297607421875,44326.0,119.91999816894533,1168.0,126,4.651555555555555,1046.6,369.0173910871719,44326.0,557.8145337049697,0.012584364339326122,0
214,214,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,372,369.6297607421875,44326.0,119.91999816894533,1168.0,126,4.651555555555555,1046.6,369.1003563934317,44326.0,557.8145337049697,0.012584364339326122,0
215,215,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,372,369.6297607421875,44326.0,119.91999816894533,1168.0,126,4.651555555555555,1046.6,369.0450420447923,44326.0,557.8145337049697,0.012584364339326122,0
42,42,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,74,70.00057983398438,8400.0,119.9990005493164,5038.0,126,4.159825327510917,952.5999999999999,69.89166791473217,8400.0,499.1748817610428,0.0594255811620289,0
43,43,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,74,70.00057983398438,8400.0,119.9990005493164,5038.0,126,4.159825327510917,952.5999999999999,69.88817891373802,8400.0,499.1748817610428,0.0594255811620289,0
44,44,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,74,70.00057983398438,8400.0,119.9990005493164,5038.0,126,4.159825327510917,952.5999999999999,69.89050487569475,8400.0,499.1748817610428,0.0594255811620289,0
260,260,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,560,545.7696533203125,65500.0,120.01399993896484,87.0,124,5.009777777777778,1127.2,558.3175905659906,67088.0,601.2434699164496,0.009179289617045032,0
261,261,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,560,545.7696533203125,65500.0,120.01399993896484,87.0,124,5.009777777777778,1127.2,558.3594114122112,67088.0,601.2434699164496,0.009179289617045032,0
262,262,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,560,545.7696533203125,65500.0,120.01399993896484,87.0,124,5.009777777777778,1127.2,558.3175905659906,67088.0,601.2434699164496,0.009179289617045032,0
263,263,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,560,545.7696533203125,65500.0,120.01399993896484,87.0,124,5.009777777777778,1127.2,558.3036516760427,67088.0,601.2434699164496,0.009179289617045032,0
264,264,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,560,545.7696533203125,65500.0,120.01399993896484,87.0,124,5.009777777777778,1127.2,558.3594114122112,67088.0,601.2434699164496,0.009179289617045032,0
315,315,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,311,309.5168762207031,37138.0,119.98699951171876,134.0,126,4.759545454545455,1047.1000000000001,309.26427114127495,37138.0,571.0835781305487,0.015377337986174505,0
316,316,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,311,309.5168762207031,37138.0,119.98699951171876,134.0,126,4.759545454545455,1047.1000000000001,309.2668465407548,37138.0,571.0835781305487,0.015377337986174505,0
317,317,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,311,309.5168762207031,37138.0,119.98699951171876,134.0,126,4.759545454545455,1047.1000000000001,309.26427114127495,37138.0,571.0835781305487,0.015377337986174505,0
318,318,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,311,309.5168762207031,37138.0,119.98699951171876,134.0,126,4.759545454545455,1047.1000000000001,309.225645295587,37138.0,571.0835781305487,0.015377337986174505,0
319,319,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,311,309.5168762207031,37138.0,119.98699951171876,134.0,126,4.759545454545455,1047.1000000000001,309.243669489479,37138.0,571.0835781305487,0.015377337986174505,0
509,509,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,62,59.90564727783203,7200.0,120.18900299072266,567.0,126,4.261135371179039,975.8,59.90365495494746,7200.0,512.1416118705116,0.07113077942645994,0
510,510,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,62,59.90564727783203,7200.0,120.18900299072266,567.0,126,4.261135371179039,975.8,59.90614703630978,7200.0,512.1416118705116,0.07113077942645994,0
511,511,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,62,59.90564727783203,7200.0,120.18900299072266,567.0,126,4.261135371179039,975.8,59.90415335463259,7200.0,512.1416118705116,0.07113077942645994,0
512,512,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,62,59.90564727783203,7200.0,120.18900299072266,567.0,126,4.261135371179039,975.8,59.90714392691328,7200.0,512.1416118705116,0.07113077942645994,0
513,513,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,62,59.90564727783203,7200.0,120.18900299072266,567.0,126,4.261135371179039,975.8,59.90863932502933,7200.0,512.1416118705116,0.07113077942645994,0
523,523,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,2000,648,609.6154174804688,74000.0,121.38800048828124,3227.0,127,4.980869565217391,1145.6,643.0461702340135,77271.0,604.6177972146738,0.008170510773171267,0
465,465,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,2000,360,349.9387512207031,42000.0,120.02100372314452,5242.0,125,4.573568281938325,1038.1999999999998,359.0798204933934,43128.0,548.9242557945754,0.013069625137966081,0
276,276,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,2000,72,66.23777770996094,8000.0,120.7770004272461,19710.0,125,4.0784140969162985,925.7999999999998,69.891086390375,8400.0,492.5786211257463,0.06157232764071829,0
97,97,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,658,644.60986328125,77339.0,119.97799682617188,740.0,126,4.75764192139738,1089.5,653.0919683728672,78469.0,570.8123473454772,0.007380653322973884,0
98,98,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,658,644.60986328125,77339.0,119.97799682617188,740.0,126,4.75764192139738,1089.5,652.9506723472241,78469.0,570.8123473454772,0.007380653322973884,0
99,99,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,658,644.60986328125,77339.0,119.97799682617188,740.0,126,4.75764192139738,1089.5,653.0213127168929,78469.0,570.8123473454772,0.007380653322973884,0
244,244,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,365,362.580322265625,43510.0,120.0009994506836,1251.0,126,4.672807017543859,1065.3999999999999,364.0761340171851,43727.0,560.7415123454311,0.012887646801779618,0
245,245,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,365,362.580322265625,43510.0,120.0009994506836,1251.0,126,4.672807017543859,1065.3999999999999,364.0609779450333,43727.0,560.7415123454311,0.012887646801779618,0
246,246,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,365,362.580322265625,43510.0,120.0009994506836,1251.0,126,4.672807017543859,1065.3999999999999,364.07916538304625,43727.0,560.7415123454311,0.012887646801779618,0
273,273,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,73,70.0,8400.0,120.0,4923.0,126,4.092139737991266,937.0999999999999,69.88992337069116,8400.0,491.0567685589519,0.05845913911416094,0
274,274,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,73,70.0,8400.0,120.0,4923.0,126,4.092139737991266,937.0999999999999,69.8928309924782,8400.0,491.0567685589519,0.05845913911416094,0
275,275,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,500,73,70.0,8400.0,120.0,4923.0,126,4.092139737991266,937.0999999999999,69.89050487569475,8400.0,491.0567685589519,0.05845913911416094,0
504,504,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,576,571.1596069335938,68550.0,120.0189971923828,84.0,125,4.857268722466962,1102.6000000000004,573.363186895507,68885.0,582.9645211644112,0.008504223503492505,0
505,505,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,576,571.1596069335938,68550.0,120.0189971923828,84.0,125,4.857268722466962,1102.6000000000004,573.3440980140829,68885.0,582.9645211644112,0.008504223503492505,0
506,506,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,576,571.1596069335938,68550.0,120.0189971923828,84.0,125,4.857268722466962,1102.6000000000004,573.310695529866,68885.0,582.9645211644112,0.008504223503492505,0
507,507,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,50,576,571.1596069335938,68550.0,120.0189971923828,84.0,125,4.857268722466962,1102.6000000000004,573.2772969374168,68885.0,582.9645211644112,0.008504223503492505,0
