,algorithm,dataset,cores_x,instances,time,delay,acc,ensemble_size,inc_rate_x,cores_y,duration,avg_measure,sum_measure,inc_rate_y,prod_rate,tt_inst_prod,avg_times_duration,joules,IPS,JPI,tput
13,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,16828.0,599.2630004882812,2390.0,91.201248049922,25,100,4,611,2.983847549909256,3288.2,,,,1823.1308529945552,1788.1094357582272,28.081159668273358,0.10833912841660062,28.081159668273358
22,OzaBagExecutorMAXChunk,elecNormNew,4,45306.0,321.2340087890625,216.0,77.12513842746401,25,100,4,334,2.9135986733001658,1756.8999999999999,,,,973.1419568822554,935.9469818267063,141.03737076527932,0.021479317460871748,141.03737076527932
15,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,45306.0,474.2250061035156,283.0,84.0797783933518,25,100,4,488,2.8506818181818185,2508.6000000000004,,,,1391.1327272727274,1351.864602626454,95.53692744348963,0.030705264805384,95.53692744348963
6,OzaBagASHTExecutorMAXChunk,elecNormNew,4,45292.0,192.13699340820312,67.0,75.64523281596452,25,100,4,206,3.051612903225806,1135.1999999999998,,,,628.632258064516,586.3277282714843,235.72763993332217,0.013879542922911684,235.72763993332217
5,LBagExecutorMAXChunk,elecNormNew,4,45023.0,546.2570190429688,1227.0,90.1073283323716,25,100,4,560,2.8433663366336632,2871.7999999999997,,,,1592.2851485148515,1553.2088190966313,82.42090889537563,0.0353660384362404,82.42090889537563
12,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,19420.0,599.2449951171875,871.0,89.75268817204302,25,100,4,612,2.814324569356301,3104.2,,,,1722.3666364460562,1686.4699128220973,32.40744630032705,0.08869035203120784,32.40744630032705
14,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,9587.0,599.3660278320312,2458.0,82.85399449035813,25,100,4,612,2.851586582048957,3145.2999999999997,,,,1745.170988213962,1709.1441227018022,15.995234222195021,0.1820351505386421,15.995234222195021
23,OzaBagExecutorMAXChunk,covtypeNorm,4,87356.0,599.5050048828125,371.0,78.91717171717173,25,100,4,612,2.812511332728921,3102.2,,,,1721.2569356300996,1686.1146202606174,145.71354582281728,0.01970393488289413,145.71354582281728
2,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,27824.0,599.3900146484375,1425.0,79.46196660482376,25,100,4,612,2.9088768115942027,3211.3999999999996,,,,1780.232608695652,1743.5517147119494,46.42052640186159,0.06398190801810136,46.42052640186159
0,OzaBagASHTExecutorMAXChunk,covtypeNorm,4,99274.0,599.3610229492188,587.0,78.60015349194167,25,100,4,613,2.854389140271493,3154.1,,,,1749.7405429864252,1710.8095950082632,165.6330595398277,0.017625365584004123,165.6330595398277
17,LBagExecutorMAXChunk,covtypeNorm,4,23476.0,599.2630004882812,1725.0,80.84901531728666,25,100,4,613,2.952126696832579,3262.1,,,,1809.653665158371,1769.1003021654499,39.17478633066231,0.07708526431923543,39.17478633066231
19,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,28298.0,599.2440185546875,815.0,82.19481680071492,25,100,4,611,2.9118874773139742,3208.8999999999996,,,,1779.1632486388382,1744.9311534846975,47.2228326421209,0.06287240259519536,47.2228326421209
8,StreamingRandomPatchesExecutorMAXChunk,airlines,4,7298.0,599.2080078125,5989.0,65.8048780487805,25,100,4,612,3.259292837715322,3595.0,,,,1994.687216681777,1952.994368164948,12.179409995941908,0.27331970631430214,12.179409995941908
21,OzaBagExecutorMAXChunk,airlines,4,269429.0,599.676025390625,290.0,61.02044245309437,25,100,4,613,3.1422624434389137,3472.2,,,,1926.206877828054,1884.3394528156814,449.2909314233393,0.007149218821389138,449.2909314233393
4,OzaBagAdwinExecutorMAXChunk,airlines,4,32268.0,599.3090209960938,2221.0,67.09210526315789,25,100,4,613,3.204977375565611,3541.5,,,,1964.6511312217197,1920.7718532648562,53.84200615964084,0.06088543235470806,53.84200615964084
3,OzaBagASHTExecutorMAXChunk,airlines,4,145494.0,599.4959716796875,287.0,66.70158511371469,25,100,4,613,3.3126582278481016,3663.8,,,,2030.6594936708864,1985.9252631465092,242.6938743096974,0.013956998183230143,242.6938743096974
7,LBagExecutorMAXChunk,airlines,4,10914.0,599.2150268554688,2753.0,61.40776699029126,25,100,4,613,3.461628959276018,3825.1,,,,2121.978552036199,2074.2600897962475,18.2138289443006,0.19442720835955643,18.2138289443006
11,AdaptiveRandomForestExecutorMAXChunk,airlines,4,7457.0,599.2150268554688,5715.0,66.67716535433071,25,100,4,611,3.0688747731397457,3381.8999999999996,,,,1875.0824863883845,1838.9158796030033,12.444614480268426,0.251452660103042,12.444614480268426
9,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,31834.0,599.2769775390625,1099.0,93.50561797752808,25,100,4,612,2.8754528985507246,3174.5,,,,1759.7771739130435,1723.1927220994148,53.120679073517344,0.0552798006506579,53.120679073517344
10,OzaBagExecutorMAXChunk,GMSC,4,149990.0,285.2250061035156,53.0,93.36622770461744,25,100,4,298,2.857142857142857,1540.0,,,,851.4285714285714,814.9285888671875,525.865533492406,0.005676568914118084,525.865533492406
18,OzaBagAdwinExecutorMAXChunk,GMSC,4,149970.0,459.3330078125,199.0,93.34293369055592,25,100,4,472,3.1755581668625146,2702.4,,,,1498.8634547591068,1458.6386842685076,326.4951515550954,0.0099944219161106,326.4951515550954
16,OzaBagASHTExecutorMAXChunk,GMSC,4,150000.0,263.2980041503906,79.0,93.29321297225007,25,100,4,277,2.8694,1434.7,,,,794.8238,755.507293109131,569.6966845002097,0.005298825333333333,569.6966845002097
1,LBagExecutorMAXChunk,GMSC,4,69623.0,599.3280029296875,744.0,93.33381712626996,25,100,4,613,2.892126696832579,3195.7999999999997,,,,1772.8736651583708,1733.3325174323033,116.16844142049557,0.025463907978087282,116.16844142049557
20,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,42185.0,599.2689819335938,600.0,93.35971223021583,25,100,4,611,3.0064428312159706,3313.0999999999995,,,,1836.936569872958,1801.667934704346,70.39409893014387,0.04354478060620974,70.39409893014387
