,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC,tput
18,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,30,29.966537475585938,1800.0,60.06700134277344,1133.0,65,3.894117647058824,463.40000000000003,29.959803929727617,3600.0,233.90796993480012,0.12994887218600007,10,29.966536696717508
19,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,30,29.966537475585938,1800.0,60.06700134277344,1133.0,65,3.894117647058824,463.40000000000003,29.954719609892024,1806.0,233.90796993480012,0.12994887218600007,90,29.966536696717508
20,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,30,29.966537475585938,1800.0,60.06700134277344,1133.0,65,3.894117647058824,463.40000000000003,29.954719609892024,1806.0,233.90796993480012,0.12994887218600007,50,29.966536696717508
151,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,6,4.984713554382324,300.0,60.18399810791016,5824.0,66,3.6199999999999997,434.4,4.994589195038708,600.0,217.86607315063478,0.7262202438354493,10,4.984713701839794
152,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,6,4.984713554382324,300.0,60.18399810791016,5824.0,66,3.6199999999999997,434.4,4.994275664105925,301.0,217.86607315063478,0.7262202438354493,90,4.984713701839794
153,StreamingRandomPatchesExecutorMAXChunk,elecNormNew,4,50,6,4.984713554382324,300.0,60.18399810791016,5824.0,66,3.6199999999999997,434.4,4.994275664105925,301.0,217.86607315063478,0.7262202438354493,50,4.984713701839794
245,OzaBagExecutorMAXChunk,elecNormNew,4,2000,452,425.7270202636719,26000.0,61.071998596191406,3393.0,69,3.9095238095238094,492.59999999999997,448.72737972634985,27450.0,238.76243260701497,0.009183170484885192,10,425.72702052723423
216,OzaBagExecutorMAXChunk,elecNormNew,4,2000,251,249.3558654785156,15001.0,60.15900039672852,5124.0,68,3.804032258064516,471.7,249.37450618909665,15150.0,228.8467781220713,0.015255434845815033,90,249.35587195720362
170,OzaBagExecutorMAXChunk,elecNormNew,4,2000,50,49.92513656616211,3001.0,60.11000061035156,20845.0,69,3.686507936507937,464.50000000000006,49.917349961539095,3050.0,221.59599431355798,0.07384071786523091,50,49.9251367414426
171,OzaBagExecutorMAXChunk,elecNormNew,4,2000,50,49.92513656616211,3001.0,60.11000061035156,20845.0,69,3.686507936507937,464.50000000000006,49.91436261316369,3060.0,221.59599431355798,0.07384071786523091,10,49.9251367414426
221,OzaBagExecutorMAXChunk,elecNormNew,4,500,479,473.8154602050781,28500.0,60.150001525878906,777.0,68,3.904166666666667,468.5,473.6467236467237,28595.0,234.83563095728556,0.008239846700255633,90,473.81544932693265
146,OzaBagExecutorMAXChunk,elecNormNew,4,500,266,264.2767028808594,15901.0,60.167999267578125,1233.0,68,3.8129032258064526,472.8000000000001,264.30192680461903,15953.0,229.4147584976689,0.014427693761252055,50,264.27669514629093
63,OzaBagExecutorMAXChunk,elecNormNew,4,500,53,49.68285751342773,3000.0,60.382999420166016,5759.0,68,3.6656,458.2,49.91488025387171,3020.0,221.33992267456054,0.07377997422485351,10,49.68285823506301
219,OzaBagExecutorMAXChunk,elecNormNew,4,50,452,449.0768432617188,26950.0,60.012001037597656,72.0,68,3.875806451612904,480.6000000000001,448.66592689511253,27090.0,232.5949007957213,0.008630608563848657,90,449.07684353194225
220,OzaBagExecutorMAXChunk,elecNormNew,4,50,452,449.0768432617188,26950.0,60.012001037597656,72.0,68,3.875806451612904,480.6000000000001,448.63167339614176,27000.0,232.5949007957213,0.008630608563848657,50,449.07684353194225
246,OzaBagExecutorMAXChunk,elecNormNew,4,50,251,249.32272338867188,15001.0,60.16699981689453,50.0,70,3.74296875,479.1,249.37036055143162,15050.0,225.20320009589196,0.015012545836670353,10,249.32271919245355
247,OzaBagExecutorMAXChunk,elecNormNew,4,50,251,249.32272338867188,15001.0,60.16699981689453,50.0,70,3.74296875,479.1,249.34557142383778,15050.0,225.20320009589196,0.015012545836670353,90,249.32271919245355
73,OzaBagExecutorMAXChunk,elecNormNew,4,50,50,49.92347717285156,3001.0,60.11199951171875,480.0,67,3.6024590163934427,439.5,49.914597947034146,3010.0,216.55101463442944,0.07215961833869691,50,49.92347658332276
74,OzaBagExecutorMAXChunk,elecNormNew,4,50,50,49.92347717285156,3001.0,60.11199951171875,480.0,67,3.6024590163934427,439.5,49.91542569069019,3010.0,216.55101463442944,0.07215961833869691,10,49.92347658332276
233,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,386,378.5688171386719,22780.0,60.17399978637695,3830.0,68,3.9008064516129037,483.70000000000005,383.92298831660355,23331.0,234.72712658605272,0.010304088085428126,90,378.56881844103805
166,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,214,209.4929351806641,12601.0,60.150001525878906,6297.0,68,3.8064516129032264,472.00000000000006,209.50398890045093,12684.0,228.9580703243133,0.018169833372296905,50,209.49292901644486
165,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,2000,42,39.94675827026367,2401.0,60.10499954223633,28007.0,68,3.742741935483872,464.1000000000001,39.93410214168039,2424.0,224.95750231896682,0.09369325377716235,10,39.94676014118918
10,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,411,407.72174072265625,24500.0,60.09000015258789,907.0,68,3.926612903225806,486.9,408.73292792343733,24600.0,235.95016995399226,0.009630619181795603,90,407.7217496719354
138,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,228,224.21897888183597,13500.0,60.20899963378906,1469.0,68,3.7919354838709682,470.20000000000005,224.4221688343965,13545.0,228.30864215973887,0.016911751271091766,50,224.21897194956634
54,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,500,45,44.935035705566406,2701.0,60.10900115966797,6346.0,67,3.6544715447154466,449.49999999999994,44.924877274755794,2718.0,219.66663431927438,0.08132789126963139,10,44.935033820064895
176,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,380,379.1034851074219,22750.0,60.0099983215332,94.0,68,3.909677419354839,484.80000000000007,378.923655397459,22876.0,234.61973537322015,0.010312955401020667,90,379.1034933563177
177,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,380,379.1034851074219,22750.0,60.0099983215332,94.0,68,3.909677419354839,484.80000000000007,378.8859996356228,22876.0,234.61973537322015,0.010312955401020667,50,379.1034933563177
111,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,211,209.50338745117188,12601.0,60.14699935913086,152.0,68,3.7596774193548392,466.20000000000005,209.50928887489434,12642.0,226.13331533247427,0.017945664259382134,10,209.50338560966057
112,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,211,209.50338745117188,12601.0,60.14699935913086,152.0,68,3.7596774193548392,466.20000000000005,209.49540144171016,12642.0,226.13331533247427,0.017945664259382134,90,209.50338560966057
209,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,42,39.94476318359375,2401.0,60.108001708984375,688.0,68,3.6201612903225806,448.9,39.942416349762425,4800.0,217.60066102550874,0.09062917993565545,50,39.94476495200341
210,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,42,39.94476318359375,2401.0,60.108001708984375,688.0,68,3.6201612903225806,448.9,39.934989551892265,2408.0,217.60066102550874,0.09062917993565545,10,39.94476495200341
211,OzaBagAdwinExecutorMAXChunk,elecNormNew,4,50,42,39.94476318359375,2401.0,60.108001708984375,688.0,68,3.6201612903225806,448.9,39.933665008291875,2408.0,217.60066102550874,0.09062917993565545,90,39.94476495200341
222,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,416,406.4193420410156,24451.0,60.1619987487793,3525.0,68,3.936521739130434,452.69999999999993,413.80790438141776,25066.0,236.82901594410768,0.009685862171040354,50,406.41934291613137
148,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,231,229.41635131835935,13801.0,60.15700149536133,5691.0,69,3.7793650793650793,476.2,229.42080648853712,14030.0,227.35527073088147,0.01647382586268252,10,229.41635482054716
194,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,46,44.94176483154297,2701.0,60.09999847412109,23419.0,69,3.6992063492063494,466.1,44.92659053833606,2754.0,222.32229594276063,0.08231110549528346,90,44.94176486814794
195,OzaBagASHTExecutorMAXChunk,elecNormNew,4,2000,46,44.94176483154297,2701.0,60.09999847412109,23419.0,69,3.6992063492063494,466.1,44.925124792013314,2754.0,222.32229594276063,0.08231110549528346,50,44.94176486814794
106,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,440,438.79534912109375,26401.0,60.16699981689453,831.0,68,3.8653225806451608,479.29999999999995,438.75782139967976,26576.0,232.56486300191568,0.008808941441684622,10,438.79535426971313
101,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,244,239.39822387695312,14401.0,60.15499877929688,1352.0,68,3.7677419354838713,467.20000000000005,239.39754260800635,14496.0,226.64851152973796,0.015738387023799594,90,239.39822611975998
46,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,48,44.93428802490234,2701.0,60.11000061035156,6235.0,68,3.674193548387097,455.6,44.92611817774756,2709.0,220.85577643609815,0.08176815121662279,50,44.93428668398416
47,OzaBagASHTExecutorMAXChunk,elecNormNew,4,500,48,44.93428802490234,2701.0,60.11000061035156,6235.0,68,3.674193548387097,455.6,44.924877274755794,2718.0,220.85577643609815,0.08176815121662279,10,44.93428668398416
56,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,387,384.9294128417969,23100.0,60.01100158691406,89.0,68,3.8312000000000004,478.90000000000003,383.85226896323286,23177.0,229.9141492797852,0.009952993475315376,90,384.92941942560685
57,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,387,384.9294128417969,23100.0,60.01100158691406,89.0,68,3.8312000000000004,478.90000000000003,383.89041640441246,23177.0,229.9141492797852,0.009952993475315376,50,384.92941942560685
109,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,215,214.45550537109372,12901.0,60.15700149536133,142.0,68,3.741463414634147,460.2000000000001,214.4727248624644,12943.0,225.07522022898607,0.017446339061234484,10,214.45550275631322
110,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,215,214.45550537109372,12901.0,60.15700149536133,142.0,68,3.741463414634147,460.2000000000001,214.4727248624644,12943.0,225.07522022898607,0.017446339061234484,90,214.45550275631322
121,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,43,39.94476318359375,2401.0,60.108001708984375,677.0,68,3.6379310344827585,422.0,39.93432726910894,2408.0,218.66876483785694,0.09107403783334317,50,39.94476495200341
122,OzaBagASHTExecutorMAXChunk,elecNormNew,4,50,43,39.94476318359375,2401.0,60.108001708984375,677.0,68,3.6379310344827585,422.0,39.934989551892265,2408.0,218.66876483785694,0.09107403783334317,10,39.94476495200341
70,LBagExecutorMAXChunk,elecNormNew,4,2000,164,159.6441650390625,9601.0,60.13999938964844,9136.0,69,3.882539682539683,489.20000000000005,159.64119730897983,9824.0,233.49593413822237,0.02431995981025126,90,159.6441652384281
71,LBagExecutorMAXChunk,elecNormNew,4,2000,164,159.6441650390625,9601.0,60.13999938964844,9136.0,69,3.882539682539683,489.20000000000005,159.64119730897983,9824.0,233.49593413822237,0.02431995981025126,50,159.6441652384281
37,LBagExecutorMAXChunk,elecNormNew,4,2000,91,89.84147644042969,5401.0,60.117000579833984,15223.0,70,3.87109375,495.5,89.82210557013707,5544.0,232.7185452133417,0.04308804762328119,10,89.84147492234908
38,LBagExecutorMAXChunk,elecNormNew,4,2000,91,89.84147644042969,5401.0,60.117000579833984,15223.0,70,3.87109375,495.5,89.81661238307636,5598.0,232.7185452133417,0.04308804762328119,90,89.84147492234908
192,LBagExecutorMAXChunk,elecNormNew,4,2000,18,14.994424819946287,901.0,60.0890007019043,42699.0,80,3.7239726027397264,543.7,14.980862359897383,1092.0,223.7697923398998,0.2483571502107656,50,14.994424761193377
193,LBagExecutorMAXChunk,elecNormNew,4,2000,18,14.994424819946287,901.0,60.0890007019043,42699.0,80,3.7239726027397264,543.7,14.980656844184706,1092.0,223.7697923398998,0.2483571502107656,10,14.994424761193377
42,LBagExecutorMAXChunk,elecNormNew,4,500,177,173.4189910888672,10500.0,60.547000885009766,2135.0,68,3.936363636363636,476.29999999999995,174.60526532426692,10605.0,238.33501257462933,0.022698572626155173,90,173.41899427754467
136,LBagExecutorMAXChunk,elecNormNew,4,500,98,94.81124114990234,5701.0,60.130001068115234,3688.0,68,3.915126050420168,465.9,94.80536646619522,5738.0,235.41653359357048,0.041293901700328095,50,94.81124062415881
107,LBagExecutorMAXChunk,elecNormNew,4,500,19,14.99417495727539,901.0,60.09000015258789,20520.0,69,3.7301587301587302,470.0,14.980481457384515,921.0,224.14523866441516,0.24877384979402348,10,14.994175365486278
108,LBagExecutorMAXChunk,elecNormNew,4,500,19,14.99417495727539,901.0,60.09000015258789,20520.0,69,3.7301587301587302,470.0,14.979704915920365,930.0,224.14523866441516,0.24877384979402348,90,14.994175365486278
119,LBagExecutorMAXChunk,elecNormNew,4,50,152,149.97750854492188,9000.0,60.00899887084961,227.0,67,3.841463414634146,472.5,149.65693261294706,9030.0,230.52237371119057,0.025613597079021173,50,149.9775061965232
120,LBagExecutorMAXChunk,elecNormNew,4,50,152,149.97750854492188,9000.0,60.00899887084961,227.0,67,3.841463414634146,472.5,149.6470120314209,9030.0,230.52237371119057,0.025613597079021173,10,149.9775061965232
134,LBagExecutorMAXChunk,elecNormNew,4,50,84,79.84632873535156,4801.0,60.12799835205078,414.0,68,3.8040322580645163,471.70000000000005,79.84217244980852,4816.0,228.72884534405125,0.0476419173805564,90,79.84633002233065
135,LBagExecutorMAXChunk,elecNormNew,4,50,84,79.84632873535156,4801.0,60.12799835205078,414.0,68,3.8040322580645163,471.70000000000005,79.83952520681024,4816.0,228.72884534405125,0.0476419173805564,50,79.84633002233065
3,LBagExecutorMAXChunk,elecNormNew,4,50,16,14.994751930236816,900.0,60.02099990844727,1927.0,68,3.6592000000000002,457.40000000000003,14.979844395414808,903.0,219.62884286499028,0.24403204762776698,10,14.994751859729268
144,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,89,84.83568572998047,5101.0,60.12799835205078,17632.0,68,4.042857142857143,481.09999999999997,84.83413838328909,5304.0,243.088907623291,0.047655147544264066,90,84.83568619952273
11,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,49,,,,,151,3.6772893772893775,1003.9000000000001,44.93521839348273,5400.0,,,50,
130,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,9,5.0099029541015625,301.0,60.08100128173828,36439.0,72,3.5962121212121207,474.69999999999993,4.994208523248642,332.0,216.06402506394818,0.7178206812755753,10,5.009903190336634
131,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,2000,9,5.0099029541015625,301.0,60.08100128173828,36439.0,72,3.5962121212121207,474.69999999999993,4.994150994330964,333.0,216.06402506394818,0.7178206812755753,90,5.009903190336634
150,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,91,89.81757354736328,5401.0,60.132999420166016,4290.0,66,4.017355371900827,486.1,89.811542991755,5490.0,241.57562824911324,0.04472794450085414,50,89.81757191690554
50,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,50,49.28455352783203,3000.0,60.87099838256836,7352.0,66,3.8883333333333336,466.6,49.91707853729824,3040.0,236.68673204421998,0.07889557734807333,10,49.284553887966304
87,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,10,,,,,59,3.4875000000000003,55.800000000000004,9.988679496570553,1200.0,,,90,
88,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,500,10,,,,,59,3.4875000000000003,55.800000000000004,9.988596352497565,1200.0,,,50,
21,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,91,89.9565200805664,5400.0,60.02899932861328,412.0,65,3.9652542372881348,467.8999999999999,89.81648790676856,5418.0,238.0302439479504,0.044079674805176,10,89.9565220209501
22,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,91,89.9565200805664,5400.0,60.02899932861328,412.0,65,3.9652542372881348,467.8999999999999,89.81797685753125,5418.0,238.0302439479504,0.044079674805176,90,89.9565220209501
125,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,50,49.92347717285156,3001.0,60.11199951171875,636.0,66,3.83801652892562,464.4,49.91625346179997,3010.0,230.71084771274536,0.07687798990761259,50,49.92347658332276
126,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,50,49.92347717285156,3001.0,60.11199951171875,636.0,66,3.83801652892562,464.4,49.91542569069019,3010.0,230.71084771274536,0.07687798990761259,10,49.92347658332276
235,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,10,9.979375839233398,600.0,60.124000549316406,2973.0,66,3.7504132231404954,453.79999999999995,9.98739133320061,602.0,225.48984668826267,0.37581641114710446,90,9.979375865181376
236,AdaptiveRandomForestExecutorMAXChunk,elecNormNew,4,50,10,9.979375839233398,600.0,60.124000549316406,2973.0,66,3.7504132231404954,453.79999999999995,9.987225641621182,602.0,225.48984668826267,0.37581641114710446,50,9.979375865181376
184,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,24,19.984025955200195,1201.0,60.09799957275391,54950.0,90,3.843902439024391,630.4000000000001,19.97485518229993,1700.0,231.01084713819557,0.19234874865794802,10,19.984026232788064
161,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,13,10.002662658691406,601.0,60.08399963378906,46475.0,82,3.7637583892617448,560.8,9.988103175536992,764.0,226.14165768207317,0.37627563674221826,90,10.00266299951875
69,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,2000,2,10.003162384033203,601.0,60.08100128173828,47044.0,82,3.740666666666666,561.0999999999999,,,224.74299879455563,0.37394841729543365,50,10.00316218402763
0,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,21,19.98668670654297,1201.0,60.09000015258789,18362.0,68,3.8604838709677427,478.7000000000001,,,231.97647639551474,0.19315276968818879,10,19.986686585958957
145,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,12,,,,,73,3.6895522388059705,494.40000000000003,9.98788020384621,684.0,,,90,
149,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,500,2,,,,,571,3.4793339862879527,3552.3999999999996,9.989012086704625,1200.0,,,50,
168,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,21,19.858015060424805,1200.0,60.42900085449219,1862.0,66,3.9034482758620688,452.79999999999995,19.973544973544975,1208.0,235.88147919753501,0.1965678993312792,10,19.858014910580703
169,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,21,19.858015060424805,1200.0,60.42900085449219,1862.0,66,3.9034482758620688,452.79999999999995,19.972884494560365,1208.0,235.88147919753501,0.1965678993312792,90,19.858014910580703
52,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,12,9.967936515808104,600.0,60.19300079345703,3278.0,66,3.8454545454545457,465.3,9.987888440927115,602.0,231.4694485057484,0.3857824141762473,50,9.967936339622062
53,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,12,9.967936515808104,600.0,60.19300079345703,3278.0,66,3.8454545454545457,465.3,9.98739133320061,602.0,231.4694485057484,0.3857824141762473,10,9.967936339622062
61,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,2,9.973901748657228,600.0,60.15700149536133,3198.0,66,3.7633333333333336,451.6,9.98739133320061,602.0,226.3908489608765,0.37731808160146085,90,9.973901376155952
62,StreamingRandomPatchesExecutorMAXChunk,covtypeNorm,4,50,2,9.973901748657228,600.0,60.15700149536133,3198.0,66,3.7633333333333336,451.6,9.987557030277893,602.0,226.3908489608765,0.37731808160146085,50,9.973901376155952
185,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,43,39.94941711425781,2401.0,60.10100173950195,27860.0,70,3.725984251968504,473.2,39.9400898652022,2480.0,223.93538600891594,0.09326754935814908,10,39.94941732263873
86,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,24,19.988018035888672,1201.0,60.08599853515625,37625.0,75,3.6666666666666665,473.0,19.97370326050023,1352.0,220.31532796223956,0.1834432372708073,90,19.988017662672217
196,OzaBagExecutorMAXChunk,covtypeNorm,4,2000,4,19.98768424987793,1201.0,60.08700180053711,37176.0,75,3.6547445255474456,500.70000000000005,19.973546939321434,1344.0,219.6026408870725,0.1828498258843235,50,19.987683925165733
24,OzaBagExecutorMAXChunk,covtypeNorm,4,500,41,39.94675827026367,2401.0,60.10499954223633,7906.0,69,3.694444444444444,465.49999999999994,39.9373152172157,2472.0,222.05458164215085,0.09248420726453596,10,39.94676014118918
12,OzaBagExecutorMAXChunk,covtypeNorm,4,500,22,19.988018035888672,1201.0,60.08599853515625,13720.0,68,3.6733870967741935,455.5,,,220.71913171583606,0.1837794602130192,90,19.988017662672217
58,OzaBagExecutorMAXChunk,covtypeNorm,4,500,4,19.988018035888672,1201.0,60.08599853515625,13952.0,68,3.678225806451613,456.1,19.973062645773794,1216.0,221.00987041842552,0.18402154073141175,50,19.988017662672217
243,OzaBagExecutorMAXChunk,covtypeNorm,4,50,38,34.88835525512695,2100.0,60.19200134277344,939.0,67,3.7409836065573767,456.4,34.94949159852041,2107.0,225.17729026919503,0.10722728108056906,10,34.88835647848288
244,OzaBagExecutorMAXChunk,covtypeNorm,4,50,38,34.88835525512695,2100.0,60.19200134277344,939.0,67,3.7409836065573767,456.4,34.9489118895966,2107.0,225.17729026919503,0.10722728108056906,90,34.88835647848288
4,OzaBagExecutorMAXChunk,covtypeNorm,4,50,21,19.984678268432617,1200.0,60.04600143432617,1490.0,68,3.6008064516129026,446.49999999999994,19.973457199734572,1204.0,216.21402935827928,0.18017835779856606,50,19.98467793584008
5,OzaBagExecutorMAXChunk,covtypeNorm,4,50,21,19.984678268432617,1200.0,60.04600143432617,1490.0,68,3.6008064516129026,446.49999999999994,19.973457199734572,1204.0,216.21402935827928,0.18017835779856606,10,19.98467793584008
116,OzaBagExecutorMAXChunk,covtypeNorm,4,50,4,19.998666763305664,1200.0,60.00400161743164,1431.0,68,3.638399999999999,454.7999999999999,19.972463215168457,1204.0,218.31855948486321,0.1819321329040527,90,19.998666216477645
117,OzaBagExecutorMAXChunk,covtypeNorm,4,50,4,19.998666763305664,1200.0,60.00400161743164,1431.0,68,3.638399999999999,454.7999999999999,19.973125860553075,1204.0,218.31855948486321,0.1819321329040527,50,19.998666216477645
164,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,43,39.9500846862793,2401.0,60.09999847412109,29029.0,70,3.7515625000000004,480.20000000000005,39.939834224085516,2496.0,225.46890052556992,0.09390624761581422,10,39.950084208968235
39,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,24,19.98701858520508,1201.0,60.0890007019043,37571.0,75,3.6654411764705883,498.5,19.973408184369923,1352.0,220.2526974257301,0.1833910886142632,90,19.98701902130216
89,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,2000,4,19.989015579223636,1201.0,60.08300018310547,37563.0,75,3.6766423357664233,503.7,19.97370326050023,1352.0,220.90370213306733,0.18393314082686704,50,19.98901513472866
98,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,34,29.970712661743164,1801.0,60.09199905395508,10155.0,69,3.694444444444444,465.49999999999994,29.956293277022052,1830.0,222.00655206044513,0.12326849087198508,10,29.970712047421287
2,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,19,14.995922088623049,901.0,60.08300018310547,18905.0,69,3.6420634920634916,458.8999999999999,14.980787626258532,924.0,218.8261014605325,0.24287025689293285,90,14.995922261773956
45,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,500,3,14.995174407958984,901.0,60.08599853515625,18724.0,69,3.6785714285714284,463.5,14.980544747081712,924.0,221.03063746861048,0.24531702271765868,50,14.995173950097973
30,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,43,39.879695892333984,2400.0,60.180999755859375,841.0,67,3.7327868852459014,455.4,39.937184891313336,2416.0,224.64284662965866,0.09360118609569111,10,39.879696411429755
31,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,43,39.879695892333984,2400.0,60.180999755859375,841.0,67,3.7327868852459014,455.4,39.938963709944936,2408.0,224.64284662965866,0.09360118609569111,90,39.879696411429755
139,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,24,19.958087921142575,1200.0,60.1259994506836,1470.0,68,3.676612903225806,455.9,19.973125860553075,1204.0,221.06002539973105,0.1842166878331092,50,19.95808819750699
140,OzaBagAdwinExecutorMAXChunk,covtypeNorm,4,50,24,19.958087921142575,1200.0,60.1259994506836,1470.0,68,3.676612903225806,455.9,19.973457199734572,1204.0,221.06002539973105,0.1842166878331092,10,19.95808819750699
